analystId,playerId,points_proj,positionId,points_act,subscription
5,2507902,0,3,14.1,0
5,2507999,132.3,2,170.7,0
5,2508061,229.8,3,246.4,0
5,2508097,82.1,3,24.6,0
5,2508112,39.1,4,3.3,0
5,2508115,0,3,2.2,0
5,2508123,0,1,20.8,0
5,2530515,53.3,3,57,0
5,2530598,0,3,8.8,0
5,2530660,-0.9,3,121.4,0
5,2530690,0,2,25.6,0
5,2530700,0,3,63.6,0
5,2530747,91.5,3,190.9,0
5,2530763,0,2,23,0
5,2531049,-0.15,3,21.1,0
5,2531332,-0.3,3,4.2,0
5,2532790,49.7,3,129.6,0
5,2532797,38.2,2,50.7,0
5,2532820,97.4,1,275.44,0
5,2532835,11.7,4,18.4,0
5,2532838,71.8,4,67.1,0
5,2532841,104.7,3,120.9,0
5,2532842,194.28,1,82.08,0
5,2532850,0,3,2.4,0
5,2532853,78.1,4,66.9,0
5,2532864,81.6,2,12.6,0
5,2532865,184.6,3,142.4,0
5,2532884,86.6,3,105.6,0
5,2532887,60,3,98.5,0
5,2532888,13,1,40.62,0
5,2532894,0,1,6.32,0
5,2532899,118.5,2,194.3,0
5,2532900,2.4,3,38.9,0
5,2532903,0,3,90.2,0
5,2532923,0,3,8,0
5,2532926,0,2,-2.7,0
5,2532933,76.8,3,10.2,0
5,2532956,260.8,1,239.42,0
5,2532970,10.78,1,63.42,0
5,2532975,318.38,1,325.26,0
5,2532977,96.9,3,58.8,0
5,2532978,52.7,3,41.2,0
5,2533028,0,4,7.9,0
5,2533030,0,2,25.2,0
5,2533031,326.54,1,115.84,0
5,2533034,181.5,2,183.9,0
5,2533037,54.6,2,56.3,0
5,2533039,198.9,3,104.7,0
5,2533040,104.4,3,39.4,0
5,2533046,77.4,4,17,0
5,2533349,8.44,1,14.18,0
5,2533353,0,4,2.6,0
5,2533436,21.72,1,109.78,0
5,2533437,86.4,2,136.4,0
5,2533457,185.4,2,86.6,0
5,2533460,50.5,2,28.2,0
5,2533533,88.2,3,127.7,0
5,2533545,77.8,2,1.8,0
5,2534241,-0.525,4,20.1,0
5,2534437,0,2,9.9,0
5,2534571,67,2,3.4,0
5,2534770,27.3,2,57.5,0
5,2534796,25.9,2,13.2,0
5,2534820,0,4,36.6,0
5,2534871,0,2,3.2,0
5,2535634,26.3,3,41.3,0
5,2535698,75.1,3,80.6,0
5,2535708,37,2,28.2,0
5,2535869,57.4,3,0.8,0
5,2535890,40.3,2,27.2,0
5,2535964,0,3,34.4,0
5,2535966,28,3,8.9,0
5,2535988,0,3,0.5,0
5,2536031,0,3,0,0
5,2536071,0,4,13,0
5,2536532,0,2,1.3,0
5,2537933,77.6,4,34.3,0
5,2539202,-0.225,4,15,0
5,2539205,90.6,3,102,0
5,2539217,161,2,58.7,0
5,2539228,24.58,1,34.84,0
5,2539250,-0.3,3,45.4,0
5,2539256,55,3,14.1,0
5,2539260,54.2,2,46,0
5,2539265,5,2,12.8,0
5,2539289,0,2,11.6,0
5,2539291,81.2,3,104.9,0
5,2539303,0,2,28.5,0
5,2539315,49.7,2,6.2,0
5,2539322,64.7,2,25.9,0
5,2539335,17.4,1,19,0
5,2539336,77.3,3,80.3,0
5,2539663,0,2,44.6,0
5,2539961,11.44,1,6.72,0
5,2539964,0,3,2.4,0
5,2539980,44.2,2,18.8,0
5,2539995,68.3,4,34,0
5,2540005,34.1,3,11.2,0
5,2540011,0,2,57.6,0
5,2540020,64.9,2,98,0
5,2540037,46.1,2,23.2,0
5,2540145,95.3,3,13,0
5,2540148,79.9,4,139.5,0
5,2540151,55.2,3,32.4,0
5,2540154,153.3,3,96.5,0
5,2540156,121.3,2,132.2,0
5,2540157,79.4,3,24.2,0
5,2540158,99.8,4,94.3,0
5,2540160,74.4,4,155.2,0
5,2540165,177.9,3,218.1,0
5,2540168,243.2,2,118.6,0
5,2540169,101.1,3,70.2,0
5,2540171,146.3,2,64.1,0
5,2540175,251.5,2,87.2,0
5,2540177,63.6,3,52.4,0
5,2540178,92.4,2,15.6,0
5,2540200,22.3,4,15.7,0
5,2540202,88.5,3,62,0
5,2540203,38.2,4,4.4,0
5,2540204,0,2,76.8,0
5,2540211,62.5,4,9.4,0
5,2540215,-0.3,4,50.6,0
5,2540225,0,2,5.8,0
5,2540230,0,2,56.4,0
5,2540232,0,4,13.2,0
5,2540258,132.6,4,111.5,0
5,2540259,-0.225,4,0.2,0
5,2540261,-0.3,3,7.6,0
5,2540269,207.5,2,114.3,0
5,2540273,58,2,21.4,0
5,2540928,-0.3,4,49.1,0
5,2541147,100.2,3,12.7,0
5,2541161,170.3,2,162.8,0
5,2541187,0,4,13.4,0
5,2541199,45.5,4,27.3,0
5,2541316,22.6,4,37.1,0
5,2541388,0,3,25.8,0
5,2541512,0,4,0.4,0
5,2541544,44.8,2,39,0
5,2541768,47.2,4,19.7,0
5,2541828,0,3,0,0
5,2541834,71.9,4,24,0
5,2541910,4,2,0.1,0
5,2541940,0,3,30.4,0
5,2541944,0,3,8.8,0
5,2541966,-0.45,3,20.4,0
5,2542022,78.4,2,53.5,0
5,2542065,5,1,7.68,0
5,2543457,132.5,3,158.7,0
5,2543462,27.2,1,87,0
5,2543465,254.54,1,186.44,0
5,2543466,73.1,4,83.7,0
5,2543468,191.7,3,135.6,0
5,2543475,93.8,3,25.1,0
5,2543477,200.56,1,291.12,0
5,2543488,123.8,3,145.7,0
5,2543491,33,3,4,0
5,2543495,151.9,3,54.3,0
5,2543496,208.4,3,223,0
5,2543497,0,1,52.26,0
5,2543498,192.2,3,167.8,0
5,2543499,195.96,1,253.28,0
5,2543500,154.9,3,144.7,0
5,2543502,102.5,2,32.5,0
5,2543509,127.5,3,224,0
5,2543551,25.7,2,32.8,0
5,2543565,74.5,2,32.4,0
5,2543572,121.4,3,109.5,0
5,2543583,127.8,2,241.4,0
5,2543590,59.6,3,11.9,0
5,2543596,51.7,2,0,0
5,2543600,101.7,2,95.7,0
5,2543603,204.6,2,150.3,0
5,2543605,22.24,1,33.2,0
5,2543614,91.4,3,109.3,0
5,2543619,0,3,0,0
5,2543628,0,4,15.3,0
5,2543638,54.2,2,20,0
5,2543646,33.7,3,15.3,0
5,2543664,78.9,2,19.2,0
5,2543682,105.8,2,45.2,0
5,2543683,81.1,4,57.8,0
5,2543689,0,3,0,0
5,2543695,0,2,3.3,0
5,2543704,55.5,2,13.6,0
5,2543715,74.8,2,62.4,0
5,2543721,31.6,4,19.7,0
5,2543743,174.8,2,70.3,0
5,2543746,38.4,3,49.2,0
5,2543750,36.6,3,7.9,0
5,2543759,0,3,38.8,0
5,2543770,97.3,2,127,0
5,2543773,51.9,2,82.6,0
5,2543774,0,3,11.1,0
5,2543794,52.1,4,65.2,0
5,2543801,75.68,1,-0.26,0
5,2543828,-0.3,3,31.5,0
5,2543847,120.7,3,139.3,0
5,2550163,29.6,3,3.5,0
5,2550183,0,3,36.3,0
5,2550189,102.3,2,118.8,0
5,2550206,0,4,9.9,0
5,2550263,27.7,2,9.9,0
5,2550272,60.5,3,57.1,0
5,2550284,0,4,5.4,0
5,2550313,48.2,4,100.1,0
5,2550328,-1.2,3,57.4,0
5,2550353,68,3,160.1,0
5,2550355,0,4,0.6,0
5,2550359,0,3,0,0
5,2550407,0,2,7.7,0
5,2550474,0,2,84.4,0
5,2550481,0,2,24.4,0
5,2550512,55.1,2,23.1,0
5,2550546,75.2,3,68.7,0
5,2550597,0,3,78,0
5,2550617,39.5,3,21.1,0
5,2550658,57.9,2,22,0
5,2550738,0,2,4.2,0
5,2551359,0,4,5.9,0
5,2552033,208.7,1,255.98,0
5,2552374,142.2,2,90,0
5,2552375,51.4,2,30.1,0
5,2552376,93.4,2,20.4,0
5,2552379,58,2,123.6,0
5,2552380,13,2,112.3,0
5,2552382,0,2,1.5,0
5,2552397,37.6,4,50.9,0
5,2552401,22,4,8.9,0
5,2552402,13.7,4,15.3,0
5,2552403,0,4,3.7,0
5,2552408,11.9,3,1.8,0
5,2552409,98.1,3,67.4,0
5,2552415,20.8,3,72.4,0
5,2552418,45.075,3,19.4,0
5,2552420,10,3,12.9,0
5,2552424,63.4,3,28.5,0
5,2552425,21.05,3,27.3,0
5,2552428,6.7,3,6.8,0
5,2552429,44.4,3,25.6,0
5,2552430,62,3,114.4,0
5,2552431,73.4,3,0,0
5,2552453,128.3,2,37.6,0
5,2552458,66.9,3,74.3,0
5,2552461,91.3,2,103.3,0
5,2552463,72.3,3,34.1,0
5,2552464,0,2,17.7,0
5,2552466,227,1,177.92,0
5,2552468,67.5,4,32.8,0
5,2552469,175,2,71.3,0
5,2552470,55.5,3,1.1,0
5,2552471,167,2,119.9,0
5,2552475,149.7,2,186.4,0
5,2552477,0,2,1.8,0
5,2552478,7.3,4,18.6,0
5,2552487,159.7,3,140,0
5,2552491,68.7,3,78.9,0
5,2552559,3.6,4,0.4,0
5,2552576,5.44,1,1.24,0
5,2552578,0,2,2,0
5,2552582,48.4,2,33.7,0
5,2552586,20.9,4,18.9,0
5,2552600,107.9,3,31.3,0
5,2552608,24.4,3,96,0
5,2552631,60.3,2,98.7,0
5,2552633,19,4,11.6,0
5,2552634,0,2,5.1,0
5,2552635,29.2,2,91.4,0
5,2552636,0,2,10.1,0
5,2552647,11.9,2,0,0
5,2552650,8.7,3,1.5,0
5,2552651,6.9,3,6,0
5,2552652,73.125,3,25.9,0
5,2552654,7.8,3,2.1,0
5,2552656,33.7,3,41.9,0
5,2553318,14.775,4,8.7,0
5,2553434,57,3,17.5,0
5,2553435,80.7,2,175.8,0
5,2553439,29.9,2,9.6,0
5,2553446,11.6,4,1.5,0
5,2553454,7.1,4,0,0
5,2553457,0,1,-0.1,0
5,2553462,36.4,2,4.2,0
5,2553511,0,2,2.1,0
5,2553652,0,3,0.6,0
5,2553725,0,3,8.8,0
5,2553733,0,2,117.6,0
5,2553762,0,2,22.8,0
5,2553791,0,4,0.7,0
5,2553895,0,3,32,0
5,2553896,0,3,11.7,0
6,206,36.3,3,19.2,0
6,222,79.3,3,53.1,0
6,230,0.6,2,1.4,0
6,234,231.2,2,167.7,0
6,262,14,2,99.2,0
6,284,91.9,2,150.7,0
6,310,279.56,1,210.94,0
6,318,2.5,3,11.4,0
6,324,56.8,4,71.7,0
6,382,224.06,1,145.94,0
6,768,104.3,3,67.7,0
6,925,234.8,2,78.1,0
6,927,204.7,2,91.4,0
6,949,179.6,2,144.8,0
6,1060,16.4,4,158.3,0
6,1062,122.8,4,61.9,0
6,1581,174.5,3,76.8,0
6,1990,119.5,3,29.8,0
6,1992,0,4,24.1,0
6,2346,116,3,113.7,0
6,2649,111.4,3,82.8,0
6,4327,23.1,2,163.1,0
6,4383,0,2,74.4,0
6,4433,31.4,2,48.5,0
6,4487,20.7,3,0,0
6,71217,123.5,3,86.1,0
6,71255,0,4,13.1,0
6,71265,63.7,4,45.1,0
6,71269,104.8,3,146.2,0
6,71345,136.2,2,133.9,0
6,71417,2.5,3,20.7,0
6,71431,4.2,4,12.7,0
6,71435,2.6,4,12.9,0
6,79555,162.8,2,54,0
6,79557,0,1,9.36,0
6,79589,0.6,4,-2.2,0
6,79607,206.3,2,142.7,0
6,79858,0,1,27.84,0
6,79860,249.22,1,275.38,0
6,80425,124.1,3,27.8,0
6,80427,5.9,3,43.4,0
6,80429,155.3,3,153.8,0
6,80670,62.6,3,19.8,0
6,80672,4.7,3,5.4,0
6,81284,0,1,-0.04,0
6,81294,188.96,1,157.64,0
6,81306,32.7,3,11.9,0
6,81831,80.7,3,64.3,0
6,89766,29.2,4,12.7,0
6,89798,0,2,1.1,0
6,163982,0.5,2,8.3,0
6,238457,0.5,4,73.9,0
6,238498,143.7,3,108.2,0
6,497095,239.54,1,177.9,0
6,497108,0,1,29.16,0
6,497123,0,1,8.82,0
6,497145,147.8,2,83.7,0
6,497149,133.2,2,116.6,0
6,497172,33.9,2,14.8,0
6,497176,56.4,2,6.7,0
6,497188,36.1,2,101.5,0
6,497190,24.6,2,56.7,0
6,497204,155.1,2,47.1,0
6,497206,89.7,2,120.3,0
6,497224,23.3,4,24.1,0
6,497226,1.8,4,6.1,0
6,497234,62,4,9,0
6,497236,146.8,4,72.5,0
6,497238,68.6,4,28.3,0
6,497240,141.9,4,183.6,0
6,497242,15.4,4,20.9,0
6,497246,3.3,4,22.6,0
6,497256,17.6,4,11.8,0
6,497258,54.3,4,3.1,0
6,497260,0,3,0.4,0
6,497278,185.8,3,58.1,0
6,497282,69.2,3,44.7,0
6,497284,121.1,3,171.7,0
6,497286,0.3,3,11.8,0
6,497302,76.1,3,51.5,0
6,497312,4.9,3,4.3,0
6,497320,111.7,3,19.5,0
6,497322,144.9,3,146.5,0
6,497326,142.8,3,114.3,0
6,497328,208.4,3,160.4,0
6,1037347,0,1,-0.1,0
6,1037885,4.1,3,30,0
6,2495139,73.7,4,70.8,0
6,2495143,215.84,1,235.2,0
6,2495158,29,3,50.7,0
6,2495159,30.8,3,75.6,0
6,2495161,79.8,2,17.4,0
6,2495172,0,2,0.2,0
6,2495186,272.34,1,102.2,0
6,2495187,44.2,4,36.5,0
6,2495189,43,3,27.2,0
6,2495207,221.6,2,138.4,0
6,2495223,0.2,3,4.1,0
6,2495234,2,4,12.1,0
6,2495240,191.44,1,261.2,0
6,2495258,6.9,2,24.4,0
6,2495267,92.4,4,56.6,0
6,2495288,64.2,4,23.3,0
6,2495306,3,3,12.9,0
6,2495314,2.4,2,20.9,0
6,2495315,0,3,0,0
6,2495328,0.5,2,88.1,0
6,2495340,7.8,2,3.4,0
6,2495341,104.7,3,57.4,0
6,2495347,0.2,4,13,0
6,2495353,66.1,4,75.5,0
6,2495425,0,1,-0.14,0
6,2495438,68.6,4,79.5,0
6,2495441,0,1,121.74,0
6,2495443,0,1,62.94,0
6,2495448,179.3,3,118.9,0
6,2495450,159.5,3,186.7,0
6,2495453,91.2,3,44.1,0
6,2495454,179.3,3,232.1,0
6,2495455,264.96,1,375.08,0
6,2495459,118.6,3,90.3,0
6,2495461,0,2,50.9,0
6,2495466,152.3,2,150.4,0
6,2495467,0.1,2,24,0
6,2495469,0,2,83.2,0
6,2495470,89.6,2,8.8,0
6,2495471,74.1,2,5.1,0
6,2495472,0.3,2,2.2,0
6,2495473,115.5,2,99.5,0
6,2495558,118.7,3,5.3,0
6,2495560,0,2,32.9,0
6,2495573,43,4,49.9,0
6,2495647,184,3,172.4,0
6,2495651,54.4,3,0,0
6,2495663,230.7,2,67.7,0
6,2495700,96.3,4,149.4,0
6,2495748,0,1,-3.14,0
6,2495801,34.8,3,28.4,0
6,2495802,5.3,3,11.9,0
6,2495821,138.4,3,76,0
6,2495824,267.32,1,208.46,0
6,2495825,68.5,4,69.7,0
6,2495826,46.7,4,39.5,0
6,2495835,20.9,4,40.9,0
6,2495863,0,1,0.68,0
6,2495867,53.3,3,26.8,0
6,2495888,46.1,4,22.6,0
6,2495893,137.2,3,228.2,0
6,2495966,89.3,4,148.4,0
6,2495974,0,1,3.1,0
6,2495979,40,2,187.4,0
6,2501078,0,1,84.1,0
6,2501863,286.68,1,74.36,0
6,2504211,251.18,1,331.1,0
6,2504521,75,3,68.7,0
6,2504531,0,1,29.74,0
6,2504595,145.6,3,85,0
6,2504775,241.76,1,291.2,0
6,2504833,0,1,0.1,0
6,2505076,197.22,1,118.16,0
6,2505245,247.46,1,296.24,0
6,2505299,75.3,4,93,0
6,2505354,237.74,1,32.66,0
6,2505551,123,3,74.3,0
6,2505587,129.8,3,99.9,0
6,2505629,91,4,86.3,0
6,2505785,117.7,3,71.1,0
6,2505982,0,1,22.6,0
6,2505996,245.48,1,269.54,0
6,2506004,61.8,3,66.5,0
6,2506053,0,1,10.4,0
6,2506106,139.9,3,169.5,0
6,2506109,269.8,1,196.42,0
6,2506121,250.62,1,265.48,0
6,2506122,36.8,4,115.5,0
6,2506147,6.6,2,20.4,0
6,2506287,50.4,3,54.7,0
6,2506313,91.9,3,89.8,0
6,2506340,250.02,1,260.24,0
6,2506363,287.74,1,281.24,0
6,2506366,133,3,56.6,0
6,2506369,79.6,4,65.7,0
6,2506400,156.5,3,72.3,0
6,2506404,195.4,2,156.4,0
6,2506410,0.2,4,0,0
6,2506467,77.5,2,94.5,0
6,2506481,0,1,9.04,0
6,2506546,0,1,1.24,0
6,2506562,0,1,57.84,0
6,2506581,187.86,1,268.2,0
6,2506619,18.9,4,6,0
6,2506871,2.4,2,44.7,0
6,2506874,109.2,2,4.7,0
6,2506895,0,1,6.42,0
6,2506897,81.7,3,0,0
6,2507029,1.9,3,1.1,0
6,2507164,228.9,2,227.7,0
6,2507166,96.2,3,133.9,0
6,2507182,0.3,4,1,0
6,2507183,4.3,3,137,0
6,2507218,45.8,4,57.8,0
6,2507282,0,1,0.36,0
6,2507405,0,4,0.2,0
6,2507428,32.6,2,65,0
6,2507486,0.4,4,7.8,0
6,2507737,0.8,2,3.2,0
6,2507763,116.7,3,59.3,0
6,2507779,0.2,2,37.7,0
6,2507883,53.3,4,7.7,0
6,2507902,0.3,3,14.1,0
6,2507999,124.2,2,170.7,0
6,2508061,213.8,3,246.4,0
6,2508096,0.5,2,0.4,0
6,2508097,86.1,3,24.6,0
6,2508112,48.8,4,3.3,0
6,2508115,0,3,2.2,0
6,2508123,0,1,20.8,0
6,2527672,0,2,9.8,0
6,2528181,3.2,3,42.8,0
6,2530515,37.4,3,57,0
6,2530598,0,3,8.8,0
6,2530660,84.4,3,121.4,0
6,2530690,0,2,25.6,0
6,2530700,3.4,3,63.6,0
6,2530747,108.5,3,190.9,0
6,2530763,0.8,2,23,0
6,2531049,38.1,3,21.1,0
6,2531332,0,1,4.2,0
6,2532790,15.6,3,129.6,0
6,2532797,16.4,2,50.7,0
6,2532820,225.84,1,275.44,0
6,2532835,17.3,4,18.4,0
6,2532838,81.6,4,67.1,0
6,2532841,132.3,3,120.9,0
6,2532842,222.04,1,82.08,0
6,2532850,0.1,3,2.4,0
6,2532853,74.2,4,66.9,0
6,2532864,0,2,12.6,0
6,2532865,177.4,3,142.4,0
6,2532884,79.1,3,105.6,0
6,2532887,68.1,3,98.5,0
6,2532888,0,1,40.62,0
6,2532894,0,1,6.32,0
6,2532899,131.4,2,194.3,0
6,2532900,5.4,3,38.9,0
6,2532903,4.9,3,90.2,0
6,2532917,0,1,26.06,0
6,2532923,0,3,8,0
6,2532926,2.2,2,-2.7,0
6,2532933,105.4,3,10.2,0
6,2532956,272.64,1,239.42,0
6,2532970,0,1,63.42,0
6,2532975,294.76,1,325.26,0
6,2532977,107.4,3,58.8,0
6,2532978,56.1,3,41.2,0
6,2533028,0.1,4,7.9,0
6,2533030,0,2,25.2,0
6,2533031,333.08,1,115.84,0
6,2533034,180.9,2,183.9,0
6,2533037,17,2,56.3,0
6,2533039,159.4,3,104.7,0
6,2533040,83.4,3,39.4,0
6,2533046,100.8,4,17,0
6,2533349,0,1,14.18,0
6,2533353,0.5,4,2.6,0
6,2533436,0,1,109.78,0
6,2533437,96.9,2,136.4,0
6,2533457,192.1,2,86.6,0
6,2533460,0,2,28.2,0
6,2533533,84.6,3,127.7,0
6,2533545,0.3,2,1.8,0
6,2534241,21.3,4,20.1,0
6,2534436,0,3,8.1,0
6,2534437,0.5,2,9.9,0
6,2534571,3.4,2,3.4,0
6,2534770,4.1,2,57.5,0
6,2534796,3.8,2,13.2,0
6,2534820,0,4,36.6,0
6,2534870,0,1,7.96,0
6,2534871,0.5,2,3.2,0
6,2535535,0,4,0.2,0
6,2535634,13.1,3,41.3,0
6,2535698,82.7,3,80.6,0
6,2535708,12.9,2,28.2,0
6,2535869,55.6,3,0.8,0
6,2535876,4.4,3,23.5,0
6,2535890,0.9,2,27.2,0
6,2535966,0,3,8.9,0
6,2535988,1.5,3,0.5,0
6,2536031,0,3,0,0
6,2536044,0,2,25.4,0
6,2536071,0,4,13,0
6,2536532,0.6,2,1.3,0
6,2537933,83.1,4,34.3,0
6,2539197,0,4,2.6,0
6,2539202,0,4,15,0
6,2539205,109.8,3,102,0
6,2539214,0,3,16.5,0
6,2539217,204.5,2,58.7,0
6,2539228,0,1,34.84,0
6,2539250,21.5,3,45.4,0
6,2539256,54.1,3,14.1,0
6,2539260,17,2,46,0
6,2539265,1.2,2,12.8,0
6,2539283,0,4,16.7,0
6,2539287,0,1,17.02,0
6,2539289,0,2,11.6,0
6,2539291,109.8,3,104.9,0
6,2539303,0.6,2,28.5,0
6,2539315,0.1,2,6.2,0
6,2539322,0,2,25.9,0
6,2539335,0,1,19,0
6,2539336,47.9,3,80.3,0
6,2539663,0,2,44.6,0
6,2539961,0,1,6.72,0
6,2539964,1.8,3,2.4,0
6,2539980,0,2,18.8,0
6,2539995,76.9,4,34,0
6,2540005,56.6,3,11.2,0
6,2540011,2.2,2,57.6,0
6,2540020,3.3,2,98,0
6,2540037,1,2,23.2,0
6,2540145,82.2,3,13,0
6,2540148,75.8,4,139.5,0
6,2540151,38.5,3,32.4,0
6,2540154,118.1,3,96.5,0
6,2540156,159.6,2,132.2,0
6,2540157,57.1,3,24.2,0
6,2540158,90.9,4,94.3,0
6,2540160,93.1,4,155.2,0
6,2540165,122.3,3,218.1,0
6,2540168,226.3,2,118.6,0
6,2540169,97.5,3,70.2,0
6,2540171,133.7,2,64.1,0
6,2540175,268.9,2,87.2,0
6,2540177,38.3,3,52.4,0
6,2540178,59.1,2,15.6,0
6,2540200,22.9,4,15.7,0
6,2540202,136.3,3,62,0
6,2540203,51,4,4.4,0
6,2540204,0,2,76.8,0
6,2540209,0,2,-0.3,0
6,2540211,25.9,4,9.4,0
6,2540215,0.3,4,50.6,0
6,2540225,2.3,2,5.8,0
6,2540230,19.2,2,56.4,0
6,2540232,1.1,4,13.2,0
6,2540258,109.6,4,111.5,0
6,2540259,3.3,4,0.2,0
6,2540261,57.9,3,7.6,0
6,2540263,0,1,-2.96,0
6,2540269,209.3,2,114.3,0
6,2540273,31,2,21.4,0
6,2540279,0,3,27.9,0
6,2540928,40,4,49.1,0
6,2541147,105.6,3,12.7,0
6,2541161,170.7,2,162.8,0
6,2541187,20,4,13.4,0
6,2541199,21.5,4,27.3,0
6,2541316,1.2,4,37.1,0
6,2541388,11.2,3,25.8,0
6,2541512,0,4,0.4,0
6,2541544,30.7,2,39,0
6,2541768,42,4,19.7,0
6,2541778,0,2,10.7,0
6,2541785,0.3,3,14.4,0
6,2541828,0.1,3,0,0
6,2541834,82.2,4,24,0
6,2541881,0,3,0,0
6,2541905,4,3,14.8,0
6,2541910,0,2,0.1,0
6,2541940,0.4,3,30.4,0
6,2541944,23.1,3,8.8,0
6,2541966,21.9,3,20.4,0
6,2542022,10.6,2,53.5,0
6,2542065,0,1,7.68,0
6,2543457,120.5,3,158.7,0
6,2543462,0,1,87,0
6,2543465,218.42,1,186.44,0
6,2543466,60.3,4,83.7,0
6,2543468,165.2,3,135.6,0
6,2543475,122.2,3,25.1,0
6,2543477,228.06,1,291.12,0
6,2543488,125.3,3,145.7,0
6,2543491,2.2,3,4,0
6,2543495,132.4,3,54.3,0
6,2543496,163,3,223,0
6,2543497,0,1,52.26,0
6,2543498,133.1,3,167.8,0
6,2543499,228.54,1,253.28,0
6,2543500,132.6,3,144.7,0
6,2543502,127.2,2,32.5,0
6,2543509,117.1,3,224,0
6,2543551,0,2,32.8,0
6,2543565,25.8,2,32.4,0
6,2543572,39.2,3,109.5,0
6,2543583,150.5,2,241.4,0
6,2543590,68.3,3,11.9,0
6,2543596,60.5,2,0,0
6,2543600,110.5,2,95.7,0
6,2543603,189.1,2,150.3,0
6,2543605,0,1,33.2,0
6,2543614,99.4,3,109.3,0
6,2543619,0,3,0,0
6,2543628,1,4,15.3,0
6,2543641,22.1,3,14.4,0
6,2543646,45.3,3,15.3,0
6,2543664,3,2,19.2,0
6,2543682,123.1,2,45.2,0
6,2543683,70.1,4,57.8,0
6,2543689,2.6,3,0,0
6,2543695,0.5,2,3.3,0
6,2543704,60.1,2,13.6,0
6,2543715,46.4,2,62.4,0
6,2543721,17.8,4,19.7,0
6,2543743,184.8,2,70.3,0
6,2543746,5.6,3,49.2,0
6,2543750,34.9,3,7.9,0
6,2543759,4.3,3,38.8,0
6,2543770,77,2,127,0
6,2543773,84,2,82.6,0
6,2543774,0.3,3,11.1,0
6,2543792,0,3,0,0
6,2543794,24.9,4,65.2,0
6,2543801,0,1,-0.26,0
6,2543828,0.2,3,31.5,0
6,2543847,121.8,3,139.3,0
6,2550163,23.4,3,3.5,0
6,2550183,0,3,36.3,0
6,2550189,100.5,2,118.8,0
6,2550198,0.1,3,20.3,0
6,2550206,0,4,9.9,0
6,2550216,0,3,1.1,0
6,2550235,0,2,1.6,0
6,2550243,0,4,16.2,0
6,2550256,34.2,3,113.4,0
6,2550263,11.2,2,9.9,0
6,2550268,4,2,111.8,0
6,2550272,29.2,3,57.1,0
6,2550284,0,4,5.4,0
6,2550313,36.5,4,100.1,0
6,2550328,93.2,3,57.4,0
6,2550353,91.2,3,160.1,0
6,2550355,0,4,0.6,0
6,2550359,0,3,0,0
6,2550407,0,2,7.7,0
6,2550415,0,3,0,0
6,2550454,0,4,0.1,0
6,2550459,0,3,19.5,0
6,2550474,0.1,2,84.4,0
6,2550481,0.1,2,24.4,0
6,2550512,46.4,2,23.1,0
6,2550597,0,3,78,0
6,2550599,0,4,1,0
6,2550617,99.2,3,21.1,0
6,2550656,0,4,46.8,0
6,2550658,63.4,2,22,0
6,2550733,0,3,4.3,0
6,2550738,0,2,4.2,0
6,2551357,13.9,2,-3.8,0
6,2551359,0.1,4,5.9,0
6,2552033,229.6,1,255.98,0
6,2552374,114.8,2,90,0
6,2552375,49,2,30.1,0
6,2552376,76.5,2,20.4,0
6,2552379,1.6,2,123.6,0
6,2552380,0.1,2,112.3,0
6,2552382,0,2,1.5,0
6,2552383,0,2,0.7,0
6,2552397,30.1,4,50.9,0
6,2552401,0,4,8.9,0
6,2552402,0.1,4,15.3,0
6,2552403,0.3,4,3.7,0
6,2552408,1.2,3,1.8,0
6,2552409,83.3,3,67.4,0
6,2552415,54.3,3,72.4,0
6,2552418,81.4,3,19.4,0
6,2552420,0.6,3,12.9,0
6,2552424,54.7,3,28.5,0
6,2552425,37.3,3,27.3,0
6,2552428,0,3,6.8,0
6,2552429,79.8,3,25.6,0
6,2552430,69.3,3,114.4,0
6,2552431,0,3,0,0
6,2552453,80.3,2,37.6,0
6,2552458,65.5,3,74.3,0
6,2552461,101.9,2,103.3,0
6,2552463,38.5,3,34.1,0
6,2552464,0.5,2,17.7,0
6,2552466,233.56,1,177.92,0
6,2552468,59.8,4,32.8,0
6,2552469,183.9,2,71.3,0
6,2552470,18,3,1.1,0
6,2552471,144,2,119.9,0
6,2552475,109.8,2,186.4,0
6,2552477,0,2,1.8,0
6,2552478,0,4,18.6,0
6,2552487,128.4,3,140,0
6,2552491,78.9,3,78.9,0
6,2552559,0.2,4,0.4,0
6,2552576,0,1,1.24,0
6,2552578,0.1,2,2,0
6,2552582,3.5,2,33.7,0
6,2552586,15.1,4,18.9,0
6,2552600,107.9,3,31.3,0
6,2552608,14.1,3,96,0
6,2552631,14,2,98.7,0
6,2552633,34.3,4,11.6,0
6,2552634,0,2,5.1,0
6,2552635,25.7,2,91.4,0
6,2552636,0.5,2,10.1,0
6,2552647,0,2,0,0
6,2552650,0,3,1.5,0
6,2552651,0,3,6,0
6,2552652,54.2,3,25.9,0
6,2552654,0,3,2.1,0
6,2552656,4.2,3,41.9,0
6,2552657,0,3,1.8,0
6,2553318,0,4,8.7,0
6,2553434,60.1,3,17.5,0
6,2553435,65.9,2,175.8,0
6,2553439,4.7,2,9.6,0
6,2553446,1.5,4,1.5,0
6,2553454,0,4,0,0
6,2553457,0,1,-0.1,0
6,2553462,37.5,2,4.2,0
6,2553467,0,3,0,0
