"name","pos","name_fbg4","team_fbg4","positionRank_fbg4","overallRank_fbg4","pts_fbg4","passAtt_fbg4","passComp_fbg4","passYds_fbg4","passTds_fbg4","passInt_fbg4","rushAtt_fbg4","rushYds_fbg4","rushTds_fbg4","rec_fbg4","recYds_fbg4","recTds_fbg4","returnTds_fbg4","twoPts_fbg4","fumbles_fbg4"
"RISHARDMATTHEWS","WR","Rishard Matthews","MIA",151,388,3.5,NA,NA,NA,NA,NA,0,0,0,3,35,0,NA,NA,NA
"TIQUANUNDERWOOD","WR","Tiquan Underwood","CAR",151,388,3.5,NA,NA,NA,NA,NA,0,0,0,3,35,0,NA,NA,NA
"TANDONDOSS","WR","Tandon Doss","JAX",151,388,3.5,NA,NA,NA,NA,NA,0,0,0,2,35,0,NA,NA,NA
"SANTANAMOSS","WR","Santana Moss","WAS",151,388,3.5,NA,NA,NA,NA,NA,0,0,0,3,35,0,NA,NA,NA
"ZACHSUDFELD","TE","Zach Sudfeld","NYJ",78,388,3.5,NA,NA,NA,NA,NA,NA,NA,NA,4,35,0,NA,NA,NA
"DIONSIMS","TE","Dion Sims","MIA",78,388,3.5,NA,NA,NA,NA,NA,NA,NA,NA,4,35,0,NA,NA,NA
"ERIKLORIG","RB","Erik Lorig","NO",118,399,3,NA,NA,NA,NA,NA,0,0,0,5,30,0,NA,NA,NA
"JULIANTALLEY","WR","Julian Talley","NYG",156,399,3,NA,NA,NA,NA,NA,0,0,0,3,30,0,NA,NA,NA
"DAMARISJOHNSON","WR","Damaris Johnson","PHI",156,399,3,NA,NA,NA,NA,NA,0,0,0,2,30,0,NA,NA,NA
"DEVINHESTER","WR","Devin Hester","ATL",156,399,3,NA,NA,NA,NA,NA,0,0,0,3,30,0,NA,NA,NA
"JEREMYROSS","WR","Jeremy Ross","DET",156,399,3,NA,NA,NA,NA,NA,0,0,0,3,30,0,NA,NA,NA
"JAMESHANNA","TE","James Hanna","DAL",80,399,3,NA,NA,NA,NA,NA,NA,NA,NA,4,30,0,NA,NA,NA
"CORYHARKEY","TE","Cory Harkey","STL",80,399,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"BRENNANCLAY","RB","Brennan Clay","DEN",119,406,2.5,NA,NA,NA,NA,NA,5,20,0,1,5,0,NA,NA,NA
"REXBURKHEAD","RB","Rex Burkhead","CIN",119,406,2.5,NA,NA,NA,NA,NA,2,15,0,2,10,0,NA,NA,NA
"CIERREWOOD","RB","Cierre Wood","BAL",119,406,2.5,NA,NA,NA,NA,NA,5,25,0,0,0,0,NA,NA,NA
"LAMICHAELJAMES","RB","LaMichael James","SF",119,406,2.5,NA,NA,NA,NA,NA,5,20,0,1,5,0,NA,NA,NA
"CHRISTHOMPSON","RB","Chris Thompson","WAS",119,406,2.5,NA,NA,NA,NA,NA,5,20,0,1,5,0,NA,NA,NA
"MARIONGRICE","RB","Marion Grice","SD",119,406,2.5,NA,NA,NA,NA,NA,2,20,0,1,5,0,NA,NA,NA
"TJGRAHAM","WR","T.J. Graham","BUF",160,406,2.5,NA,NA,NA,NA,NA,0,0,0,2,25,0,NA,NA,NA
"JALENSAUNDERS","WR","Jalen Saunders","NYJ",160,406,2.5,NA,NA,NA,NA,NA,0,0,0,1,25,0,NA,NA,NA
"MYLESWHITE","WR","Myles White","GB",160,406,2.5,NA,NA,NA,NA,NA,0,0,0,2,25,0,NA,NA,NA
"ROBERTHERRON","WR","Robert Herron","TB",160,406,2.5,NA,NA,NA,NA,NA,0,0,0,2,25,0,NA,NA,NA
"TAVARRESKING","WR","Tavarres King","CAR",160,406,2.5,NA,NA,NA,NA,NA,0,0,0,2,25,0,NA,NA,NA
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",82,406,2.5,NA,NA,NA,NA,NA,NA,NA,NA,4,25,0,NA,NA,NA
"BEARPASCOE","TE","Bear Pascoe","NYG",82,406,2.5,NA,NA,NA,NA,NA,NA,NA,NA,3,25,0,NA,NA,NA
"MARQUEISGRAY","TE","MarQueis Gray","CLE",82,406,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"JOHNPHILLIPS","TE","John Phillips","SD",82,406,2.5,NA,NA,NA,NA,NA,NA,NA,NA,3,25,0,NA,NA,NA
"JACKIEBATTLE","RB","Jackie Battle","TEN",125,421,2.3,NA,NA,NA,NA,NA,2,8,0,3,15,0,NA,NA,NA
"CEDRICPEERMAN","RB","Cedric Peerman","CIN",126,422,2,NA,NA,NA,NA,NA,5,15,0,1,5,0,NA,NA,NA
"TJJONES","WR","T.J. Jones","DET",165,422,2,NA,NA,NA,NA,NA,0,0,0,2,20,0,NA,NA,NA
"ADAMTHIELEN","WR","Adam Thielen","MIN",165,422,2,NA,NA,NA,NA,NA,0,0,0,2,20,0,NA,NA,NA
"DEVIERPOSEY","WR","DeVier Posey","HOU",165,422,2,NA,NA,NA,NA,NA,0,0,0,2,20,0,NA,NA,NA
"KEVINCONE","WR","Kevin Cone","MIA",165,422,2,NA,NA,NA,NA,NA,0,0,0,2,20,0,NA,NA,NA
"DEONTETHOMPSON","WR","Deonte Thompson","BAL",165,422,2,NA,NA,NA,NA,NA,0,0,0,2,20,0,NA,NA,NA
"RHETTELLISON","TE","Rhett Ellison","MIN",86,422,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"KENJONBARNER","RB","Kenjon Barner","PHI",127,429,1.5,NA,NA,NA,NA,NA,2,10,0,1,5,0,NA,NA,NA
"JOEMCKNIGHT","RB","Joe McKnight","KC",127,429,1.5,NA,NA,NA,NA,NA,2,10,0,1,5,0,NA,NA,NA
"MATTHEWTUCKER","RB","Matthew Tucker","PHI",127,429,1.5,NA,NA,NA,NA,NA,3,15,0,0,0,0,NA,NA,NA
"MONTELLOWENS","RB","Montell Owens","DET",127,429,1.5,NA,NA,NA,NA,NA,2,10,0,1,5,0,NA,NA,NA
"DARYLRICHARDSON","RB","Daryl Richardson","NYJ",127,429,1.5,NA,NA,NA,NA,NA,0,0,0,2,15,0,NA,NA,NA
"ANTHONYDIXON","RB","Anthony Dixon","BUF",127,429,1.5,NA,NA,NA,NA,NA,1,5,0,1,10,0,NA,NA,NA
"STANLEYHAVILI","RB","Stanley Havili","IND",127,429,1.5,NA,NA,NA,NA,NA,0,0,0,2,15,0,NA,NA,NA
"ALDRICKROBINSON","WR","Aldrick Robinson","WAS",170,429,1.5,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA,NA
"WESTONDRESSLER","WR","Weston Dressler","KC",170,429,1.5,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA,NA
"MARCMARIANI","WR","Marc Mariani","TEN",170,429,1.5,NA,NA,NA,NA,NA,0,0,0,2,15,0,NA,NA,NA
"QUINTONPATTON","WR","Quinton Patton","SF",170,429,1.5,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA,NA
"JAMESWRIGHT","WR","James Wright","CIN",170,429,1.5,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA,NA
"SEYIAJIROTUTU","WR","Seyi Ajirotutu","SD",170,429,1.5,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA,NA
"COBIHAMILTON","WR","Cobi Hamilton","CIN",170,429,1.5,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA,NA
"JAMARNEWSOME","WR","Jamar Newsome","KC",170,429,1.5,NA,NA,NA,NA,NA,0,0,0,2,15,0,NA,NA,NA
"RYANWHALEN","WR","Ryan Whalen","CIN",170,429,1.5,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA,NA
"WESLYESAUNDERS","TE","Weslye Saunders","IND",87,429,1.5,NA,NA,NA,NA,NA,NA,NA,NA,2,15,0,NA,NA,NA
"MICHAELSMITH","RB","Michael Smith","TB",134,446,1.3,NA,NA,NA,NA,NA,2,8,0,1,5,0,NA,NA,NA
"LONNIEPRYOR","RB","Lonnie Pryor","TB",135,447,1.2,NA,NA,NA,NA,NA,1,7,0,1,5,0,NA,NA,NA
"KERWYNNWILLIAMS","RB","Kerwynn Williams","SD",136,448,1,NA,NA,NA,NA,NA,1,5,0,1,5,0,NA,NA,NA
"RONNIEBROWN","RB","Ronnie Brown","HOU",136,448,1,NA,NA,NA,NA,NA,2,10,0,0,0,0,NA,NA,NA
"JEREMYSTEWART","RB","Jeremy Stewart","OAK",136,448,1,NA,NA,NA,NA,NA,2,5,0,1,5,0,NA,NA,NA
"EDWINBAKER","RB","Edwin Baker","CLE",136,448,1,NA,NA,NA,NA,NA,1,5,0,1,5,0,NA,NA,NA
"JOEBANYARD","RB","Joe Banyard","MIN",136,448,1,NA,NA,NA,NA,NA,1,5,0,1,5,0,NA,NA,NA
"WILLIAMPOWELL","RB","William Powell","HOU",136,448,1,NA,NA,NA,NA,NA,1,5,0,1,5,0,NA,NA,NA
"FRANKSUMMERS","RB","Frank Summers","BUF",136,448,1,NA,NA,NA,NA,NA,1,5,0,1,5,0,NA,NA,NA
"MICHAELPRESTON","WR","Michael Preston","TEN",179,448,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"SKYEDAWSON","WR","Skye Dawson","TB",179,448,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"JERRELJERNIGAN","WR","Jerrel Jernigan","NYG",179,448,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"MARCUSEASLEY","WR","Marcus Easley","BUF",179,448,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"ERICPAGE","WR","Eric Page","TB",179,448,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"CHRISHARPER","WR","Chris Harper","GB",179,448,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"DANESANZENBACHER","WR","Dane Sanzenbacher","CIN",179,448,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"KYLEWILLIAMS","WR","Kyle Williams","KC",179,448,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"MICHAELHOOMANAWANUI","TE","Michael Hoomanawanui","NE",88,448,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JUSTICECUNNINGHAM","TE","Justice Cunningham","STL",88,448,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"KEVINBROCK","TE","Kevin Brock","CIN",88,448,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"MICHAELPALMER","TE","Michael Palmer","PIT",88,448,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"DAVIDPAULSON","TE","David Paulson","PIT",88,448,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"ZACHPOTTER","TE","Zach Potter","HOU",88,448,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"MATTHEWMULLIGAN","TE","Matthew Mulligan","CHI",88,448,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"CRAIGSTEVENS","TE","Craig Stevens","TEN",88,448,1,NA,NA,NA,NA,NA,NA,NA,NA,2,10,0,NA,NA,NA
"DCJEFFERSON","TE","D.C. Jefferson","",88,448,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LEONWASHINGTON","RB","Leon Washington","TEN",143,472,0.9,NA,NA,NA,NA,NA,1,4,0,1,5,0,NA,NA,NA
"TYLERCLUTTS","RB","Tyler Clutts","DAL",143,472,0.9,NA,NA,NA,NA,NA,1,4,0,1,5,0,NA,NA,NA
"NICKKASA","TE","Nick Kasa","OAK",97,474,0.8,NA,NA,NA,NA,NA,NA,NA,NA,1,8,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",97,474,0.8,NA,NA,NA,NA,NA,NA,NA,NA,1,8,0,NA,NA,NA
"JERONMASTRUD","TE","Jeron Mastrud","CHI",99,476,0.7,NA,NA,NA,NA,NA,NA,NA,NA,1,7,0,NA,NA,NA
"PATRICKDIMARCO","RB","Patrick DiMarco","ATL",145,477,0.6,NA,NA,NA,NA,NA,1,6,0,0,0,0,NA,NA,NA
"DAMIENWILLIAMS","RB","Damien Williams","MIA",146,478,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"CHASEREYNOLDS","RB","Chase Reynolds","STL",146,478,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"MARCUSTHIGPEN","RB","Marcus Thigpen","MIA",146,478,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"KYLEJUSZCZYK","RB","Kyle Juszczyk","BAL",146,478,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"KIEROSMALL","RB","Kiero Small","SEA",146,478,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"WILLTAUFOOU","RB","Will Taufoou","JAX",146,478,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"TRAVARISCADET","RB","Travaris Cadet","NO",146,478,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"MIGUELMAYSONET","RB","Miguel Maysonet","PIT",146,478,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"MIKEMCNEILL","TE","Mike McNeill","CAR",100,478,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA
"MICHAELWILLIAMS","TE","Michael Williams","DET",100,478,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA
"JAKEBALLARD","TE","Jake Ballard","ARI",100,478,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA
"BRANDONBARDEN","TE","Brandon Barden","JAX",100,478,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA
"DARRENFELLS","TE","Darren Fells","SEA",100,478,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA
"NATHANOVERBAY","TE","Nathan Overbay","DET",100,478,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA
"MARCELJENSEN","TE","Marcel Jensen","JAX",100,478,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA
"MICHAELFORD","RB","Michael Ford","CHI",154,493,0.4,NA,NA,NA,NA,NA,1,4,0,0,0,0,NA,NA,NA
"JONVAUGHN","RB","Jon Vaughn","",154,493,0.4,NA,NA,NA,NA,NA,1,4,0,0,0,0,NA,NA,NA
"RYANNASSIB","QB","Ryan Nassib","NYG",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MATTFLYNN","QB","Matt Flynn","GB",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BRANDONWEEDEN","QB","Brandon Weeden","DAL",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TAJHBOYD","QB","Tajh Boyd","NYJ",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"KYLEORTON","QB","Kyle Orton","DAL",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"COLTMCCOY","QB","Colt McCoy","WAS",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"LANDRYJONES","QB","Landry Jones","PIT",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TERRELLEPRYOR","QB","Terrelle Pryor","SEA",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MATTSIMMS","QB","Matt Simms","NYJ",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"JOSHFREEMAN","QB","Josh Freeman","",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"SCOTTTOLZIEN","QB","Scott Tolzien","GB",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"KELLENCLEMENS","QB","Kellen Clemens","SD",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"AJMCCARRON","QB","A.J. McCarron","CIN",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DEREKANDERSON","QB","Derek Anderson","CAR",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MIKEKAFKA","QB","Mike Kafka","TB",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BJDANIELS","QB","B.J. Daniels","SEA",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"JORDANPALMER","QB","Jordan Palmer","CHI",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DAVIDFALES","QB","David Fales","CHI",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"CURTISPAINTER","QB","Curtis Painter","NYG",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"AUSTINDAVIS","QB","Austin Davis","STL",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TYLERBRAY","QB","Tyler Bray","KC",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"JOSHJOHNSON","QB","Josh Johnson","CIN",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"RYANLINDLEY","QB","Ryan Lindley","ARI",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"LOGANTHOMAS","QB","Logan Thomas","ARI",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"SEANRENFREE","QB","Sean Renfree","ATL",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TYLERTHIGPEN","QB","Tyler Thigpen","BUF",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"GALEGILBERT","QB","Gale Gilbert","",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DOMINIQUEDAVIS","QB","Dominique Davis","",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BRUCEGRADKOWSKI","QB","Bruce Gradkowski","PIT",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"RYANMALLETT","QB","Ryan Mallett","NE",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"LUKEMCCOWN","QB","Luke McCown","NO",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MATTMOORE","QB","Matt Moore","MIA",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"CHASEDANIEL","QB","Chase Daniel","KC",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"PATDEVLIN","QB","Pat Devlin","MIA",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"RICKYSTANZI","QB","Ricky Stanzi","JAX",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MATTMCGLOIN","QB","Matt McGloin","OAK",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"CALEBHANIE","QB","Caleb Hanie","DAL",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"CHANDLERHARNISH","QB","Chandler Harnish","",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DANORLOVSKY","QB","Dan Orlovsky","DET",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BLAINEGABBERT","QB","Blaine Gabbert","SF",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ZACDYSERT","QB","Zac Dysert","DEN",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DENNISDIXON","QB","Dennis Dixon","BUF",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BROCKOSWEILER","QB","Brock Osweiler","DEN",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"AARONMURRAY","QB","Aaron Murray","KC",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MCLEODBETHELTHOMPSON","QB","McLeod Bethel-Thompson","",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TARVARISJACKSON","QB","Tarvaris Jackson","SEA",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TJYATES","QB","T.J. Yates","ATL",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BRADSORENSEN","QB","Brad Sorensen","SD",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"KELLENMOORE","QB","Kellen Moore","DET",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"CHRISTIANPONDER","QB","Christian Ponder","MIN",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MATTBARKLEY","QB","Matt Barkley","PHI",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MATTHASSELBECK","QB","Matt Hasselbeck","IND",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"JASONCAMPBELL","QB","Jason Campbell","CIN",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TYLERWILSON","QB","Tyler Wilson","TEN",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BRADYQUINN","QB","Brady Quinn","MIA",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TYRODTAYLOR","QB","Tyrod Taylor","BAL",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"JEFFTUEL","QB","Jeff Tuel","BUF",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MARKSANCHEZ","QB","Mark Sanchez","PHI",48,495,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"FOZZYWHITTAKER","RB","Fozzy Whittaker","CAR",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DAVIDWILSON","RB","David Wilson","NYG",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JAMIZEOLAWALE","RB","Jamize Olawale","OAK",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JOHNATHANFRANKLIN","RB","Johnathan Franklin","",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BRUCEMILLER","RB","Bruce Miller","SF",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TYLERGAFFNEY","RB","Tyler Gaffney","CAR",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DENNISJOHNSON","RB","Dennis Johnson","HOU",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DERRICKCOLEMAN","RB","Derrick Coleman","SEA",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MIKEGOODSON","RB","Mike Goodson","",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"QUINNJOHNSON","RB","Quinn Johnson","TEN",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ALEXGREEN","RB","Alex Green","NYJ",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JEREMIAHJOHNSON","RB","Jeremiah Johnson","",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JAMESDEVELIN","RB","James Develin","NE",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ZACHLINE","RB","Zach Line","MIN",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TONYFIAMMETTA","RB","Tony Fiammetta","CHI",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"VICKBALLARD","RB","Vick Ballard","IND",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DEXTERCARTER","RB","Dexter Carter","",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SHAUNCHAPAS","RB","Shaun Chapas","DET",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DEJIKARIM","RB","Deji Karim","",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"KENDALLHUNTER","RB","Kendall Hunter","SF",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ALVESTERALEXANDER","RB","Alvester Alexander","",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ANDREBROWN","RB","Andre Brown","HOU",156,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JARONBROWN","WR","Jaron Brown","ARI",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SHAQEVANS","WR","Shaq Evans","NYJ",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JEFFMAEHL","WR","Jeff Maehl","PHI",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JOSHGORDON","WR","Josh Gordon","CLE",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MARVINMCNUTT","WR","Marvin McNutt","CAR",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"LAVONBRAZILL","WR","LaVon Brazill","IND",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JUSTINBLACKMON","WR","Justin Blackmon","JAX",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"RAMSESBARDEN","WR","Ramses Barden","BUF",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"LESTARJEAN","WR","Lestar Jean","",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"QUINCYENUNWA","WR","Quincy Enunwa","NYJ",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JAREDABBREDERIS","WR","Jared Abbrederis","GB",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BRYANWALTERS","WR","Bryan Walters","SEA",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JONBALDWIN","WR","Jon Baldwin","DET",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DEVONWYLIE","WR","Devon Wylie","SF",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SIDNEYRICE","WR","Sidney Rice","SEA",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"AARONMELLETTE","WR","Aaron Mellette","BAL",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JOEWEBB","WR","Joe Webb","CAR",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DOMENIKHIXON","WR","Domenik Hixon","",187,495,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
