"name","pos","team","sourceName","player","playerID","season","positionRank","overallRank","points","pointsLo","pointsHi","vor","pick","risk","sdPts","sdPick","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstPtsAllowed","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstBlk","dstTd","fg","fgAtt","fg019","fg2029","fg3039","fg4049","fg50","xp"
"KEITHWENNING","QB","BAL","average","Keith Wenning",520,2015,125,721,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEITHWENNING","QB","BAL","averageRobust","Keith Wenning",520,2015,123,718,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEITHWENNING","QB","BAL","yahoo","Keith Wenning",520,2015,100,609,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KELLENCLEMENS","QB","SD","espn","Kellen Clemens",521,2015,89,431,0,0.367,0.367,-141.747601193478,NA,2.45264309711778,0.519016377390926,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KELLENMOORE","QB","DET","average","Kellen Moore",523,2015,126,722,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KELLENMOORE","QB","DET","averageRobust","Kellen Moore",523,2015,124,719,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KELLENMOORE","QB","DET","yahoo","Kellen Moore",523,2015,101,610,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEVINKOLB","QB","BUF","average","Kevin Kolb",535,2015,127,723,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEVINKOLB","QB","BUF","averageRobust","Kevin Kolb",535,2015,125,720,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEVINKOLB","QB","BUF","espn","Kevin Kolb",535,2015,90,432,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEVINKOLB","QB","BUF","yahoo","Kevin Kolb",535,2015,102,611,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KORYFAULKNER","QB","SF","average","Kory Faulkner",545,2015,128,724,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KORYFAULKNER","QB","SF","averageRobust","Kory Faulkner",545,2015,126,721,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KORYFAULKNER","QB","SF","yahoo","Kory Faulkner",545,2015,103,612,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KYLEBOLLER","QB","FA","average","Kyle Boller",551,2015,129,725,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KYLEBOLLER","QB","FA","averageRobust","Kyle Boller",551,2015,127,722,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KYLEBOLLER","QB","FA","espn","Kyle Boller",551,2015,91,433,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LANDRYJONES","QB","PIT","average","Landry Jones",562,2015,130,726,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LANDRYJONES","QB","PIT","averageRobust","Landry Jones",562,2015,128,723,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LANDRYJONES","QB","PIT","espn","Landry Jones",562,2015,92,434,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LANDRYJONES","QB","PIT","yahoo","Landry Jones",562,2015,104,613,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOGANKILGORE","QB","NO","average","Logan Kilgore",576,2015,131,727,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOGANKILGORE","QB","NO","averageRobust","Logan Kilgore",576,2015,129,724,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOGANKILGORE","QB","NO","yahoo","Logan Kilgore",576,2015,105,614,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LOGANTHOMAS","QB","ARZ","espn","Logan Thomas",578,2015,93,435,0,1.66,1.66,-141.747601193478,NA,2.74208928872279,2.34759451353934,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LUKEMCCOWN","QB","NO","espn","Luke McCown",581,2015,94,436,0,0.038,0.038,-141.747601193478,NA,2.37899437551063,0.0537401153701776,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARKBRUNELL","QB","FA","average","Mark Brunell",593,2015,132,728,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARKBRUNELL","QB","FA","averageRobust","Mark Brunell",593,2015,130,725,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARKBRUNELL","QB","FA","espn","Mark Brunell",593,2015,95,437,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTBARKLEY","QB","PHI","espn","Matt Barkley",611,2015,96,438,0,0.047,0.047,-141.747601193478,NA,2.38100908218074,0.0664680374315354,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTBLANCHARD","QB","CAR","average","Matt Blanchard",612,2015,133,729,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTBLANCHARD","QB","CAR","averageRobust","Matt Blanchard",612,2015,131,726,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTBLANCHARD","QB","CAR","yahoo","Matt Blanchard",612,2015,106,615,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTLEINART","QB","FA","average","Matt Leinart",621,2015,134,730,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTLEINART","QB","FA","averageRobust","Matt Leinart",621,2015,132,727,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTLEINART","QB","FA","espn","Matt Leinart",621,2015,97,439,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTSCOTT","QB","CIN","average","Matt Scott",627,2015,135,731,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTSCOTT","QB","CIN","averageRobust","Matt Scott",627,2015,133,728,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MATTSCOTT","QB","CIN","yahoo","Matt Scott",627,2015,107,616,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCLEODBETHELTHOMPSON","QB","MIA","average","McLeod Bethel-Thompson",632,2015,136,732,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCLEODBETHELTHOMPSON","QB","MIA","averageRobust","McLeod Bethel-Thompson",632,2015,134,729,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCLEODBETHELTHOMPSON","QB","MIA","yahoo","McLeod Bethel-Thompson",632,2015,108,617,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIKEKAFKA","QB","TB","average","Mike Kafka",651,2015,137,733,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIKEKAFKA","QB","TB","averageRobust","Mike Kafka",651,2015,135,730,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MIKEKAFKA","QB","TB","yahoo","Mike Kafka",651,2015,109,618,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NICKSTEPHENS","QB","BAL","average","Nick Stephens",678,2015,138,734,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NICKSTEPHENS","QB","BAL","averageRobust","Nick Stephens",678,2015,136,731,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NICKSTEPHENS","QB","BAL","yahoo","Nick Stephens",678,2015,110,619,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PATDEVLIN","QB","MIN","average","Pat Devlin",687,2015,139,735,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PATDEVLIN","QB","MIN","averageRobust","Pat Devlin",687,2015,137,732,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PATDEVLIN","QB","MIN","yahoo","Pat Devlin",687,2015,111,620,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REXGROSSMAN","QB","CLE","average","Rex Grossman",720,2015,140,736,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REXGROSSMAN","QB","CLE","averageRobust","Rex Grossman",720,2015,138,733,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REXGROSSMAN","QB","CLE","espn","Rex Grossman",720,2015,98,440,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"REXGROSSMAN","QB","CLE","yahoo","Rex Grossman",720,2015,112,621,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RICKYSTANZI","QB","JAC","average","Ricky Stanzi",729,2015,141,737,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RICKYSTANZI","QB","JAC","averageRobust","Ricky Stanzi",729,2015,139,734,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RICKYSTANZI","QB","JAC","yahoo","Ricky Stanzi",729,2015,113,622,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSTYSMITH","QB","NYG","average","Rusty Smith",753,2015,142,738,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSTYSMITH","QB","NYG","averageRobust","Rusty Smith",753,2015,140,735,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUSTYSMITH","QB","NYG","yahoo","Rusty Smith",753,2015,114,623,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANGRIFFIN","QB","NO","average","Ryan Griffin",757,2015,143,739,0,0,0,-141.747601193478,233.7,6.85303458322161,NA,74.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANGRIFFIN","QB","NO","averageRobust","Ryan Griffin",757,2015,141,736,0,0,0,-141.747601193478,233.7,6.85303458322161,NA,74.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANGRIFFIN","QB","NO","espn","Ryan Griffin",757,2015,99,441,0,0,0,-141.747601193478,233.7,6.85303458322161,NA,74.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANGRIFFIN","QB","NO","yahoo","Ryan Griffin",757,2015,115,624,0,0,0,-141.747601193478,233.7,6.85303458322161,NA,74.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANLINDLEY","QB","ARZ","average","Ryan Lindley",760,2015,144,740,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANLINDLEY","QB","ARZ","averageRobust","Ryan Lindley",760,2015,142,737,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANLINDLEY","QB","ARZ","yahoo","Ryan Lindley",760,2015,116,625,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RYANNASSIB","QB","NYG","espn","Ryan Nassib",764,2015,100,442,0,1.219,1.219,-141.747601193478,NA,2.64336866188767,1.7239263325328,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAGEROSENFELS","QB","FA","average","Sage Rosenfels",769,2015,145,741,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAGEROSENFELS","QB","FA","averageRobust","Sage Rosenfels",769,2015,143,738,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAGEROSENFELS","QB","FA","espn","Sage Rosenfels",769,2015,101,443,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAMBRADFORD","QB","STL","average","Sam Bradford",770,2015,146,742,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAMBRADFORD","QB","STL","averageRobust","Sam Bradford",770,2015,144,739,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAMBRADFORD","QB","STL","espn","Sam Bradford",770,2015,102,444,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAMBRADFORD","QB","STL","yahoo","Sam Bradford",770,2015,117,626,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCOTTTOLZIEN","QB","GB","average","Scott Tolzien",779,2015,147,743,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCOTTTOLZIEN","QB","GB","averageRobust","Scott Tolzien",779,2015,145,740,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCOTTTOLZIEN","QB","GB","espn","Scott Tolzien",779,2015,103,445,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SCOTTTOLZIEN","QB","GB","yahoo","Scott Tolzien",779,2015,118,627,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEANRENFREE","QB","ATL","average","Sean Renfree",781,2015,148,744,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEANRENFREE","QB","ATL","averageRobust","Sean Renfree",781,2015,146,741,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SEANRENFREE","QB","ATL","yahoo","Sean Renfree",781,2015,119,628,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SENECAWALLACE","QB","GB","average","Seneca Wallace",784,2015,149,745,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SENECAWALLACE","QB","GB","averageRobust","Seneca Wallace",784,2015,147,742,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SENECAWALLACE","QB","GB","espn","Seneca Wallace",784,2015,104,446,0,0,0,-141.747601193478,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SETHLOBATO","QB","MIA","average","Seth Lobato",786,2015,150,746,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SETHLOBATO","QB","MIA","averageRobust","Seth Lobato",786,2015,148,743,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SETHLOBATO","QB","MIA","yahoo","Seth Lobato",786,2015,120,629,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STEPHENMORRIS","QB","JAC","average","Stephen Morris",802,2015,151,747,0,0,0,-141.747601193478,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
