"name","player","pos","projections","risk","inflatedCost","team","overallRank","pick","positionRank","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_nfl","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","projectedPtsLatent","vor","sdPick","sdPts","avgCost","projectedCost","bidUpTo","simulation","bidUpToSim"
"EARLBENNETT","Earl Bennett","WR",68.19375,6.25695214404389,1,"CLE",222,NA,92,60.625,NA,NA,NA,45.475,NA,NA,89.25,76.325,67.96875,68.19375,0,-75.9633164018383,NA,18.9965608181235,1,1,1,0,1
"JERICKMCKINNON","Jerick McKinnon","RB",46.5413091016261,4.36126400247848,1,"MIN",290,192.5,81,74.775,61.8,38.175,NA,52.5525,3.575,22.725,NA,49,42.8860714285714,46.5413091016261,0,-76.628829541562,0.5,24.0785551138154,1,1,1,0,1
"KENBRELLTHOMPKINS","Kenbrell Thompkins","WR",67.38125,11.012805479942,1,"NE",225,146.5,93,70.75,25.125,85.25,NA,57.4125,63.125,NA,85.625,NA,64.5479166666667,67.38125,0,-76.7758164018383,46.1,22.4427750298769,1,1,1,0,1
"BENJARVUSGREENELLIS","BenJarvus Green-Ellis","RB",46.1656662137761,5.52658869190224,1,"CIN",291,166.6,82,54.975,38.85,38.75,NA,45.9125,45,53.075,90.45,NA,51.6589285714286,46.1656662137761,0,-77.004472429412,13.6,17.8962517274668,1,1,1,0,1
"LATAVIUSMURRAY","Latavius Murray","RB",46.1437367343174,6.73906175276557,1,"OAK",292,169.6,83,67.875,37.95,65.55,NA,56.38,29,NA,48.3,14.8275,45.6117857142857,46.1437367343174,0,-77.0264019088707,20.2,19.5731075607154,1,1,1,0,1
"BENWATSON","Ben Watson","TE",44.9375,1.8290302675849,1,"NO",298,NA,52,NA,NA,NA,NA,NA,43.5,46.375,NA,NA,44.9375,44.9375,0,-77.5699110854537,NA,2.03293199591132,1,1,1,0,1
"ACESANDERS","Ace Sanders","WR",65.9373645517529,6.46608421764501,1,"JAC",231,NA,94,67.125,54.25,60.975,NA,65.3625,70.175,80.625,99.025,30.55,66.2380208333333,65.9373645517529,2.83113043816996,-78.2197018500853,NA,19.7977580773277,1,1,1,0,1
"GREGLITTLE","Greg Little","WR",65.2812548467144,5.78252790944119,1,"OAK",232,NA,95,81.25,57.625,72,NA,70.225,46.5,NA,91.625,46.525,66.5214285714286,65.2812548467144,1.20442771156485,-78.8758115551239,NA,17.1790137058203,1,1,1,0,1
"AUSTINPETTIS","Austin Pettis","WR",65.2500031783102,4.63874647332203,1,"STL",233,NA,96,65.25,61.875,NA,NA,49.2625,75.625,55.625,84,NA,55.9482142857143,65.2500031783102,0,-78.9070632235281,NA,12.7971198338402,1,1,1,0,1
"MARTAVISBRYANT","Martavis Bryant","WR",65.0167619434348,5.54026847784176,1,"PIT",234,NA,97,87.875,70.75,59.5,NA,67.8375,NA,41.75,45,72.875,55.7484375,65.0167619434348,0.469465608413202,-79.1403044584034,NA,16.2509035920937,1,1,1,0,1
"COLEBEASLEY","Cole Beasley","WR",64.7109051277357,4.64766793866803,1,"DAL",235,NA,98,82,49.75,64.875,NA,60.925,72.85,42.125,71,67.1,63.6697916666667,64.7109051277357,1.56970171917686,-79.4461612741026,NA,12.8312984916626,1,1,1,0,1
"FOZZYWHITTAKER","Fozzy Whittaker","RB",43.375,NA,1,NA,305,NA,84,NA,NA,NA,NA,NA,NA,NA,43.375,NA,43.375,43.375,0,-79.7951386431881,NA,NA,1,1,1,NA,1
"BENJAMINWATSON","Benjamin Watson","TE",42.55,3.52247982057836,1,"NO",311,NA,53,NA,NA,NA,NA,36.525,NA,NA,NA,48.575,42.55,42.55,0,-79.9574110854537,NA,8.52063671329789,1,1,1,0,1
"DANIELTHOMAS","Daniel Thomas","RB",43.0124944604151,4.35271827574963,1,"MIA",308,189,85,47.175,36,32.45,NA,39.2275,60.65,NA,58.775,NA,45.4629166666667,43.0124944604151,0,-80.157644182773,11,11.9010798267076,1,1,1,0,1
"NATEBURLESON","Nate Burleson","WR",63.9377409903999,8.12441416949085,1,"CLE",237,164,99,76.25,78.25,73.75,NA,79.375,18,89.875,47,26.675,61.059375,63.9377409903999,4.5686716868081,-80.2193254114384,23,26.9579746930954,1,1,1,1.79175946922805,1
"CHRISPOLK","Chris Polk","RB",42.5540290422513,7.26506035009506,1,"PHI",310,168.7,86,69.425,37.675,35.55,NA,48.66,43,50.1,44.675,34.6875,45.2340625,42.5540290422513,0,-80.6161096009368,30.9,11.2606689836715,1,1,1,0,1
"ROBERTTURBIN","Robert Turbin","RB",42.4824426274797,5.47853660136113,1,"SEA",313,NA,87,64.225,28.7,24.725,NA,37.0175,51.875,39.975,61.475,24.05,41.1678125,42.4824426274797,0,-80.6876960157084,NA,16.0144051469239,1,1,1,0,1
"JERRELJERNIGAN","Jerrel Jernigan","WR",63.1637871972991,6.77139929813823,1,"NYG",238,162,100,93.25,50,68.85,NA,61.175,63.1,18.25,86.35,47.865,61.5879166666667,63.1637871972991,0.553546839169201,-80.9932792045391,17,23.5121568859297,1,1,1,0,1
"JOHNCARLSON","John Carlson","TE",41.4626831377588,5.59769473551546,1,"ARI",319,NA,54,NA,61.75,NA,NA,34.7375,17.875,28.375,53,48.025,40.5070833333333,41.4626831377588,0,-81.0447279476949,NA,16.4709069586853,1,1,1,0,1
"JERMAINEKEARSE","Jermaine Kearse","WR",63.1047547041902,7.55011598683923,1,"SEA",239,175.5,101,45.25,70.75,NA,NA,43.475,82.85,43.375,106.875,34.525,53.2416666666667,63.1047547041902,0,-81.052311697648,19.5,26.5949668528607,1,1,1,0.693147180559945,1
"MIKEJAMES","Mike James","RB",42.0608954989574,5.47619667634295,1,"TB",315,NA,88,48.8,34.5,51.75,NA,42.995,24.95,41.275,58.425,8.6925,38.7359375,42.0608954989574,0,-81.1092431442307,NA,16.0054407567228,1,1,1,0,1
"JACOBYJONES","Jacoby Jones","WR",63.0348319500267,4.23417439276889,1,"BAL",240,NA,102,67.625,56.75,NA,NA,51.5875,55,71.375,84.075,62.955,56.1846875,63.0348319500267,0,-81.1222344518116,NA,11.2471804270903,1,1,1,0,1
"EDDICKSON","Ed Dickson","TE",40.640625,5.72433221314285,1,"CAR",321,NA,55,63.375,51.5,NA,NA,36.3875,31.25,9.625,40.875,31.875,37.8410714285714,40.640625,0,-81.8667860854537,NA,16.9560625746579,1,1,1,0,1
"TIMWRIGHT","Tim Wright","TE",40.5174510642246,4.20724790361962,1,"TB",322,166.2,56,NA,NA,NA,NA,49.65,38.7,29.25,NA,40.575,39.54375,40.5174510642246,0,-81.9899600212291,13.1,8.36406935946851,0.5,1,1,0,1
"JOSEPHFAURIA","Joseph Fauria","TE",40.0750574078332,7.4843448174709,1,"DET",323,NA,57,62.875,28,NA,NA,31.4375,81.375,23.875,NA,28.275,42.4695833333333,40.0750574078332,0,-82.4323536776204,NA,23.698774251882,0.5,1,1,0,1
"MARQUESSWILSON","Marquess Wilson","WR",61.4186815709515,5.49503751726536,1,"CHI",242,NA,103,89.25,70.375,NA,NA,58.4625,54.05,52.875,NA,44.05,52.7060714285714,61.4186815709515,0,-82.7383848308867,NA,16.0776211250815,1,1,1,0,1
"MARLONBROWN","Marlon Brown","WR",61.2283847307627,6.39156736046071,1,"BAL",243,183.8,104,87.25,46.125,69.375,NA,56.9125,86.125,15.125,87.25,29.65,59.7265625,61.2283847307627,0,-82.9286816710755,10.8,27.7536857570788,1,1,1,1.09861228866811,1
"DAVANTEADAMS","Davante Adams","WR",60.7588860051221,7.4595331739662,1,"GB",246,168,105,100.5,87.625,53.75,NA,70.6875,52.925,23.5,76.25,40.75,62.7359375,60.7588860051221,3.75426770571312,-83.3981803967161,20,25.32414893992,1,1,1,0,1
"MATTASIATA","Matt Asiata","RB",39.54875,5.50497407096787,1,"MIN",325,NA,89,57.225,17.8,33,NA,36.385,53.35,NA,54.275,21.8325,39.0310714285714,39.54875,0,-83.6213886431881,NA,16.115688646028,1,1,1,0,1
"DRIARCHER","Dri Archer","RB",39.1755272106842,4.97754545443519,1,"PIT",329,NA,90,53.4,56.1,NA,NA,38.17,15.625,29.6,31.175,33.6,31.73375,39.1755272106842,0,-83.9946114325039,NA,14.0950786328657,1,1,1,0,1
"DAVIDAUSBERRY","David Ausberry","TE",37.1554381651404,8.64173922293046,1,"OAK",337,NA,58,NA,32.625,NA,NA,28.25,88.75,NA,NA,38.45,47.01875,37.1554381651404,0,-85.3519729203133,NA,28.1328202090844,1,1,1,1.38629436111989,1
"KRISDURHAM","Kris Durham","WR",58.0140122427471,7.45988214126936,1,"DET",250,NA,106,77.375,27.5,NA,NA,39.4625,70.825,40,89.75,42.25,48.2536458333333,58.0140122427471,0,-86.1430541590912,NA,23.6050563023204,1,1,1,0,1
"BRIANQUICK","Brian Quick","WR",57.0996296951109,6.15262968317082,1,"STL",252,NA,107,64.625,65.875,NA,NA,62.375,61.125,53.125,51.875,12.7625,53.1089285714286,57.0996296951109,0,-87.0574367067273,NA,18.5968953422083,1,1,1,0,1
"BRYCEBROWN","Bryce Brown","RB",36.0697826928867,2.95652709402247,1,"BUF",339,149.65,91,56.3,21.2,44.125,NA,36.49,36.75,34.075,47.9,34.3625,38.0003125,36.0697826928867,0,-87.1003559503014,2.9,10.546839441739,1,1,1,0,1
"JONATHANDWYER","Jonathan Dwyer","RB",36.0634960108607,5.56522088702426,1,"ARI",340,NA,92,43.275,22.75,70.175,NA,36.6375,31.625,16.975,41.6,28.1,36.0546875,36.0634960108607,0,-87.1066426323274,NA,16.3464977374742,1,1,1,0,1
"MARCUSLATTIMORE","Marcus Lattimore","RB",36.0030642081676,5.76560451277235,1,"SF",341,175.8,93,57.85,51.675,19.55,NA,37.7275,6.775,NA,59.525,21.4125,36.3378571428571,36.0030642081676,0,-87.1670744350205,12.6,20.8811425450835,1,1,1,0,1
"CLAYHARBOR","Clay Harbor","TE",34.919140134053,3.8976313745321,1,"JAC",346,NA,59,50.875,NA,NA,NA,30.2375,39,32.5,NA,24.95,35.3325,34.919140134053,0,-87.5882709514007,NA,9.95786435436836,1,1,1,0,1
"TONYMOEAKI","Tony Moeaki","TE",34.3309250406593,5.86350270981631,1,"BUF",349,NA,60,NA,NA,NA,NA,28.8375,39.125,9.625,50.875,NA,32.115625,34.3309250406593,0,-88.1764860447944,NA,17.4892329228347,1,1,1,0,1
"DUJUANHARRIS","DuJuan Harris","RB",34.9048134886998,3.28302667095611,1,"GB",347,NA,94,32.05,43.575,NA,NA,28.6625,43.025,NA,NA,NA,29.3125,34.9048134886998,0,-88.2653251544883,NA,7.60327763067788,1,1,1,0,1
"AJJENKINS","A.J. Jenkins","WR",55.8560411931995,4.35095825211328,1,"KC",254,NA,108,69,NA,53.6,NA,46.225,40.875,46.875,68.175,65.51,55.7764285714286,55.8560411931995,0,-88.3010252086387,NA,11.6945862525806,1,1,1,0,1
"MARQUISEGOODWIN","Marquise Goodwin","WR",55.5829434311381,5.688557252987,1,"BUF",255,NA,109,73.75,62.625,NA,NA,50.0625,43.05,48.75,82.05,35.835,49.4053125,55.5829434311381,0,-88.5741229707001,NA,16.8190066007394,1,1,1,0,1
"JASONAVANT","Jason Avant","WR",55.4861301022247,6.27072855568685,1,"CAR",256,NA,110,87.5,41.125,57.125,NA,56.7375,33.25,36.625,76.375,60.1,55.8796875,55.4861301022247,0,-88.6709362996135,NA,19.0493390604082,1,1,1,0,1
"STEPHENHILL","Stephen Hill","WR",55.4438352400647,5.62591190601733,1,"NYJ",257,NA,111,63.625,48.25,NA,NA,44.8625,28.7,56.5,76.875,NA,45.4417857142857,55.4438352400647,0,-88.7132311617736,NA,16.5790085964652,1,1,1,0,1
"ISAIAHCROWELL","Isaiah Crowell","RB",34.3550302737094,6.84731496344542,1,"CLE",348,159.3,95,55.95,25.625,29.4,NA,37.79,NA,NA,NA,24.975,28.9266666666667,34.3550302737094,0,-88.8151083694787,26.7,12.904653521114,1,1,1,0,1
"WILLISMCGAHEE","Willis McGahee","RB",33.875,NA,1,"CLE",351,NA,96,NA,NA,NA,NA,NA,NA,NA,33.875,NA,33.875,33.875,0,-89.2951386431881,NA,NA,1,1,1,NA,1
"MIKELLESHOURE","Mikel Leshoure","RB",33.8403197656008,6.67312659026854,1,"DET",352,NA,97,43.05,NA,NA,NA,18.1175,66.45,11.775,45.2,23.2375,29.1585714285714,33.8403197656008,0,-89.3298188775873,NA,20.5909495693294,1,1,1,0,1
"AUSTINCOLLIE","Austin Collie","WR",54.375,NA,1,"NE",260,NA,112,NA,NA,NA,NA,NA,NA,NA,54.375,NA,54.375,54.375,0,-89.7820664018383,NA,NA,1,1,1,NA,1
"DAVIDNELSON","David Nelson","WR",54.2129429771351,9.09034769684198,1,"NYJ",262,NA,113,63.375,17.5,NA,NA,30.625,102.875,NA,45.375,59.45,45.5857142857143,54.2129429771351,0,-89.9441234247031,NA,29.8514656256607,1,1,1,1.79175946922805,1
"BENNYCUNNINGHAM","Benny Cunningham","RB",33.034375,6.05499199177056,1,"STL",355,NA,98,34,14.175,24.35,NA,27.8025,58.375,48.4,55.15,10.5225,33.559375,33.034375,0,-90.1357636431881,NA,18.222839610833,1,1,1,0,1
"ANDREHOLMES","Andre Holmes","WR",53.9746848624742,6.6192186864052,1,"OAK",263,NA,114,NA,41.75,49,NA,46.4,64.675,69.375,77,16.5,52.1071428571429,53.9746848624742,0,-90.1823815393641,NA,20.3844252228673,1,1,1,0,1
"JUNIORHEMINGWAY","Junior Hemingway","WR",53.7939063966965,5.09126992304867,1,"KC",264,NA,115,69.5,63.75,NA,NA,64.4,31,56.5,41.25,42.25,52.5785714285714,53.7939063966965,0,-90.3631600051417,NA,14.5307637527453,1,1,1,0,1
"ROBERTMEACHEM","Robert Meachem","WR",52.4375,4.01886434918294,1,"NO",269,NA,116,69.375,39.625,NA,NA,54.5,50.375,NA,55.75,43.905,52.345,52.4375,0,-91.7195664018383,NA,10.4223150019561,1,1,1,0,1
"JARVISLANDRY","Jarvis Landry","WR",52.325,7.92863915607989,1,"MIA",270,NA,117,68.875,56.125,71.5,NA,53.8,89.875,13,32.75,29.525,51.71875,52.325,0,-91.8320664018382,NA,25.4008919626851,1,1,1,0,1
"LARODSTEPHENSHOWLING","LaRod Stephens-Howling","RB",31.225,NA,1,"PIT",359,NA,99,NA,NA,NA,NA,NA,NA,NA,31.225,NA,31.225,31.225,0,-91.9451386431881,NA,NA,1,1,1,NA,1
"BOBBYRAINEY","Bobby Rainey","RB",30.8503396251322,4.20368578260001,1,"TB",360,NA,100,41.675,13.3,17.05,NA,26.9225,22.375,35.1,44.2,30.0125,28.541875,30.8503396251322,0,-92.3197990180559,NA,11.1303767705128,1,1,1,0,1
"LORENZOTALIAFERRO","Lorenzo Taliaferro","RB",30.7246519573355,4.3395925518017,1,"BAL",362,NA,101,54.825,28,22.925,NA,36.785,25.5,NA,NA,30.675,33.0783333333333,30.7246519573355,0,-92.4454866858526,NA,11.6510435870212,1,1,1,0,1
"JIMDRAY","Jim Dray","TE",29.403125,4.62892361625136,1,"CLE",364,NA,61,NA,NA,NA,NA,20.8375,22.85,NA,43.875,NA,29.4541666666667,29.403125,0,-93.1042860854537,NA,12.7594878913693,1,1,1,0,1
"TIQUANUNDERWOOD","Tiquan Underwood","WR",50.9996405571919,6.79357055150762,1,"CAR",275,NA,118,57,39.375,NA,NA,37.8875,87.85,44.875,75,31.425,46.5723958333333,50.9996405571919,0,-93.1574258446463,NA,21.052377460187,1,1,1,0,1
"DEVINSTREET","Devin Street","WR",50.875,6.15454925811622,1,"DAL",276,NA,119,50.875,58.75,NA,NA,54.8125,48.875,NA,NA,12.6,45.1825,50.875,0,-93.2820664018383,NA,18.6042493465875,1,1,1,0,1
"JACOBTAMME","Jacob Tamme","TE",28.89375,5.22391734112993,1,"DEN",366,NA,62,NA,NA,NA,NA,18.6125,53.625,30.25,NA,26.625,32.278125,28.89375,0,-93.6136610854537,NA,15.0389438036441,1,1,1,0,1
"MICHAELHOOMANAWANUI","Michael Hoomanawanui","TE",28.421875,4.13194038847235,1,"NE",368,NA,63,NA,NA,NA,NA,29.6875,28,36.625,NA,11.05,26.340625,28.421875,0,-94.0855360854537,NA,10.8555159510039,1,1,1,0,1
"ALFREDBLUE","Alfred Blue","RB",28.6521925187713,3.87972609407893,1,"HOU",367,NA,102,35.65,26.375,NA,NA,31.0125,9.5,NA,NA,26.8,25.8675,28.6521925187713,0,-94.5179461244168,NA,9.88926817312586,1,1,1,0,1
"PEYTONHILLIS","Peyton Hillis","RB",28.4158841846951,7.19192053475881,1,"NYG",369,NA,103,48.15,10.425,29.625,NA,24.5375,70.55,8.2,NA,15.945,29.1532142857143,28.4158841846951,0,-94.754254458493,NA,22.5784796466627,1,1,1,0,1
"JOSEPHRANDLE","Joseph Randle","RB",28.2961242140874,2.69410555482728,1,"DAL",371,NA,104,31.975,18.625,33.5,NA,26.185,28.875,21.525,NA,25.9875,26.6332142857143,28.2961242140874,0,-94.8740144291006,NA,5.34708623925218,1,1,1,0,1
"LACHESEASTRUNK","Lache Seastrunk","RB",28.1486772459783,5.43817391066549,1,"WAS",373,NA,105,26.725,54.925,23.225,NA,36.5725,8.65,NA,NA,20.175,28.34875,28.1486772459783,0,-95.0214613972097,NA,15.8597733078061,1,1,1,0,1
"DARRELYOUNG","Darrel Young","RB",27.61875,4.15629262983944,1,"WAS",375,NA,106,NA,27.25,NA,NA,31.8,NA,NA,NA,10.975,23.3416666666667,27.61875,0,-95.5513886431881,NA,10.9488108182274,1,1,1,0,1
"DEANTHONYTHOMAS","De'Anthony Thomas","RB",27.3111480256449,5.15456775099384,1,"KC",376,NA,107,37.925,11.6,40.8,NA,26.4325,-0.3,17.075,NA,30.155,23.1782142857143,27.3111480256449,0,-95.8589906175432,NA,14.7732614499659,1,1,1,0,1
"TROYNIKLAS","Troy Niklas","TE",26.475,7.49630698493536,1,"ARI",380,NA,64,NA,NA,NA,NA,18.7875,13.875,8.625,67.5,20.325,25.6425,26.475,0,-96.0324110854537,NA,23.744602018143,1,1,1,0,1
"VINCENTBROWN","Vincent Brown","WR",47.4739536169622,4.25987073424041,1,"SD",285,194.5,120,66,62.125,NA,NA,44.9125,33.125,32.375,77.75,10.775,40.8828125,47.4739536169622,0,-96.683112784876,0.5,23.3016679800988,1,1,1,0,1
"JOHNKUHN","John Kuhn","RB",26.3051871910012,4.57275803491685,1,"GB",381,NA,108,41.1,15.125,NA,NA,23.455,NA,9.475,NA,30.855,23.957,26.3051871910012,0,-96.8649514521869,NA,12.5443142498903,1,1,1,0,1
"JACKIEBATTLE","Jackie Battle","RB",26.1817559884636,5.89147575371991,1,"TEN",382,NA,109,47.975,5.4,NA,NA,26.6875,21.2,NA,NA,NA,25.315625,26.1817559884636,0,-96.9883826547245,NA,17.5963992972758,1,1,1,0,1
"PAULRICHARDSON","Paul Richardson","WR",47.1248820127035,6.04236125121371,1,"SEA",286,NA,121,79,44.125,NA,NA,61.5625,40.375,NA,40.5,28.425,48.9979166666667,47.1248820127035,0,-97.0321843891347,NA,18.1744505017804,1,1,1,0,1
"RYANBROYLES","Ryan Broyles","WR",47.10557143172,9.05240883039268,1,"DET",287,NA,122,67.25,NA,NA,NA,30.35,11.125,NA,73.125,NA,36.395,47.10557143172,0,-97.0514949701183,NA,29.7061195996156,1,1,1,0,1
"JOEMORGAN","Joe Morgan","WR",46.96875,4.66287428032333,1,"NO",288,NA,123,46.5,37.75,NA,NA,NA,NA,63.125,NA,NA,49.125,46.96875,0,-97.1883164018383,NA,12.8895548798242,1,1,1,0,1
"CHRISOGBONNAYA","Chris Ogbonnaya","RB",25.9120209941736,5.87612912313444,1,"CLE",384,NA,110,50.3,16.625,NA,NA,22.3625,55.45,17.425,29.525,10.0025,24.56125,25.9120209941736,0,-97.2581176490145,NA,17.5376054539816,1,1,1,0,1
"LOGANPAULSEN","Logan Paulsen","TE",25.2,4.06378904293125,1,"WAS",387,NA,65,NA,NA,NA,NA,24,44.375,24,NA,21.85,28.00625,25.2,0,-97.3074110854537,NA,10.5944241427586,1,1,1,0,1
"LAVONBRAZILL","LaVon Brazill","WR",46.1296736948258,7.22302401825035,1,"IND",293,NA,124,63.375,NA,NA,NA,26.625,78.75,30,38,NA,39.2083333333333,46.1296736948258,0,-98.0273927070124,NA,22.6976389190594,1,1,1,0,1
"MARIOMANNINGHAM","Mario Manningham","WR",45.75,10.1324578897842,1,"NYG",294,NA,125,63.375,NA,NA,NA,35.875,-2,NA,73.75,NA,42.75,45.75,0,-98.4070664018383,NA,33.8438509924624,1,1,1,1.6094379124341,1
"JUSTINFORSETT","Justin Forsett","RB",24.6702726996067,6.0474265397623,1,"BAL",391,NA,111,43.9,4,NA,NA,18.1125,37.25,NA,NA,NA,20.6525,24.6702726996067,0,-98.4998659435814,NA,18.193855919765,1,1,1,0,1
"ANTHONYDIXON","Anthony Dixon","RB",24.384375,3.92728940827793,1,"BUF",392,NA,112,28.125,23.2,NA,NA,25.6625,5.925,NA,NA,NA,20.728125,24.384375,0,-98.7857636431881,NA,10.0714860238778,1,1,1,0,1
"MARIONGRICE","Marion Grice","RB",24.2957128590098,7.49501356913477,1,"SD",393,NA,113,21.7,NA,NA,NA,10.85,1,NA,55.55,NA,17.82,24.2957128590098,0,-98.8744257841783,NA,23.7396468662306,1,1,1,0,1
"MIKEGOODSON","Mike Goodson","RB",24.1875,4.36689744509553,1,"NYJ",394,NA,114,15.875,NA,NA,NA,NA,NA,NA,32.5,NA,24.1875,24.1875,0,-98.9826386431881,NA,11.7556502372264,1,1,1,0,1
"KEVINOGLETREE","Kevin Ogletree","WR",45.14375,3.04278446090054,1,"DET",295,NA,126,51.75,NA,NA,NA,39.1125,49.2,NA,NA,NA,46.7208333333333,45.14375,0,-99.0133164018383,NA,6.68289561118532,1,1,1,0,1
"CODYLATIMER","Cody Latimer","WR",45.1141869224834,9.38385952418014,1,"DEN",296,167,127,66.125,50.5,NA,NA,35.7125,-2.875,3.625,74.375,53.225,34.8109375,45.1141869224834,0,-99.0428794793549,28.9,29.8022042219715,1,1,1,0,1
"MIKEBROWN","Mike Brown","WR",45,3.8948693615745,1,"JAC",297,NA,128,44.875,32.125,NA,NA,38.5,54.875,NA,54.5,NA,44.975,45,0,-99.1570664018383,NA,9.94728292047632,1,1,1,0,1
"SHAQEVANS","Shaq Evans","WR",44.8562822803265,8.10622852156999,1,"NYJ",299,NA,129,69.375,NA,NA,NA,NA,45.025,NA,NA,17.25,32.7791666666667,44.8562822803265,0,-99.3007841215117,NA,26.0812472541735,1,1,1,0,1
"ANTHONYSHERMAN","Anthony Sherman","RB",23.7019620928174,1.67650530354316,1,"KC",396,NA,115,22.775,19.825,NA,NA,21.3,NA,NA,NA,22.91,21.7025,23.7019620928174,0,-99.4681765503707,NA,1.44859989875282,1,1,1,0,1
"JOHNATHANFRANKLIN","Johnathan Franklin","RB",23.2383084228285,3.23073666000235,1,"GB",398,185.5,116,NA,NA,30.55,NA,21.6,NA,12.65,32.575,17.44,18.5858333333333,23.2383084228285,0,-99.9318302203596,6.5,8.49518069260449,1,1,1,0,1
"KESHAWNMARTIN","Keshawn Martin","WR",44.187342910263,4.72669463732123,1,"HOU",300,NA,130,44.875,36.875,NA,NA,39.7875,39.775,36.5,73.125,52.9,46.1925,44.187342910263,0,-99.9697234915752,NA,13.1340544165412,1,1,1,0,1
"JEDCOLLINS","Jed Collins","RB",23.1382750203296,3.31020140383281,1,"DET",399,NA,117,29.65,11.175,NA,NA,20.4125,NA,NA,NA,23.585,21.205625,23.1382750203296,0,-100.031863622858,NA,7.70738562867894,1,1,1,0,1
"ANDRECALDWELL","Andre Caldwell","WR",43.9806587575324,2.87995781833877,1,"DEN",301,144,131,68.75,NA,NA,NA,42.2375,38.4,42.5,35.625,NA,45.5475,43.9806587575324,0,-100.176407644306,0,13.305374853795,1,1,1,0,1
"LOUISMURPHY","Louis Murphy","WR",43.8250868690877,5.5205758056215,1,"TB",302,NA,132,52.25,38.625,NA,NA,45.4375,11.475,NA,NA,47.475,39.1991666666667,43.8250868690877,0,-100.331979532751,NA,16.1754598079931,1,1,1,0,1
"SANTANAMOSS","Santana Moss","WR",43.5921223481842,4.44887473865588,1,"WAS",303,NA,133,61.75,41.625,NA,NA,44.4875,48.7,24.375,43.5,NA,43.6229166666667,43.5921223481842,0,-100.564944053654,NA,12.0697100645238,1,1,1,0,1
"DARRIUSHEYWARDBEY","Darrius Heyward-Bey","WR",43.53125,5.73096488946607,1,"PIT",304,NA,134,NA,40,NA,NA,57.625,22.25,NA,57.825,NA,44.4833333333333,43.53125,0,-100.625816401838,NA,16.9814727472816,1,1,1,0,1
"ANTHONYMCCOY","Anthony McCoy","TE",21.8625,NA,1,"SEA",403,NA,66,NA,NA,NA,NA,21.8625,NA,NA,NA,NA,21.8625,21.8625,0,-100.644911085454,NA,NA,1,1,1,NA,1
"JARIUSWRIGHT","Jarius Wright","WR",43.0872165422665,8.63341241475974,1,"MIN",306,NA,135,55.125,34.25,NA,NA,35.7375,88.3,9.5,64.5,14.275,43.5439285714286,43.0872165422665,0,-101.069849859572,NA,28.100919717833,1,1,1,0,1
"ARRELIOUSBENN","Arrelious Benn","WR",43.025,3.50402260474192,1,"PHI",307,NA,136,49,NA,NA,NA,37.05,NA,NA,NA,NA,43.025,43.025,0,-101.132066401838,NA,8.44992603517924,1,1,1,0,1
"KELLENDAVIS","Kellen Davis","TE",21.19375,3.88242093540193,1,"NYG",405,NA,67,NA,NA,NA,NA,24.4125,7.7,25.25,NA,NA,19.2541666666667,21.19375,0,-101.313661085454,NA,9.89959226853982,1,1,1,0,1
"SEANMCGRATH","Sean McGrath","TE",21.125,4.02082464816226,1,"KC",406,NA,68,NA,NA,NA,NA,13.75,28.5,NA,NA,NA,21.125,21.125,0,-101.382411085454,NA,10.4298250225016,1,1,1,0,1
"DIONSIMS","Dion Sims","TE",20.93125,2.42652365247051,1,"MIA",408,NA,69,NA,NA,NA,NA,20.5,15,NA,NA,23.525,19.675,20.93125,0,-101.576161085454,NA,4.32196425251297,1,1,1,0,1
"BRANDONLLOYD","Brandon Lloyd","WR",42.5250868690877,4.3913386047284,1,"SF",312,NA,137,50.875,53.5,NA,NA,40.05,27.5,NA,NA,NA,42.98125,42.5250868690877,0,-101.631979532751,NA,11.8492857555494,1,1,1,0,1
"MATTSCHAUB","Matt Schaub","QB",145.793797446946,5.58452333179974,1,"OAK",99,190.5,28,172.12,125.62,115.1,NA,145.982,189.66,183.2,161.98,132.32,152.66025,145.793797446946,84.2271275536145,-101.813569212881,5.5,27.6836942298944,1,1,1,0,1
"JAREDABBREDERIS","Jared Abbrederis","WR",42.33125,3.52940127651702,1,"GB",314,NA,138,48.375,NA,NA,NA,36.2875,NA,NA,NA,NA,42.33125,42.33125,0,-101.825816401838,NA,8.54715321759239,1,1,1,0,1
"DENNISJOHNSON","Dennis Johnson","RB",21.0057432100331,4.2498114208083,1,"HOU",407,NA,118,24.125,14.475,27.825,NA,19.68,35,12.675,44.2,NA,25.4257142857143,21.0057432100331,0,-102.164395433155,NA,11.3070868000897,1,1,1,0,1
"STEDMANBAILEY","Stedman Bailey","WR",41.70625,4.43315428925365,1,"STL",317,NA,139,NA,NA,NA,NA,44,25.425,NA,NA,47.9,39.1083333333333,41.70625,0,-102.450816401838,NA,12.009484099383,1,1,1,0,1
"ROBERTHERRON","Robert Herron","WR",41.4754323282745,5.93535880132044,1,"TB",318,NA,140,60.125,44.5,NA,NA,52.3125,21.375,NA,NA,21.6,39.9825,41.4754323282745,0,-102.681634073564,NA,17.7645178304957,1,1,1,0,1
