"name","player","pos","team","projections","vor","simulation","sdPick","sdPts","risk","avgCost","inflatedCost","bidUpTo","bidUpToSim"
"ERIKLORIG","Erik Lorig","RB","NO",18.3125,-104.857638643188,0,NA,2.08886033520674,1.84362893156627,1,1,1,1
"TYLERGAFFNEY","Tyler Gaffney","RB","CAR",17.9268973199171,-105.243241323271,0,NA,11.4341684583241,4.28298284070261,1,1,1,1
"RHETTELLISON","Rhett Ellison","TE","MIN",17.05625,-105.451161085454,0,NA,5.95075275350382,2.851677274449,1,1,1,1
"ARTHURLYNCH","Arthur Lynch","TE","MIA",16.875,-105.632411085454,NA,NA,NA,NA,1,1,1,1
"QUINTONPATTON","Quinton Patton","WR","SF",38.1125,-106.044566401838,0,NA,26.3469598182915,8.17558599736948,1,1,1,1
"DEVIERPOSEY","DeVier Posey","WR","HOU",38.0955984165543,-106.061467985284,0,NA,16.5315166172577,5.61351533828449,1,1,1,1
"STORMJOHNSON","Storm Johnson","RB","JAC",16.9087427002566,-106.261395942932,0,NA,14.5344762977549,5.09223898806642,1,1,1,1
"JOHNBROWN","John Brown","WR","ARI",37.7596320795175,-106.397434322321,0,NA,16.8409707261785,5.69429042674058,1,1,1,1
"DENARDROBINSON","Denard Robinson","WR","JAX",37.7564722711365,-106.400594130702,0,NA,23.9588565180971,7.55223264785921,1,1,1,1
"KYLEJUSZCZYK","Kyle Juszczyk","RB","BAL",16.7025016715873,-106.467636971601,0,NA,4.69831139879,2.52475945918428,1,1,1,1
"CORYHARKEY","Cory Harkey","TE","STL",15.9625,-106.544911085454,0,NA,7.38926586339942,3.2271643671953,1,1,1,1
"KEVINNORWOOD","Kevin Norwood","WR","SEA",37.5,-106.657066401838,0,NA,10.4298250225016,4.02082464816226,1,1,1,1
"TOMMYBOHANON","Tommy Bohanon","RB","NYJ",16.3879304473398,-106.782208195848,0,NA,6.1869078841265,2.91331953743893,1,1,1,1
"GRIFFWHALEN","Griff Whalen","WR","IND",37.328125,-106.828941401838,0,NA,17.8831930524166,5.96633593580294,1,1,1,1
"DERRICKCOLEMAN","Derrick Coleman","RB","SEA",16.2875,-106.882638643188,0,NA,9.51011522888481,3.78075790549593,1,1,1,1
"SHAUNDRAUGHN","Shaun Draughn","RB","CHI",15.69375,-107.476388643188,0,NA,8.64772067753502,3.55565184239576,1,1,1,1
"RYANFITZPATRICK","Ryan Fitzpatrick","QB","HOU",140.025599969437,-107.58176669039,0,5.6,28.1858484400544,5.66511548701079,1,1,1,1
"WILLJOHNSON","Will Johnson","RB","PIT",15.475,-107.695138643188,0,NA,3.18450022243156,2.12961773008392,1,1,1,1
"JOSHHILL","Josh Hill","TE","NO",14.753125,-107.754286085454,0,NA,2.87859376837603,2.04976866628639,1,1,1,1
"JAKEBALLARD","Jake Ballard","TE","ARI",14.75,-107.757411085454,NA,NA,NA,NA,1,1,1,1
"JAMESHANNA","James Hanna","TE","DAL",14.75,-107.757411085454,0,NA,7.60139789775539,3.28253601470463,1,1,1,1
"MATTSPAETH","Matt Spaeth","TE","PIT",14.528125,-107.979286085454,0,NA,2.36373424549659,1.91537774270782,1,1,1,1
"ALDRICKROBINSON","Aldrick Robinson","WR","WAS",36.125,-108.032066401838,0,NA,8.10093551696346,3.41292754681062,1,1,1,1
"JURONCRINER","Juron Criner","WR","OAK",35.859375,-108.297691401838,0,NA,11.4353367717498,4.28328779907151,1,1,1,1
"DIONLEWIS","Dion Lewis","RB","CLE",14.8723711861979,-108.29776745699,0,NA,8.95013557858204,3.63458952549101,1,1,1,1
"CYRUSGRAY","Cyrus Gray","RB","KC",14.86875,-108.301388643188,0,NA,7.50725690582119,3.25796291410064,1,1,1,1
"TEDDYBRIDGEWATER","Teddy Bridgewater","QB","MIN",139.224435149963,-108.382931509865,5.67332326717149,18,53.0788291284092,10.7807603928843,0.65,1,1,1
"NICKKASA","Nick Kasa","TE","OAK",14.0375,-108.469911085454,0,NA,11.4061478305926,4.27566877177169,1,1,1,1
"JOSHHUFF","Josh Huff","WR","PHI",35.53125,-108.625816401838,0,NA,7.32212187483929,3.20963814453775,1,1,1,1
"VIRGILGREEN","Virgil Green","TE","DEN",13.840625,-108.666786085454,0,NA,8.7066096779018,3.57102331130372,1,1,1,1
"BEARPASCOE","Bear Pascoe","TE","ATL",13.709375,-108.798036085454,0,NA,5.15050058246769,2.64279189196676,1,1,1,1
"STANLEYHAVILI","Stanley Havili","RB","IND",14.211875,-108.958263643188,0,NA,4.59315404297526,2.49731081826183,1,1,1,1
"CHRISOWUSU","Chris Owusu","WR","TB",35.1417000609889,-109.015366340849,0,NA,17.0111553473008,5.73871277379864,1,1,1,1
"ORSONCHARLES","Orson Charles","RB","CIN",14.15,-109.020138643188,NA,NA,NA,NA,1,1,1,1
"WESTONDRESSLER","Weston Dressler","WR","KC",35.04375,-109.113316401838,0,NA,6.83241927321501,3.08181379248333,1,1,1,1
"CHRISTHOMPSON","Chris Thompson","RB","WAS",13.755,-109.415138643188,0,NA,3.23147799002252,2.14188007601258,1,1,1,1
"DAVIDPAULSON","David Paulson","TE","PIT",12.9125,-109.594911085454,0,NA,5.03410762532282,2.61241048439123,1,1,1,1
"RYANTAYLOR","Ryan Taylor","TE","GB",12.625,-109.882411085454,0,NA,6.01040764008565,2.8672486583847,1,1,1,1
"BRADIEEWING","Bradie Ewing","RB","JAX",13.05,-110.120138643188,NA,NA,NA,NA,1,1,1,1
"MICHAELFORD","Michael Ford","RB","CHI",12.9252889083781,-110.24484973481,0,NA,7.2740635995295,3.19709375967651,1,1,1,1
"JEREMYROSS","Jeremy Ross","WR","DET",33.6875,-110.469566401838,0,NA,18.0754170940811,6.01651111047744,1,1,1,1
"HENRYHYNOSKI","Henry Hynoski","RB","NYG",12.465625,-110.704513643188,0,NA,6.96911620861402,3.11749503480724,1,1,1,1
"GENOSMITH","Geno Smith","QB","NYJ",136.820861364831,-110.786505294997,4.00733318523247,18.8,45.4686614211214,9.90797961073469,1,1,1,1
"DARICKROGERS","Da'Rick Rogers","WR","IND",33.3653000406592,-110.791766361179,0,NA,9.81130300554756,3.85937527912419,1,1,1,1
"CHRISRAINEY","Chris Rainey","RB","IND",12.3525,-110.817638643188,0,NA,4.31375199217572,2.42438005173605,1,1,1,1
"CRAIGSTEVENS","Craig Stevens","TE","TEN",11.615625,-110.891786085454,0,NA,5.30433686555948,2.6829469230886,1,1,1,1
"ANTONESMITH","Antone Smith","RB","ATL",12.141875,-111.028263643188,0,NA,4.35813194643072,2.43596430486853,1,1,1,1
"CEDRICPEERMAN","Cedric Peerman","RB","CIN",12.0875,-111.082638643188,0,NA,4.18228219695898,2.39006322080118,1,1,1,1
"STEPHENHOUSTON","Stephen Houston","RB","NEP",12,-111.170138643188,NA,NA,NA,NA,1,1,1,1
"KYLEWILLIAMS","Kyle Williams","WR","KC",32.925,-111.232066401838,0,NA,20.1678322665906,6.56268262920684,1,1,1,1
"KENJONBARNER","Kenjon Barner","RB","CAR",11.8125,-111.357638643188,0,NA,6.36307251844579,2.9593028141503,1,1,1,1
"LEONARDHANKERSON","Leonard Hankerson","WR","WAS",32.775390134053,-111.381676267785,0,NA,18.6217640605339,6.1591210266839,1,1,1,1
"FENDIONOBUN","Fendi Onobun","TE","CHI",11.125,-111.382411085454,NA,NA,NA,NA,1,1,1,1
"CHASEFORD","Chase Ford","TE","MIN",11.0625,-111.444911085454,0,NA,0.618718433538229,1.45988595085608,1,1,1,1
"EDWINBAKER","Edwin Baker","RB","CLE",11.72125,-111.448888643188,0,NA,5.69353814095418,2.78453797178034,1,1,1,1
"MONTELLOWENS","Montell Owens","RB","DET",11.3,-111.870138643188,NA,NA,NA,NA,1,1,1,1
"RYANWILLIAMS","Ryan Williams","RB","DAL",11.26875,-111.901388643188,0,NA,5.89337883242712,2.83670127827883,1,1,1,1
"DAMIANWILLIAMS","Damian Williams","WR","MIA",32.25,-111.907066401838,0,NA,16.5402765998637,5.61580190792271,1,1,1,1
"ZACHSUDFELD","Zach Sudfeld","TE","NYJ",10.40625,-112.101161085454,0,NA,12.0650094539955,4.44764776437996,1,1,1,1
"JAMESCASEY","James Casey","TE","PHI",10.325,-112.182411085454,0,NA,7.88424061023001,3.35636487805039,1,1,1,1
"LARRYDONNELL","Larry Donnell","TE","NYG",10.225,-112.282411085454,0,NA,1.17556502372263,1.60523652556805,1,1,1,1
"CHRISGRAGG","Chris Gragg","TE","BUF",10.1375,-112.369911085454,NA,NA,NA,NA,1,1,1,1
"JORVORSKIELANE","Jorvorskie Lane","RB","TB",10.6625,-112.507638643188,0,NA,6.3625,2.9591533728381,1,1,1,1
"MIKEGILLISLEE","Mike Gillislee","RB","MIA",10.6062443927471,-112.563894250441,0,NA,5.62569143898478,2.76682832374191,1,1,1,1
"CROCKETTGILLMORE","Crockett Gillmore","TE","BAL",9.61875,-112.888661085454,NA,NA,NA,NA,1,1,1,1
"DJWILLIAMS","D.J. Williams","TE","NE",9.3625,-113.144911085454,0,NA,6.01924647485049,2.86955581036426,1,1,1,1
"MICKEYSHULER","Mickey Shuler","TE","ATL",9.1875,-113.319911085454,NA,NA,NA,NA,1,1,1,1
"GERELLROBINSON","Gerell Robinson","TE","DEN",9.1,-113.407411085454,NA,NA,NA,NA,1,1,1,1
"DWAYNEHARRIS","Dwayne Harris","WR","DAL",30.7477432334456,-113.409323168393,0,NA,16.9044132551236,5.71085047793944,1,1,1,1
"JALENPARMELE","Jalen Parmele","RB","ARI",9.58125,-113.588888643188,0,NA,1.93570481349817,1.8036515958098,1,1,1,1
"DREWDAVIS","Drew Davis","WR","ATL",30.5651042429052,-113.591962158933,0,NA,13.0137775549607,4.69529943572812,1,1,1,1
"JOHNPHILLIPS","John Phillips","TE","SD",8.84375,-113.663661085454,0,NA,0.309359216769115,1.37913563157165,1,1,1,1
"ISAIAHPEAD","Isaiah Pead","RB","STL",9.4492770872415,-113.720861555947,0,NA,20.547306950466,6.6617347997008,1,1,1,1
"LEONWASHINGTON","Leon Washington","RB","TEN",9.3875,-113.782638643188,0,NA,3.5125,2.21523369149115,1,1,1,1
"JEROMEFELTON","Jerome Felton","RB","MIN",9.228125,-113.942013643188,0,NA,3.33190073381546,2.16809286743799,1,1,1,1
"JEREMYSTEWART","Jeremy Stewart","RB","OAK",9.205,-113.965138643188,0,NA,6.38665910968586,2.96545949114657,1,1,1,1
"WESLYESAUNDERS","Weslye Saunders","TE","IND",8.5375,-113.969911085454,NA,NA,NA,NA,1,1,1,1
"MARCUSTHIGPEN","Marcus Thigpen","RB","MIA",9.08125,-114.088888643188,0,NA,3.73882710552387,2.27431059963904,1,1,1,1
"JAMESDEVELIN","James Develin","RB","NE",9.04,-114.130138643188,0,NA,5.53232018837184,2.74245614444263,1,1,1,1
"MICHAELEGNEW","Michael Egnew","TE","MIA",8.28125,-114.226161085454,0,NA,4.46361155624008,2.46349706196256,1,1,1,1
"JOEMCKNIGHT","Joe McKnight","RB","KC",8.50625,-114.663888643188,0,NA,4.89343203522163,2.57569071591356,1,1,1,1
"RISHARDMATTHEWS","Rishard Matthews","WR","MIA",29.175,-114.982066401838,0,NA,13.445898538216,4.80809357754096,1,1,1,1
"MICHAELCOX","Michael Cox","RB","NYG",7.85692168733519,-115.313216955853,0,NA,3.07781882995085,2.10177127832957,1,1,1,1
"PATRICKDIMARCO","Patrick DiMarco","RB","ATL",7.80625,-115.363888643188,0,NA,3.98472996784809,2.33849725893116,1,1,1,1
"ALLENREISNER","Allen Reisner","TE","MIN",7.0375,-115.469911085454,NA,NA,NA,NA,1,1,1,1
"ALVESTERALEXANDER","Alvester Alexander","RB","PIT",7.605625,-115.564513643188,0,NA,2.77496208682809,2.02271826364969,1,1,1,1
"KEVINBROCK","Kevin Brock","TE","CIN",6.9375,-115.569911085454,NA,NA,NA,NA,1,1,1,1
"JEFFKING","Jeff King","TE","ARI",6.875,-115.632411085454,NA,NA,NA,NA,1,1,1,1
"TYLERCLUTTS","Tyler Clutts","RB","DAL",7.4625,-115.707638643188,0,NA,6.2125,2.91999970539879,1,1,1,1
"LEESMITH","Lee Smith","TE","BUF",6.796875,-115.710536085454,0,NA,2.03870107748373,1.83053613892701,1,1,1,1
"MICHAELPALMER","Michael Palmer","TE","PIT",6.6625,-115.844911085454,NA,NA,NA,NA,1,1,1,1
"TRAVISBENJAMIN","Travis Benjamin","WR","CLE",28.2312363015895,-115.925830100249,0,NA,13.4612046730595,4.81208885296392,1,1,1,1
"NILESPAUL","Niles Paul","TE","WAS",6.5,-116.007411085454,0,NA,0.883883476483184,1.52910051024274,1,1,1,1
"TONYFIAMMETTA","Tony Fiammetta","RB","CHI",7.090625,-116.079513643188,0,NA,5.28699638066518,2.67842063256334,1,1,1,1
"DAVIDJOHNSON","David Johnson","TE","SD",6.2875,-116.219911085454,NA,NA,NA,NA,1,1,1,1
"JOSHMORGAN","Josh Morgan","WR","CHI",27.8691118462464,-116.287954555592,0,NA,15.5441170830915,5.35577991834799,1,1,1,1
"JACKDOYLE","Jack Doyle","TE","IND",6.1875,-116.319911085454,NA,NA,NA,NA,1,1,1,1
"COLLINMOONEY","Collin Mooney","RB","TEN",6.7,-116.470138643188,0,NA,5,2.60350756026434,1,1,1,1
"WILLTAUFOOU","Will Ta'ufo'ou","RB","JAC",6.5875,-116.582638643188,0,NA,2.9625,2.07167024421366,1,1,1,1
"KONRADREULAND","Konrad Reuland","TE","NYJ",5.875,-116.632411085454,NA,NA,NA,NA,1,1,1,1
"TAYLORTHOMPSON","Taylor Thompson","TE","TEN",5.80625,-116.701161085454,0,NA,3.79186011411286,2.28815351151637,1,1,1,1
"LUKESTOCKER","Luke Stocker","TE","TB",5.4375,-117.069911085454,NA,NA,NA,NA,1,1,1,1
"LAMICHAELJAMES","LaMichael James","RB","SF",6.02849656737221,-117.141642075816,0,NA,4.32736568249091,2.42793355775753,1,1,1,1
"JONATHANGRIMES","Jonathan Grimes","RB","HOU",5.90875,-117.261388643188,0,NA,3.44742325271112,2.19824706934861,1,1,1,1
"MARQUEISGRAY","MarQueis Gray","TE","CLE",5.1625,-117.344911085454,NA,NA,NA,NA,1,1,1,1
"NICKTOON","Nick Toon","WR","NO",26.7292000609889,-117.427866340849,0,NA,26.6396516806558,8.25198572964418,1,1,1,1
"DARRENFELLS","Darren Fells","TE","ARI",5.0625,-117.444911085454,NA,NA,NA,NA,1,1,1,1
"DANTEROSARIO","Dante Rosario","TE","CHI",4.96875,-117.538661085454,0,NA,4.72877659918504,2.53271162134921,1,1,1,1
"EVANROYSTER","Evan Royster","RB","WAS",5.45875,-117.711388643188,0,NA,1.24357431757548,1.62298861406337,1,1,1,1
"JAYPROSCH","Jay Prosch","RB","HOU",5.425,-117.745138643188,0,NA,3,2.08145866107349,1,1,1,1
"DARIUSJOHNSON","Darius Johnson","WR","ATL",26.15625,-118.000816401838,0,NA,9.19573256439275,3.69869634353455,1,1,1,1
"RICHARDRODGERS","Richard Rodgers","TE","GB",4.275,-118.232411085454,NA,0,NA,0.988502176517711,1,1,1,1
"MIKEMCNEILL","Mike McNeill","TE","CAR",4.0625,-118.444911085454,NA,NA,NA,NA,1,1,1,1
"ANDREWSZCZERBA","Andrew Szczerba","TE","ATL",4.0375,-118.469911085454,NA,NA,NA,NA,1,1,1,1
"BRUCEELLINGTON","Bruce Ellington","WR","SF",25.5625,-118.594566401838,0,NA,18.2521937893778,6.06265415006854,1,1,1,1
"DAVONEBESS","Davone Bess","WR","CLE",25.5,-118.657066401838,NA,NA,NA,NA,1,1,1,1
"BRANDONBARDEN","Brandon Barden","TE","JAC",3.85,-118.657411085454,NA,NA,NA,NA,1,1,1,1
"GARRETTCELEK","Garrett Celek","TE","SF",3.84375,-118.663661085454,0,NA,4.90555329448167,2.57885466094031,1,1,1,1
"DANIELFELLS","Daniel Fells","TE","NYG",3.2875,-119.219911085454,NA,NA,NA,NA,1,1,1,1
"JOSEPHMORGAN","Joseph Morgan","WR","NO",24.8125,-119.344566401838,0,NA,18.5085199975579,6.12956155747564,1,1,1,1
"EMILIGWENAGU","Emil Igwenagu","TE","PHI",3.1,-119.407411085454,NA,NA,NA,NA,1,1,1,1
"MIGUELMAYSONET","Miguel Maysonet","RB","PIT",3.7625,-119.407638643188,0,NA,0.760139789775539,1.49680038252896,1,1,1,1
"DANHERRON","Dan Herron","RB","IND",3.7,-119.470138643188,0,NA,0.531162247654456,1.4370316456271,1,1,1,1
"DEREKMOYE","Derek Moye","WR","PIT",24.675,-119.482066401838,NA,NA,NA,NA,1,1,1,1
"RICHARDGORDON","Richard Gordon","TE","KC",2.9125,-119.594911085454,NA,NA,NA,NA,1,1,1,1
"ROBERTHUGHES","Robert Hughes","RB","ARI",3.57125,-119.598888643188,0,NA,0.712410082045447,1.48434176183937,1,1,1,1
"PHILLIPTANNER","Phillip Tanner","RB","DAL",3.25,-119.920138643188,NA,NA,NA,NA,1,1,1,1
"MATTHEWMULLIGAN","Matthew Mulligan","TE","CHI",2.53125,-119.976161085454,NA,NA,NA,NA,1,1,1,1
"LONNIEPRYOR","Lonnie Pryor","RB","TB",3.09,-120.080138643188,0,NA,0.615182899632296,1.45896309006426,1,1,1,1
"SPENCERWARE","Spencer Ware","RB","SEA",2.24,-120.930138643188,0,NA,5.42211367149995,2.71368954903431,1,1,1,1
"TEDBOLSER","Ted Bolser","TE","WAS",1.5,-121.007411085454,NA,NA,NA,NA,1,1,1,1
"RICHIEBROCKEL","Richie Brockel","TE","CAR",1.3125,-121.194911085454,NA,NA,NA,NA,1,1,1,1
"BRADSMELLEY","Brad Smelley","TE","HOU",1.125,-121.382411085454,NA,NA,NA,NA,1,1,1,1
"MICHAELHILL","Michael Hill","RB","GBP",1.5,-121.670138643188,NA,NA,NA,NA,1,1,1,1
"JOSHBOYCE","Josh Boyce","WR","NE",22.3133062723594,-121.843760129479,0,NA,8.12455094912943,3.4190917519937,1,1,1,1
"CHARLESJOHNSON","Charles Johnson","WR","CLE",21.7944127946974,-122.362653607141,0,NA,16.5928511212912,5.62952514344104,1,1,1,1
"ALEXGREEN","Alex Green","RB","NYJ",0.8,-122.370138643188,NA,NA,NA,NA,1,1,1,1
"BRANDONWILLIAMS","Brandon Williams","TE","CAR",0,-122.507411085454,NA,NA,NA,NA,1,1,1,1
"CHASECOFFMAN","Chase Coffman","TE","ATL",0,-122.507411085454,NA,NA,NA,NA,1,1,1,1
"FREDDAVIS","Fred Davis","TE","WAS",0,-122.507411085454,NA,NA,NA,NA,1,1,1,1
"JONASGRAY","Jonas Gray","RB","NEP",0.225,-122.945138643188,NA,NA,NA,NA,1,1,1,1
"JOSHVAUGHAN","Josh Vaughan","RB","ATL",0.1,-123.070138643188,NA,NA,NA,NA,1,1,1,1
"RONNIEWINGO","Ronnie Wingo","RB","BUF",0.1,-123.070138643188,NA,NA,NA,NA,1,1,1,1
"ANTONIOANDREWS","Antonio Andrews","RB","TEN",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"BENMALENA","Ben Malena","RB","DAL",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"BRENNANCLAY","Brennan Clay","RB","DEN",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"CIERREWOOD","Cierre Wood","RB","BAL",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"DAVIDFLUELLEN","David Fluellen","RB","PHI",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"HENRYJOSEY","Henry Josey","RB","PHI",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"JEREMIAHJOHNSON","Jeremiah Johnson","RB","DEN",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"JOEBANYARD","Joe Banyard","RB","MIN",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"JORDANLYNCH","Jordan Lynch","RB","CHI",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"KAPRIBIBBS","Kapri Bibbs","RB","DEN",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"KERWYNNWILLIAMS","Kerwynn Williams","RB","SDC",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"KEVINFAULK","Kevin Faulk","RB","FA",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"LADAINIANTOMLINSON","LaDainian Tomlinson","RB","FA",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"MATTHEWTUCKER","Matthew Tucker","RB","PHI",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"MIKESELLERS","Mike Sellers","RB","FA",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"RAJIONNEAL","Rajion Neal","RB","GBP",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"REXBURKHEAD","Rex Burkhead","RB","CIN",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"SAMMYMORRIS","Sammy Morris","RB","FA",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"THOMASJONES","Thomas Jones","RB","FA",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"ZACHLINE","Zach Line","RB","MIN",0,-123.170138643188,NA,NA,NA,NA,1,1,1,1
"JARONBROWN","Jaron Brown","WR","ARI",20.91875,-123.238316401838,0,NA,9.43103669407558,3.76011647447254,1,1,1,1
"ALANBONNER","Alan Bonner","WR","HOU",19.7875,-124.369566401838,NA,NA,NA,NA,1,1,1,1
"GREGSALAS","Greg Salas","WR","NYJ",19.7875,-124.369566401838,NA,NA,NA,NA,1,1,1,1
"JACOBYFORD","Jacoby Ford","WR","NYJ",19.675,-124.482066401838,0,NA,8.73832971740023,3.57930301715494,1,1,1,1
"MYLESWHITE","Myles White","WR","GB",19.28125,-124.875816401838,0,NA,17.5465586013326,5.8784661134939,1,1,1,1
"MICHAELPRESTON","Michael Preston","WR","TEN",19.15625,-125.000816401838,0,NA,16.3960384887631,5.57815223436197,1,1,1,1
"TJJONES","T.J. Jones","WR","DET",18.6875,-125.469566401838,NA,NA,NA,NA,1,1,1,1
"DANESANZENBACHER","Dane Sanzenbacher","WR","CIN",17.859375,-126.297691401838,0,NA,2.8415902971165,2.04010985556775,1,1,1,1
"JUSTINBROWN","Justin Brown","WR","PIT",17.0875,-127.069566401838,0,NA,3.73882710552387,2.27431059963904,1,1,1,1
"RYANWHALEN","Ryan Whalen","WR","CIN",16.8125,-127.344566401838,NA,NA,NA,NA,1,1,1,1
"BRICEBUTLER","Brice Butler","WR","OAK",16.075,-128.082066401838,0,NA,13.3643181644258,4.78679910537456,1,1,1,1
"LAVELLEHAWKINS","Lavelle Hawkins","WR","TB",16,-128.157066401838,0,NA,1.59099025766973,1.71367266860715,1,1,1,1
"MICHAELVICK","Michael Vick","QB","NYJ",119.080755303632,-128.526611356196,6.48920493132532,11.3,69.4351311218231,11.9067799880554,0.5,1,1,1
"TANDONDOSS","Tandon Doss","WR","JAC",15.58125,-128.575816401838,0,NA,13.1899661990975,4.74128897958887,1,1,1,1
"ARMONBINNS","Armon Binns","WR","MIA",14.4375,-129.719566401838,NA,NA,NA,NA,1,1,1,1
"ANTHONYARMSTRONG","Anthony Armstrong","WR",NA,12.8625,-131.294566401838,NA,NA,NA,NA,1,1,1,1
"RODNEYSMITH","Rodney Smith","WR","MIN",12.475,-131.682066401838,NA,NA,NA,NA,1,1,1,1
"MIKETHOMAS","Mike Thomas","WR","HOU",12.38125,-131.775816401838,0,NA,14.610593866267,5.11210753449184,1,1,1,1
"AARONMELLETTE","Aaron Mellette","WR","BAL",12.2875,-131.869566401838,NA,NA,NA,NA,1,1,1,1
"TAVARRESKING","Tavarres King","WR","CAR",11.9375,-132.219566401838,NA,NA,NA,NA,1,1,1,1
"BRITTANGOLDEN","Brittan Golden","WR","ARI",11.8875,-132.269566401838,0,NA,3.8133469004712,2.29376208809913,1,1,1,1
"DAMARISJOHNSON","Damaris Johnson","WR","PHI",11.6125,-132.544566401838,0,NA,9.44742855225696,3.76439515023218,1,1,1,1
"RICARDOLOCKETTE","Ricardo Lockette","WR","SEA",10.7875,-133.369566401838,NA,NA,NA,NA,1,1,1,1
"DEONTETHOMPSON","Deonte Thompson","WR","BAL",10.76875,-133.388316401838,0,NA,0.0265165042944953,1.30530676822589,1,1,1,1
"CLYDEGATES","Clyde Gates","WR","NYJ",10.5,-133.657066401838,NA,NA,NA,NA,1,1,1,1
"KEVINDORSEY","Kevin Dorsey","WR","GB",10.5,-133.657066401838,NA,NA,NA,NA,1,1,1,1
"NAAMANROOSEVELT","Naaman Roosevelt","WR","DET",10.4125,-133.744566401838,NA,NA,NA,NA,1,1,1,1
"JOSHCOOPER","Josh Cooper","WR","MIN",10.3125,-133.844566401838,NA,NA,NA,NA,1,1,1,1
"CHRISHOGAN","Chris Hogan","WR","BUF",9.85,-134.307066401838,NA,NA,NA,NA,1,1,1,1
"DEVINHESTER","Devin Hester","WR","ATL",9.64375,-134.513316401838,0,NA,13.4969006858982,4.82140638506789,1,1,1,1
"MICHAELCAMPANARO","Michael Campanaro","WR","BAL",9.1875,-134.969566401838,NA,NA,NA,NA,1,1,1,1
"JEFFMAEHL","Jeff Maehl","WR","PHI",8.35,-135.807066401838,NA,NA,NA,NA,1,1,1,1
"RYANGRANT","Ryan Grant","WR","WAS",8.1625,-135.994566401838,NA,NA,NA,NA,1,1,1,1
"KEALOHAPILARES","Kealoha Pilares","WR","CAR",8.1125,-136.044566401838,NA,NA,NA,NA,1,1,1,1
"WALTPOWELL","Walt Powell","WR","ARI",8.0375,-136.119566401838,NA,NA,NA,NA,1,1,1,1
"SEYIAJIROTUTU","Seyi Ajirotutu","WR","SD",7.775,-136.382066401838,0,NA,10.6419570568575,4.07619629567159,1,1,1,1
"ANDYTANNER","Andy Tanner","WR","NO",7.125,-137.032066401838,NA,NA,NA,NA,1,1,1,1
"BRENTONBERSIN","Brenton Bersin","WR","CAR",7.125,-137.032066401838,NA,NA,NA,NA,1,1,1,1
"TOMMYSTREETER","Tommy Streeter","WR","TB",7.125,-137.032066401838,NA,NA,NA,NA,1,1,1,1
"CHADHENNE","Chad Henne","QB","JAC",110.415138498999,-137.192228160828,0,4,30.5831621823419,5.73711596423037,1,1,1,1
"KAMARAIKEN","Kamar Aiken","WR",NA,6.85,-137.307066401838,NA,NA,NA,NA,1,1,1,1
"RUSSELLSHEPARD","Russell Shepard","WR","TB",6.75,-137.407066401838,NA,NA,NA,NA,1,1,1,1
"TEVINREESE","Tevin Reese","WR","SD",6.1875,-137.969566401838,NA,NA,NA,NA,1,1,1,1
"LESTARJEAN","Lestar Jean","WR","MIN",5.76875,-138.388316401838,NA,NA,NA,NA,1,1,1,1
"DOMENIKHIXON","Domenik Hixon","WR","CHI",5.725,-138.432066401838,NA,NA,NA,NA,1,1,1,1
"PATEDWARDS","Pat Edwards","WR","DET",4.975,-139.182066401838,NA,NA,NA,NA,1,1,1,1
"ERICWEEMS","Eric Weems","WR","CHI",4.765625,-139.391441401838,0,NA,3.60548627094876,2.23950538168548,1,1,1,1
"BRANDONTATE","Brandon Tate","WR","CIN",4.20625,-139.950816401838,0,NA,1.35234171901927,1.65137956515916,1,1,1,1
"TERRENCETOLIVER","Terrence Toliver","WR","CHI",4.08125,-140.075816401838,NA,NA,NA,NA,1,1,1,1
"COREYFULLER","Corey Fuller","WR","DET",4.0375,-140.119566401838,NA,NA,NA,NA,1,1,1,1
"KASSIMOSGOOD","Kassim Osgood","WR","SF",4.0375,-140.119566401838,NA,NA,NA,NA,1,1,1,1
"MARVINMCNUTT","Marvin McNutt","WR","CAR",3.84375,-140.313316401838,NA,NA,NA,NA,1,1,1,1
"BRADSMITH","Brad Smith","WR","PHI",2.63125,-141.525816401838,0,NA,3.43830672351959,2.19586743233417,1,1,1,1
"ERICPAGE","Eric Page","WR","TB",1.1125,-143.044566401838,0,NA,4.04818632229298,2.35506091892347,1,1,1,1
