"player","position","positionRank","team","teams","aav","teams10","aavImputeZeros","aavPercent","aavImputeZerosPercent","aavFitted","aavPercentFitted","aavPercentToAAVFitted","predictedAAV","predictedAAVPercent","predictedAAVPercentToAAV"
"Jonathan Stewart","RB",24,"CAR",8,8,13,8,0.5,0.5,8.25147220862157,0.481556053283674,7.70489685253878,8.08836220650934,0.489910334949759,7.83856535919614
"Jonathan Stewart","RB",24,"CAR",4,NA,13,0,NA,0,0.196102082651502,0.0640377331137358,0.512301864909886,0.370776443754864,0.0823118394769738,0.658494715815791
"Jonathan Stewart","RB",24,"CAR",20,23,13,23,0.575,0.575,22.8454678648327,0.561841860918856,22.4736744367543,21.6690047730736,0.540436668493481,21.6174667397392
"Jonathan Stewart","RB",24,"CAR",14,19,13,19,0.678571428571429,0.678571428571429,19.5317658989094,0.686874826078161,19.2324951301885,18.8619793519738,0.680349370698515,19.0497823795584
"Jordan Cameron","TE",13,"MIA",6,NA,2,0,NA,0,0,-0.00495908075146783,0,0,0,0
"Jordan Cameron","TE",13,"MIA",8,NA,2,0,NA,0,0.647907822536978,0.0715367099963903,1.14458735994224,0.568173584092961,0.0377030080311275,0.60324812849804
"Jordan Cameron","TE",13,"MIA",18,8,2,8,0.222222222222222,0.222222222222222,7.44532903340121,0.190365814141798,6.85316930910474,7.38995187859987,0.198862833970294,7.15906202293057
"Jordan Cameron","TE",13,"MIA",4,NA,2,0,NA,0,0,-0.115108464963902,0,0,0,0
"Jordan Cameron","TE",13,"MIA",16,6,2,6,0.1875,0.1875,5.99070845528794,0.178786253984782,5.72116012751302,5.93045988375806,0.178817129454525,5.72214814254481
"Jordan Cameron","TE",13,"MIA",10,2,2,2,0.1,0.1,1.83777326962288,0.12126902306181,2.42538046123619,1.7629104479074,0.0959014654552983,1.91802930910597
"Jordan Cameron","TE",13,"MIA",14,4,2,4,0.142857142857143,0.142857142857143,4.54641481557162,0.168003679273869,4.70410301966833,4.48129482731321,0.159568410384861,4.4679154907761
"Jordan Cameron","TE",13,"MIA",20,9,2,9,0.225,0.225,8.87303532033817,0.209632475527053,8.38529902108211,8.82252958226537,0.226595639714299,9.06382558857198
"Jordan Cameron","TE",13,"MIA",12,3,2,3,0.125,0.125,3.14968934382551,0.151127974226923,3.62707138144616,3.07969793883856,0.134226560979164,3.22143746349993
"Jordan Matthews","WR",16,"PHI",6,9,16,9,0.75,0.75,8.92512621782305,0.707325118334135,8.48790142000962,9.05814188602498,0.75536863460849,9.06442361530188
"Jordan Matthews","WR",16,"PHI",12,19,16,19,0.791666666666667,0.791666666666667,19.6423915634943,0.812796490642643,19.5071157754234,20.0129354180217,0.836212980122242,20.0691115229338
"Jordan Matthews","WR",16,"PHI",16,25,16,25,0.78125,0.78125,24.8541223893722,0.780692282894459,24.9821530526227,25.3830183681164,0.787690754510886,25.2061041443484
"Jordan Matthews","WR",16,"PHI",10,16,16,16,0.8,0.8,16.2366444247602,0.800951379072397,16.0190275814479,16.5280122171791,0.83257687748358,16.6515375496716
"Jordan Matthews","WR",16,"PHI",14,23,16,23,0.821428571428571,0.821428571428571,22.5882001865065,0.805100684802728,22.5428191744764,23.0379201031423,0.820308165350741,22.9686286298208
"Jordan Matthews","WR",16,"PHI",8,13,16,13,0.8125,0.8125,12.5909066747283,0.766737028750166,12.2677924600027,12.8030984050387,0.806571536092936,12.905144577487
"Jordan Matthews","WR",16,"PHI",18,26,16,26,0.722222222222222,0.722222222222222,26.2202102676673,0.742399606259662,26.7263858253478,26.82828230852,0.741189068944504,26.6828064820021
"Jordan Matthews","WR",16,"PHI",4,4,16,4,0.5,0.5,5.4592509584687,0.619887326482491,4.95909861185992,5.51309056456216,0.676139851688431,5.40911881350745
"Jordan Matthews","WR",16,"PHI",20,26,16,26,0.65,0.65,26.4665159169671,0.693050976240148,27.7220390496059,27.1537640199284,0.683631429993405,27.3452571997362
"Jordan Reed","TE",24,"WAS",20,4,0,4,0.1,0.1,3.97628141065225,0.106664126486713,4.26656505946853,4.31892343539006,0.10715430785507,4.28617231420279
"Jordan Reed","TE",24,"WAS",8,NA,0,0,NA,0,0,-0.0150763410512228,0,0,0,0
"Jordan Reed","TE",24,"WAS",18,3,0,3,0.0833333333333333,0.0833333333333333,2.56489948008995,0.0793434102279073,2.85636276820466,2.86466546312576,0.0814274738632224,2.93138905907601
"Jordan Reed","TE",24,"WAS",6,NA,0,0,NA,0,0,-0.00349625983485244,0,0.0134926587030927,0.00815109740221343,0.0978131688265611
"Jordan Reed","TE",24,"WAS",16,1,0,1,0.03125,0.03125,1.45804209871997,0.0506392796902424,1.62045695008776,1.7149320400538,0.054317225592516,1.73815121896051
"Jordan Reed","TE",24,"WAS",10,NA,0,0,NA,0,0,-0.0123060754970103,0,0,0,0
"Jordan Reed","TE",24,"WAS",14,NA,0,0,NA,0,0.640833823574465,0.0236984870836097,0.663557638341073,0.854847723206304,0.0289703152528418,0.811168827079569
"Jordan Reed","TE",24,"WAS",4,NA,0,0,NA,0,0.378888537337646,0.0255809203619882,0.204647362895906,0.378522228459547,0.0388221598660126,0.3105772789281
"Jordan Reed","TE",24,"WAS",12,NA,0,0,NA,0,0.0983992116855127,0.00166778461789651,0.0400268308295162,0.269537069615364,0.00853349505408699,0.204803881298088
"Jordy Nelson","WR",5,"GB",16,43,39,43,1.34375,1.34375,42.4627112274982,1.33111398656432,42.5956475700581,42.5504968236763,1.33176180275019,42.616377688006
"Jordy Nelson","WR",5,"GB",6,36,39,36,3,3,34.2503194195433,2.91116525515906,34.9339830619088,34.2523672307064,2.91725322315453,35.0070386778543
"Jordy Nelson","WR",5,"GB",4,28,39,28,3.5,3.5,29.4154985817342,3.58190116178128,28.6552092942502,29.4003988358942,3.58907716013866,28.7126172811093
"Jordy Nelson","WR",5,"GB",8,39,39,39,2.4375,2.4375,37.7670053832668,2.39289663140313,38.2863461024501,37.7862007514329,2.39789656903668,38.3663451045869
"Jordy Nelson","WR",5,"GB",10,39,39,39,1.95,1.95,40.1560720094145,2.00142624158959,40.0285248317919,40.1924149345836,2.00533814886122,40.1067629772244
"Jordy Nelson","WR",5,"GB",12,40,39,40,1.66666666666667,1.66666666666667,41.6080348344958,1.71108503679455,41.0660408830691,41.6615253166679,1.71390891370425,41.1338139289021
"Jordy Nelson","WR",5,"GB",14,43,39,43,1.53571428571429,1.53571428571429,42.3134093950205,1.49620396809409,41.8937111066344,42.3840474341956,1.49793981464187,41.9423148099725
"Jordy Nelson","WR",5,"GB",18,43,39,43,1.19444444444444,1.19444444444444,42.2464558684385,1.19014604328134,42.8452575581282,42.3513890216196,1.18970582910529,42.8294098477904
"Jordy Nelson","WR",5,"GB",20,41,39,41,1.025,1.025,41.8551588543507,1.04763108932125,41.90524357285,41.9772395645348,1.04610284478328,41.8441137913313
"Joseph Randle","RB",23,"DAL",16,22,13,22,0.6875,0.6875,22.1028595684906,0.675234447072644,21.6075023063246,21.0230718792895,0.65984529156882,21.1150493302022
"Joseph Randle","RB",23,"DAL",18,24,13,24,0.666666666666667,0.666666666666667,23.3444248368258,0.634659698513781,22.8477491464961,22.0470346057847,0.611161909298602,22.0018287347497
"Joseph Randle","RB",23,"DAL",8,8,13,8,0.5,0.5,8.43012221831595,0.482693956995943,7.72310331193508,8.22074469647444,0.499739336337538,7.99582938140061
"Joseph Randle","RB",23,"DAL",12,17,13,17,0.708333333333333,0.708333333333333,16.4151942529669,0.661562960093279,15.8775110422387,15.7706116474456,0.662391072012164,15.8973857282919
"Joseph Randle","RB",23,"DAL",4,NA,13,0,NA,0,0.518011047751924,0.0921039929944068,0.736831943955254,0.743838609590233,0.125366639758712,1.00293311806969
"Joseph Randle","RB",23,"DAL",6,4,13,4,0.333333333333333,0.333333333333333,4.31679855107221,0.316771810407341,3.80126172488809,4.32502357107061,0.341925823460291,4.10310988152349
"Joseph Randle","RB",23,"DAL",10,13,13,13,0.65,0.65,12.5616861015814,0.595685863358496,11.9137172671699,12.1347060379,0.604622608988737,12.0924521797747
"Joseph Randle","RB",23,"DAL",20,23,13,23,0.575,0.575,23.1227505816737,0.570231862720257,22.8092745088103,21.6077578087927,0.538625439793723,21.5450175917489
"Joseph Randle","RB",23,"DAL",14,20,13,20,0.714285714285714,0.714285714285714,19.6943507245706,0.686140677798566,19.2119389783598,18.8321655772094,0.678860156006096,19.0080843681707
"Josh Brown","K",16,"NYG",14,NA,0,0,NA,0,0.364659684422775,0.0112987032751947,0.316363691705453,0.317906336089024,0.0110452077984961,0.30926581835789
"Josh Brown","K",16,"NYG",18,1,0,1,0.0277777777777778,0.0277777777777778,0.821043435596431,0.0220740015446231,0.794664055606432,0.747352310989606,0.0210917496271087,0.759302986575914
"Josh Brown","K",16,"NYG",8,NA,0,0,NA,0,0,-0.00146105076818919,0,0,0,0
"Josh Brown","K",16,"NYG",12,NA,0,0,NA,0,0.192145800877544,0.0060082216167878,0.144197318802907,0.15886134068033,0.00611910436049698,0.146858504651927
"Josh Brown","K",16,"NYG",20,1,0,1,0.025,0.025,1.0942001106935,0.0263918757639552,1.05567503055821,1.00704009795014,0.025045245626033,1.00180982504132
"Josh Brown","K",16,"NYG",10,NA,0,0,NA,0,0.0638927070476457,0.00156047987037836,0.0312095974075673,0.044077134986969,0.0020357408344954,0.040714816689908
"Josh Brown","K",16,"NYG",6,NA,0,0,NA,0,0,-0.00247289910307034,0,0,0,0
"Josh Brown","K",16,"NYG",4,NA,0,0,NA,0,0,-0.000891593938420559,0,0.0188552188556272,0.000676801686920039,0.00541441349536031
"Josh Brown","K",16,"NYG",16,1,0,1,0.03125,0.03125,0.576077761417629,0.0168484536497546,0.539150516792147,0.515855524947341,0.0162305799526481,0.519378558484738
"Josh Hill","TE",11,"NO",10,3,3,3,0.15,0.15,2.80261676267634,0.168035764221251,3.36071528442503,2.71861537190302,0.145588471956249,2.91176943912498
"Josh Hill","TE",11,"NO",16,8,3,8,0.25,0.25,7.24817088178045,0.215897805044834,6.9087297614347,7.14884357459944,0.215349722410058,6.89119111712186
"Josh Hill","TE",11,"NO",20,10,3,10,0.25,0.25,10.0317180685396,0.24151449370037,9.66057974801482,9.92217348375347,0.255565884152412,10.2226353660965
"Josh Hill","TE",11,"NO",4,NA,3,0,NA,0,0,-0.115303235361155,0,0,0,0
"Josh Hill","TE",11,"NO",18,9,3,9,0.25,0.25,8.67907910764788,0.223108823524443,8.03191764687995,8.57464316166429,0.229860477433075,8.27497718759071
"Josh Hill","TE",11,"NO",6,NA,3,0,NA,0,0.0283422970410541,0.0208733536221892,0.250480243466271,0,0,0
"Josh Hill","TE",11,"NO",14,5,3,5,0.178571428571429,0.178571428571429,5.77067200577255,0.210541748705281,5.89516896374788,5.6764533373941,0.202693929527096,5.67543002675869
"Josh Hill","TE",11,"NO",8,1,3,1,0.0625,0.0625,1.37541762525846,0.112206456964234,1.79530331142775,1.29652487328771,0.0824594281558231,1.31935085049317
"Josh Hill","TE",11,"NO",12,4,3,4,0.166666666666667,0.166666666666667,4.27826109445944,0.197700964949511,4.74482315878826,4.18915106488356,0.182553409227917,4.38128182147
"Josh McCown","QB",29,"CLE",4,NA,0,0,NA,0,0,0.0180601154167995,0.144480923334396,0,0.0331945465978333,0.265556372782666
"Josh McCown","QB",29,"CLE",20,9,0,9,0.225,0.225,8.05819360460519,0.209559880913454,8.38239523653816,8.18071462326188,0.205827455994356,8.23309823977423
"Josh McCown","QB",29,"CLE",14,NA,0,0,NA,0,0,-0.0254014248742608,0,0,0,0
"Josh McCown","QB",29,"CLE",18,1,0,1,0.0277777777777778,0.0277777777777778,3.0286630527824,0.0826944844752775,2.97700144110999,3.13744183566932,0.0813204165686958,2.92753499647305
"Josh McCown","QB",29,"CLE",10,NA,0,0,NA,0,0,-0.0158654190796898,0,0,0,0
"Josh McCown","QB",29,"CLE",16,NA,0,0,NA,0,0.221303891571426,0.00820144569062101,0.262446262099872,0.31634043868857,0.00918573479655582,0.293943513489786
"Josh McCown","QB",29,"CLE",6,NA,0,0,NA,0,0.701565612046367,0.0194449863890146,0.233339836668176,0.727890980314648,0.032221060557532,0.386652726690384
"Josh McCown","QB",29,"CLE",8,NA,0,0,NA,0,0.461859248475755,0.00430907841226917,0.0689452545963068,0.501926852513808,0.01472679556827,0.23562872909232
"Josh McCown","QB",29,"CLE",12,NA,0,0,NA,0,0,-0.0295963166531151,0,0,0,0
"Josh Robinson","RB",83,"IND",10,NA,0,0,NA,0,0.0149570462407297,-0.000831808148809903,0,0.0159165078784937,0,0
"Josh Robinson","RB",83,"IND",12,NA,0,0,NA,0,0,-0.00871154782693343,0,0,0,0
"Josh Robinson","RB",83,"IND",8,NA,0,0,NA,0,0.201766978173385,0.00597494933173223,0.0955991893077157,0.204296910550287,0.00740783666391515,0.118525386622642
"Josh Robinson","RB",83,"IND",20,1,0,1,0.025,0.025,1.19076203100633,0.0310218833691903,1.24087533476761,1.18386913894841,0.0279363851227616,1.11745540491047
"Josh Robinson","RB",83,"IND",6,NA,0,0,NA,0,0.222833378925873,0.0076096140204665,0.091315368245598,0.226933782041912,0.00979556561575133,0.117546787389016
"Josh Robinson","RB",83,"IND",14,NA,0,0,NA,0,0,-0.0135651591084214,0,0,0,0
"Josh Robinson","RB",83,"IND",4,NA,0,0,NA,0,0,-0.0000269246768304162,0,0,0.00291209118155634,0.0232967294524507
"Josh Robinson","RB",83,"IND",16,NA,0,0,NA,0,0,-0.0112935313990435,0,0,0,0
"Josh Robinson","RB",83,"IND",18,NA,0,0,NA,0,0.23657207078353,0.0022024458954216,0.0792880522351774,0.231249649464743,0,0
"Julian Edelman","WR",23,"NE",20,23,11,23,0.575,0.575,22.7561974539847,0.591433210321957,23.6573284128783,22.9446597825411,0.58001445513149,23.2005782052596
"Julian Edelman","WR",23,"NE",8,7,11,7,0.4375,0.4375,7.49361168277225,0.444625383314598,7.11400613303358,7.64006217156611,0.477820395183353,7.64512632293365
"Julian Edelman","WR",23,"NE",10,11,11,11,0.55,0.55,11.2094807928604,0.55060736621904,11.0121473243808,11.362933254948,0.576366750244591,11.5273350048918
"Julian Edelman","WR",23,"NE",16,21,11,21,0.65625,0.65625,20.6032006740895,0.639075734580783,20.4504235065851,20.7776590560584,0.642528235076723,20.5609035224551
"Julian Edelman","WR",23,"NE",14,18,11,18,0.642857142857143,0.642857142857143,18.0290663151918,0.639371553806165,17.9024035065726,18.1965227238669,0.650259682145309,18.2072711000686
"Julian Edelman","WR",23,"NE",4,NA,11,0,NA,0,0.773675898114965,0.067156699054131,0.537253592433048,0.906122440321304,0.115222966609293,0.921783732874345
"Julian Edelman","WR",23,"NE",12,14,11,14,0.583333333333333,0.583333333333333,14.8095626792245,0.61270242703424,14.7048582488218,14.9700171146058,0.631026183216588,15.1446283971981
"Julian Edelman","WR",23,"NE",6,4,11,4,0.333333333333333,0.333333333333333,3.9267463756328,0.286295490274949,3.43554588329939,4.0661948911329,0.326926129986907,3.92311355984289
"Julian Edelman","WR",23,"NE",18,22,11,22,0.611111111111111,0.611111111111111,22.2671747292448,0.620275957404063,22.3299344665463,22.4486350845075,0.6162928300568,22.1865418820448
"Julio Jones","WR",6,"ATL",16,43,39,43,1.34375,1.34375,42.3805768783968,1.3246811539078,42.3897969250496,42.5097246263376,1.32702779462993,42.4648894281578
"Julio Jones","WR",6,"ATL",4,27,39,27,3.375,3.375,27.7679072084538,3.40298827494383,27.2239061995507,27.753304248717,3.39792571438438,27.183405715075
"Julio Jones","WR",6,"ATL",12,40,39,40,1.66666666666667,1.66666666666667,41.6049246859085,1.72222854806175,41.3334851534821,41.6861555312902,1.72210545502336,41.3305309205606
"Julio Jones","WR",6,"ATL",18,43,39,43,1.19444444444444,1.19444444444444,42.0132602327349,1.17547374258155,42.3170547329358,42.1663664319554,1.17905525018395,42.4459890066222
"Julio Jones","WR",6,"ATL",10,39,39,39,1.95,1.95,40.0159150508132,2.00550672035862,40.1101344071724,40.0731874449153,2.00414876043996,40.0829752087992
"Julio Jones","WR",6,"ATL",14,42,39,42,1.5,1.5,42.3188051622787,1.50110972415634,42.0310722763775,42.42399445894,1.50222149799821,42.0622019439499
"Julio Jones","WR",6,"ATL",6,35,39,35,2.91666666666667,2.91666666666667,33.3204267105584,2.82841748906508,33.941009868781,33.3297822021012,2.82458979538589,33.8950775446307
"Julio Jones","WR",6,"ATL",8,38,39,38,2.375,2.375,37.3287558585207,2.36841333578153,37.8946133725045,37.3620698013431,2.36582050898261,37.8531281437217
"Julio Jones","WR",6,"ATL",20,41,39,41,1.025,1.025,41.439875623765,1.03601839544303,41.4407358177212,41.6169402742651,1.04083476992569,41.6333907970277
"Julius Thomas","TE",9,"JAC",10,4,4,4,0.2,0.2,3.772991625366,0.210720616790043,4.21441233580085,3.73008717396162,0.196103533789717,3.92207067579433
"Julius Thomas","TE",9,"JAC",14,6,4,6,0.214285714285714,0.214285714285714,6.91366100150202,0.250544081482298,7.01523428150435,6.89401232778305,0.245496578088619,6.87390418648133
"Julius Thomas","TE",9,"JAC",18,10,4,10,0.277777777777778,0.277777777777778,9.89713002655299,0.262637251373837,9.45494104945813,9.90073713051942,0.267159327586804,9.61773579312495
"Julius Thomas","TE",9,"JAC",16,9,4,9,0.28125,0.28125,8.44596785928362,0.255879427154148,8.18814166893275,8.43794707440735,0.255616713563792,8.17973483404135
"Julius Thomas","TE",9,"JAC",20,11,4,11,0.275,0.275,11.2253029005691,0.279172606389382,11.1669042555753,11.2405378933783,0.288479472405672,11.5391788962269
"Julius Thomas","TE",9,"JAC",6,1,4,1,0.0833333333333333,0.0833333333333333,0.809878720072789,0.0763264393129271,0.915917271755125,0.743718490982996,0.0521397767059549,0.625677320471459
"Julius Thomas","TE",9,"JAC",12,6,4,6,0.25,0.25,5.34205405594913,0.238276162110269,5.71862789064646,5.31077749338746,0.228443868913266,5.48265285391839
"Julius Thomas","TE",9,"JAC",8,2,4,2,0.125,0.125,2.24831831249355,0.1595223932736,2.5523582923776,2.19378597224646,0.140120520469951,2.24192832751922
"Julius Thomas","TE",9,"JAC",4,NA,4,0,NA,0,0,-0.0472222973399961,0,0,0,0
"Justin Forsett","RB",12,"BAL",20,33,28,33,0.825,0.825,33.7691739708602,0.876754643152234,35.0701857260894,34.4231666810137,0.862022322615193,34.4808929046077
"Justin Forsett","RB",12,"BAL",12,31,28,31,1.29166666666667,1.29166666666667,30.8770053004223,1.28261198237983,30.7826875771158,31.2476271049573,1.31059717082283,31.454332099748
"Justin Forsett","RB",12,"BAL",6,14,28,14,1.16666666666667,1.16666666666667,15.6727976572943,1.23477053630035,14.8172464356042,15.8308912826154,1.2947938564784,15.5375262777408
"Justin Forsett","RB",12,"BAL",14,33,28,33,1.17857142857143,1.17857142857143,33.7907813129175,1.21129891107741,33.9163695101676,34.2322458438571,1.22860472227541,34.4009322237114
"Justin Forsett","RB",12,"BAL",4,8,28,8,1,1,8.99806756815692,1.09794992809525,8.78359942476203,9.08531846707334,1.16865262551831,9.34922100414646
"Justin Forsett","RB",12,"BAL",10,28,28,28,1.4,1.4,26.7765562215627,1.31701759158772,26.3403518317545,27.0763352996931,1.35568215727574,27.1136431455148
"Justin Forsett","RB",12,"BAL",16,35,28,35,1.09375,1.09375,35.3535945609128,1.1131623495354,35.6211951851327,35.865901818257,1.11978878348838,35.8332410716281
"Justin Forsett","RB",12,"BAL",18,36,28,36,1,1,35.4011553462724,0.998286269608715,35.9383057059137,35.9843053300212,0.994233326316685,35.7923997474007
"Justin Forsett","RB",12,"BAL",8,22,28,22,1.375,1.375,21.6537237744748,1.30443176684621,20.8709082695393,21.8826601262005,1.35377570977924,21.6604113564678
"Justin Hardy","WR",100,"ATL",16,NA,0,0,NA,0,0,-0.0274977677904707,0,0,0,0
"Justin Hardy","WR",100,"ATL",14,NA,0,0,NA,0,0,-0.0263752843442183,0,0,0,0
"Justin Hardy","WR",100,"ATL",4,NA,0,0,NA,0,0,-0.0118766019983456,0,0,0,0
"Justin Hardy","WR",100,"ATL",6,NA,0,0,NA,0,0.291924192344256,0.00953809617117213,0.114457154054066,0.269468456996067,0.00894383647273266,0.107326037672792
"Justin Hardy","WR",100,"ATL",10,NA,0,0,NA,0,0.117478111324445,0.000596278559785102,0.011925571195702,0,0,0
"Justin Hardy","WR",100,"ATL",12,NA,0,0,NA,0,0,-0.0144606752287365,0,0,0,0
"Justin Hardy","WR",100,"ATL",18,NA,0,0,NA,0,0.257987246006433,-0.0101783445713021,0,0,0,0
"Justin Hardy","WR",100,"ATL",20,2,0,2,0.05,0.05,1.6446824868893,0.0332327663094799,1.3293106523792,0.597474279057138,0.0202475050027933,0.809900200111731
"Justin Hardy","WR",100,"ATL",8,NA,0,0,NA,0,0.362825053098842,0.0111457960251521,0.178332736402433,0.1939761073958,0.00878139323982013,0.140502291837122
"Justin Hunter","WR",84,"TEN",14,NA,0,0,NA,0,0.394179244075421,0.0251393543114853,0.70390192072159,0.897777849598477,0.0326542962033117,0.914320293692728
"Justin Hunter","WR",84,"TEN",6,NA,0,0,NA,0,0,-0.00298813865142506,0,0,0,0
"Justin Hunter","WR",84,"TEN",20,3,0,3,0.075,0.075,3.34753022796175,0.0951364683361156,3.80545873344462,4.21678467585893,0.106255528299555,4.25022113198221
"Justin Hunter","WR",84,"TEN",12,NA,0,0,NA,0,0,0.00823266669084703,0.197584000580329,0.347724910792266,0.0145462358921357,0.349109661411256
"Justin Hunter","WR",84,"TEN",4,NA,0,0,NA,0,0.241311124962454,0.0112528231117294,0.0900225848938353,0.135483326528636,0.012760901550867,0.102087212406936
"Justin Hunter","WR",84,"TEN",16,1,0,1,0.03125,0.03125,1.08065215759443,0.0462218460000509,1.47909907200163,1.70613604390886,0.0549381605824151,1.75802113863728
"Justin Hunter","WR",84,"TEN",8,NA,0,0,NA,0,0,-0.00727552310181786,0,0,0,0
"Justin Hunter","WR",84,"TEN",18,2,0,2,0.0555555555555556,0.0555555555555556,2.05518444582183,0.0700356984453301,2.52128514403188,2.80255361292764,0.079953385718232,2.87832188585635
"Justin Hunter","WR",84,"TEN",10,NA,0,0,NA,0,0,-0.00305377355065637,0,0.0262231082862883,0.00205842296009451,0.0411684592018902
"Justin Tucker","K",2,"BAL",10,1,1,1,0.05,0.05,1.06712420041986,0.0534111272869361,1.06822254573872,1.07430145612031,0.0538415228350742,1.07683045670148
"Justin Tucker","K",2,"BAL",8,1,1,1,0.0625,0.0625,1.07745753850393,0.0687452213199879,1.09992354111981,1.08448554812252,0.069223419778112,1.10757471644979
"Justin Tucker","K",2,"BAL",18,1,1,1,0.0277777777777778,0.0277777777777778,0.963085876287501,0.0269894516537842,0.971620259536233,0.970860116315416,0.0272286355619785,0.980230880231227
"Justin Tucker","K",2,"BAL",12,1,1,1,0.0416666666666667,0.0416666666666667,1.03108357299209,0.0422771135767949,1.01465072584308,1.03841007477442,0.0426597062149471,1.02383294915873
"Justin Tucker","K",2,"BAL",4,1,1,1,0.125,0.125,0.943255177984749,0.114848091446844,0.918784731574748,0.949984695439612,0.11542189572494,0.923375165799517
"Justin Tucker","K",2,"BAL",20,1,1,1,0.025,0.025,1.01858401312578,0.0255696565052345,1.02278626020938,1.02650749923556,0.0257610375034428,1.03044150013771
"Justin Tucker","K",2,"BAL",6,1,1,1,0.0833333333333333,0.0833333333333333,1.04264679508025,0.0889880059489554,1.06785607138746,1.04952555861698,0.0895140073170655,1.07416808780479
"Justin Tucker","K",2,"BAL",14,1,1,1,0.0357142857142857,0.0357142857142857,0.988772448384736,0.0346345699165589,0.969767957663649,0.996248196248922,0.0349693596447251,0.979142070052303
"Justin Tucker","K",2,"BAL",16,1,1,1,0.03125,0.03125,0.959627618761851,0.029774886033224,0.952796353063167,0.967252612707902,0.0300618728514042,0.961979931244935
"Kamar Aiken","WR",90,"BAL",16,NA,0,0,NA,0,0.272532149883149,0.0153019397244709,0.489662071183069,0.643228582657841,0.020482821767746,0.655450296567871
"Kamar Aiken","WR",90,"BAL",10,NA,0,0,NA,0,0,-0.00227893575725514,0,0,0,0
"Kamar Aiken","WR",90,"BAL",20,2,0,2,0.05,0.05,2.33964423546833,0.0668601160679083,2.67440464271633,2.85954327705829,0.0740025195632676,2.96010078253071
"Kamar Aiken","WR",90,"BAL",18,1,0,1,0.0277777777777778,0.0277777777777778,1.06523786409592,0.0357866747579158,1.28832029128497,1.51053560127825,0.041948317527233,1.51013943098039
"Kamar Aiken","WR",90,"BAL",6,NA,0,0,NA,0,0.0720210327360962,0.00290268056311679,0.0348321667574015,0.0697109434726104,0.00317975897618114,0.0381571077141737
"Kamar Aiken","WR",90,"BAL",12,NA,0,0,NA,0,0,-0.00176497472905091,0,0,0.00145438586213986,0.0349052606913567
"Kamar Aiken","WR",90,"BAL",4,NA,0,0,NA,0,0.0920238193941989,0.00466647630356015,0.0373318104284812,0.0151124257230776,0.00396279399058235,0.0317023519246588
"Kamar Aiken","WR",90,"BAL",14,NA,0,0,NA,0,0,0.00344002016350075,0.0963205645780209,0.158693866812129,0.00764014148073366,0.213923961460543
"Kamar Aiken","WR",90,"BAL",8,NA,0,0,NA,0,0,-0.0000677537251761776,0,0.012439992071184,0.00119008541393031,0.019041366622885
"Keenan Allen","WR",21,"SD",14,18,11,18,0.642857142857143,0.642857142857143,18.0457970819973,0.634636262082451,17.7698153383086,18.3508633040796,0.653830667023206,18.3072586766498
"Keenan Allen","WR",21,"SD",18,22,11,22,0.611111111111111,0.611111111111111,22.5141046154379,0.640718042869481,23.0658495433013,22.8622076934307,0.631396078929932,22.7302588414775
"Keenan Allen","WR",21,"SD",16,21,11,21,0.65625,0.65625,20.7284451234514,0.648508202804732,20.7522624897514,21.055029773489,0.653444423305335,20.9102215457707
"Keenan Allen","WR",21,"SD",20,23,11,23,0.575,0.575,23.1030939374839,0.61428500680364,24.5714002721456,23.472715443432,0.590704858423939,23.6281943369575
"Keenan Allen","WR",21,"SD",8,7,11,7,0.4375,0.4375,7.61273786555876,0.432855590700722,6.92568945121155,7.85324880377527,0.494824548961932,7.91719278339092
"Keenan Allen","WR",21,"SD",6,4,11,4,0.333333333333333,0.333333333333333,4.33895183096353,0.302143002078606,3.62571602494328,4.55794434122477,0.378370144779968,4.54044173735962
"Keenan Allen","WR",21,"SD",12,15,11,15,0.625,0.625,14.7658421115485,0.596082996175677,14.3059919082163,15.0493899056756,0.629535585556584,15.108854053358
"Keenan Allen","WR",21,"SD",10,11,11,11,0.55,0.55,11.1882618325781,0.529829180557421,10.5965836111484,11.4502911987499,0.577539954378479,11.5507990875696
"Keenan Allen","WR",21,"SD",4,NA,11,0,NA,0,1.66658534926536,0.13467219016411,1.07737752131288,1.86405943157133,0.225157517305624,1.80126013844499
"Kelvin Benjamin","WR",15,"CAR",16,27,19,27,0.84375,0.84375,27.1304765581857,0.850811575230427,27.2259704073737,27.6744656184976,0.857115483293019,27.4276954653766
"Kelvin Benjamin","WR",15,"CAR",12,22,19,22,0.916666666666667,0.916666666666667,22.6076686493631,0.969274301150514,23.2625832276123,22.893313760029,0.959581088096187,23.0299461143085
"Kelvin Benjamin","WR",15,"CAR",6,13,19,13,1.08333333333333,1.08333333333333,11.5617275776331,0.982938728548571,11.7952647425828,11.4598567638302,0.949249833818864,11.3909980058264
"Kelvin Benjamin","WR",15,"CAR",4,7,19,7,0.875,0.875,7.30936535360464,0.917391919883131,7.33913535906504,7.07832256497873,0.875704464594964,7.00563571675971
"Kelvin Benjamin","WR",15,"CAR",8,17,19,17,1.0625,1.0625,15.6232454108491,1.00904133252557,16.1446613204092,15.6505465718691,0.983350998354326,15.7336159736692
"Kelvin Benjamin","WR",15,"CAR",18,28,19,28,0.777777777777778,0.777777777777778,28.1149752292874,0.778544561026148,28.0276041969413,28.7881362644222,0.7928470296472,28.5424930672992
