"projectionId","playerId","rec","recYds","recTds","rushAtt","rushYds","rushTds","fumbles","twoPts","rec100","rec150","rec200","returnYds","regTds","returnTds","dataScrapeId","analystId","rush40","rec40"
82163,2550240,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82164,2550214,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82165,2550216,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82166,2550256,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82167,2550220,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82168,2550500,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82169,2550223,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82170,4487,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82171,832,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82172,81306,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82173,81857,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82174,71417,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82175,497270,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82176,497336,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82177,497286,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82178,497288,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82179,497310,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82180,2543745,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82181,2543761,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82182,2543774,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82183,2543836,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82184,2543792,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82185,2543619,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82186,2550600,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,8,3,0,0
82187,2495450,93,1318,8,5,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82188,2543509,79,1039,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82189,2533039,86,1170,8,8,51,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82190,2552487,80,1071,5,4,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82191,2505551,71,891,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82192,2505242,117,1528,9,4,26,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82193,2508061,117,1528,9,4,26,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82194,2543498,78,1050,6,13,84,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82195,497302,66,862,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82196,2495893,76,950,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82197,2552597,59,816,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82198,2495647,88,1299,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82199,2501412,58,849,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82200,2541147,58,849,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82201,2540165,87,1240,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82202,1581,70,1066,4,4,27,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82203,497328,102,1298,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82204,497278,90,1369,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82205,497322,78,1087,7,9,60,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82206,497284,72,929,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82207,497326,86,1067,4,4,26,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82208,2543488,86,907,5,4,26,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82209,80429,80,1032,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82210,2543500,82,1011,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82211,1032,84,1264,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82212,238498,92,985,6,8,54,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82213,2495454,106,1410,8,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82214,2540154,78,1042,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82215,2543471,75,1078,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82216,2553432,60,829,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82217,2543572,51,764,6,4,26,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82218,2532841,59,833,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82219,2543468,82,1228,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82220,2507763,63,950,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82221,2552600,67,898,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82222,2543496,103,1374,8,8,54,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82223,2495448,88,1156,8,12,78,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82224,2506366,69,871,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82225,2543457,75,1044,6,5,31,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82226,2532865,86,1195,8,4,26,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82227,2495459,57,943,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82228,2506400,66,1018,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82229,2550353,34,456,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82230,2508097,56,570,2,9,61,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82231,2505587,65,794,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82232,2532933,50,707,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82233,2495341,38,482,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82234,2543590,56,750,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82235,2535698,43,510,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82236,2540145,29,344,2,8,52,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82237,2543495,59,818,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82238,2552409,56,784,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82239,2552458,48,603,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82240,2541891,36,500,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82241,2553434,36,500,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82242,2543614,41,565,4,7,44,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82243,2552491,47,659,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82244,2530747,50,678,4,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82245,2495558,52,660,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82246,2495867,36,500,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82247,2552463,52,678,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82248,2543847,52,738,4,4,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82249,2540151,33,489,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82250,2532977,79,865,4,4,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82251,71217,43,637,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82252,2540202,54,781,3,4,26,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82253,2506106,66,830,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82254,2505785,41,695,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82255,2543475,48,560,3,4,24,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82256,2495821,56,830,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82257,2532884,50,651,3,5,30,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82258,71269,61,718,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82259,2532960,37,614,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82260,80425,57,643,3,23,147,1,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82261,2552424,38,463,3,4,26,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82262,2346,56,724,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82263,2533533,51,735,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82264,2552470,31,443,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82265,768,47,621,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82266,2504595,54,721,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82267,2507175,54,721,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82268,2539205,39,641,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82269,2552430,32,457,3,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82270,2507855,57,764,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82271,2550272,13,145,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82272,2495453,22,328,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82273,2550328,19,306,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82274,81831,29,393,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82275,2552652,42,513,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82276,2531049,20,287,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82277,2550413,9,121,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82278,2649,44,451,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82279,2495315,1,18,0,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82280,2530700,7,93,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82281,1990,46,535,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82282,80672,9,118,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82283,222,15,184,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82284,2507183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82285,2550162,1,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82286,2552415,10,131,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82287,2532978,24,313,2,4,26,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82288,2543750,3,49,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82289,2532887,37,542,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82290,2506004,18,224,1,9,60,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82291,2543746,13,157,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82292,2552418,38,459,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82293,2552421,6,83,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82294,2539291,32,434,2,4,25,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82295,2540005,15,190,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82296,2540177,9,115,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82297,2495801,11,143,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82298,2533040,29,316,2,9,61,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82299,2506313,22,327,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82300,2543491,4,55,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82301,2552425,22,265,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82302,497282,21,308,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82303,2540169,33,442,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82304,2535869,29,397,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82305,2540157,26,336,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82306,2539336,30,312,1,25,186,1,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82307,2552428,1,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82308,2552429,2,25,0,2,13,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82309,2505045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82310,2553514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82311,2505060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82312,2505571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82313,2506000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82314,497266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82315,2505600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82316,2503158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82317,2500634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82318,2505656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82319,2504651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82320,2504695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82321,2505062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82322,2506114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82323,2500467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82324,2505017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82325,2552413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82326,2505279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82327,2505033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82328,2505342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82329,2505497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82330,2505310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82331,2505926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82332,2505670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82333,2505513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82334,2505453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82335,2506097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82336,2505925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82337,2505976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82338,2505511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82339,2504253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82340,2502220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82341,2504747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82342,2506078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82343,2506096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82344,2505442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82345,2504743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82346,2552608,3,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82347,2504689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82348,2502377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82349,2552431,3,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82350,2495612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82351,2495922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82352,2506916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82353,2506321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82354,2506342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82355,2506638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82356,2495862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82357,2506407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82358,2495796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82359,2495980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82360,2495843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82361,2495800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82362,2506897,11,145,1,8,51,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82363,2506928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82364,2506833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82365,2506331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82366,2495804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82367,2495802,5,58,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82368,2505718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82369,2506287,7,91,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82370,2506361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82371,2506746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82372,2506356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82373,2508048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82374,2505964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82375,2506336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82376,2495676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82377,2506394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82378,2506473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82379,2505787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82380,2506737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82381,2506885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82382,2495916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82383,2507166,8,114,1,4,29,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82384,2505771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82385,2495969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82386,2506745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82387,2506856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82388,2505790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82389,206,4,49,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82390,2495532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82391,2507088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82392,2507252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82393,2495753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82394,2495576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82395,1036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82396,2507474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82397,2507091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82398,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82399,2507172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82400,733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82401,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82402,2507029,2,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82403,2495651,3,48,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82404,1024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82405,2495631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82406,318,2,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82407,2507054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82408,2495630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82409,2507239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82410,832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82411,2495721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82412,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82413,2495689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82414,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82415,2507047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
82416,1028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,NA,NA
