"projectionId","playerId","rushAtt","rushYds","rushTds","rec","recYds","recTds","fumbles","twoPts","rush100","rush150","rush200","returnYds","regTds","returnTds","dataScrapeId","analystId","rush40","rec40"
53157,2552477,3,9,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53158,2507164,293,1245,10.8,48,395,1.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53159,2543600,158,522,2.3,19,127,0.8,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53160,2533457,270,1163,6.8,18,144,0.4,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53161,2552374,123,503,2.7,58,425,1.8,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53162,2539217,217,777,4.1,53,387,1.9,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53163,2543565,114,393,3.9,7,48,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53164,497172,35,143,0.6,3,16,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53165,2495340,3,10,0.1,10,76,0.5,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53166,89798,51,310,2.7,17,136,1.1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53167,79555,225,1137,7.3,43,362,1.8,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53168,2534437,6,19,0,4,23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53169,2541544,41,164,1,33,268,0.9,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53170,2495328,44,195,1.1,25,180,1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53171,2543682,158,638,3.7,22,143,0.6,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53172,2534571,59,265,1.1,13,82,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53173,2550658,70,298,2.4,18,149,0.6,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53174,2532797,29,90,1.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53175,2495314,0,0,0,18,169,0.8,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53176,2534796,12,41,0.1,3,16,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53177,2540269,235,1079,7.9,45,310,2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53178,497204,94,375,2.7,68,581,2.8,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53179,2552375,11,40,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53180,2543743,239,1003,7.2,19,135,0.6,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53181,79629,14,43,0.3,3,18,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53182,2543770,99,309,3.3,37,265,0.7,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53183,2507999,189,817,5.6,20,126,0.8,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53184,2533037,42,167,1.4,3,18,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53185,2540011,4,19,0,7,41,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53186,2539322,62,294,0.6,3,19,0.1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53187,2532851,5,19,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53188,2550512,46,148,1.3,16,102,0.6,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53189,2532864,57,246,1.9,17,165,0.4,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53190,4327,55,193,1.4,57,469,2.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53191,2507737,9,28,1.8,16,83,0.8,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53192,284,139,452,3.8,22,169,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53193,2506467,41,224,2,40,390,1.8,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53194,2552376,127,514,3.5,6,36,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53195,2553435,120,491,5.3,27,215,1.1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53196,2495979,155,565,3.2,15,118,0.9,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53197,2495207,287,1279,7.7,27,195,0.9,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53198,2539260,96,440,1.8,25,208,0.4,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53199,2534871,0,0,0,6,38,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53200,2543583,154,570,4.1,38,272,1.4,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53201,497190,40,142,0.4,32,215,0.9,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53202,2507779,58,202,1.3,7,43,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53203,2532899,181,689,5.3,23,163,0.4,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53204,2543596,11,44,0.3,8,71,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53205,2552461,140,555,2.3,44,294,1.1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53206,2540168,252,1106,9,46,436,2.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53207,2533540,6,19,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53208,496812,3,9,0,8,46,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53209,2550738,18,50,0.4,11,85,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53210,2540037,32,140,1,6,36,0.1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53211,2506404,231,965,6.8,52,377,2.1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53212,2506871,88,327,3.1,25,205,0.7,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53213,2541910,12,49,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53214,2540156,125,503,2.7,53,443,2.1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53215,2550189,191,828,5.2,7,49,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53216,2495471,22,84,0.6,7,40,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53217,925,251,1196,7.6,50,342,2.8,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53218,2508101,0,0,0,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53219,497206,106,394,2.5,18,115,0.4,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53220,2543773,53,216,0.1,11,82,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53221,2552631,100,343,1.3,11,85,0.5,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53222,2552582,89,315,5.4,11,81,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53223,2543603,264,1326,7.2,23,148,0.7,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53224,2552379,35,135,1,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53225,2536056,6,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53226,2543715,58,327,2.5,28,198,0.5,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53227,2550255,2,8,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53228,2535696,8,41,0.3,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53229,2506147,25,84,1.1,6,23,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53230,497145,204,857,6.9,25,212,0.5,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53231,2533030,63,279,3.2,4,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53232,2534770,56,230,1.9,6,36,0.1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53233,949,243,1082,5.2,29,215,0.8,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53234,2536532,3,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53235,2540171,145,924,5.7,22,169,0.6,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53236,2551247,45,141,1.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53237,2553462,10,35,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53238,927,170,836,6,62,468,2.1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53239,2550263,16,76,1.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53240,2543551,56,253,1.9,4,20,0.1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53241,2495172,44,173,1.4,9,68,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53242,2539980,25,127,1.1,7,43,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53243,2542022,60,300,2.7,8,46,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53244,2540178,107,347,4,17,133,0.7,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53245,2540230,0,0,0,18,170,0.8,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53246,2533036,7,19,0,4,20,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53247,2543559,28,98,0.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53248,2533034,213,1030,6.5,35,265,1.1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53249,2535708,94,305,1.4,31,295,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53250,2541161,235,1030,6.4,24,155,0.4,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53251,497149,233,990,8.6,9,41,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53252,79607,301,1268,7.6,28,221,0.9,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53253,2540175,194,953,7.4,60,635,1.8,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53254,2543704,98,385,4.4,15,128,0.5,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53255,4433,18,63,0.5,21,155,0.7,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53256,2543690,10,32,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53257,2495466,211,939,6.8,32,232,0.6,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53258,2495663,264,1130,10.1,37,341,3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53259,2495258,20,82,0.8,7,40,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53260,234,248,987,7.1,62,438,2.7,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53261,2552635,51,205,1.4,36,227,0.4,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53262,2540274,13,45,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53263,2552469,224,981,6.3,25,192,0.9,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53264,2553439,5,22,0.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53265,2539663,10,37,0.1,7,41,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53266,2540224,18,57,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53267,2507428,41,120,1.5,15,108,0.4,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53268,2539341,113,341,2.8,8,91,0.7,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53269,2550481,26,82,0.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53270,2530763,0,0,0,8,45,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53271,71345,183,720,5.6,28,238,0.9,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53272,2506874,87,356,2.3,44,271,1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53273,2539265,14,43,0.9,10,55,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53274,2533460,83,318,1.2,17,152,1.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53275,2533437,67,265,1.4,19,160,1.1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53276,2495161,55,253,1.3,47,329,1.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53277,497188,130,550,3.7,11,87,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53278,2495474,39,138,0.6,3,21,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53279,2495473,86,360,2.3,54,428,2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53280,2495461,12,38,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53281,79563,12,53,0.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53282,2550529,19,93,0.5,13,62,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53283,2539315,22,79,0.6,11,86,0.4,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53284,2495470,46,175,1.1,2,18,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53285,2543570,11,35,0.1,3,19,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53286,2552471,198,791,4.7,32,246,0.6,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53287,2543664,77,320,3.7,7,49,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53288,2552453,161,587,5,25,136,1.1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53289,2540020,28,91,0.5,25,234,0.8,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53290,2553733,3,12,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53291,497176,41,141,2.4,20,170,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53292,2552475,214,858,5.6,23,153,0.7,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53293,2540225,0,0,0,6,36,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53294,2535890,23,72,0,19,143,1,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53295,2543502,96,438,2.2,21,192,0.5,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53296,2533032,40,111,1,9,58,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53297,2550448,8,37,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53298,2533012,34,123,1.2,8,47,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53299,163982,0,0,0,6,47,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53300,2540273,121,486,2.6,5,36,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
53301,2550407,6,18,0,4,24,0,NA,NA,NA,NA,NA,NA,NA,NA,8,25,NA,NA
60822,2507164,304.07,1371.26,10.82,48.95,340.97,1.4,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60823,2507897,4.04,10.53,0.03,2.45,15.15,0.01,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60824,2543600,76.45,270.29,1.54,17.22,152.86,0.51,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60825,2533457,274.44,1202.9,6.46,31.98,225.17,0.96,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60826,2552374,104.18,410.17,2.31,26.65,192.53,0.41,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60827,2539217,184.91,667.46,3.98,53.25,452.54,1.62,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60828,2543565,67.66,265.04,0.86,25.38,171.78,0.34,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60829,497172,32.66,128.45,0.87,8.47,63.97,0.22,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60830,2495340,9.36,44.95,0.47,6.49,48.58,0.38,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60831,89798,15.91,89.81,0.8,14.62,125.8,0.5,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60832,2550474,3.32,10.73,0.05,2.77,18.66,0.05,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60833,79555,301.86,1397.13,10.42,49.92,448.46,2.43,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60834,2541544,73.61,289.47,1.5,27.55,217.06,0.96,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60835,2533545,8.34,27.92,0.2,2.07,10.83,0.02,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60836,2495328,31.53,119.85,1.11,15.25,114.13,0.36,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60837,2543682,128.01,497.37,2.09,23.52,176.91,0.82,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60838,2534571,32.42,137.19,0.58,13.48,104.89,0.25,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60839,2550658,76.08,283.36,1.7,21.46,171.05,0.48,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60840,2532797,31.76,118.91,1.12,3.92,19.83,0.04,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60841,2495314,22.93,73.99,0.45,7.08,69.98,0.37,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60842,2534796,7.91,27.75,0.01,3.95,38.86,0.01,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60843,2540269,182.95,924.94,9.48,39.06,327.01,1.86,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60844,497204,116.83,381.29,1.92,59.77,449.41,3.83,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60845,2552375,62.04,247.78,1.79,19.51,169.81,0.57,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60846,2543743,247.32,980.06,5.2,33.16,221.9,0.48,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60847,79629,3.86,10.68,0,8.24,64.24,0.19,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60848,2550268,5.5,17.54,0.05,3.4,19.63,0.05,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60849,2543770,106.37,327.25,1.76,33.62,319.94,1.32,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60850,2507999,180.14,755.48,4.56,25.27,170.25,0.81,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60851,2533037,13.39,63.52,0.68,7.92,73.56,0.47,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60852,2539322,23.73,116.17,0.71,9.81,82.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60853,2535667,8.26,32.19,0.11,5.53,38.12,0.16,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60854,2550512,62.86,216.81,1.24,19.37,173.36,0.68,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60855,2532864,79.93,340.51,2.58,18.19,127.41,0.37,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60856,4327,57.94,168.69,0.95,48.79,481.25,0.89,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60857,2507737,7.49,46.08,0.51,7.68,74.87,0.9,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60858,284,115.63,413.62,1.92,22.93,147.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60859,2506467,25.57,135.34,1.38,40.72,358.28,1.64,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60860,2550596,7.04,25.12,0.11,4.64,32.89,0.11,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60861,2552376,87.24,339.9,2.18,26.86,213.62,0.98,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60862,2553435,88.95,341.63,2.04,24.65,192.66,0.35,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60863,2495979,104.48,341.44,1.67,20.57,164.87,0.15,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60864,2495207,278.71,1247.98,8.87,45.4,312.29,1.17,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60865,2539260,120.17,463.6,2.77,23.46,134.16,0.12,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60866,2534871,2.7,3.44,0,5.65,64.86,0.78,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60867,2543583,138.57,493.95,3.41,34.47,293.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60868,497190,18.87,63.77,0.15,11.07,87.41,0.53,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60869,2507779,7.12,26.65,0.16,6.31,43.79,0.15,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60870,2532899,154.94,571.77,3.77,27.32,150.57,0.12,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60871,2543596,26.28,84.25,0.3,5.68,34.42,0.08,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60872,2530690,7.99,28.74,0.08,3.84,36.49,0.14,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60873,2552461,41.76,162.52,0.82,23.02,186,0.56,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60874,2540168,274.33,1240.62,9.63,48.11,438.22,1.73,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60875,496812,3.82,5.1,0.16,4.53,14.19,0.19,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60876,2550738,19.28,79.22,0.56,9.77,83.9,0.4,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60877,2540037,24.35,92.3,0.63,8.33,83.69,0.63,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60878,2506404,228.28,892.14,5.88,41.45,351.62,1.45,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60879,2506871,91.94,380.97,1.91,43.57,343.71,1.03,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60880,2541910,8.36,37.56,0.23,2.58,19.15,0.03,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60881,2540156,124.31,503.34,2.63,37.43,273.39,0.83,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60882,2530699,23.72,101.3,0.78,6.3,34.62,0.04,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60883,2550189,163.34,667.51,5.15,24.35,178.78,0.28,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60884,2495471,33.93,124.35,0.64,13.57,91.3,0.09,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60885,925,251.27,1214.41,10.11,56.09,492.91,5.64,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60886,2508101,8.58,31.63,0.13,4.93,36.41,0.07,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60887,497206,93.79,363.67,1.86,29.2,224.73,0.84,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60888,2543773,17.4,68.42,0.14,8.44,54.18,0.14,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60889,2536044,1.99,4.59,0.02,3.63,29.28,0.26,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60890,2552631,67.41,267.05,1.15,18.15,138.11,0.3,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60891,2552582,82.62,314.43,1.97,24.74,174.73,0.44,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60892,2543695,17.34,56.41,0.33,7.77,68.23,0.25,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60893,2543603,222.44,1023.88,8.38,37.27,305.71,1.41,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60894,2536056,10.85,43.77,0.54,1.36,7.28,0,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60895,2543715,81,362.27,1.34,21.67,130.6,0.02,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60896,230,25.1,102.15,0.99,10.29,68.31,0.24,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60897,2535696,18.13,71.31,0.65,9.47,80.16,0.35,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60898,2508051,2.35,6.05,0,3.96,34.39,0.26,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60899,2506147,18.73,91.04,0.91,9.38,70.65,0.2,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60900,497145,197.26,805.94,5.61,42.46,386.81,1.14,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60901,2533030,70.39,305.95,2.48,14.67,100.66,0.19,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60902,2534770,25.05,98.39,0.61,10.91,105.75,0.67,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60903,949,193.02,782.49,5.36,36.52,296.21,1.04,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60904,2495472,18.26,87.74,0.65,8.78,56.81,0.13,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60905,2536532,15.65,81.95,0.54,8.34,49.94,0.05,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60906,2540171,185,829.52,7.26,16.24,115.21,0.04,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60907,2551247,5.13,14.36,0.16,3.63,21.97,0.08,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60908,927,200.97,867.17,6.68,54.8,369.5,1.08,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60909,2550263,24.83,112.65,0.66,6.4,38.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
60910,2543551,53.15,248.6,1.41,22.46,204.19,0.83,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA
