"projectionId","playerId","rec","recYds","recTds","rushAtt","rushYds","rushTds","fumbles","twoPts","rec100","rec150","rec200","returnYds","regTds","returnTds","dataScrapeId","analystId","rush40","rec40"
41821,2540257,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41822,2495825,35,360,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41823,2495826,40,440,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41824,2552580,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41825,497224,9,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41826,2537933,51,515,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41827,2540232,6,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41828,497226,6,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41829,2543466,32,325,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41830,2540148,51,565,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41831,2532835,9,90,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41832,2540158,61,750,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41833,2540211,10,120,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41834,2495835,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41835,2539327,7,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41836,2543721,1,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41837,2532838,56,685,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41838,2505299,52,600,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41839,2543794,6,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41840,2499255,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41841,2539202,3,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41842,497234,23,265,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41843,497236,72,900,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41844,2532853,33,400,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41845,2495288,14,155,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41846,2541316,2,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41847,497240,89,1250,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41848,2533028,3,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41849,2533353,3,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41850,2541187,6,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41851,2536071,3,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41852,2552399,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41853,2550206,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41854,2541834,39,475,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41855,497246,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41856,2508112,30,300,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41857,2552633,3,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41858,2550356,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41859,2540258,75,950,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41860,2495187,25,245,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41861,2552396,3,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41862,2552586,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41863,2541512,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41864,2495888,20,190,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41865,2543714,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41866,497250,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41867,2540215,3,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41868,2506369,63,660,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41869,238457,3,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41870,497256,13,125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41871,89766,18,160,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41872,2543628,15,180,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41873,2552403,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41874,2553318,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41875,2495700,78,950,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41876,79625,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41877,2507828,7,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41878,2495211,40,450,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41879,71431,7,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41880,71435,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41881,497254,26,260,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41882,2552401,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41883,497258,11,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41884,2540160,52,520,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41885,2539995,52,555,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41886,2534752,3,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41887,2550313,27,300,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41888,2495438,45,425,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41889,2543683,35,385,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41890,2540200,13,150,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41891,2495347,3,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41892,2507182,5,50,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41893,1992,4,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41894,2495234,3,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41895,2541151,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41896,2553454,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41897,324,38,390,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41898,2552660,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41899,2495353,52,605,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41900,2540203,15,110,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41901,2552559,12,95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41902,2552397,5,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41903,2495966,60,750,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41904,2506122,36,325,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41905,2539645,5,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41906,2541199,8,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41907,2552468,37,335,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41908,2505629,73,750,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41909,2541768,3,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15,NA,NA
41910,2505629,66,799,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41911,2505299,36,434,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41912,1966,30,335,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41913,2507218,33,439,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41914,2495573,30,345,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41915,2495825,45,514,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41916,2495826,40,478,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41917,2495835,20,203,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41918,2495888,19,247,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41919,2506369,65,735,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41920,2507182,5,55,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41921,324,38,387,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41922,2506619,5,60,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41923,2495724,4,33,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41924,2506122,41,418,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41925,2495700,79,977,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41926,216,4,42,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41927,71431,24,232,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41928,79625,4,20,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41929,1060,6,70,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41930,2507828,7,56,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41931,497226,8,95,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41932,497256,9,121,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41933,1062,84,867,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41934,497234,37,385,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41935,497224,6,83,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41936,71265,50,611,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41937,2495966,44,608,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41938,2507883,17,219,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41939,497246,5,55,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41940,71435,1,4,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41941,497258,34,355,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41942,2495187,28,265,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41943,2508112,29,346,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41944,2495288,46,475,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41945,79589,4,43,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41946,497240,78,1088,10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41947,2495267,51,675,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41948,2532835,6,71,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41949,2532838,44,586,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41950,2495139,59,674,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41951,2495211,35,466,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41952,497254,20,161,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41953,2495347,5,30,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41954,2533046,37,431,9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41955,2532853,39,526,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41956,2539995,44,399,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41957,2533353,4,26,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41958,2539202,5,48,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41959,2539327,5,54,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41960,2495438,57,592,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41961,2540215,4,57,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41962,89766,19,204,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41963,89688,4,24,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41964,497242,36,419,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41965,2540158,52,711,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41966,2540203,9,62,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41967,2540257,4,31,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41968,497236,60,840,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41969,2540160,69,692,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41970,2540211,4,60,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41971,2540148,55,555,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41972,2540200,7,81,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41973,2540258,65,834,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41974,2543721,3,24,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41975,2543794,30,328,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41976,2495353,67,683,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41977,2552397,4,32,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41978,2552401,4,38,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41979,2552586,3,23,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41980,2543683,57,630,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41981,2553465,4,37,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41982,2552403,4,40,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41983,2543481,38,372,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41984,2543466,49,495,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41985,2543628,31,341,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41986,2534820,5,91,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41987,2534241,5,57,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41988,2535943,9,109,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41989,2534244,9,104,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41990,2552468,36,382,4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41991,2537933,52,520,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41992,2540232,7,36,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41993,2540928,29,324,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41994,2541199,30,491,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41995,2541316,5,47,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41996,2541768,8,98,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41997,2541187,3,26,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41998,2541834,55,564,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
41999,2550075,4,39,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
42000,2543810,3,34,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
42001,2550206,6,63,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
42002,2550313,32,338,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
42003,2550355,3,26,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
42004,2553446,4,44,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,-1,NA,NA
42005,497258,24,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,20,NA,NA
42006,2505299,44,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
42007,2543683,57,680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
42008,71431,12,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8,20,NA,NA
42009,2507218,33,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
42010,2543721,24,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
42011,2552397,35,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
42012,2532838,53,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,8,20,NA,NA
42013,2495966,65,810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,20,NA,NA
42014,497254,25,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
42015,2533046,38,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,8,20,NA,NA
42016,2543466,51,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
42017,2495700,81,980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,20,NA,NA
42018,2506369,64,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
42019,2543481,45,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
42020,71265,55,710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,8,20,NA,NA
42021,2505629,67,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,8,20,NA,NA
42022,497236,78,1110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,8,20,NA,NA
42023,2495267,62,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,8,20,NA,NA
42024,2540160,57,670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
42025,2541834,45,610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,8,20,NA,NA
42026,2495353,70,840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,20,NA,NA
42027,2495438,50,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,20,NA,NA
42028,2532853,46,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
42029,2537933,58,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,8,20,NA,NA
42030,2540203,27,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,20,NA,NA
42031,2495888,36,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
42032,1062,70,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,8,20,NA,NA
42033,2552468,48,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,8,20,NA,NA
42034,2539995,48,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
42035,2495211,42,530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
42036,2495825,62,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,20,NA,NA
42037,2550313,44,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
42038,497240,85,1190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,8,20,NA,NA
42039,2508112,38,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
42040,2495573,26,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,20,NA,NA
42041,2541768,26,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,8,20,NA,NA
42042,2540258,73,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,8,20,NA,NA
42043,2543628,30,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,8,20,NA,NA
42044,2540148,59,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,20,NA,NA
42045,2495826,44,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,8,20,NA,NA
42046,2495288,36,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8,20,NA,NA
42047,2540158,66,790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,8,20,NA,NA
42048,2505629,62,721,6.2,0,0,0,0.2,0.2,NA,NA,NA,0,NA,0,8,3,0,1.9
42049,2505299,42.3,513,4.5,0,0,0,0.3,0.1,NA,NA,NA,0,NA,0,8,3,0,1.3
42050,2506369,59.2,663,4.2,0,0,0,0.7,0.1,NA,NA,NA,0,NA,0,8,3,0,1.8
42051,2495826,50.8,660,3.9,0,0,0,0.5,0.1,NA,NA,NA,0,NA,0,8,3,0,1.6
42052,2495825,49.9,561,5,0,0,0,0.2,0.1,NA,NA,NA,0,NA,0,8,3,0,1.1
42053,2495966,59.2,671,3.7,0,0,0,0.8,0.1,NA,NA,NA,0,NA,0,8,3,0,1.1
42054,2495700,67.4,822,4.9,0,0,0,0.5,0.1,NA,NA,NA,0,NA,0,8,3,0,2.1
42055,1062,70,757,5.3,0,0,0,0.2,0.1,NA,NA,NA,0,NA,0,8,3,0,1.3
42056,324,48.9,535,3.7,0,0,0,0.2,0.1,NA,NA,NA,0,NA,0,8,3,0,1
42057,71265,52.4,614,3.5,0,0,0,0.2,0.1,NA,NA,NA,0,NA,0,8,3,0,1.2
42058,497240,87.8,1087,9.1,0,0,0,0.3,0.2,NA,NA,NA,0,NA,0,8,3,0,2.4
42059,497236,61.8,737,7.8,0,0,0,0.6,0.2,NA,NA,NA,0,NA,0,8,3,0,1.3
42060,2495438,50.8,566,4.2,0,0,0,0.2,0.1,NA,NA,NA,0,NA,0,8,3,0,1.3
42061,2495267,52.5,649,4.9,0,0,0,0.3,0.1,NA,NA,NA,0,NA,0,8,3,0,1.8
42062,2495353,58.2,663,4,0,0,0,0.6,0.1,NA,NA,NA,0,NA,0,8,3,0,1.4
42063,2495139,51,559,4,0,0,0,0.2,0.1,NA,NA,NA,0,NA,0,8,3,0,0.9
42064,2537933,53.6,634,5.4,0,0,0,0.7,0.1,NA,NA,NA,0,NA,0,8,3,0,1.4
42065,2532838,39.3,474,5.1,0,0,0,0.1,0.1,NA,NA,NA,0,NA,0,8,3,0,0.9
42066,2540148,47,546,3.2,0,0,0,0.3,0.1,NA,NA,NA,0,NA,0,8,3,0,1.5
42067,2540158,58.6,735,5.8,0,0,0,0.4,0.2,NA,NA,NA,0,NA,0,8,3,0,2
42068,2540258,73,791,5.2,0,0,0,1,0.1,NA,NA,NA,0,NA,0,8,3,0,1.7
42069,2540160,46.8,486,3.4,0,0,0,0.4,0.1,NA,NA,NA,0,NA,0,8,3,0,0.8
