playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,salary,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper,
"2507784","null","Michael Johnson","DL","CIN","DL","CIN","null","48.1","53.5","null","817","625","null","null","1.075","177.78","-1005.22","1","48.9","47.3","4.9894","null",
"2507784","null","Michael Johnson","DL","CIN","DL","CIN","null","48.1","53.5","null","817","625","null","null","1.075","177.78","-1005.22","1","48.9","47.3","4.9894","null",
"2507785","null","Chris Owens","DB","DET","DB","DET","null","0","5","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"2507791","null","Chris Clemons","DB","ARI","DB","ARI","null","4.65","4.5","null","1294","1308","null","null","0.2","null","null","0","4.65","4.65","null","null",
"2507793","null","Don Carey","DB","DET","DB","DET","null","4.85","19","null","1295","1298","null","null","0.125","null","null","0","4.85","4.85","null","null",
"2507817","null","Rafael Bush","DB","NO","DB","NO","null","44.55","2","null","1296","657","null","null","0.15","null","null","0","44.55","44.55","null","null",
"2507828","null","Logan Paulsen","TE","WAS","TE","WAS","null","7.325","null","null","561","1218","null","null","0.2257","160.495","-1027.505","0.25","14.88","0","4.3024","null",
"2507834","null","Sergio Brown","DB","JAC","DB","JAC","null","62.41","39.5","null","1297","508","null","null","0.1125","123","-1066","0.5","64.938","59.882","3.9722","null",
"2507838","null","Dane Fletcher","LB","NE","LB","NE","null","9.8","null","null","1035","1139","null","null","0.725","null","null","0","9.8","9.8","null","null",
"2507842","null","Jeromy Miles","DB","NYG","DB","NYG","null","0","null","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"2507843","null","Vincent Rey","LB","CIN","LB","CIN","null","118.2","91","null","1036","160","null","null","0.5142","162.375","-1029.625","0.5","118.2","118.2","null","null",
"2507869","null","Cassius Vaughn","DB","FA","DB","FA","null","0","2","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"2507883","null","Jeff Cumberland","TE","NYJ","TE","NYJ","null","52.6066","7.7","329","562","593","null","null","1.1457","156.32","-1037.68","0.25","64.22","43.58","2.9457","null",
"2507917","null","Tramaine Brock","DB","SF","DB","SF","null","66.2","69","null","1298","483","null","null","0.1875","210","-985","0.5","74.088","56.296","3.0383","null",
"2507918","null","Chris Maragos","DB","PHI","DB","PHI","null","7.9","15","null","1299","1190","null","null","0.1","null","null","0","7.9","7.9","null","null",
"2507936","null","Danny McCray","DB","DAL","DB","DAL","null","0","2.5","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"2507948","null","Frank Zombo","LB","KC","LB","KC","null","9.25","25.5","null","1037","1152","null","null","0.575","170","-1028","0","9.25","9.25","null","null",
"2507982","null","Josh Gordy","DB","NYG","DB","NYG","null","0","null","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"2508004","null","Anthony Levine","DB","BAL","DB","BAL","null","0","7","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"2508007","null","Marcus Sherels","DB","MIN","DB","MIN","null","19.5","8","null","1300","942","null","null","0.15","170","-1031","0","19.5","19.5","null","null",
"2508016","null","Mitch Unrein","DL","SD","DL","SD","null","7.65","19.5","null","818","1202","null","null","0.05","null","null","0","7.65","7.65","null","null",
"2508020","null","Richie Brockel","TE","CAR","TE","CAR","null","0","null","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"2508043","null","Nate Allen","DB","OAK","DB","OAK","null","70.0867","14","null","1301","451","null","null","0.3675","183.855","-1020.145","0.5","81.436","58.524","4.5909","36",
"2508055","null","Arthur Jones","DL","IND","DL","IND","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2508063","null","Willie Young","DL","CHI","DL","CHI","null","53.15","45","null","819","587","null","null","0.55","170","-1036","0","53.15","53.15","null","null",
"2508063","null","Willie Young","DL","CHI","DL","CHI","null","53.15","45","null","819","587","null","null","0.55","170","-1036","0","53.15","53.15","null","null",
"2508063","null","Willie Young","LB","CHI","LB","CHI","null","53.15","45","null","1038","587","null","null","0.3875","170","-1037","0","53.15","53.15","null","null",
"2508063","null","Willie Young","LB","CHI","LB","CHI","null","53.15","45","null","1038","587","null","null","0.3875","170","-1037","0","53.15","53.15","null","null",
"2508065","null","R.J. Stanford","DB","DET","DB","DET","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2508068","null","C.J. Wilson","DL","FA","DL","FA","null","0","12","null","1479","1479","null","null","0","170","-1039","0","0","0","null","null",
"2508077","null","Teddy Williams","DB","CAR","DB","CAR","null","0","13","null","1479","1479","null","null","0","170","-1040","0","0","0","null","null",
"2508080","null","Earl Thomas","DB","SEA","DB","SEA","null","100.6933","80.5","null","1302","238","null","null","0.6358","150.625","-1060.375","3.55","103.352","98.552","5.5223","16",
"2508083","null","Dan Williams","DL","OAK","DL","OAK","null","37.6","43.5","null","820","723","null","null","0.3375","170","-1042","0.5","38.4","36.8","5.0161","null",
"2508084","null","Patrick Robinson","DB","SD","DB","SD","null","44.45","59","null","1303","658","null","null","0.15","null","null","0","44.45","44.45","null","null",
"2508088","null","NaVorro Bowman","LB","SF","LB","SF","null","144.075","144","null","1039","86","null","null","5.8725","106.825","-1107.175","6.2","145.575","142.575","4.7782","26",
"2508106","null","Phillip Taylor","DL","CLE","DL","CLE","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2508107","null","Jimmy Smith","DB","BAL","DB","BAL","null","76.855","78","null","1304","390","null","null","0.3375","170","-1046","0.5","78.722","75.51","4.7176","null",
"2508109","null","Cameron Heyward","DL","PIT","DL","PIT","null","72.2033","64.5","null","821","428","null","null","0.5317","179.485","-1037.515","1","72.696","71.68","4.7854","null",
"2508110","null","Aaron Williams","DB","BUF","DB","BUF","null","87.7367","18","null","1305","300","null","null","0.1375","169.94","-1048.06","0.5","89.718","86.054","4.6719","32",
"2508112","null","Rob Housler","TE","CLE","TE","CLE","null","45.1282","3.3","319","563","651","null","null","0.2953","165.76","-1053.24","0.75","60.87","36.5582","5.2015","null",
"2508121","null","Josh Thomas","DB","MIN","DB","MIN","null","0","6","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2508126","null","Chris Carter","LB","CIN","LB","CIN","null","1.25","8.5","null","1040","1434","null","null","0.175","null","null","1","1.25","1.25","null","null",
"2508129","null","Chris White","LB","NE","LB","NE","null","2","null","null","1041","1415","null","null","0.825","null","null","0","2","2","null","null",
"2508132","null","J.T. Thomas","LB","NYG","LB","NYG","null","61.8233","38","null","1042","511","null","null","1.4283","306","-917","1","77.67","44.262","6.9918","null",
"2508137","null","Ryan Taylor","TE","KC","TE","KC","null","0","null","null","1479","1479","null","null","0","150.99","-1073.01","0.5","0","0","null","null",
"2514414","null","Jerrell Freeman","LB","IND","LB","IND","null","114.9","106","null","1043","174","null","null","0.755","160.285","-1064.715","2.85","119.14","110.66","3.1819","62",
"2517637","null","George Johnson","DL","TB","DL","TB","null","45.725","22.5","null","822","641","null","null","0.7375","196.335","-1029.665","0.5","52.825","38.625","3.9503","null",
"2525323","null","Andrew Sendejo","DB","MIN","DB","MIN","null","14.15","73","null","1306","1041","null","null","0.35","null","null","0","14.15","14.15","null","null",
"2530474","null","Mario Addison","DL","CAR","DL","CAR","null","39.3","31","null","823","708","null","null","0.7625","174.105","-1053.895","0","39.3","39.3","null","null",
"2530491","null","Josh Bynes","LB","DET","LB","DET","null","30.2","77","null","1044","808","null","null","1.025","null","null","0","30.2","30.2","null","null",
"2530510","null","Chris Harris","DB","DEN","DB","DEN","null","79.87","75.5","null","1307","360","null","null","0.1442","174.5567","-1055.4433","0.3333","83.566","76.174","4.5031","38",
"2530511","null","Mario Harvey","LB","FA","LB","FA","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2530605","null","Jeff Tarpinian","LB","FA","LB","FA","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2530610","null","Darrin Walls","DB","NYJ","DB","NYJ","null","3.7","12.5","null","1308","1344","null","null","0.075","null","null","0","3.7","3.7","null","null",
"2530658","null","Isa Abdul-Quddus","DB","DET","DB","DET","null","31.1","59.5","null","1309","795","null","null","1.325","188.335","-1045.665","0","31.1","31.1","null","null",
"2530666","null","Bryan Braman","LB","PHI","LB","PHI","null","4.1","8.5","null","1045","1332","null","null","0.475","null","null","0","4.1","4.1","null","null",
"2530711","null","Jamari Lattimore","LB","NYJ","LB","NYJ","null","20.7","11","null","1046","923","null","null","0.16","null","null","0","20.7","20.7","null","null",
"2530754","null","Brett Brackett","TE","FA","TE","FA","null","0","null","null","1479","1479","null","null","0","170","-1067","0","0","0","null","null",
"2530765","null","Jonathan Freeny","LB","NE","LB","NE","null","2.1","43.5","null","1047","1413","null","null","0.05","null","null","0","2.1","2.1","null","null",
"2530790","null","Mike Morgan","LB","SEA","LB","SEA","null","28.8","16","null","1048","824","null","null","0.1625","null","null","1","28.8","28.8","null","null",
"2530794","null","Ron Parker","DB","KC","DB","KC","null","77.4467","105.5","null","1310","382","null","null","0.19","181.585","-1058.415","1","92.12","60.104","5.6463","14",
"2530855","null","Spencer Paysinger","LB","MIA","LB","MIA","null","33","20","null","1049","779","null","null","0.9","null","null","1","33","33","null","null",
"2530859","null","Brandian Ross","DB","OAK","DB","OAK","null","0.6","null","null","1311","1453","null","null","0.3","null","null","1","0.6","0.6","null","null",
"2531031","null","Corbin Bryant","DL","BUF","DL","BUF","null","18.45","35.5","null","824","966","null","null","0.225","null","null","0","18.45","18.45","null","null",
"2531036","null","James Dockery","DB","FA","DB","FA","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2531048","null","Ricky Lumpkin","DL","FA","DL","FA","null","0","null","null","1479","1479","null","null","0","170","-1075","0","0","0","null","null",
"2531177","null","Sterling Moore","DB","TB","DB","TB","null","9.75","56","null","1312","1140","null","null","0.1","null","null","1","9.75","9.75","null","null",
"2532331","null","Michael Wilhoite","LB","SF","LB","SF","null","88.0933","77.5","null","1050","297","null","null","0.24","156.85","-1090.15","1","90.708","84.612","4.4561","33",
"2532431","null","Craig Robertson","LB","CLE","LB","CLE","null","65.525","56.5","null","1051","489","null","null","0.8375","170.835","-1077.165","0.5","65.585","65.465","7.4766","null",
"2532781","null","Emmanuel Acho","LB","FA","LB","FA","null","0","null","null","1479","1479","null","null","0","192.71","-1056.29","0","0","0","null","null",
"2532786","null","Antonio Allen","DB","NYJ","DB","NYJ","null","0","null","null","1479","1479","null","null","0","330","-920","1","0","0","null","null",
"2532789","null","Mark Barron","DB","STL","DB","STL","null","43.025","108.5","null","1313","672","null","null","0.9825","228.625","-1022.375","0.5","59.805","26.245","8.5256","null",
"2532792","null","Justin Bethel","DB","ARI","DB","ARI","null","70.65","66","null","1314","446","null","null","0.1083","null","null","0","70.65","70.65","null","null",
"2532794","null","Robert Blanton","DB","MIN","DB","MIN","null","77.7083","34","null","1315","377","null","null","0.1483","175.08","-1077.92","0.5","84.023","70.671","3.5678","56",
"2532796","null","Omar Bolden","DB","DEN","DB","DEN","null","8.45","4","null","1316","1170","null","null","0.325","170","-1084","0","8.45","8.45","null","null",
"2532798","null","Brandon Boykin","DB","PIT","DB","PIT","null","48.25","34.5","null","1317","621","null","null","1.8375","184.665","-1070.335","0.5","48.25","48.25","null","null",
"2532800","null","Nigel Bradham","LB","BUF","LB","BUF","null","116.975","55.5","null","1052","168","null","null","1.275","160.675","-1095.325","2.15","120.395","113.555","4.3133","38",
"2532801","null","Andre Branch","DL","JAC","DL","JAC","null","56.3","43","null","825","554","null","null","0.3125","155","-1102","0","56.3","56.3","null","null",
"2532804","null","Zach Brown","LB","TEN","LB","TEN","null","106.325","76","null","1053","205","null","null","1.1392","171.13","-1086.87","1","111.225","101.425","3.7256","49",
"2532811","null","Josh Chapman","DL","FA","DL","FA","null","0","null","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"2532814","null","Audie Cole","LB","MIN","LB","MIN","null","15.95","3","null","1054","1007","null","null","0.625","198","-1062","0","15.95","15.95","null","null",
"2532818","null","Quinton Coples","LB","NYJ","LB","NYJ","null","53.925","6","null","1055","574","null","null","0.2825","193","-1068","0.5","58.905","48.945","5.5651","null",
"2532821","null","Tyrone Crawford","DL","DAL","DL","DAL","null","37.675","40","null","826","721","null","null","0.05","170","-1092","0.5","44.015","31.335","7.7251","null",
"2532822","null","Jared Crick","DL","HOU","DL","HOU","null","58.1167","46","null","827","539","null","null","1.0417","166.5","-1096.5","0.5","65.118","48.926","3.5188","null",
"2532825","null","Vinny Curry","DL","PHI","DL","PHI","null","41.65","17.5","null","828","685","null","null","0.45","159.25","-1104.75","0.5","41.65","41.65","null","null",
"2532826","null","Mike Daniels","DL","GB","DL","GB","null","53.65","53","null","829","581","null","null","0.0392","180.81","-1084.19","0.5","58.89","48.41","3.4143","null",
"2532828","null","Lavonte David","LB","TB","LB","TB","null","154.6617","154","null","1056","70","null","null","5.0833","84.785","-1181.215","8.55","161.531","149.235","6.19","9",
"2532832","null","Alfonzo Dennard","DB","FA","DB","FA","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2532835","null","Rhett Ellison","TE","MIN","TE","MIN","null","21.3789","18.4","380","564","913","null","null","2.2324","143.3267","-1124.6733","0.25","37.16","4.924","4.501","null",
"2532838","null","Coby Fleener","TE","IND","TE","IND","null","85.7163","67.1","158","565","315","null","null","1.8682","116.798","-1152.202","1.5","97.55","76.15","3.0267","23",
"2532839","null","Jamell Fleming","DB","KC","DB","KC","null","7.15","25","null","1318","1226","null","null","0.275","170","-1100","0","7.15","7.15","null","null",
"2532848","null","Tashaun Gipson","DB","CLE","DB","CLE","null","85.575","59","null","1319","317","null","null","0.585","157.425","-1113.575","2.25","91.947","79.011","2.3877","80",
"2532853","null","Ladarius Green","TE","SD","TE","SD","null","68.1871","66.9","171","566","467","null","null","2.0396","155.728","-1116.272","1","79.36","57.3771","3.696","null",
"2532858","null","Mike Harris","DB","NYG","DB","NYG","null","0","null","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"2532861","null","Casey Hayward","DB","GB","DB","GB","null","77.3317","67.5","null","1320","383","null","null","0.2575","171.5","-1102.5","0.5","91.777","65.545","4.6362","34",
"2532868","null","Duke Ihenacho","DB","WAS","DB","WAS","null","26.075","2","null","1321","848","null","null","0.3","236.5","-1038.5","1","31.655","20.495","6.2605","null",
"2532869","null","George Iloka","DB","CIN","DB","CIN","null","77.9833","48","null","1322","374","null","null","0.2508","169.75","-1106.25","0.5","80.638","75.134","3.7761","53",
"2532870","null","Melvin Ingram","LB","SD","LB","SD","null","56.225","91.5","null","1057","555","null","null","0.5267","164.855","-1112.145","0.5","73.045","39.405","7.7458","null",
"2532871","null","Bruce Irvin","LB","SEA","LB","SEA","null","52.875","45","null","1058","589","null","null","0.95","150.445","-1127.555","1","59.495","46.255","3.2634","null",
"2532872","null","Asa Jackson","DB","FA","DB","FA","null","12.75","1","null","1323","1071","null","null","0.1","170","-1109","0","12.75","12.75","null","null",
"2532873","null","Malik Jackson","DL","DEN","DL","DEN","null","53.75","58.5","null","830","578","null","null","0.075","210.25","-1069.75","1","53.75","53.75","null","null",
"2532875","null","Janoris Jenkins","DB","STL","DB","STL","null","80.7167","86","null","1324","349","null","null","0.4692","167.5","-1113.5","0.5","84.524","76.596","4.3996","42",
"2532877","null","Trumaine Johnson","DB","STL","DB","STL","null","87.81","108.5","null","1325","299","null","null","0.1092","181.5","-1100.5","0.5","87.818","87.802","5.8156","13",
"2532878","null","Leonard Johnson","DB","TB","DB","TB","null","76.9","12.5","null","1326","388","null","null","0.0333","null","null","0","76.9","76.9","null","null",
"2532880","null","James-Michael Johnson","LB","KC","LB","KC","null","32.4","2.5","null","1059","784","null","null","0.7125","null","null","1","32.4","32.4","null","null",
"2532890","null","Mychal Kendricks","LB","PHI","LB","PHI","null","113.75","86","null","1060","183","null","null","2.5725","145.875","-1139.125","3.3","129.39","98.11","6.1007","10",
"2532892","null","Travis Lewis","LB","DET","LB","DET","null","10.15","21.5","null","1061","1132","null","null","0.625","null","null","0","10.15","10.15","null","null",
"2532898","null","Brandon Marshall","LB","DEN","LB","DEN","null","105.45","103.5","null","1062","208","null","null","0.7133","147.425","-1139.575","3.75","108.37","102.53","3.4004","57",
"2532901","null","Mike Martin","DL","TEN","DL","TEN","null","15.3","2.5","null","831","1020","null","null","0.31","null","null","0","15.3","15.3","null","null",
"2532907","null","Shea McClellin","LB","CHI","LB","CHI","null","58.65","70","null","1063","534","null","null","0.7","147.06","-1141.94","1","77.81","39.49","10.1952","null",
"2532920","null","Josh Norman","DB","CAR","DB","CAR","null","67.1467","100","null","1327","474","null","null","0.3758","195","-1095","0.5","69.876","63.364","3.8909","null",
"2532928","null","Eddie Pleasant","DB","HOU","DB","HOU","null","88.65","43","null","1328","295","null","null","0.5867","199","-1092","0.5","88.65","88.65","null","null",
"2532937","null","Kendall Reyes","DL","SD","DL","SD","null","37.65","39.5","null","832","722","null","null","0.175","null","null","1","38.49","36.81","4.9834","null",
"2532939","null","Trenton Robinson","DB","WAS","DB","WAS","null","0.9","47","null","1329","1441","null","null","0.15","null","null","1","0.9","0.9","null","null",
"2532940","null","Keenan Robinson","LB","WAS","LB","WAS","null","117.6217","55.5","null","1064","166","null","null","0.5842","151.27","-1142.73","3","131.847","101.551","4.5284","31",
"2532941","null","Gerell Robinson","TE","MIA","TE","MIA","null","0","null","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"2532946","null","Coty Sensabaugh","DB","TEN","DB","TEN","null","44.25","72","null","1330","661","null","null","1.15","null","null","1","44.25","44.25","null","null",
"2532948","null","Harrison Smith","DB","MIN","DB","MIN","null","114.645","77.5","null","1331","175","null","null","0.0992","121.72","-1175.28","6.4","118.973","110.949","6.3274","9",
"2532951","null","Scott Solomon","LB","CLE","LB","CLE","null","13.9","0.5","null","1065","1050","null","null","1","null","null","1","13.9","13.9","null","null",
"2532952","null","Sean Spence","LB","PIT","LB","PIT","null","23.65","35","null","1066","882","null","null","1.46","68","-1231","1","23.65","23.65","null","null",
"2532954","null","Devon Still","DL","FA","DL","FA","null","0","null","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"2532955","null","Alameda Taamu","DL","ARI","DL","ARI","null","21.35","null","null","833","914","null","null","0.3","170","-1131","0","21.35","21.35","null","null",
"2532959","null","Brandon Thompson","DL","CIN","DL","CIN","null","18.4","7","null","834","967","null","null","0.475","null","null","0","18.4","18.4","null","null",
"2532961","null","Danny Trevathan","LB","DEN","LB","DEN","null","116.5","110","null","1067","169","null","null","1.955","164.59","-1138.41","1.5","119.14","113.86","4.6248","28",
"2532964","null","Courtney Upshaw","LB","BAL","LB","BAL","null","45.8217","50","null","1068","640","null","null","1.3217","81","-1223","1","55.383","37.823","2.3292","null",
"2532966","null","Bobby Wagner","LB","SEA","LB","SEA","null","138.35","114.5","null","1069","95","null","null","3.26","104.22","-1200.78","6.3","146.87","129.83","5.8398","11",
"2532968","null","Blair Walsh","K","MIN","K","MIN","null","131.6832","153","286","656","112","null","null","2.3016","154.64","-1151.36","0.85","158.4817","118.0439","3.6267","36",
"2532972","null","Corey White","DB","DAL","DB","DAL","null","9.45","9","null","1332","1148","null","null","0.3","null","null","1","9.45","9.45","null","null",
"2532974","null","Kyle Wilber","LB","DAL","LB","DAL","null","0.7","20.5","null","1070","1449","null","null","0.35","null","null","0","0.7","0.7","null","null",
"2532976","null","Billy Winn","DL","CLE","DL","CLE","null","36","10","null","835","743","null","null","0.6","140","-1169","0","36","36","null","null",
"2532985","null","DeAngelo Tyson","DL","BAL","DL","BAL","null","23.3","null","null","836","890","null","null","0.1125","null","null","0","23.3","23.3","null","null",
"2532986","null","Tahir Whitehead","LB","DET","LB","DET","null","47.125","58.5","null","1071","633","null","null","0.8392","134.5","-1176.5","0.5","53.505","40.745","2.2603","null",
"2532989","null","Derrick Shelby","DL","MIA","DL","MIA","null","28.25","55","null","837","833","null","null","0.825","null","null","0","28.25","28.25","null","null",
"2532991","null","Evan Rodriguez","TE","FA","TE","FA","null","0","null","null","1479","1479","null","null","0","170","-1143","0","0","0","null","null",
"2532992","null","Jack Crawford","DL","DAL","DL","DAL","null","6.45","25.5","null","838","1244","null","null","0.225","221","-1093","0","6.45","6.45","null","null",
"2532996","null","Terrence Frederick","DB","FA","DB","FA","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2532997","null","Shaun Prater","DB","FA","DB","FA","null","0","null","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"2532999","null","Frank Alexander","DL","CAR","DL","CAR","null","0","null","null","1479","1479","null","null","0","216","-1101","1","0","0","null","null",
"2533004","null","Miles Burris","LB","FA","LB","FA","null","0","null","null","1479","1479","null","null","0","170","-1148","0","0","0","null","null",
"2533005","null","Jacquies Smith","DL","TB","DL","TB","null","45.895","45.5","null","839","639","null","null","0.3825","151.04","-1167.96","2","52.21","39.718","2.5081","null",
"2533006","null","Jaye Howard","DL","KC","DL","KC","null","49.1","59.5","null","840","613","null","null","0.425","null","null","1","49.1","49.1","null","null",
"2533008","null","Demario Davis","LB","NYJ","LB","NYJ","null","121.075","79.5","null","1072","148","null","null","1.3408","158.27","-1162.73","1.5","124.775","117.375","3.1154","63",
"2533016","null","Najee Goode","LB","FA","LB","FA","null","0","10","null","1479","1479","null","null","0","null","null","0","0","0","null","null",
"2533019","null","Markus Kuhn","DL","NYG","DL","NYG","null","18.05","15.5","null","841","969","null","null","0.525","170","-1153","0","18.05","18.05","null","null",
"2533024","null","Bill Bentley","DB","FA","DB","FA","null","0","1","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2533026","null","Derek Wolfe","DL","DEN","DL","DEN","null","33.95","54","null","842","765","null","null","0.15","288","-1037","1","33.95","33.95","null","null",
"2533028","null","James Hanna","TE","DAL","TE","DAL","null","7.2318","7.9","394","567","1223","null","null","0.3318","149.9867","-1176.0133","0.5","12.66","0.12","5.1459","null",
"2533029","null","Tank Carder","LB","CLE","LB","CLE","null","8.9","15.5","null","1073","1158","null","null","0.55","null","null","0","8.9","8.9","null","null",
"2533046","null","Dwayne Allen","TE","IND","TE","IND","null","89.1712","17","118","568","293","null","null","2.6604","110.8367","-1217.1633","2.95","94.2333","77.85","4.508","21",
"2533047","null","Orson Charles","TE","NO","TE","NO","null","0.1","null","null","569","1466","null","null","0.1","150.99","-1178.01","0.3333","0.16","0","7.9943","null",
"2533048","null","Nick Perry","LB","GB","LB","GB","null","0","33.5","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2533049","null","Whitney Mercilus","LB","HOU","LB","HOU","null","63.675","70","null","1074","499","null","null","1.135","171.5","-1159.5","0.5","64.135","63.215","4.7506","null",
"2533050","null","Michael Brockers","DL","STL","DL","STL","null","33.75","41.5","null","843","767","null","null","0.25","170","-1162","0.5","34.03","33.47","5.3735","null",
"2533051","null","Fletcher Cox","DL","PHI","DL","PHI","null","74.6667","87.5","null","844","399","null","null","1.2233","169.35","-1163.65","2.55","83.06","68.26","4.0828","8",
"2533055","null","Terrell Manning","LB","FA","LB","FA","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2533056","null","Luke Kuechly","LB","CAR","LB","CAR","null","160.4283","131","null","1075","64","null","null","8.1675","70.63","-1264.37","12.55","162.93","157.318","6.471","4",
"2533057","null","Donta Hightower","LB","NE","LB","NE","null","95.4483","65","null","1076","264","null","null","0.5175","174.765","-1161.235","1.5","106.55","80.266","3.9483","45",
"2533058","null","Vontaze Burfict","LB","CIN","LB","CIN","null","57.9","78.5","null","1077","541","null","null","0.505","163.34","-1173.66","1.5","72.06","43.74","6.8292","null",
"2533059","null","Morris Claiborne","DB","DAL","DB","DAL","null","36.96","40.5","null","1333","731","null","null","0.2475","195.33","-1142.67","1","39.168","34.752","4.2063","null",
"2533060","null","Dre Kirkpatrick","DB","CIN","DB","CIN","null","62.26","82.5","null","1334","510","null","null","1.0525","226.25","-1112.75","0.5","65.052","59.468","3.7791","null",
"2533061","null","Jayron Hosley","DB","NYG","DB","NYG","null","26","37","null","1335","852","null","null","0.8","null","null","0","26","26","null","null",
"2533062","null","Stephon Gilmore","DB","BUF","DB","BUF","null","66.8083","63","null","1336","477","null","null","0.3417","170","-1171","0.5","74.555","59.955","3.3495","null",
"2533332","null","Ron Brooks","DB","BUF","DB","BUF","null","7.7","13.5","null","1337","1199","null","null","0.15","140","-1202","1","7.7","7.7","null","null",
"2533333","null","Sean Richardson","DB","GB","DB","GB","null","9.6","4","null","1338","1146","null","null","0.3","null","null","0","9.6","9.6","null","null",
"2533340","null","Kelcie McCray","DB","SEA","DB","SEA","null","5.45","33","null","1339","1281","null","null","0.325","null","null","1","5.45","5.45","null","null",
"2533345","null","Winston Guy","DB","IND","DB","IND","null","2.25","5","null","1340","1407","null","null","0.825","null","null","1","2.25","2.25","null","null",
"2533353","null","Cory Harkey","TE","STL","TE","STL","null","5.2108","2.6","null","570","1285","null","null","0.1312","160.495","-1185.505","0","7.786","0.2","5.7414","null",
"2533433","null","Akiem Hicks","DL","NO","DL","NO","null","47.3","28","null","845","630","null","null","0.9775","170","-1177","0","48.66","45.94","4.9053","null",
"2533435","null","Dontari Poe","DL","KC","DL","KC","null","42.875","38","null","846","674","null","null","1.0875","170","-1178","1","46.695","39.055","2.678","null",
"2533444","null","Randy Bullock","K","HOU","K","HOU","null","131.6921","87","302","657","111","null","null","0.846","145.215","-1203.785","0.5","154.354","125.4248","3.4629","37",
"2533451","null","John Hughes","DL","CLE","DL","CLE","null","24.1","23","null","847","880","null","null","0.8375","70","-1280","0","24.1","24.1","null","null",
"2533455","null","Jonathan Massaquoi","DL","TEN","DL","TEN","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2533455","null","Jonathan Massaquoi","LB","TEN","LB","TEN","null","0","null","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2533459","null","Nate Stupar","LB","ATL","LB","ATL","null","2.8","46.5","null","1078","1383","null","null","0.2","null","null","1","2.8","2.8","null","null",
"2533534","null","Olivier Vernon","DL","MIA","DL","MIA","null","71.55","66","null","848","437","null","null","1","194.515","-1159.485","2","75.03","68.07","3.1975","null",
"2533538","null","Chandler Jones","DL","NE","DL","NE","null","89.9817","75.5","null","849","288","null","null","5.4092","118.675","-1236.325","4.45","95.807","85.735","4.9426","3",
"2533542","null","Josh Robinson","DB","MIN","DB","MIN","null","11.1","2","null","1341","1105","null","null","0.2","170","-1186","0.5","11.1","11.1","null","null",
"2534241","null","Derek Carrier","TE","WAS","TE","WAS","null","34.24","20.1","null","571","761","null","null","0.8708","190.66","-1166.34","0.5","41.7","10.7","5.9411","null",
"2534244","null","Chase Ford","TE","MIN","TE","MIN","null","13.0243","null","null","572","1062","null","null","0.5193","160.485","-1197.515","0.25","29.25","2.1","12.1935","null",
"2534441","null","Josh Bush","DB","DEN","DB","DEN","null","0.1","19","null","1342","1466","null","null","0","224","-1135","0","0.1","0.1","null","null",
"2534566","null","Antwon Blake","DB","PIT","DB","PIT","null","6.15","98","null","1343","1256","null","null","0.175","null","null","1","6.15","6.15","null","null",
"2534567","null","Korey Toomer","LB","STL","LB","STL","null","0","4","null","1479","1479","null","null","0","null","null","1","0","0","null","null",
"2534576","null","Christo Bilukidi","DL","BAL","DL","BAL","null","3.05","null","null","850","1367","null","null","0.225","null","null","0","3.05","3.05","null","null",
"2534741","null","Keith Tandy","DB","TB","DB","TB","null","7.3","38","null","1344","1219","null","null","0.15","null","null","0","7.3","7.3","null","null",
"2534742","null","Taylor Thompson","TE","FA","TE","FA","null","2.875","null","null","573","1378","null","null","0.0317","150.99","-1213.01","0.6667","7.33","0","5.2303","null",
