"pos","name","points","overall_rank","name_info","team","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","pts","ydsA","passYdsA","rushYdsA","ptsA","int","fumlRec","sack","safety","blockfg","td","ptsAPG","fumlRecoveryPts","intCaughtPts","fgBlockedPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"WR","CHRISCHAMBERS",139.4,"61","Chris Chambers","MIA",26,15,15,0,0,0,0,0,9,76,8.44,0,69,898,13.01,7,141,14,25,61,0,0,0,7.6,0,89.8,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,101,25,35.8
"RB","JULIUSJONES",134.8,"97","Julius Jones","DAL",23,8,7,0,0,0,0,0,197,819,4.16,7,17,109,6.41,0,135,NA,29,NA,0,0,0,81.9,42,10.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,106,28,34.4
"WR","ERICMOULDS",136.2,"67","Eric Moulds","BUF",31,16,16,0,0,0,0,0,5,19,3.8,0,88,1043,11.85,5,136,9,26,67,0,0,0,1.9,0,104.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,103,26,32.6
"RB","DERRICKBLAYLOCK",132.5,"98","Derrick Blaylock","KAN",25,12,5,0,0,0,0,0,118,539,4.57,8,25,246,9.84,1,133,NA,30,NA,0,0,0,53.9,48,24.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,110,29,32.1
"RB","MARSHALLFAULK",132.4,"96","Marshall Faulk","STL",31,14,14,0,0,0,0,0,195,774,3.97,3,50,310,6.2,1,136,NA,28,NA,0,0,0,77.4,18,31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,111,30,32
"WR","KEYSHAWNJOHNSON",133.4,"69","Keyshawn Johnson","DAL",32,16,16,0,2,0,0,1,2,13,6.5,0,70,981,14.01,6,133,6,27,69,0,0,-2,1.3,0,98.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,108,27,29.8
"WR","HINESWARD",132.9,"71","Hines Ward*","PIT",28,16,16,0,0,0,0,0,7,25,3.57,1,80,1004,12.55,4,133,6,28,71,0,0,0,2.5,6,100.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,109,28,29.3
"WR","ROYWILLIAMS",129.8,"73","Roy Williams","DET",23,14,12,0,1,0,0,0,1,1,1,0,54,817,15.13,8,130,2,29,73,0,0,0,0.1,0,81.7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,114,29,26.2
"WR","LARRYFITZGERALD",127.4,"78","Larry Fitzgerald","ARI",21,16,16,0,0,0,0,0,8,14,1.75,0,58,780,13.45,8,127,NA,30,78,0,0,0,1.4,0,78,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,116,30,23.8
"WR","TJHOUSHMANDZADEH",126.9,"99","T.J. Houshmandzadeh","CIN",27,16,13,0,0,0,0,0,6,51,8.5,0,73,978,13.4,4,127,NA,31,NA,0,0,0,5.1,0,97.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,118,31,23.3
"Def","BUFFALOBILLS",229.0872,"1.","Buffalo Bills",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,4219,2615,1604,284,24,15,45,1,1,10,17.75,30,48,2,45,2,60,42.0872,2004,21,1,22.9032
"TE","ALGECRUMPLER",113.4,"27","Alge Crumpler*","ATL",27,14,14,0,0,0,0,0,0,0,NA,0,48,774,16.13,6,113,44,4,27,0,0,0,0,0,77.4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,133,4,18.9
"WR","DAVIDPATTEN",122.5,"100","David Patten","NWE",30,16,11,0,0,0,0,0,1,5,5,0,44,800,18.18,7,123,NA,32,NA,0,0,0,0.5,0,80,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,120,32,18.9
"RB","ONTERRIOSMITH",117.8,"102","Onterrio Smith","MIN",24,11,6,0,0,0,0,0,124,544,4.39,2,36,394,10.94,2,120,NA,31,NA,0,0,0,54.4,12,39.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,126,31,17.4
"QB","MATTHASSELBECK",208.28,"79","Matt Hasselbeck","SEA",29,14,14,279,474,3382,22,15,27,90,3.33,1,0,0,NA,0,212,NA,13,NA,135.28,88,-30,9,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,24,13,16.9
"QB","DAVIDCARR",207.14,"80","David Carr","HOU",25,16,16,285,466,3531,16,14,73,299,4.1,0,0,0,NA,0,207,NA,14,NA,141.24,64,-28,29.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,26,14,15.76
"WR","SANTANAMOSS",115.6,"104","Santana Moss","NYJ",25,15,14,0,0,0,0,0,6,18,3,0,45,838,18.62,5,116,NA,33,NA,0,0,0,1.8,0,83.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,127,33,12
"WR","MARCUSROBINSON",113.7,"105","Marcus Robinson","MIN",29,16,7,0,0,0,0,0,0,0,NA,0,47,657,13.98,8,114,NA,34,NA,0,0,0,0,0,65.7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,132,34,10.1
"RB","LEESUGGS",110.2,"108","Lee Suggs","CLE",24,10,3,0,0,0,0,0,199,744,3.74,2,20,178,8.9,1,110,NA,33,NA,0,0,0,74.4,12,17.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,139,32,9.8
"RB","STEVENJACKSON",110.2,"106","Steven Jackson","STL",21,14,3,0,0,0,0,0,134,673,5.02,4,19,189,9.95,0,112,NA,32,NA,0,0,0,67.3,24,18.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,139,32,9.8
"TE","RANDYMCMICHAEL",103.1,"37","Randy McMichael","MIA",25,16,16,0,0,0,0,0,0,0,NA,0,73,791,10.84,4,105,36,5,37,0,0,0,0,0,79.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,147,5,8.60000000000001
"TE","JEREMYSHOCKEY",102.6,"41","Jeremy Shockey","NYG",24,15,15,0,0,0,0,0,0,0,NA,0,61,666,10.92,6,103,33,6,41,0,0,0,0,0,66.6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,151,6,8.10000000000001
"WR","DONTESTALLWORTH",110.4,"107","Donte' Stallworth","NOR",24,16,10,0,0,0,0,0,6,37,6.17,0,58,767,13.22,5,110,NA,35,NA,0,0,0,3.7,0,76.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,138,35,6.8
"WR","DAVIDGIVENS",105.4,"111","David Givens","NWE",24,15,12,0,0,0,0,0,0,0,NA,0,56,874,15.61,3,105,NA,37,NA,0,0,0,0,0,87.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,144,36,1.8
"WR","KEARYCOLBERT",105.4,"110","Keary Colbert","CAR",22,15,15,0,0,0,0,0,0,0,NA,0,47,754,16.04,5,107,NA,36,NA,0,0,0,0,0,75.4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,144,36,1.8
"RB","CHESTERTAYLOR",101.8,"113","Chester Taylor","BAL",25,16,4,0,0,0,0,0,160,714,4.46,2,30,184,6.13,0,102,NA,34,NA,0,0,0,71.4,12,18.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,153,34,1.40000000000001
"RB","SAMMYMORRIS",100.7,"115","Sammy Morris","MIA",27,13,8,0,0,0,0,0,132,523,3.96,6,22,124,5.64,0,101,NA,35,NA,0,0,0,52.3,36,12.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,156,35,0.299999999999997
"QB","JOEYHARRINGTON",191.38,"81","Joey Harrington","DET",26,16,16,274,489,3047,19,12,48,175,3.65,0,0,0,NA,0,193,NA,15,NA,121.88,76,-24,17.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,42,15,0
"RB","TJDUCKETT",100.4,"119","T.J. Duckett","ATL",23,13,0,0,0,0,0,0,104,509,4.89,8,3,15,5,0,100,NA,36,NA,0,0,0,50.9,48,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,159,36,0
"WR","RONALDCURRY",103.6,"112","Ronald Curry","OAK",25,12,3,0,1,0,0,0,1,-3,-3,0,50,679,13.58,6,104,NA,38,NA,0,0,0,-0.3,0,67.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,146,38,0
"TE","ERICJOHNSON",94.5,"51","Eric Johnson","SFO",25,16,14,0,0,0,0,0,0,0,NA,0,82,825,10.06,2,95,25,8,51,0,0,0,0,0,82.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,167,7,0
"TE","JERMAINEWIGGINS",94.5,"50","Jermaine Wiggins","MIN",29,14,13,0,0,0,0,0,0,0,NA,0,71,705,9.93,4,95,25,7,50,0,0,0,0,0,70.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,167,7,0
"K","ADAMVINATIERI",150,NA,NA,"NWE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,11,NA,2,48,0,60,44,NA,-2,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,91,1,0
"Def","BALTIMORERAVENS",206.184,"3.","Baltimore Ravens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,4803,3122,1681,268,21,13,38,0,0,9,16.75,26,42,0,38,0,54,46.184,2004,27,2,0
"WR","JOHNNIEMORTON",101.8,"114","Johnnie Morton","KAN",33,13,12,0,0,0,0,0,7,43,6.14,0,55,795,14.45,3,102,NA,39,NA,0,0,0,4.3,0,79.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,154,39,-1.80000000000001
"WR","LAVERANUESCOLES",100.7,"116","Laveranues Coles","WAS",27,16,16,0,0,0,0,0,3,-3,-1,0,90,950,10.56,1,101,NA,40,NA,0,0,0,-0.3,0,95,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,156,40,-2.90000000000001
"WR","JUSTINMCCAREINS",100.5,"118","Justin McCareins","NYJ",26,16,16,0,0,0,0,0,2,-5,-2.5,0,56,770,13.75,4,101,NA,41,NA,0,0,0,-0.5,0,77,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,158,41,-3.10000000000001
"WR","PLAXICOBURRESS",99.8,"120","Plaxico Burress","PIT",27,11,11,0,0,0,0,0,0,0,NA,0,35,698,19.94,5,100,NA,42,NA,0,0,0,0,0,69.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,160,42,-3.80000000000001
"QB","KERRYCOLLINS",187.4,"83","Kerry Collins","OAK",32,14,13,289,513,3495,21,20,16,36,2.25,0,0,0,NA,0,187,NA,17,NA,139.8,84,-40,3.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,44,16,-3.97999999999999
"WR","ERICPARKER",98.3,"121","Eric Parker","SDG",25,15,13,0,0,0,0,0,4,53,13.25,0,47,690,14.68,4,98,NA,43,NA,0,0,0,5.3,0,69,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,162,43,-5.30000000000001
"RB","DUCESTALEY",94.5,"124","Duce Staley","PIT",29,10,10,0,0,0,0,0,192,830,4.32,1,6,55,9.17,0,95,NA,37,NA,0,0,0,83,6,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,167,37,-5.90000000000001
"QB","BYRONLEFTWICH",183.74,"82","Byron Leftwich","JAX",24,14,14,267,441,2941,15,10,39,148,3.79,2,1,-7,-7,0,192,NA,16,NA,117.64,60,-20,14.8,12,-0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,47,17,-7.63999999999999
"WR","RODGARDNER",95.7,"122","Rod Gardner","WAS",27,16,14,0,3,0,0,0,3,7,2.33,0,51,650,12.75,5,96,NA,44,NA,0,0,0,0.7,0,65,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,164,44,-7.90000000000001
"RB","ANTOWAINSMITH",91.8,"126","Antowain Smith","TEN",32,13,4,0,0,0,0,0,137,509,3.72,4,22,169,7.68,0,92,NA,38,NA,0,0,0,50.9,24,16.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,176,38,-8.59999999999999
"WR","DENNISNORTHCUTT",94.5,"123","Dennis Northcutt","CLE",27,16,11,0,0,0,0,0,8,19,2.38,0,55,806,14.65,2,95,NA,46,NA,0,0,0,1.9,0,80.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,166,45,-9.09999999999999
"Def","NEWENGLANDPATRIOTS",195.96272,"4.","New England Patriots",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,4555,3032,1523,241,19,16,42,0,0,5,15.0625,32,38,0,42,0,30,53.96272,2004,38,3,-10.22128
"K","JASONELAM",139,NA,NA,"DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,9,3,5,42,0,51,36,15,-5,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,102,2,-11
"WR","BRANDONLLOYD",92.5,"125","Brandon Lloyd","SFO",23,13,13,0,0,0,0,0,0,0,NA,0,43,565,13.14,6,95,NA,45,NA,0,0,0,0,0,56.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,173,46,-11.1
"RB","AMOSZEREOUE",88.9,"127","Amos Zereoue","OAK",28,15,6,0,0,0,0,0,112,425,3.79,3,39,284,7.28,0,89,NA,39,NA,0,0,0,42.5,18,28.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,179,39,-11.5
"QB","VINNYTESTAVERDE",179.08,"84","Vinny Testaverde","DAL",41,16,15,297,495,3532,17,20,21,38,1.81,1,0,0,NA,0,181,NA,18,NA,141.28,68,-40,3.8,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,50,18,-12.3
"K","DAVIDAKERS",135,NA,NA,"PHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15,2,5,41,1,30,60,10,-5,41,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,105,3,-15
"TE","DANIELGRAHAM",78.4,"65","Daniel Graham","NWE",26,14,14,0,0,0,0,0,0,0,NA,0,30,364,12.13,7,78,9,9,65,0,0,0,0,0,36.4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,189,9,-16.1
"TE","BUBBAFRANKS",78.1,"66","Bubba Franks","GNB",26,16,14,0,0,0,0,0,0,0,NA,0,34,361,10.62,7,78,9,10,66,0,0,0,0,0,36.1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,191,10,-16.4
"WR","ANTWAANRANDLEEL",85.9,"130","Antwaan Randle El","PIT",25,16,7,1,1,10,1,0,8,34,4.25,0,43,601,13.98,3,86,NA,47,NA,0.4,4,0,3.4,0,60.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,184,47,-17.7
"Def","PITTSBURGHSTEELERS",187.4656,"2.","Pittsburgh Steelers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,4125,2826,1299,251,19,14,38,1,0,5,15.6875,28,38,0,38,2,30,51.4656,2004,43,4,-18.7184
"K","SHAYNEGRAHAM",131,NA,NA,"CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,3,4,41,0,51,28,15,-4,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,112,4,-19
"QB","CHADPENNINGTON",171.52,"85","Chad Pennington","NYJ",28,13,13,242,370,2673,16,9,34,126,3.71,1,0,0,NA,0,172,NA,19,NA,106.92,64,-18,12.6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,56,19,-19.86
"QB","BENROETHLISBERGER",171.24,"86","Ben Roethlisberger","PIT",22,14,13,196,295,2621,17,11,56,144,2.57,1,0,0,NA,0,171,NA,20,NA,104.84,68,-22,14.4,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,57,20,-20.14
"WR","CEDRICKWILSON",82.7,"131","Cedrick Wilson","SFO",26,15,15,0,0,0,0,0,1,6,6,0,47,641,13.64,3,83,NA,48,NA,0,0,0,0.6,0,64.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,186,48,-20.9
"RB","WILLIAMGREEN",78.9,"133","William Green","CLE",25,15,13,0,0,0,0,0,163,585,3.59,2,14,84,6,0,79,NA,40,NA,0,0,0,58.5,12,8.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,188,40,-21.5
"K","JEFFREED",128,NA,NA,"PIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,5,2,5,40,0,63,20,10,-5,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,115,5,-22
"TE","DALLASCLARK",72.3,"72","Dallas Clark","IND",25,15,13,0,0,0,0,0,0,0,NA,0,25,423,16.92,5,72,3,11,72,0,0,0,0,0,42.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,199,11,-22.2
"QB","DREWBLEDSOE",168.98,"87","Drew Bledsoe","BUF",32,16,16,256,450,2932,20,16,22,37,1.68,0,0,0,NA,0,169,NA,21,NA,117.28,80,-32,3.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,58,21,-22.4
"K","MATTSTOVER",127,NA,NA,"BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,9,2,3,30,0,54,36,10,-3,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,117,6,-23
"WR","PEERLESSPRICE",79.9,"132","Peerless Price","ATL",28,16,15,1,1,25,0,0,3,34,11.33,0,45,575,12.78,3,80,NA,49,NA,1,0,0,3.4,0,57.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,187,49,-23.7
"K","RYANLONGWELL",126,NA,NA,"GNB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6,2,4,48,0,48,24,10,-4,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,119,7,-24
"RB","EDDIEGEORGE",75.5,"136","Eddie George","DAL",31,13,8,0,0,0,0,0,132,432,3.27,4,9,83,9.22,0,76,NA,41,NA,0,0,0,43.2,24,8.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,193,41,-24.9
