"pos","name","points","name_info","games","team","overall_rank","age","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","sack","fumlRec","int","defTD","ptsA","passYdsAPG","rushYdsAPG","safety","kickTD","pts","ptsPG","passYdsA","rushYdsA","ptsAPG","td","fumlRecoveryPts","intCaughtPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"RB","ISAACREDMAN",77.4,"Isaac Redman","14","PIT",166,28,5,0,0,0,0,0,110,410,3.73,2,19,244,12.84,0,71,NA,45,NA,0,0,0,41,12,24.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,216,45,-12
"QB","MATTSCHAUB",222.82,"Matt Schaub*","16","HOU",83,31,16,350,544,4008,22,12,21,-9,-0.43,0,1,-6,-6,0,225,NA,17,NA,160.32,88,-24,-0.9,0,-0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,27,20,-12.1
"QB","PHILIPRIVERS",222.24,"Philip Rivers","16","SDG",87,31,16,338,527,3606,26,15,27,40,1.48,0,0,0,NA,0,208,NA,21,NA,144.24,104,-30,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,28,21,-12.68
"WR","BRANDONLAFELL",95.2,"Brandon LaFell","14","CAR",123,26,12,0,0,0,0,0,3,35,11.67,0,44,677,15.39,4,95,NA,47,NA,0,0,0,3.5,0,67.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,180,48,-13.9
"TE","SCOTTCHANDLER",93.1,"Scott Chandler","15","BUF",130,27,13,0,0,0,0,0,0,0,NA,0,43,571,13.28,6,91,NA,15,NA,0,0,0,0,0,57.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,186,14,-14.5
"Def","SEATTLESEAHAWKS",176.02272," 10. Seattle Seahawks","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,13,18,3,245,"202.7","103.1",0,1,92,"5.8",202.7,103.1,15.3125,4,26,36,37,0,24,53.02272,2012,52,4,-14.68768
"K","JASONHANSON",150,NA,NA,"DET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,16,2,4,38,0,42,64,10,-4,38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,78,4,-15
"TE","MARTELLUSBENNETT",92.6,"Martellus Bennett","16","NYG",125,25,16,0,0,0,0,0,0,0,NA,0,55,626,11.38,5,93,NA,14,NA,0,0,0,0,0,62.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,188,15,-15
"WR","DARRIUSHEYWARDBEY",92.2,"Darrius Heyward-Bey","15","OAK",128,25,14,0,0,0,0,0,2,16,8,0,41,606,14.78,5,92,NA,48,NA,0,0,0,1.6,0,60.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,190,49,-16.9
"K","LAWRENCETYNES",148,NA,NA,"NYG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,7,1,6,46,0,75,28,5,-6,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,80,5,-17
"RB","DANIELTHOMAS",72.1,"Daniel Thomas","12","MIA",170,25,0,0,0,0,0,0,91,325,3.57,4,15,156,10.4,0,68,NA,47,NA,0,0,0,32.5,24,15.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,224,46,-17.3
"K","JUSTINTUCKER",147,NA,NA,"BAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,10,4,3,42,0,48,40,20,-3,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,82,6,-18
"WR","GREGLITTLE",90.2,"Greg Little","16","CLE",133,23,16,0,0,0,0,0,2,15,7.5,0,53,647,12.21,4,90,NA,51,NA,0,0,0,1.5,0,64.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,192,50,-18.9
"K","SHAYNEGRAHAM",146,NA,NA,"HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,7,4,7,45,0,60,28,20,-7,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,84,7,-19
"RB","LARODSTEPHENSHOWLING",70.3,"LaRod Stephens-Howling","14","ARI",167,25,5,0,0,0,0,0,111,357,3.22,4,17,106,6.24,0,70,NA,46,NA,0,0,0,35.7,24,10.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,226,47,-19.1
"Def","SANDIEGOCHARGERS",171.16112," 4. San Diego Chargers","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,14,14,7,350,"230.1","96.7",0,2,120,"7.5",230.1,96.7,21.875,9,28,28,38,0,54,23.16112,2012,56,5,-19.54928
"WR","CHRISGIVENS",89,"Chris Givens","15","STL",129,23,12,0,0,0,0,0,3,12,4,0,42,698,16.62,3,91,NA,50,NA,0,0,0,1.2,0,69.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,194,51,-20.1
"RB","DAVIDWILSON",69.2,"David Wilson","16","NYG",175,21,2,0,0,0,0,0,71,358,5.04,4,4,34,8.5,1,67,NA,48,NA,0,0,0,35.8,24,3.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,227,48,-20.2
"WR","PIERREGARCON",88.2,"Pierre Garcon","10","WAS",134,26,10,0,0,0,0,0,2,9,4.5,0,44,633,14.39,4,88,NA,52,NA,0,0,0,0.9,0,63.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,197,52,-20.9
"WR","HAKEEMNICKS",87.2,"Hakeem Nicks","13","NYG",136,24,11,0,0,0,0,0,0,0,NA,0,53,692,13.06,3,87,NA,53,NA,0,0,0,0,0,69.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,198,53,-21.9
"WR","KENDALLWRIGHT",87,"Kendall Wright","15","TEN",140,23,5,0,0,0,0,0,1,4,4,0,64,626,9.78,4,85,NA,54,NA,0,0,0,0.4,0,62.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,200,54,-22.1
"TE","VERNONDAVIS",84.8,"Vernon Davis","16","SFO",141,28,16,0,0,0,0,0,0,0,NA,0,41,548,13.37,5,85,NA,16,NA,0,0,0,0,0,54.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,204,16,-22.8
"K","CONNORBARTH",142,NA,NA,"TAM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,6,5,39,0,30,48,30,-5,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,91,8,-23
"RB","JACKIEBATTLE",65.9,"Jackie Battle","16","SDG",178,29,5,0,0,0,0,0,95,311,3.27,3,15,108,7.2,1,66,NA,49,NA,0,0,0,31.1,18,10.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,236,49,-23.5
"WR","DANNYAMENDOLA",85.4,"Danny Amendola","11","STL",145,27,8,0,0,0,0,0,2,8,4,0,63,666,10.57,3,83,NA,57,NA,0,0,0,0.8,0,66.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,202,55,-23.7
"Def","CINCINNATIBENGALS",166.61472," 6. Cincinnati Bengals","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,16,14,3,320,"211.9","107.9",0,1,105,"6.6",211.9,107.9,20,4,32,28,51,0,24,31.61472,2012,60,6,-24.09568
"WR","BRANDONSTOKLEY",84.4,"Brandon Stokley","15","DEN",143,36,9,0,0,0,0,0,0,0,NA,0,45,544,12.09,5,84,NA,55,NA,0,0,0,0,0,54.4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,205,56,-24.7
"WR","DAVONEBESS",83.8,"Davone Bess","13","MIA",142,27,13,0,0,0,0,0,0,0,NA,0,61,778,12.75,1,84,NA,56,NA,0,0,0,0,0,77.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,206,57,-25.3
"RB","SHANEVEREEN",64,"Shane Vereen","13","NWE",188,23,1,0,0,0,0,0,62,251,4.05,3,8,149,18.63,1,62,NA,52,NA,0,0,0,25.1,18,14.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,241,50,-25.4
"RB","BERNARDPIERCE",63.9,"Bernard Pierce","16","BAL",183,22,0,0,0,0,0,0,108,532,4.93,1,7,47,6.71,0,64,NA,50,NA,0,0,0,53.2,6,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,242,51,-25.5
"RB","DARYLRICHARDSON",63.8,"Daryl Richardson","16","STL",186,22,0,0,0,0,0,0,98,475,4.85,0,24,163,6.79,0,62,NA,53,NA,0,0,0,47.5,0,16.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,245,52,-25.6
"WR","KENNYBRITT",82.9,"Kenny Britt","14","TEN",146,24,11,0,0,0,0,0,0,0,NA,0,45,589,13.09,4,83,NA,58,NA,0,0,0,0,0,58.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,207,58,-26.2
"K","MATTPRATER",138,NA,NA,"DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,5,3,6,55,0,54,20,15,-6,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,99,9,-27
"RB","MAURICEJONESDREW",62,"Maurice Jones-Drew","6","JAX",187,27,5,0,0,0,0,0,86,414,4.81,1,14,86,6.14,1,62,NA,51,NA,0,0,0,41.4,6,8.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,248,53,-27.4
"WR","DESEANJACKSON",81.3,"DeSean Jackson","11","PHI",150,26,11,0,0,0,0,0,3,-7,-2.33,0,45,700,15.56,2,81,NA,59,NA,0,0,0,-0.7,0,70,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,210,59,-27.8
"RB","JONATHANSTEWART",61.3,"Jonathan Stewart","9","CAR",190,25,6,0,0,0,0,0,93,336,3.61,1,17,157,9.24,1,61,NA,54,NA,0,0,0,33.6,6,15.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,251,54,-28.1
"WR","ANDREWHAWKINS",80.3,"Andrew Hawkins","14","CIN",151,26,2,0,0,0,0,0,6,30,5,0,51,533,10.45,4,80,NA,60,NA,0,0,0,3,0,53.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,211,60,-28.8
"TE","JERMICHAELFINLEY",78.7,"Jermichael Finley","16","GNB",157,25,14,0,0,0,0,0,0,0,NA,0,61,667,10.93,2,77,NA,19,NA,0,0,0,0,0,66.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,214,17,-28.9
"TE","MARCEDESLEWIS",78,"Marcedes Lewis","16","JAX",156,28,15,0,0,0,0,0,0,0,NA,0,52,540,10.38,4,78,NA,17,NA,0,0,0,0,0,54,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,215,18,-29.6
"K","DANBAILEY",135,NA,NA,"DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,7,3,2,37,0,57,28,15,-2,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,100,10,-30
"RB","RONNIEBROWN",59.1,"Ronnie Brown","14","SDG",193,31,1,0,0,0,0,0,46,220,4.78,0,49,371,7.57,0,59,NA,55,NA,0,0,0,22,0,37.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,255,55,-30.3
"RB","ALEXGREEN",58.9,"Alex Green","12","GNB",192,24,4,0,0,0,0,0,135,464,3.44,0,18,125,6.94,0,59,NA,57,NA,0,0,0,46.4,0,12.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,256,56,-30.5
"K","PHILDAWSON",134,NA,NA,"CLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6,7,2,29,0,48,24,35,-2,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,104,11,-31
"TE","JAREDCOOK",76.3,"Jared Cook","13","TEN",161,25,5,0,0,0,0,0,0,0,NA,0,44,523,11.89,4,74,NA,20,NA,0,0,0,0,0,52.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,219,19,-31.3
"TE","LANCEKENDRICKS",75.9,"Lance Kendricks","16","STL",155,24,14,0,0,0,0,0,0,0,NA,0,42,519,12.36,4,78,NA,18,NA,0,0,0,0,0,51.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,220,20,-31.7
"RB","DONALDBROWN",57,"Donald Brown","10","IND",194,25,4,0,0,0,0,0,108,417,3.86,1,9,93,10.33,0,59,NA,56,NA,0,0,0,41.7,6,9.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,260,57,-32.4
"WR","RODSTREATER",76.4,"Rod Streater","16","OAK",160,24,2,0,0,0,0,0,0,0,NA,0,39,584,14.97,3,76,NA,61,NA,0,0,0,0,0,58.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,218,61,-32.7
"TE","BRANDONPETTIGREW",74.7,"Brandon Pettigrew","14","DET",164,27,11,0,0,0,0,0,0,0,NA,0,59,567,9.61,3,71,NA,22,NA,0,0,0,0,0,56.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,221,21,-32.9
"K","SEBASTIANJANIKOWSKI",132,NA,NA,"OAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,6,3,25,0,60,20,30,-3,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,107,12,-33
"TE","BRENTCELEK",74.4,"Brent Celek","15","PHI",163,27,14,0,0,0,0,0,0,0,NA,0,57,684,12,1,72,NA,21,NA,0,0,0,0,0,68.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,222,22,-33.2
"RB","BEANIEWELLS",55.8,"Beanie Wells","8","ARI",203,24,7,0,0,0,0,0,88,234,2.66,5,1,24,24,0,54,NA,58,NA,0,0,0,23.4,30,2.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,264,58,-33.6
"QB","CHRISTIANPONDER",201.2,"Christian Ponder","16","MIN",88,24,16,300,483,2935,18,12,60,253,4.22,2,1,-15,-15,0,193,NA,22,NA,117.4,72,-24,25.3,12,-1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,38,22,-33.72
"RB","KENDALLHUNTER",55.1,"Kendall Hunter","11","SFO",208,24,0,0,0,0,0,0,72,371,5.15,2,9,60,6.67,0,53,NA,61,NA,0,0,0,37.1,12,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,265,59,-34.3
"RB","ROBERTTURBIN",53.5,"Robert Turbin","16","SEA",204,23,0,0,0,0,0,0,80,354,4.43,0,19,181,9.53,0,54,NA,59,NA,0,0,0,35.4,0,18.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,270,60,-35.9
"K","DAVIDAKERS",129,NA,NA,"SFO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,7,2,13,44,0,60,28,10,-13,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,114,13,-36
"K","SHAUNSUISHAM",129,NA,NA,"PIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,12,1,3,34,0,45,48,5,-3,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,114,13,-36
"RB","RASHADJENNINGS",53.3,"Rashad Jennings","10","JAX",207,27,6,0,0,0,0,0,101,283,2.8,2,19,130,6.84,0,53,NA,60,NA,0,0,0,28.3,12,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,271,61,-36.1
"WR","LEONARDHANKERSON",72.8,"Leonard Hankerson","16","WAS",162,24,5,0,0,0,0,0,2,5,2.5,0,38,543,14.29,3,73,NA,62,NA,0,0,0,0.5,0,54.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,223,62,-36.3
"TE","DWAYNEALLEN",70.6,"Dwayne Allen","16","IND",165,22,16,0,0,0,0,0,3,5,1.67,0,45,521,11.58,3,71,NA,23,NA,0,0,0,0.5,0,52.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,225,23,-37
"Def","SANFRANCISCO49ERS",153.03616," 19. San Francisco 49ers","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,11,14,3,273,"200.2","94.2",1,0,83,"5.2",200.2,94.2,17.0625,3,22,28,38,2,18,45.03616,2012,75,7,-37.67424
"RB","JAMESCASEY",51.6,"James Casey","16","HOU",209,28,9,0,0,0,0,0,1,6,6,0,34,330,9.71,3,52,NA,62,NA,0,0,0,0.6,0,33,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,273,62,-37.8
"RB","SHAUNDRAUGHN",51.1,"Shaun Draughn","16","KAN",214,25,0,0,0,0,0,0,59,233,3.95,2,24,158,6.58,0,49,NA,63,NA,0,0,0,23.3,12,15.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,275,63,-38.3
"TE","BENWATSON",68.1,"Ben Watson","16","CLE",171,32,14,0,0,0,0,0,0,0,NA,0,49,501,10.22,3,68,NA,24,NA,0,0,0,0,0,50.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,233,24,-39.5
"K","ADAMVINATIERI",125,NA,NA,"IND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9,4,7,37,0,39,36,20,-7,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,117,15,-40
"WR","EMMANUELSANDERS",69,"Emmanuel Sanders","16","PIT",181,25,7,0,0,0,0,0,1,4,4,0,44,626,14.23,1,65,NA,68,NA,0,0,0,0.4,0,62.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,228,63,-40.1
