"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"CIN","RB","ERICBIENIEMY",98.5,114,"Eric Bieniemy",26,16,1,0,2,0,0,0,98,381,3.89,3,43,424,9.86,0,99,NA,37,NA,0,0,0,38.1,18,42.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,124,36,0
"IND","WR","SEANDAWKINS",96.4,119,"Sean Dawkins",24,16,13,0,0,0,0,0,0,0,NA,0,52,784,15.08,3,96,NA,38,NA,0,0,0,0,0,78.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,130,38,0
"TAM","TE","JACKIEHARRIS",81.1,62,"Jackie Harris",27,16,16,0,0,0,0,0,0,0,NA,0,62,751,12.11,1,81,11,8,62,0,0,0,0,0,75.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,153,8,0
"PIT","K","NORMJOHNSON",144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,8,1,7,39,0,75,32,5,-7,39,0,1995,64,1,0
"GNB","RB","DORSEYLEVENS",97.4,116,"Dorsey Levens",25,15,12,0,0,0,0,0,36,120,3.33,3,48,434,9.04,4,97,NA,38,NA,0,0,0,12,18,43.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,125,37,-1.09999999999999
"NYJ","TE","JOHNNYMITCHELL",79.7,64,"Johnny Mitchell",24,12,11,0,0,0,0,0,0,0,NA,0,45,497,11.04,5,80,10,9,64,0,0,0,0,0,49.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,155,9,-1.40000000000001
"CLE","WR","KEENANMCCARDELL",94.9,120,"Keenan McCardell",25,16,5,0,0,0,0,0,0,0,NA,0,56,709,12.66,4,95,NA,39,NA,0,0,0,0,0,70.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,133,39,-1.5
"MIN","RB","ROBERTSMITH",96.7,113,"Robert Smith",23,9,7,0,0,0,0,0,139,632,4.55,5,7,35,5,0,99,NA,36,NA,0,0,0,63.2,30,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,127,38,-1.8
"SDG","QB","STANHUMPHRIES",186.14,82,"Stan Humphries",30,15,15,282,478,3381,17,14,33,53,1.61,1,1,-4,-4,0,188,NA,16,NA,135.24,68,-28,5.3,6,-0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,41,16,-3.05999999999997
"SFO","TE","BRENTJONES",77.5,66,"Brent Jones*",32,16,16,0,0,0,0,0,0,0,NA,0,60,595,9.92,3,78,8,10,66,0,0,0,0,0,59.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,160,10,-3.60000000000001
"DEN","K","JASONELAM",140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,5,5,7,39,0,63,20,25,-7,39,0,1995,70,2,-4
"KAN","RB","KIMBLEANDERS",92.7,121,"Kimble Anders*",29,16,13,0,0,0,0,0,58,398,6.86,2,55,349,6.35,1,93,NA,39,NA,0,0,0,39.8,12,34.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,135,39,-5.8
"NYG","QB","DAVEBROWN",183.36,83,"Dave Brown",25,16,16,254,456,2814,11,10,45,228,5.07,4,0,0,NA,0,183,NA,17,NA,112.56,44,-20,22.8,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,43,17,-5.83999999999997
"STL","RB","JEROMEBETTIS",92.3,122,"Jerome Bettis",23,15,13,0,0,0,0,0,183,637,3.48,3,18,106,5.89,0,92,NA,40,NA,0,0,0,63.7,18,10.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,136,40,-6.19999999999999
"NOR","WR","TORRANCESMALL",89.6,126,"Torrance Small",25,16,1,0,0,0,0,0,6,75,12.5,1,38,461,12.13,5,90,NA,43,NA,0,0,0,7.5,6,46.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,139,40,-6.80000000000001
"CLE","QB","VINNYTESTAVERDE",182.22,84,"Vinny Testaverde",32,13,12,241,392,2883,17,10,18,62,3.44,2,1,7,7,0,182,NA,18,NA,115.32,68,-20,6.2,12,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,45,18,-6.97999999999999
"JAX","WR","WILLIEJACKSON",88.9,125,"Willie Jackson",24,14,10,0,0,0,0,0,0,0,NA,0,53,589,11.11,5,91,NA,40,NA,0,0,0,0,0,58.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,141,41,-7.5
"PHI","WR","CALVINWILLIAMS",88.6,123,"Calvin Williams",28,16,15,0,0,0,0,0,1,-2,-2,0,63,768,12.19,2,91,NA,41,NA,0,0,0,-0.2,0,76.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,142,42,-7.8
"PHI","WR","FREDBARNETT",88.5,124,"Fred Barnett",29,14,14,0,0,0,0,0,0,0,NA,0,48,585,12.19,5,91,NA,42,NA,0,0,0,0,0,58.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,143,43,-7.90000000000001
"CLE","WR","ANDRERISON",88.1,128,"Andre Rison",28,16,14,0,0,0,0,0,2,0,0,0,47,701,14.91,3,88,NA,44,NA,0,0,0,0,0,70.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,144,44,-8.3
"JAX","RB","JAMESSTEWART",89.5,127,"James Stewart",24,14,8,0,0,0,0,0,137,525,3.83,2,21,190,9.05,1,90,NA,41,NA,0,0,0,52.5,12,19,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,140,41,-9
"ATL","K","MORTENANDERSEN",134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,8,6,29,1,60,12,40,-6,29,-1,1995,76,3,-10
"DET","K","JASONHANSON",133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,5,1,6,48,0,66,20,5,-6,48,0,1995,78,4,-11
"STL","TE","TROYDRAYTON",69.8,76,"Troy Drayton",25,16,16,0,0,0,0,0,0,0,NA,0,47,458,9.74,4,70,NA,12,76,0,0,0,0,0,45.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,175,11,-11.3
"PIT","QB","NEILODONNELL",177.3,85,"Neil O'Donnell",29,12,12,246,416,2970,17,7,24,45,1.88,0,0,0,NA,0,177,NA,19,NA,118.8,68,-14,4.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,46,19,-11.9
"NOR","WR","MICHAELHAYNES",83.7,129,"Michael Haynes",30,16,15,0,0,0,0,0,0,0,NA,0,41,597,14.56,4,84,NA,45,NA,0,0,0,0,0,59.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,150,45,-12.7
"MIA","TE","ERICGREEN",67.9,74,"Eric Green",28,14,14,0,0,0,0,0,0,0,NA,0,43,499,11.6,3,70,NA,11,74,0,0,0,0,0,49.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,177,12,-13.2
"KAN","WR","WILLIEDAVIS",82.7,130,"Willie Davis",28,16,16,0,0,0,0,0,0,0,NA,0,33,527,15.97,5,83,NA,46,NA,0,0,0,0,0,52.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,151,46,-13.7
"NYG","WR","MIKESHERRARD",81.7,131,"Mike Sherrard",32,13,13,0,0,0,0,0,0,0,NA,0,44,577,13.11,4,82,NA,47,NA,0,0,0,0,0,57.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,152,47,-14.7
"KAN","WR","LAKEDAWSON",80.4,133,"Lake Dawson",23,16,9,0,0,0,0,0,1,-9,-9,0,40,513,12.83,5,80,NA,48,NA,0,0,0,-0.9,0,51.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,154,48,-16
"JAX","TE","PETEMITCHELL",64.7,155,"Pete Mitchell",24,16,5,0,0,0,0,0,0,0,NA,0,41,527,12.85,2,65,NA,14,NA,0,0,0,0,0,52.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,180,13,-16.4
"NOR","TE","IRVSMITH",64.6,152,"Irv Smith",24,16,16,0,0,0,0,0,0,0,NA,0,45,466,10.36,3,67,NA,13,NA,0,0,0,0,0,46.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,182,14,-16.5
"DAL","K","CHRISBONIOL",127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,NA,1,46,2,72,12,NA,-1,46,-2,1995,82,5,-17
"OAK","WR","DARYLHOBBS",79.2,134,"Daryl Hobbs",27,16,3,0,1,0,0,0,0,0,NA,0,38,612,16.11,3,79,NA,49,NA,0,0,0,0,0,61.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,156,49,-17.2
"DAL","WR","KEVINWILLIAMS",78.6,135,"Kevin Williams",24,16,16,0,0,0,0,0,10,53,5.3,0,38,613,16.13,2,79,NA,50,NA,0,0,0,5.3,0,61.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,158,50,-17.8
"CIN","K","DOUGPELFREY",126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,10,1,7,34,0,54,40,5,-7,34,0,1995,84,6,-18
"HOU","K","ALDELGRECO",126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10,3,4,33,0,42,40,15,-4,33,0,1995,84,6,-18
"SFO","WR","JJSTOKES",75.7,138,"J.J. Stokes",23,12,2,0,0,0,0,0,0,0,NA,0,38,517,13.61,4,76,NA,51,NA,0,0,0,0,0,51.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,163,51,-20.7
"WAS","WR","MICHAELWESTBROOK",75.6,139,"Michael Westbrook",23,11,9,0,0,0,0,0,6,114,19,1,34,522,15.35,1,76,NA,52,NA,0,0,0,11.4,6,52.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,164,52,-20.8
"KAN","WR","WEBSTERSLAUGHTER",75.4,141,"Webster Slaughter",31,16,7,0,0,0,0,0,0,0,NA,0,34,514,15.12,4,75,NA,53,NA,0,0,0,0,0,51.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,165,53,-21
"MIN","K","FUADREVEIZ",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,9,1,10,44,0,48,36,5,-10,44,0,1995,89,8,-21
"TAM","WR","ALVINHARPER",75.3,140,"Alvin Harper",27,13,12,0,0,0,0,0,0,0,NA,0,46,633,13.76,2,75,NA,54,NA,0,0,0,0,0,63.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,166,54,-21.1
"KAN","RB","GREGHILL",77.2,137,"Greg Hill",23,16,1,0,0,0,0,0,155,667,4.3,1,7,45,6.43,0,77,NA,42,NA,0,0,0,66.7,6,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,161,42,-21.3
"HOU","TE","FRANKWYCHECK",59.2,162,"Frank Wycheck",24,16,10,0,0,0,0,0,1,1,1,1,40,471,11.78,1,59,NA,15,NA,0,0,0,0.1,6,47.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,190,15,-21.9
"SFO","RB","WILLIAMFLOYD",76.5,136,"William Floyd",23,8,8,0,0,0,0,0,64,237,3.7,2,47,348,7.4,1,77,NA,43,NA,0,0,0,23.7,12,34.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,162,43,-22
"BUF","K","STEVECHRISTIE",122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,2,9,33,2,78,12,10,-9,33,-2,1995,90,9,-22
"ARI","QB","DAVEKRIEG",167.06,86,"Dave Krieg",37,16,16,304,521,3554,16,21,19,29,1.53,0,0,0,NA,0,177,NA,20,NA,142.16,64,-42,2.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,51,20,-22.14
"SDG","WR","SHAWNJEFFERSON",74.2,142,"Shawn Jefferson",26,16,15,0,0,0,0,0,2,1,0.5,0,48,621,12.94,2,74,NA,55,NA,0,0,0,0.1,0,62.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,167,55,-22.2
"MIA","K","PETESTOYANOVICH",121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,6,2,7,37,0,57,24,10,-7,37,0,1995,93,10,-23
"CHI","TE","KEITHJENNINGS",57.7,167,"Keith Jennings",29,16,16,0,0,0,0,0,0,0,NA,0,25,217,8.68,6,58,NA,16,NA,0,0,0,0,0,21.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,195,16,-23.4
"WAS","WR","LESLIESHEPHERD",72.9,145,"Leslie Shepherd",26,14,4,0,0,0,0,0,7,63,9,1,29,486,16.76,2,73,NA,57,NA,0,0,0,6.3,6,48.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,168,56,-23.5
"TAM","WR","HORACECOPELAND",72.5,144,"Horace Copeland",24,15,7,0,0,0,0,0,0,0,NA,0,35,605,17.29,2,73,NA,58,NA,0,0,0,0,0,60.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,169,57,-23.9
"NYJ","WR","CHARLESWILSON",72.4,146,"Charles Wilson",27,15,11,0,0,0,0,0,0,0,NA,0,41,484,11.8,4,72,NA,59,NA,0,0,0,0,0,48.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,170,58,-24
"SDG","WR","MARKSEAY",71.7,143,"Mark Seay",28,16,0,0,0,0,0,0,0,0,NA,0,45,537,11.93,3,74,NA,56,NA,0,0,0,0,0,53.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,171,59,-24.7
"BUF","TE","LONNIEJOHNSON",56.4,169,"Lonnie Johnson",24,16,16,0,0,0,0,0,0,0,NA,0,49,504,10.29,1,56,NA,17,NA,0,0,0,0,0,50.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,197,17,-24.7
"HOU","QB","CHRISCHANDLER",164.2,88,"Chris Chandler",30,13,13,225,356,2460,17,10,28,58,2.07,2,0,0,NA,0,166,NA,21,NA,98.4,68,-20,5.8,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,52,21,-25
"BUF","WR","RUSSELLCOPELAND",70.5,148,"Russell Copeland",24,16,15,0,0,0,0,0,1,-1,-1,0,42,646,15.38,1,71,NA,61,NA,0,0,0,-0.1,0,64.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,172,60,-25.9
"OAK","WR","ROCKETISMAIL",70,150,"Rocket Ismail",26,16,15,0,0,0,0,0,6,29,4.83,0,28,491,17.54,3,70,NA,62,NA,0,0,0,2.9,0,49.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,174,61,-26.4
"NWE","QB","DREWBLEDSOE",162.18,87,"Drew Bledsoe",23,15,15,323,636,3507,13,16,20,28,1.4,0,1,-9,-9,0,166,NA,22,NA,140.28,52,-32,2.8,0,-0.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,53,22,-27.02
"CLE","K","MATTSTOVER",116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,7,NA,4,26,0,66,28,NA,-4,26,0,1995,99,11,-28
"SDG","RB","AARONHAYDEN",70.3,151,"Aaron Hayden",22,6,4,0,0,0,0,0,128,470,3.67,3,5,53,10.6,0,70,NA,44,NA,0,0,0,47,18,5.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,173,44,-28.2
"HOU","RB","TODDMCNAIR",69.7,149,"Todd McNair",30,15,7,0,0,0,0,0,19,136,7.16,0,60,501,8.35,1,70,NA,45,NA,0,0,0,13.6,0,50.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,176,45,-28.8
"IND","WR","FLOYDTURNER",67.1,147,"Floyd Turner",29,14,12,0,0,0,0,0,0,0,NA,0,35,431,12.31,4,71,NA,60,NA,0,0,0,0,0,43.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,178,62,-29.3
"WAS","K","EDDIEMURRAY",113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,6,1,9,33,0,60,24,5,-9,33,0,1995,105,12,-31
"GNB","WR","MARKINGRAM",64.6,154,"Mark Ingram",30,16,9,0,0,0,0,0,1,-3,-3,0,39,469,12.03,3,65,NA,63,NA,0,0,0,-0.3,0,46.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,181,63,-31.8
"MIA","WR","GARYCLARK",64.5,156,"Gary Clark",33,16,0,0,0,0,0,0,0,0,NA,0,37,525,14.19,2,65,NA,64,NA,0,0,0,0,0,52.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,183,64,-31.9
"SEA","K","TODDPETERSON",112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8,NA,5,40,0,45,32,NA,-5,40,0,1995,106,13,-32
"DEN","WR","MIKEPRITCHARD",63.8,157,"Mike Pritchard",26,15,13,0,0,0,0,0,6,17,2.83,0,33,441,13.36,3,64,NA,65,NA,0,0,0,1.7,0,44.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,184,65,-32.6
"KAN","TE","KEITHCASH",47.9,189,"Keith Cash",26,14,14,0,0,0,0,0,0,0,NA,0,42,419,9.98,1,48,NA,18,NA,0,0,0,0,0,41.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,216,18,-33.2
"CLE","RB","LEROYHOARD",65,153,"Leroy Hoard",27,12,12,0,0,0,0,0,136,547,4.02,0,13,103,7.92,0,65,NA,46,NA,0,0,0,54.7,0,10.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,179,46,-33.5
"STL","QB","CHRISMILLER",153.62,90,"Chris Miller",30,13,13,232,405,2623,18,15,22,67,3.05,0,0,0,NA,0,156,NA,24,NA,104.92,72,-30,6.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,60,23,-35.58
"ARI","K","GREGDAVIS",108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,6,1,9,19,0,69,24,5,-9,19,0,1995,110,14,-36
"CAR","K","JOHNKASAY",108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,9,1,7,27,1,48,36,5,-7,27,-1,1995,110,14,-36
"CHI","K","KEVINBUTLER",108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,NA,8,45,0,63,8,NA,-8,45,0,1995,110,14,-36
"DEN","WR","EDMCCAFFREY",59.6,158,"Ed McCaffrey",27,16,5,0,0,0,0,0,1,-1,-1,0,39,477,12.23,2,62,NA,66,NA,0,0,0,-0.1,0,47.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,189,66,-36.8
"CAR","QB","KERRYCOLLINS",152.08,89,"Kerry Collins",23,15,13,214,433,2717,14,19,42,74,1.76,3,0,0,NA,0,156,NA,23,NA,108.68,56,-38,7.4,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,61,24,-37.12
"OAK","RB","NAPOLEONKAUFMAN",61.2,159,"Napoleon Kaufman",22,16,1,0,0,0,0,0,108,490,4.54,1,9,62,6.89,0,61,NA,47,NA,0,0,0,49,6,6.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,185,47,-37.3
"GNB","WR","ANTHONYMORGAN",58.4,166,"Anthony Morgan",28,16,8,0,0,0,0,0,0,0,NA,0,31,344,11.1,4,58,NA,67,NA,0,0,0,0,0,34.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,193,67,-38
"STL","WR","JESSIEHESTER",57.9,165,"Jessie Hester",32,12,7,0,0,0,0,0,0,0,NA,0,30,399,13.3,3,58,NA,68,NA,0,0,0,0,0,39.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,194,68,-38.5
"IND","RB","ROOSEVELTPOTTS",59.7,161,"Roosevelt Potts",24,15,15,0,0,0,0,0,65,309,4.75,0,21,228,10.86,1,60,NA,48,NA,0,0,0,30.9,0,22.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,188,48,-38.8
"PIT","TE","MARKBRUENER",41.8,195,"Mark Bruener",23,16,13,0,0,0,0,0,0,0,NA,0,26,238,9.15,3,42,NA,19,NA,0,0,0,0,0,23.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,225,19,-39.3
"MIA","RB","KEITHBYARS",58.6,164,"Keith Byars",32,16,16,0,0,0,0,0,15,44,2.93,1,51,362,7.1,2,59,NA,50,NA,0,0,0,4.4,6,36.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,192,49,-39.9
"KAN","K","LINELLIOTT",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,NA,6,34,3,51,28,NA,-6,34,-3,1995,115,17,-40
"NWE","WR","WILLMOORE",56.2,168,"Will Moore",25,14,13,0,0,0,0,0,0,0,NA,0,43,502,11.67,1,56,NA,69,NA,0,0,0,0,0,50.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,198,69,-40.2
"OAK","TE","ANDREWGLOVER",40,198,"Andrew Glover",28,16,9,0,0,0,0,0,0,0,NA,0,26,220,8.46,3,40,NA,20,NA,0,0,0,0,0,22,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,227,20,-41.1
"JAX","WR","CEDRICTILLMAN",54.8,172,"Cedric Tillman",25,13,2,0,0,0,0,0,0,0,NA,0,30,368,12.27,3,55,NA,70,NA,0,0,0,0,0,36.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,201,70,-41.6
"STL","RB","JOHNNYBAILEY",56.7,163,"Johnny Bailey",28,12,1,0,0,0,0,0,36,182,5.06,2,38,265,6.97,0,59,NA,49,NA,0,0,0,18.2,12,26.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,196,50,-41.8
"GNB","K","CHRISJACKE",102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,3,6,43,0,18,32,15,-6,43,0,1995,117,18,-42
"TAM","RB","JERRYELLISON",56.2,170,"Jerry Ellison",24,16,3,0,0,0,0,0,26,218,8.38,5,7,44,6.29,0,56,NA,51,NA,0,0,0,21.8,30,4.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,198,51,-42.3
"BUF","WR","ANDREREED",54,174,"Andre Reed",31,6,6,0,0,0,0,0,7,48,6.86,0,24,312,13,3,54,NA,71,NA,0,0,0,4.8,0,31.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,204,71,-42.4
"MIN","RB","SCOTTIEGRAHAM",55.6,171,"Scottie Graham",26,16,6,0,0,0,0,0,110,406,3.69,2,4,30,7.5,0,56,NA,52,NA,0,0,0,40.6,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,200,52,-42.9
"OAK","TE","KERRYCASH",37.4,206,"Kerry Cash",26,16,10,0,0,0,0,0,0,0,NA,0,25,254,10.16,2,37,NA,21,NA,0,0,0,0,0,25.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,234,21,-43.7
"NYJ","TE","KYLEBRADY",37.2,205,"Kyle Brady",23,15,11,0,0,0,0,0,0,0,NA,0,26,252,9.69,2,37,NA,22,NA,0,0,0,0,0,25.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,235,22,-43.9
"NOR","RB","DEREKBROWN",54.5,173,"Derek Brown",24,16,0,0,0,0,0,0,49,159,3.24,1,35,266,7.6,1,55,NA,53,NA,0,0,0,15.9,6,26.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,202,53,-44
"OAK","RB","DERRICKFENNER",54.2,175,"Derrick Fenner",28,16,10,0,0,0,0,0,39,110,2.82,0,35,252,7.2,3,54,NA,54,NA,0,0,0,11,0,25.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,203,54,-44.3
