"pos","name","points","overall_rank","name_info","team","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","pts","ydsA","passYdsA","rushYdsA","ptsA","int","fumlRec","sack","safety","blockfg","td","ptsAPG","fumlRecoveryPts","intCaughtPts","fgBlockedPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"RB","PEYTONHILLIS",89.7,"137","Peyton Hillis","CLE",25,10,9,0,0,0,0,0,161,587,3.65,3,22,130,5.91,0,90,NA,40,NA,0,0,0,58.7,18,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,196,40,-11
"Def","DETROITLIONS",174.93472,"8t.","Detroit Lions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,5881,3829,2052,387,21,16,42,1,1,7,24.1875,32,42,2,42,2,42,12.93472,2011,47,4,-11.6912
"WR","DAMIANWILLIAMS",89.2,"138","Damian Williams","TEN",23,15,13,0,0,0,0,0,0,0,NA,0,45,592,13.16,5,89,NA,51,NA,0,0,0,0,0,59.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,197,51,-14.7
"RB","JAHVIDBEST",85.7,"141","Jahvid Best","DET",22,6,6,0,0,0,0,0,84,390,4.64,2,27,287,10.63,1,86,NA,41,NA,0,0,0,39,12,28.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,199,41,-15
"RB","FELIXJONES",85.6,"139","Felix Jones","DAL",24,12,8,0,0,0,0,0,127,575,4.53,1,33,221,6.7,0,86,NA,42,NA,0,0,0,57.5,6,22.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,201,42,-15.1
"RB","JAMESSTARKS",85.4,"144","James Starks","GNB",25,13,2,0,0,0,0,0,133,578,4.35,1,29,216,7.45,0,85,NA,43,NA,0,0,0,57.8,6,21.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,202,43,-15.3
"TE","FREDDAVIS",97.6,"78","Fred Davis","WAS",25,12,12,0,0,0,0,0,0,0,NA,0,59,796,13.49,3,98,NA,12,78,0,0,0,0,0,79.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,182,12,-17.1
"RB","MARIONBARBER",83.2,"147","Marion Barber","CHI",28,11,1,0,0,0,0,0,114,422,3.7,6,5,50,10,0,83,NA,44,NA,0,0,0,42.2,36,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,207,44,-17.5
"RB","MARKINGRAM",82,"149","Mark Ingram","NOR",22,10,4,0,0,0,0,0,122,474,3.89,5,11,46,4.18,0,82,NA,45,NA,0,0,0,47.4,30,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,212,45,-18.7
"Def","GREENBAYPACKERS",167.8632,"13t.","Green Bay Packers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,6583,4787,1796,359,31,7,29,0,0,7,22.4375,14,62,0,29,0,42,20.8632,2011,55,5,-18.76272
"TE","JERMAINEGRESHAM",95.6,"129","Jermaine Gresham*","CIN",23,14,13,0,0,0,0,0,0,0,NA,0,56,596,10.64,6,96,NA,13,NA,0,0,0,0,0,59.6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,187,13,-19.1
"WR","JOHNNYKNOX",84.7,"143","Johnny Knox","CHI",25,14,11,0,0,0,0,0,0,0,NA,0,37,727,19.65,2,85,NA,52,NA,0,0,0,0,0,72.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,203,52,-19.2
"WR","GREGLITTLE",84.4,"146","Greg Little","CLE",22,16,12,0,0,0,0,0,3,15,5,0,61,709,11.62,2,84,NA,53,NA,0,0,0,1.5,0,70.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,204,53,-19.5
"TE","JAREDCOOK",93.9,"133","Jared Cook","TEN",24,16,5,0,0,0,0,0,0,0,NA,0,49,759,15.49,3,94,NA,14,NA,0,0,0,0,0,75.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,190,14,-20.8
"WR","SANTANAMOSS",82.4,"150","Santana Moss","WAS",32,12,12,0,0,0,0,0,0,0,NA,0,46,584,12.7,4,82,NA,54,NA,0,0,0,0,0,58.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,211,54,-21.5
"Def","SEATTLESEAHAWKS",165.04096,"6.","Seattle Seahawks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,5315,3516,1799,315,22,9,34,1,2,5,19.6875,18,44,4,34,2,30,33.04096,2011,56,6,-21.58496
"QB","MATTHASSELBECK",192.04,"85","Matt Hasselbeck","TEN",36,16,16,319,518,3571,18,14,20,52,2.6,0,0,0,NA,0,192,NA,19,NA,142.84,72,-28,5.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,32,19,-21.62
"RB","KENDALLHUNTER",78.8,"154","Kendall Hunter","SFO",23,16,1,0,0,0,0,0,112,473,4.22,2,16,195,12.19,0,79,NA,46,NA,0,0,0,47.3,12,19.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,218,46,-21.9
"RB","JACKIEBATTLE",78.5,"156","Jackie Battle","KAN",28,15,4,0,0,0,0,0,149,597,4.01,2,9,68,7.56,0,79,NA,47,NA,0,0,0,59.7,12,6.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,219,47,-22.2
"WR","DONALDDRIVER",80.5,"152","Donald Driver","GNB",36,16,15,0,0,0,0,0,0,0,NA,0,37,445,12.03,6,81,NA,55,NA,0,0,0,0,0,44.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,215,55,-23.4
"WR","DEMARYIUSTHOMAS",79.6,"153","Demaryius Thomas","DEN",24,11,5,0,1,0,0,0,1,5,5,0,32,551,17.22,4,80,NA,56,NA,0,0,0,0.5,0,55.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,216,56,-24.3
"WR","BRANDONLAFELL",79.3,"155","Brandon LaFell","CAR",25,16,6,0,0,0,0,0,0,0,NA,0,36,613,17.03,3,79,NA,57,NA,0,0,0,0,0,61.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,217,57,-24.6
"Def","HOUSTONTEXANS",161.34544,"3.","Houston Texans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,4571,3035,1536,278,17,10,44,0,1,3,17.375,20,34,2,44,0,18,43.34544,2011,62,7,-25.28048
"WR","JOSHCRIBBS",78.3,"158","Josh Cribbs","CLE",28,16,7,0,0,0,0,0,7,25,3.57,0,41,518,12.63,4,78,NA,58,NA,0,0,0,2.5,0,51.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,221,58,-25.6
"TE","KELLENWINSLOW",88.3,"135","Kellen Winslow","TAM",28,16,15,0,0,0,0,0,0,0,NA,0,75,763,10.17,2,92,NA,15,NA,0,0,0,0,0,76.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,198,15,-26.4
"RB","ISAACREDMAN",73.7,"164","Isaac Redman","PIT",27,16,1,0,0,0,0,0,110,479,4.35,3,18,78,4.33,0,74,NA,48,NA,0,0,0,47.9,18,7.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,228,48,-27
"WR","MARIOMANNINGHAM",76.3,"159","Mario Manningham","NYG",25,12,10,0,0,0,0,0,0,0,NA,0,39,523,13.41,4,76,NA,59,NA,0,0,0,0,0,52.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,222,59,-27.6
"K","JOHNKASAY",150,NA,NA,"NOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,5,2,6,63,0,63,20,10,-6,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,77,2,-28
"Def","NEWENGLANDPATRIOTS",157.70848,"20.","New England Patriots",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,6584,4722,1862,342,23,11,40,0,0,4,21.375,22,46,0,40,0,24,25.70848,2011,67,8,-28.91744
"TE","OWENDANIELS",85.7,"142","Owen Daniels","HOU",29,15,15,0,0,0,0,0,0,0,NA,0,54,677,12.54,3,86,NA,17,NA,0,0,0,0,0,67.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,199,16,-29
"K","SEBASTIANJANIKOWSKI",149,NA,NA,"OAK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10,7,4,36,0,42,40,35,-4,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,79,3,-29
"K","STEPHENGOSTKOWSKI",149,NA,NA,"NWE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,9,1,5,59,0,54,36,5,-5,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,79,3,-29
"WR","DEZMONBRISCOE",74.7,"161","Dezmon Briscoe","TAM",22,16,2,0,0,0,0,0,0,0,NA,0,35,387,11.06,6,75,NA,60,NA,0,0,0,0,0,38.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,226,60,-29.2
"RB","DANIELTHOMAS",71.3,"171","Daniel Thomas","MIA",24,13,2,0,0,0,0,0,165,581,3.52,0,12,72,6,1,71,NA,49,NA,0,0,0,58.1,0,7.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,233,49,-29.4
"WR","JASONAVANT",73.9,"165","Jason Avant","PHI",28,16,7,0,0,0,0,0,0,0,NA,0,52,679,13.06,1,74,NA,61,NA,0,0,0,0,0,67.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,227,61,-30
"TE","JAKEBALLARD",84.4,"145","Jake Ballard","NYG",24,14,13,0,0,0,0,0,0,0,NA,0,38,604,15.89,4,84,NA,18,NA,0,0,0,0,0,60.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,204,17,-30.3
"WR","ANDREROBERTS",73.3,"167","Andre Roberts","ARI",23,16,16,0,0,0,0,0,3,27,9,0,51,586,11.49,2,73,NA,62,NA,0,0,0,2.7,0,58.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,229,62,-30.6
"TE","GREGOLSEN",84,"140","Greg Olsen","CAR",26,16,13,0,0,0,0,0,0,0,NA,0,45,540,12,5,86,NA,16,NA,0,0,0,0,0,54,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,206,18,-30.7
"WR","PRESTONPARKER",73.1,"166","Preston Parker","TAM",24,16,0,0,0,0,0,0,1,-3,-3,0,40,554,13.85,3,73,NA,63,NA,0,0,0,-0.3,0,55.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,230,63,-30.8
"WR","DAVONEBESS",72.6,"169","Davone Bess","MIA",26,16,4,0,0,0,0,0,2,9,4.5,0,51,537,10.53,3,73,NA,64,NA,0,0,0,0.9,0,53.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,231,64,-31.3
"TE","EDDICKSON",82.8,"148","Ed Dickson","BAL",24,16,16,0,0,0,0,0,0,0,NA,0,54,528,9.78,5,83,NA,19,NA,0,0,0,0,0,52.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,209,19,-31.9
"Def","PHILADELPHIAEAGLES",153.58912,"10.","Philadelphia Eagles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,5198,3397,1801,328,15,9,50,1,0,4,20.5,18,30,0,50,2,24,29.58912,2011,70,9,-33.0368
"RB","LANCEBALL",67,"174","Lance Ball","DEN",26,16,0,0,0,0,0,0,96,402,4.19,1,16,148,9.25,1,67,NA,50,NA,0,0,0,40.2,6,14.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,236,50,-33.7
"Def","NEWYORKJETS",152.9152,"7.","New York Jets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,4993,3216,1777,363,19,12,35,3,0,5,22.6875,24,38,0,35,6,30,19.9152,2011,72,10,-33.71072
"K","DANBAILEY",144,NA,NA,"DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,10,2,5,39,0,60,40,10,-5,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,87,5,-34
"RB","MAURICEMORRIS",66.6,"173","Maurice Morris","DET",32,16,5,0,0,0,0,0,80,316,3.95,1,26,230,8.85,1,67,NA,51,NA,0,0,0,31.6,6,23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,238,51,-34.1
"RB","RICKYWILLIAMS",64.7,"176","Ricky Williams","BAL",34,16,0,0,0,0,0,0,108,444,4.11,2,13,83,6.38,0,65,NA,52,NA,0,0,0,44.4,12,8.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,242,52,-36
"K","MASONCROSBY",142,NA,NA,"GNB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,2,4,68,1,57,12,10,-4,68,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,91,6,-36
"K","MIKENUGENT",140,NA,NA,"CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,14,NA,5,33,1,57,56,NA,-5,33,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,92,7,-38
"K","NEILRACKERS",140,NA,NA,"HOU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,4,4,6,39,1,72,16,20,-6,39,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,92,7,-38
"WR","KEVINWALTER",65.4,"179","Kevin Walter","HOU",30,15,14,0,0,0,0,0,0,0,NA,0,39,474,12.15,3,65,NA,65,NA,0,0,0,0,0,47.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,239,65,-38.5
"WR","JACOBYJONES",64.9,"180","Jacoby Jones","HOU",27,16,10,0,0,0,0,0,4,17,4.25,0,31,512,16.52,2,65,NA,66,NA,0,0,0,1.7,0,51.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,241,66,-39
"TE","HEATHMILLER",75.7,"160","Heath Miller","PIT",29,16,16,0,0,0,0,0,1,6,6,0,51,631,12.37,2,76,NA,20,NA,0,0,0,0.6,0,63.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,223,20,-39
"K","ROBBIRONAS",139,NA,NA,"TEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,9,6,3,34,0,42,36,30,-3,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,96,9,-39
"WR","MICHAELJENKINS",64.6,"178","Michael Jenkins","MIN",29,11,7,0,0,0,0,0,0,0,NA,0,38,466,12.26,3,65,NA,67,NA,0,0,0,0,0,46.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,243,67,-39.3
"TE","ANTHONYFASANO",75.1,"163","Anthony Fasano","MIA",27,15,15,0,0,0,0,0,0,0,NA,0,32,451,14.09,5,75,NA,21,NA,0,0,0,0,0,45.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,224,21,-39.6
"TE","SCOTTCHANDLER",74.9,"162","Scott Chandler","BUF",26,14,9,0,0,0,0,0,0,0,NA,0,38,389,10.24,6,75,NA,22,NA,0,0,0,0,0,38.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,225,22,-39.8
"Def","CINCINNATIBENGALS",146.09008,"8t.","Cincinnati Bengals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,5060,3385,1675,323,10,12,45,1,0,4,20.1875,24,20,0,45,2,24,31.09008,2011,86,11,-40.53584
"WR","DEVERYHENDERSON",63.2,"182","Devery Henderson","NOR",29,16,13,0,0,0,0,0,1,9,9,0,32,503,15.72,2,63,NA,68,NA,0,0,0,0.9,0,50.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,245,68,-40.7
"RB","BERNARDSCOTT",59.8,"189","Bernard Scott","CIN",27,16,1,0,1,0,0,0,112,380,3.39,3,13,38,2.92,0,60,NA,54,NA,0,0,0,38,18,3.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,252,53,-40.9
"WR","SIDNEYRICE",62.9,"183","Sidney Rice","SEA",25,9,9,1,1,55,0,0,2,3,1.5,0,32,484,15.13,2,63,NA,69,NA,2.2,0,0,0.3,0,48.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,246,69,-41
"WR","ROYWILLIAMS",62.7,"181","Roy Williams","CHI",30,15,9,0,0,0,0,0,0,0,NA,0,37,507,13.7,2,63,NA,70,NA,0,0,0,0,0,50.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,247,70,-41.2
"WR","ANDREJOHNSON",62,"185","Andre Johnson","HOU",30,7,7,0,0,0,0,0,1,8,8,0,33,492,14.91,2,62,NA,71,NA,0,0,0,0.8,0,49.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,248,71,-41.9
"RB","JOSEPHADDAI",58.6,"191","Joseph Addai","IND",28,12,11,0,0,0,0,0,118,433,3.67,1,15,93,6.2,0,59,NA,55,NA,0,0,0,43.3,6,9.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,254,54,-42.1
"WR","BRIANHARTLINE",61.8,"184","Brian Hartline","MIA",25,16,10,0,0,0,0,0,1,9,9,0,35,549,15.69,1,62,NA,72,NA,0,0,0,0.9,0,54.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,249,72,-42.1
"WR","ARRELIOUSBENN",61.4,"186","Arrelious Benn","TAM",23,14,14,0,0,0,0,0,6,-7,-1.17,0,30,441,14.7,3,61,NA,73,NA,0,0,0,-0.7,0,44.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,250,73,-42.5
"K","ROBBIEGOULD",135,NA,NA,"CHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6,6,4,37,0,48,24,30,-4,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,100,10,-43
