"pos","name","points","overall_rank","name_info","team","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","pts","ydsA","passYdsA","rushYdsA","ptsA","int","fumlRec","sack","safety","blockfg","td","ptsAPG","fumlRecoveryPts","intCaughtPts","fgBlockedPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"QB","DONOVANMCNABB",205.08,"60","Donovan McNabb","PHI",30,10,10,180,316,2647,18,6,32,212,6.63,3,0,0,NA,0,205,13,10,60,105.88,72,-12,21.2,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,22,10,23.4
"WR","SANTANAMOSS",123.2,"67","Santana Moss","WAS",27,14,14,0,0,0,0,0,7,82,11.71,0,55,790,14.36,6,125,9,26,67,0,0,0,8.2,0,79,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,116,27,22.7
"TE","TONYGONZALEZ",120,"30","Tony Gonzalez*","KAN",30,15,15,0,0,0,0,0,0,0,NA,0,73,900,12.33,5,122,41,3,30,0,0,0,0,0,90,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,121,3,21.4
"WR","MARKCLAYTON",120.9,"71","Mark Clayton","BAL",24,16,12,0,1,0,0,0,7,-30,-4.29,0,67,939,14.01,5,121,4,28,71,0,0,0,-3,0,93.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,120,28,20.4
"RB","MIKEBELL",131.5,"96","Mike Bell","DEN",23,15,3,0,0,0,0,0,157,677,4.31,8,20,158,7.9,0,132,NA,30,NA,0,0,0,67.7,48,15.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,102,30,20.2
"QB","BRETTFAVRE",200.3,"69","Brett Favre","GNB",37,16,16,343,613,3885,18,18,23,29,1.26,1,0,0,NA,0,200,8,11,69,155.4,72,-36,2.9,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,23,11,18.62
"Def","BALTIMORERAVENS",247.77232,"1.","Baltimore Ravens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339,4225,3012,1213,201,28,12,60,2,1,6,12.5625,24,56,2,60,4,36,65.77232,2006,12,1,17.38288
"WR","EDDIEKENNISON",117.6,"72","Eddie Kennison","KAN",33,16,16,0,0,0,0,0,4,16,4,0,53,860,16.23,5,118,1,29,72,0,0,0,1.6,0,86,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,129,29,17.1
"WR","MUHSINMUHAMMAD",116.3,"104","Muhsin Muhammad","CHI",33,16,16,0,0,0,0,0,0,0,NA,0,60,863,14.38,5,116,NA,31,NA,0,0,0,0,0,86.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,133,30,15.8
"RB","TATUMBELL",126,"98","Tatum Bell","DEN",25,13,13,0,0,0,0,0,233,1025,4.4,2,24,115,4.79,0,126,NA,31,NA,0,0,0,102.5,12,11.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,111,31,14.7
"WR","CHRISHENRY",114.5,"106","Chris Henry","CIN",23,13,4,0,0,0,0,0,0,0,NA,0,36,605,16.81,9,115,NA,32,NA,0,0,0,0,0,60.5,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,137,31,14
"TE","TODDHEAP",112.5,"35","Todd Heap","BAL",26,16,16,0,0,0,0,0,0,0,NA,0,73,765,10.48,6,113,31,4,35,0,0,0,0,0,76.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,142,4,13.9
"WR","BERNARDBERRIAN",114,"109","Bernard Berrian","CHI",26,15,14,0,0,0,0,0,2,5,2.5,0,51,775,15.2,6,114,NA,33,NA,0,0,0,0.5,0,77.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,138,32,13.5
"RB","DESHAUNFOSTER",123.6,"99","DeShaun Foster","CAR",26,14,14,0,0,0,0,0,227,897,3.95,3,32,159,4.97,0,124,NA,32,NA,0,0,0,89.7,18,15.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,115,32,12.3
"WR","MARTYBOOKER",112.6,"75","Marty Booker","MIA",30,14,13,0,0,0,0,0,3,19,6.33,0,55,747,13.58,6,117,NA,30,75,0,0,0,1.9,0,74.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,141,33,12.1
"WR","DEVERYHENDERSON",111.9,"110","Devery Henderson","NOR",24,13,7,0,0,0,0,0,2,14,7,1,32,745,23.28,5,112,NA,34,NA,0,0,0,1.4,6,74.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,145,34,11.4
"TE","CHRISCOOLEY",109.4,"38","Chris Cooley","WAS",24,16,16,0,0,0,0,0,0,0,NA,0,57,734,12.88,6,111,30,5,38,0,0,0,0,0,73.4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,153,5,10.8
"QB","ELIMANNING",191.86,"78","Eli Manning","NYG",25,16,16,301,522,3244,24,18,25,21,0.84,0,0,0,NA,0,192,NA,12,78,129.76,96,-36,2.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,25,12,10.18
"WR","KEYSHAWNJOHNSON",109.9,"113","Keyshawn Johnson","CAR",34,16,16,0,1,0,0,1,1,4,4,1,70,815,11.64,4,110,NA,35,NA,0,0,-2,0.4,6,81.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,151,35,9.40000000000001
"QB","JPLOSMAN",190.04,"79","J.P. Losman","BUF",25,16,16,268,429,3051,19,14,38,140,3.68,1,0,0,NA,0,190,NA,13,NA,122.04,76,-28,14,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,26,13,8.36000000000001
"RB","DOMINICRHODES",119.2,"101","Dominic Rhodes","IND",27,16,16,0,0,0,0,0,187,641,3.43,5,36,251,6.97,0,119,NA,33,NA,0,0,0,64.1,30,25.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,123,33,7.90000000000001
"TE","KELLENWINSLOW",105.5,"46","Kellen Winslow","CLE",23,16,16,0,0,0,0,0,0,0,NA,0,89,875,9.83,3,106,24,6,46,0,0,0,0,0,87.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,158,6,6.90000000000001
"QB","BENROETHLISBERGER",188.32,"80","Ben Roethlisberger","PIT",24,15,15,280,469,3513,18,23,32,98,3.06,2,0,0,NA,0,188,NA,14,NA,140.52,72,-46,9.8,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,29,14,6.64000000000001
"TE","JEREMYSHOCKEY",104.3,"47","Jeremy Shockey*","NYG",26,15,15,0,0,0,0,0,0,0,NA,0,66,623,9.44,7,104,23,7,47,0,0,0,0,0,62.3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,160,7,5.70000000000002
"RB","REUBENDROUGHNS",116.7,"102","Reuben Droughns","CLE",28,14,12,0,0,0,0,0,220,758,3.45,4,27,169,6.26,0,117,NA,34,NA,0,0,0,75.8,24,16.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,131,34,5.39999999999999
"RB","LEONWASHINGTON",116,"103","Leon Washington","NYJ",24,16,8,0,0,0,0,0,151,650,4.3,4,25,270,10.8,0,116,NA,35,NA,0,0,0,65,24,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,134,35,4.69999999999999
"WR","DONTESTALLWORTH",102.5,"117","Donte' Stallworth","PHI",26,12,11,0,0,0,0,0,0,0,NA,0,38,725,19.08,5,103,NA,36,NA,0,0,0,0,0,72.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,162,36,2
"WR","CHRISCHAMBERS",101.2,"120","Chris Chambers","MIA",28,16,16,0,0,0,0,0,8,95,11.88,0,59,677,11.47,4,101,NA,38,NA,0,0,0,9.5,0,67.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,163,37,0.700000000000003
"QB","CHADPENNINGTON",181.68,"81","Chad Pennington","NYJ",30,16,16,313,485,3352,17,16,35,109,3.11,0,0,7,NA,0,182,NA,15,NA,134.08,68,-32,10.9,0,0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,33,15,0
"RB","CLINTONPORTIS",111.3,"112","Clinton Portis","WAS",25,8,7,0,0,0,0,0,127,523,4.12,7,17,170,10,0,111,NA,36,NA,0,0,0,52.3,42,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,146,36,0
"WR","RECHECALDWELL",100.5,"118","Reche Caldwell","NWE",27,16,14,0,0,0,0,0,1,5,5,0,61,760,12.46,4,103,NA,37,NA,0,0,0,0.5,0,76,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,166,38,0
"TE","DESMONDCLARK",98.6,"56","Desmond Clark","CHI",29,16,16,0,0,0,0,0,0,0,NA,0,45,626,13.91,6,99,17,8,56,0,0,0,0,0,62.6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,172,8,0
"K","ROBBIEGOULD",151,NA,NA,"CHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12,NA,4,47,0,60,48,NA,-4,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,70,1,0
"Def","CHICAGOBEARS",230.38944,"2.","Chicago Bears",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,4722,3127,1595,255,23,22,38,1,1,8,15.9375,44,46,2,38,2,48,50.38944,2006,15,2,0
"RB","BRANDONJACOBS",111.2,"111","Brandon Jacobs","NYG",24,15,0,0,0,0,0,0,96,423,4.41,9,11,149,13.55,0,111,NA,37,NA,0,0,0,42.3,54,14.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,147,37,-0.100000000000009
"WR","DEIONBRANCH",99.5,"121","Deion Branch","SEA",27,14,13,0,0,0,0,0,4,30,7.5,0,53,725,13.68,4,100,NA,39,NA,0,0,0,3,0,72.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,169,39,-1
"QB","STEVEMCNAIR",179.9,"83","Steve McNair","BAL",33,16,16,295,468,3050,16,12,45,119,2.64,1,0,0,NA,0,180,NA,17,NA,122,64,-24,11.9,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,36,16,-1.78
"QB","REXGROSSMAN",179.52,"84","Rex Grossman","CHI",26,16,16,262,480,3193,23,20,24,2,0.08,0,1,-4,-4,0,180,NA,18,NA,127.72,92,-40,0.2,0,-0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,37,17,-2.16
"WR","BRYANTJOHNSON",97.7,"124","Bryant Johnson","ARI",25,16,8,0,0,0,0,0,1,-3,-3,0,40,740,18.5,4,98,NA,40,NA,0,0,0,-0.3,0,74,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,174,40,-2.8
"WR","SANTONIOHOLMES",95.7,"125","Santonio Holmes","PIT",22,16,4,0,0,0,0,0,1,13,13,0,49,824,16.82,2,96,NA,41,NA,0,0,0,1.3,0,82.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,176,41,-4.8
"RB","CEDRICBENSON",106.1,"114","Cedric Benson","CHI",24,15,0,0,0,0,0,0,157,647,4.12,6,8,54,6.75,0,106,NA,38,NA,0,0,0,64.7,36,5.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,157,38,-5.2
"QB","TONYROMO",176.32,"82","Tony Romo*","DAL",26,16,10,220,337,2903,19,13,34,102,3,0,0,0,NA,0,180,NA,16,NA,116.12,76,-26,10.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,47,18,-5.36000000000001
"RB","CADILLACWILLIAMS",105.4,"115","Cadillac Williams","TAM",24,14,14,0,0,0,0,0,225,798,3.55,1,30,196,6.53,0,105,NA,39,NA,0,0,0,79.8,6,19.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,159,39,-5.90000000000001
"QB","ALEXSMITH",174.3,"85","Alex Smith","SFO",22,16,16,257,442,2890,16,16,44,147,3.34,2,0,0,NA,0,174,NA,19,NA,115.6,64,-32,14.7,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,50,19,-7.38
"TE","LJSMITH",91.1,"65","L.J. Smith","PHI",26,16,15,0,0,0,0,0,0,0,NA,0,50,611,12.22,5,93,12,9,65,0,0,0,0,0,61.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,182,9,-7.5
"K","JEFFWILKINS",143,NA,NA,"STL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,11,3,5,35,0,54,44,15,-5,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,86,2,-8
"WR","JOEHORN",91.9,"128","Joe Horn","NOR",34,10,9,0,1,0,0,0,0,0,NA,0,37,679,18.35,4,94,NA,42,NA,0,0,0,0,0,67.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,179,42,-8.59999999999999
"WR","DREWBENNETT",91.7,"127","Drew Bennett","TEN",28,16,15,0,0,0,0,0,0,0,NA,0,46,737,16.02,3,94,NA,43,NA,0,0,0,0,0,73.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,180,43,-8.8
"K","NATEKAEDING",142,NA,NA,"SDG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,7,1,3,58,0,54,28,5,-3,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,89,3,-9
"WR","ANTONIOBRYANT",91.3,"130","Antonio Bryant","SFO",25,14,13,0,0,0,0,0,0,0,NA,0,40,733,18.33,3,91,NA,44,NA,0,0,0,0,0,73.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,181,44,-9.2
"WR","ARNAZBATTLE",89.1,"132","Arnaz Battle","SFO",26,16,15,0,1,0,0,0,5,25,5,0,59,686,11.63,3,89,NA,45,NA,0,0,0,2.5,0,68.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,185,45,-11.4
"WR","REGGIEWILLIAMS",88.9,"133","Reggie Williams","JAX",23,16,14,0,0,0,0,0,7,33,4.71,0,52,616,11.85,4,89,NA,46,NA,0,0,0,3.3,0,61.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,187,46,-11.6
"RB","RONDAYNE",98.9,"122","Ron Dayne","HOU",28,11,6,0,0,0,0,0,151,612,4.05,5,14,77,5.5,0,99,NA,40,NA,0,0,0,61.2,30,7.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,171,40,-12.4
"WR","NATEWASHINGTON",87.2,"136","Nate Washington","PIT",23,16,2,0,0,0,0,0,3,8,2.67,0,35,624,17.83,4,87,NA,47,NA,0,0,0,0.8,0,62.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,189,47,-13.3
"WR","MATTJONES",86.8,"135","Matt Jones","JAX",23,14,4,0,0,0,0,0,2,-15,-7.5,0,41,643,15.68,4,87,NA,48,NA,0,0,0,-1.5,0,64.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,191,48,-13.7
"WR","DERRICKMASON",86.6,"134","Derrick Mason","BAL",32,16,15,0,0,0,0,0,1,-4,-4,0,68,750,11.03,2,87,NA,49,NA,0,0,0,-0.4,0,75,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,192,49,-13.9
"WR","MICHAELJENKINS",85.8,"137","Michael Jenkins","ATL",24,16,16,0,0,0,0,0,1,2,2,0,39,436,11.18,7,86,NA,50,NA,0,0,0,0.2,0,43.6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,193,50,-14.7
"WR","DJHACKETT",85,"139","D.J. Hackett","SEA",25,14,5,0,0,0,0,0,0,0,NA,0,45,610,13.56,4,85,NA,51,NA,0,0,0,0,0,61,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,195,51,-15.5
"TE","BENWATSON",82.3,"73","Ben Watson","NWE",26,13,13,0,0,0,0,0,0,0,NA,0,49,643,13.12,3,82,1,10,73,0,0,0,0,0,64.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,198,10,-16.3
"TE","RANDYMCMICHAEL",82,"74","Randy McMichael","MIA",27,16,16,0,0,0,0,0,0,0,NA,0,62,640,10.32,3,82,1,11,74,0,0,0,0,0,64,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,199,11,-16.6
"WR","TRAVISTAYLOR",83.6,"141","Travis Taylor","MIN",27,16,16,0,0,0,0,0,1,5,5,0,57,651,11.42,3,84,NA,53,NA,0,0,0,0.5,0,65.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,196,52,-16.9
"TE","JASONWITTEN",81.4,"77","Jason Witten*","DAL",24,16,15,0,0,0,0,0,0,0,NA,0,64,754,11.78,1,81,NA,12,77,0,0,0,0,0,75.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,200,12,-17.2
"WR","VINCENTJACKSON",82.9,"140","Vincent Jackson","SDG",23,16,7,0,0,0,0,0,3,16,5.33,0,27,453,16.78,6,85,NA,52,NA,0,0,0,1.6,0,45.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,197,53,-17.6
"RB","DEANGELOWILLIAMS",93.4,"129","DeAngelo Williams","CAR",23,13,2,0,0,0,0,0,121,501,4.14,1,33,313,9.48,1,93,NA,42,NA,0,0,0,50.1,6,31.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,177,41,-17.9
"WR","GREGJENNINGS",81.2,"143","Greg Jennings","GNB",23,14,11,0,0,0,0,0,0,0,NA,0,45,632,14.04,3,81,NA,54,NA,0,0,0,0,0,63.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,201,54,-19.3
"RB","WALILUNDY",92,"126","Wali Lundy","HOU",23,14,8,0,0,0,0,0,124,476,3.84,4,33,204,6.18,0,94,NA,41,NA,0,0,0,47.6,24,20.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,178,42,-19.3
"QB","DAVIDCARR",162.18,"86","David Carr","HOU",27,16,16,302,442,2767,11,12,53,195,3.68,2,0,0,NA,0,164,NA,20,NA,110.68,44,-24,19.5,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,61,20,-19.5
