"pos","name","points","overall_rank","name_info","team","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","pts","ydsA","passYdsA","rushYdsA","ptsA","int","fumlRec","sack","safety","blockfg","td","ptsAPG","fumlRecoveryPts","intCaughtPts","fgBlockedPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"WR","ANTONIOBRYANT",125.2,"64","Antonio Bryant","CLE",24,16,15,0,0,0,0,0,1,3,3,0,69,1009,14.62,4,125,9,25,64,0,0,0,0.3,0,100.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,104,25,27.1
"QB","JAKEDELHOMME",209.94,"76","Jake Delhomme*","CAR",30,16,16,262,435,3421,24,16,24,31,1.29,1,0,0,NA,0,210,NA,12,76,136.84,96,-32,3.1,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,21,12,26.5
"WR","JERRYPORTER",123.4,"68","Jerry Porter","OAK",27,16,14,0,0,0,0,0,1,-8,-8,0,76,942,12.39,5,123,7,26,68,0,0,0,-0.8,0,94.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,109,26,25.3
"RB","RICKYWILLIAMS",119.6,"93","Ricky Williams","MIA",28,12,3,0,0,0,0,0,168,743,4.42,6,17,93,5.47,0,120,NA,27,NA,0,0,0,74.3,36,9.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,118,27,24.8
"WR","KEVINCURTIS",122.6,"70","Kevin Curtis","STL",27,16,9,0,0,0,0,0,1,5,5,1,60,801,13.35,6,123,6,27,70,0,0,0,0.5,6,80.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,111,27,24.5
"TE","JASONWITTEN",111.7,"34","Jason Witten*","DAL",23,16,16,0,0,0,0,0,0,0,NA,0,66,757,11.47,6,112,35,6,34,0,0,0,0,0,75.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,134,6,23.5
"RB","MEWELDEMOORE",118.1,"94","Mewelde Moore","MIN",23,16,8,0,0,0,0,0,155,662,4.27,1,37,339,9.16,2,118,NA,28,NA,0,0,0,66.2,6,33.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,121,28,23.3
"WR","KEYSHAWNJOHNSON",120.2,"71","Keyshawn Johnson","DAL",33,16,14,0,1,0,0,0,1,3,3,0,71,839,11.82,6,122,6,28,71,0,0,0,0.3,0,83.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,114,28,22.1
"WR","LEEEVANS",120.1,"73","Lee Evans","BUF",24,16,15,0,0,0,0,0,4,38,9.5,0,48,743,15.48,7,120,3,29,73,0,0,0,3.8,0,74.3,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,115,29,22
"QB","MARKBRUNELL",205.1,"79","Mark Brunell","WAS",35,16,15,262,454,3050,23,10,42,111,2.64,0,0,0,NA,0,207,NA,13,NA,122,92,-20,11.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,23,13,21.66
"RB","CURTISMARTIN",115.3,"97","Curtis Martin","NYJ",32,12,12,0,0,0,0,0,220,735,3.34,5,24,118,4.92,0,115,NA,29,NA,0,0,0,73.5,30,11.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,129,29,20.5
"WR","ROYWILLIAMS",116.7,"78","Roy Williams","DET",24,13,12,0,0,0,0,0,0,0,NA,0,45,687,15.27,8,117,NA,30,78,0,0,0,0,0,68.7,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,127,30,18.6
"WR","LAVERANUESCOLES",114.5,"96","Laveranues Coles","NYJ",28,16,16,0,0,0,0,0,0,0,NA,0,73,845,11.58,5,115,NA,31,NA,0,0,0,0,0,84.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,130,31,16.4
"WR","TERRELLOWENS",112.5,"98","Terrell Owens","PHI",32,7,7,0,0,0,0,0,1,2,2,0,47,763,16.23,6,113,NA,32,NA,0,0,0,0.2,0,76.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,131,32,14.4
"TE","TONYGONZALEZ",102.5,"44","Tony Gonzalez*","KAN",29,16,16,0,0,0,0,0,0,0,NA,0,78,905,11.6,2,103,26,7,44,0,0,0,0,0,90.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,152,7,14.3
"RB","SAMKONGADO",107.9,"103","Samkon Gado","GNB",23,8,5,0,1,0,0,0,143,582,4.07,6,10,77,7.7,1,108,NA,30,NA,0,0,0,58.2,36,7.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,142,30,13.1
"RB","KEVINJONES",107.3,"105","Kevin Jones","DET",23,13,13,0,0,0,0,0,186,664,3.57,5,20,109,5.45,0,107,NA,31,NA,0,0,0,66.4,30,10.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,144,31,12.5
"WR","AMANITOOMER",110.4,"102","Amani Toomer","NYG",31,16,16,0,0,0,0,0,0,0,NA,0,60,684,11.4,7,110,NA,33,NA,0,0,0,0,0,68.4,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,137,33,12.3
"WR","ERNESTWILFORD",110.1,"101","Ernest Wilford","JAX",26,16,8,0,0,0,0,0,0,0,NA,0,41,681,16.61,7,110,NA,34,NA,0,0,0,0,0,68.1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,139,34,12
"RB","PRIESTHOLMES",106.8,"104","Priest Holmes","KAN",32,7,7,0,0,0,0,0,119,451,3.79,6,21,197,9.38,1,107,NA,32,NA,0,0,0,45.1,36,19.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,145,32,12
"RB","FREDTAYLOR",105,"108","Fred Taylor","JAX",29,11,11,0,0,0,0,0,194,787,4.06,3,13,83,6.38,0,105,NA,33,NA,0,0,0,78.7,18,8.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,147,33,10.2
"Def","CHICAGOBEARS",207.50864,"1.","Chicago Bears",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,4509,2872,1637,202,24,11,40,0,1,5,12.625,22,48,2,40,0,30,65.50864,2005,22,1,8.24992000000003
"WR","ERICMOULDS",105.6,"106","Eric Moulds","BUF",32,15,15,0,0,0,0,0,0,0,NA,0,81,816,10.07,4,106,NA,35,NA,0,0,0,0,0,81.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,146,35,7.50000000000001
"RB","KEVANBARLOW",100.2,"111","Kevan Barlow","SFO",26,12,12,0,0,0,0,0,176,581,3.3,3,31,241,7.77,0,100,NA,34,NA,0,0,0,58.1,18,24.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,156,34,5.39999999999999
"WR","BRANDONLLOYD",103.3,"109","Brandon Lloyd","SFO",24,16,15,0,0,0,0,0,0,0,NA,0,48,733,15.27,5,103,NA,36,NA,0,0,0,0,0,73.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,151,36,5.2
"QB","STEVEMCNAIR",188.34,"80","Steve McNair*","TEN",32,14,14,292,476,3161,16,11,32,139,4.34,1,0,0,NA,0,188,NA,14,NA,126.44,64,-22,13.9,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,32,14,4.90000000000001
"WR","MUHSINMUHAMMAD",99,"112","Muhsin Muhammad","CHI",32,15,15,0,0,0,0,0,0,0,NA,0,64,750,11.72,4,99,NA,37,NA,0,0,0,0,0,75,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,159,37,0.900000000000006
"RB","MARIONBARBER",95.3,"118","Marion Barber","DAL",22,13,2,0,0,0,0,0,138,538,3.9,5,18,115,6.39,0,95,NA,35,NA,0,0,0,53.8,30,11.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,165,35,0.5
"QB","BRETTFAVRE",183.44,"81","Brett Favre","GNB",36,16,16,372,607,3881,20,29,18,62,3.44,0,0,0,NA,0,187,NA,15,NA,155.24,80,-58,6.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,39,15,0
"RB","JEROMEBETTIS",94.8,"117","Jerome Bettis","PIT",33,12,0,0,0,0,0,0,110,368,3.35,9,4,40,10,0,95,NA,36,NA,0,0,0,36.8,54,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,166,36,0
"WR","DREWBENNETT",98.1,"113","Drew Bennett","TEN",27,13,10,0,1,0,0,0,1,3,3,0,58,738,12.72,4,98,NA,38,NA,0,0,0,0.3,0,73.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,160,38,0
"TE","RANDYMCMICHAEL",88.2,"59","Randy McMichael","MIA",26,16,16,0,0,0,0,0,0,0,NA,0,60,582,9.7,5,88,11,8,59,0,0,0,0,0,58.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,178,8,0
"K","NEILRACKERS",163,NA,NA,"ARI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,13,6,2,20,0,63,52,30,-2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,58,1,0
"Def","CAROLINAPANTHERS",199.25872,"2.","Carolina Panthers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282,4518,3046,1472,259,23,20,42,0,2,3,16.1875,40,46,4,42,0,18,49.25872,2005,29,2,0
"TE","LJSMITH",86.2,"61","L.J. Smith","PHI",25,16,16,0,0,0,0,0,0,0,NA,0,61,682,11.18,3,86,9,9,61,0,0,0,0,0,68.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,184,9,-2
"WR","ERICPARKER",96,"114","Eric Parker","SDG",26,15,9,0,0,0,0,0,4,55,13.75,0,57,725,12.72,3,96,NA,39,NA,0,0,0,5.5,0,72.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,163,39,-2.09999999999999
"WR","BOBBYENGRAM",95.8,"115","Bobby Engram","SEA",32,13,13,0,0,0,0,0,0,0,NA,0,67,778,11.61,3,96,NA,40,NA,0,0,0,0,0,77.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,164,40,-2.29999999999998
"RB","TJDUCKETT",92.3,"120","T.J. Duckett","ATL",24,14,0,0,0,0,0,0,121,380,3.14,8,6,63,10.5,0,92,NA,37,NA,0,0,0,38,48,6.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,169,37,-2.50000000000001
"TE","JERRAMYSTEVENS",85.4,"65","Jerramy Stevens","SEA",26,16,12,0,0,0,0,0,0,0,NA,0,45,554,12.31,5,85,8,10,65,0,0,0,0,0,55.4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,186,10,-2.8
"RB","FRANKGORE",91.9,"121","Frank Gore","SFO",22,14,1,0,0,0,0,0,127,608,4.79,3,15,131,8.73,0,92,NA,38,NA,0,0,0,60.8,18,13.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,170,38,-2.90000000000001
"RB","MICHAELBENNETT",89.7,"124","Michael Bennett","MIN",27,16,6,0,0,0,0,0,126,473,3.75,3,27,124,4.59,2,90,NA,39,NA,0,0,0,47.3,18,12.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,175,39,-5.10000000000001
"TE","HEATHMILLER",81.9,"72","Heath Miller","PIT",23,16,15,0,0,0,0,0,0,0,NA,0,39,459,11.77,6,82,5,11,72,0,0,0,0,0,45.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,193,11,-6.3
"RB","ANTOWAINSMITH",88.5,"125","Antowain Smith","NOR",33,16,7,0,0,0,0,0,166,659,3.97,3,12,46,3.83,0,89,NA,40,NA,0,0,0,65.9,18,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,177,40,-6.30000000000001
"WR","ASHLEYLELIE",91.4,"123","Ashley Lelie","DEN",25,16,13,0,0,0,0,0,5,84,16.8,0,42,770,18.33,1,91,NA,41,NA,0,0,0,8.4,0,77,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,173,41,-6.69999999999999
"RB","GREGJONES",88,"127","Greg Jones","JAX",24,14,13,0,0,0,0,0,151,575,3.81,4,10,65,6.5,0,88,NA,41,NA,0,0,0,57.5,24,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,179,41,-6.80000000000001
"K","JAYFEELY",155,NA,NA,"NYG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,8,3,7,43,0,72,32,15,-7,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,67,2,-8
"RB","MICHAELPITTMAN",85.6,"130","Michael Pittman","TAM",30,16,4,0,0,0,0,0,70,436,6.23,1,36,300,8.33,1,86,NA,42,NA,0,0,0,43.6,6,30,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,185,42,-9.20000000000002
"QB","AARONBROOKS",173.38,"82","Aaron Brooks","NOR",29,13,13,240,431,2882,13,17,45,281,6.24,2,0,0,NA,0,173,NA,16,NA,115.28,52,-34,28.1,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,42,16,-10.06
"RB","CHESTERTAYLOR",83.9,"135","Chester Taylor","BAL",26,15,1,0,0,0,0,0,117,487,4.16,0,41,292,7.12,1,84,NA,43,NA,0,0,0,48.7,0,29.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,191,43,-10.9
"WR","DAVIDGIVENS",87.1,"128","David Givens","NWE",25,13,10,0,0,0,0,0,2,13,6.5,0,59,738,12.51,2,87,NA,42,NA,0,0,0,1.3,0,73.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,180,42,-11
"TE","BENTROUPE",77,"77","Ben Troupe","TEN",23,15,11,0,0,0,0,0,0,0,NA,0,55,530,9.64,4,77,NA,12,77,0,0,0,0,0,53,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,201,12,-11.2
"WR","MARTYBOOKER",86.6,"129","Marty Booker","MIA",29,15,12,0,1,0,0,0,0,0,NA,0,39,686,17.59,3,87,NA,43,NA,0,0,0,0,0,68.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,183,43,-11.5
"QB","GUSFREROTTE",171.94,"83","Gus Frerotte","MIA",34,16,15,257,494,2996,18,13,27,61,2.26,0,0,0,NA,0,172,NA,18,NA,119.84,72,-26,6.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,47,17,-11.5
"QB","DAVIDCARR",170.32,"84","David Carr","HOU",26,16,16,256,423,2488,14,11,56,308,5.5,1,0,0,NA,0,172,NA,17,NA,99.52,56,-22,30.8,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,49,18,-13.12
"QB","BENROETHLISBERGER",170.3,"85","Ben Roethlisberger","PIT",23,12,12,168,268,2385,17,9,31,69,2.23,3,0,0,NA,0,170,NA,19,NA,95.4,68,-18,6.9,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,50,19,-13.14
"WR","TRAVISTAYLOR",84.7,"132","Travis Taylor","MIN",26,16,13,0,0,0,0,0,2,3,1.5,0,50,604,12.08,4,85,NA,44,NA,0,0,0,0.3,0,60.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,188,44,-13.4
"WR","JUSTINMCCAREINS",84.1,"134","Justin McCareins","NYJ",27,16,16,0,0,0,0,0,1,8,8,0,43,713,16.58,2,84,NA,45,NA,0,0,0,0.8,0,71.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,190,45,-14
"TE","DALLASCLARK",72.8,"150","Dallas Clark","IND",26,15,14,0,0,0,0,0,0,0,NA,0,37,488,13.19,4,73,NA,13,NA,0,0,0,0,0,48.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,209,13,-15.4
"Def","INDIANAPOLISCOLTS",183.44816,"5.","Indianapolis Colts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,4910,3161,1749,247,18,13,45,0,0,4,15.4375,26,36,0,45,0,24,52.44816,2005,38,3,-15.81056
"WR","ANDREJOHNSON",81.8,"138","Andre Johnson","HOU",24,13,13,0,0,0,0,0,6,10,1.67,0,63,688,10.92,2,82,NA,47,NA,0,0,0,1,0,68.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,194,46,-16.3
"WR","REGGIEBROWN",81.6,"137","Reggie Brown","PHI",24,16,11,0,0,0,0,0,1,5,5,0,43,571,13.28,4,82,NA,48,NA,0,0,0,0.5,0,57.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,195,47,-16.5
"WR","MARCUSROBINSON",81.5,"136","Marcus Robinson","MIN",30,15,9,0,0,0,0,0,0,0,NA,0,31,515,16.61,5,84,NA,46,NA,0,0,0,0,0,51.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,196,48,-16.6
"TE","MARCUSPOLLARD",69.6,"156","Marcus Pollard","DET",33,16,16,0,0,0,0,0,0,0,NA,0,46,516,11.22,3,70,NA,14,NA,0,0,0,0,0,51.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,218,14,-18.6
"WR","MATTJONES",78.78,"140","Matt Jones","JAX",22,16,1,2,3,12,0,0,12,51,4.25,0,36,432,12,5,79,NA,50,NA,0.48,0,0,5.1,0,43.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,198,49,-19.32
"WR","CHRISHENRY",78.2,"142","Chris Henry","CIN",22,14,5,0,0,0,0,0,0,0,NA,0,31,422,13.61,6,78,NA,51,NA,0,0,0,0,0,42.2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,199,50,-19.9
"TE","BENWATSON",68.1,"160","Ben Watson","NWE",25,15,9,0,0,0,0,0,0,0,NA,0,29,441,15.21,4,68,NA,15,NA,0,0,0,0,0,44.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,222,15,-20.1
"RB","JONATHANWELLS",74.4,"146","Jonathan Wells","HOU",26,15,6,0,0,0,0,0,90,325,3.61,4,22,179,8.14,0,74,NA,44,NA,0,0,0,32.5,24,17.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,205,44,-20.4
