"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"ATL","RB","BOBCHRISTIAN",91.6,121,"Bob Christian",33,16,8,0,0,0,0,0,44,284,6.45,2,45,392,8.71,2,92,NA,36,NA,0,0,0,28.4,12,39.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,136,36,0
"SFO","WR","JJSTOKES",100.5,113,"J.J. Stokes",29,16,16,0,0,0,0,0,0,0,NA,0,54,585,10.83,7,101,NA,38,NA,0,0,0,0,0,58.5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,119,38,0
"DET","TE","DAVIDSLOAN",82.9,62,"David Sloan",29,15,15,0,0,0,0,0,0,0,NA,0,37,409,11.05,7,83,8,8,62,0,0,0,0,0,40.9,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,153,8,0
"IND","K","MIKEVANDERJAGT",136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,12,3,6,41,1,39,48,15,-6,41,-1,2001,76,1,0
"WAS","WR","RODGARDNER",99.7,114,"Rod Gardner",24,16,16,0,0,0,0,0,1,16,16,0,46,741,16.11,4,100,NA,39,NA,0,0,0,1.6,0,74.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,121,39,-0.799999999999997
"BAL","RB","TERRYALLEN",90.6,124,"Terry Allen",33,11,8,0,0,0,0,0,168,658,3.92,3,17,68,4,0,91,NA,37,NA,0,0,0,65.8,18,6.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,140,37,-1.00000000000001
"DAL","WR","ROCKETISMAIL",98.5,115,"Rocket Ismail",32,14,13,0,0,0,0,0,8,31,3.88,0,53,834,15.74,2,99,NA,40,NA,0,0,0,3.1,0,83.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,122,40,-2
"BAL","RB","JASONBROOKINS",89.6,125,"Jason Brookins",25,12,3,0,0,0,0,0,151,551,3.65,5,6,45,7.5,0,90,NA,38,NA,0,0,0,55.1,30,4.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,142,38,-2.00000000000001
"DEN","K","JASONELAM",133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,10,2,5,31,0,57,40,10,-5,31,0,2001,79,2,-3
"KAN","RB","TONYRICHARDSON",87.6,128,"Tony Richardson",30,14,8,0,0,0,0,0,66,191,2.89,7,30,265,8.83,0,88,NA,39,NA,0,0,0,19.1,42,26.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,144,39,-4.00000000000001
"PHI","TE","CHADLEWIS",78.2,70,"Chad Lewis*",30,15,15,0,0,0,0,0,0,0,NA,0,41,422,10.29,6,78,3,9,70,0,0,0,0,0,42.2,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,159,9,-4.7
"BUF","TE","JAYRIEMERSMA",77,71,"Jay Riemersma",28,16,15,0,0,0,0,0,0,0,NA,0,53,590,11.13,3,77,2,10,71,0,0,0,0,0,59,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,161,10,-5.90000000000001
"DEN","QB","BRIANGRIESE",189.78,82,"Brian Griese",26,15,15,275,451,2827,23,19,50,173,3.46,1,1,-6,-6,0,194,NA,16,NA,113.08,92,-38,17.3,6,-0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,30,16,-6.46000000000001
"CIN","WR","DARNAYSCOTT",93.9,119,"Darnay Scott",29,16,15,0,0,0,0,0,0,0,NA,0,57,819,14.37,2,94,NA,41,NA,0,0,0,0,0,81.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,131,41,-6.59999999999999
"STL","TE","ERNIECONWELL",75.9,73,"Ernie Conwell",29,16,14,0,0,0,0,0,7,28,4,1,38,431,11.34,4,76,1,11,73,0,0,0,2.8,6,43.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,165,11,-7
"STL","K","JEFFWILKINS",129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6,1,6,58,0,48,24,5,-6,58,0,2001,85,3,-7
"CAR","TE","WESLEYWALLS",75.2,77,"Wesley Walls*",35,14,14,0,0,0,0,0,0,0,NA,0,43,452,10.51,5,75,NA,12,77,0,0,0,0,0,45.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,166,12,-7.7
"PHI","RB","CORRELLBUCKHALTER",83.6,130,"Correll Buckhalter",23,15,6,0,0,0,0,0,129,586,4.54,2,13,130,10,0,84,NA,40,NA,0,0,0,58.6,12,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,149,40,-8.00000000000001
"SDG","QB","DOUGFLUTIE",187.76,84,"Doug Flutie",39,16,16,294,521,3464,15,18,53,192,3.62,1,0,0,NA,0,188,NA,18,NA,138.56,60,-36,19.2,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,32,17,-8.48000000000002
"ARI","RB","THOMASJONES",83.1,131,"Thomas Jones",23,16,2,0,0,0,0,0,112,380,3.39,5,21,151,7.19,0,83,NA,41,NA,0,0,0,38,30,15.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,150,41,-8.50000000000001
"KAN","QB","TRENTGREEN",187.22,83,"Trent Green",31,16,16,296,523,3783,17,24,35,158,4.51,0,1,1,1,0,193,NA,17,NA,151.32,68,-48,15.8,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,33,18,-9.02000000000001
"WAS","WR","MICHAELWESTBROOK",91.2,122,"Michael Westbrook",29,16,16,0,0,0,0,0,2,8,4,0,57,664,11.65,4,91,NA,43,NA,0,0,0,0.8,0,66.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,137,42,-9.3
"DAL","WR","JOEYGALLOWAY",91.06,123,"Joey Galloway",30,16,16,1,1,-1,0,0,3,32,10.67,0,52,699,13.44,3,91,NA,44,NA,-0.04,0,0,3.2,0,69.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,138,43,-9.44
"PIT","RB","CHRISFUAMATUMAAFALA",82,133,"Chris Fuamatu-Ma'afala",24,16,5,0,0,0,0,0,120,453,3.78,3,16,127,7.94,1,82,NA,42,NA,0,0,0,45.3,18,12.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,154,42,-9.60000000000001
"MIA","WR","JAMESMCKNIGHT",90.3,120,"James McKnight",29,16,15,0,0,0,0,0,6,39,6.5,0,55,684,12.44,3,92,NA,42,NA,0,0,0,3.9,0,68.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,141,44,-10.2
"DET","RB","CORYSCHLESINGER",80,135,"Cory Schlesinger",29,16,13,0,0,0,0,0,47,154,3.28,3,60,466,7.77,0,80,NA,43,NA,0,0,0,15.4,18,46.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,156,43,-11.6
"NYG","WR","JOEJUREVICIUS",88.6,127,"Joe Jurevicius",27,14,9,0,0,0,0,0,0,0,NA,0,51,706,13.84,3,89,NA,46,NA,0,0,0,0,0,70.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,143,45,-11.9
"CHI","RB","JAMESALLEN",79.2,137,"James Allen",26,16,7,0,0,0,0,0,135,469,3.47,1,30,203,6.77,1,79,NA,44,NA,0,0,0,46.9,6,20.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,157,44,-12.4
"STL","WR","RICKYPROEHL",86.8,126,"Ricky Proehl",33,16,2,0,0,0,0,0,1,5,5,0,40,563,14.08,5,89,NA,45,NA,0,0,0,0.5,0,56.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,145,46,-13.7
"DEN","RB","TERRELLDAVIS",77,138,"Terrell Davis",29,8,8,0,0,0,0,0,167,701,4.2,0,12,69,5.75,0,77,NA,45,NA,0,0,0,70.1,0,6.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,160,45,-14.6
"MIA","WR","ORONDEGADSDEN",85.4,129,"Oronde Gadsden",30,14,14,0,0,0,0,0,0,0,NA,0,55,674,12.25,3,85,NA,47,NA,0,0,0,0,0,67.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,147,47,-15.1
"DAL","RB","TROYHAMBRICK",76.1,140,"Troy Hambrick",25,16,11,0,0,0,0,0,113,579,5.12,2,4,62,15.5,0,76,NA,47,NA,0,0,0,57.9,12,6.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,163,46,-15.5
"CHI","K","PAULEDINGER",120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,NA,5,34,0,39,52,NA,-5,34,0,2001,93,4,-16
"PHI","K","DAVIDAKERS",120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,2,5,37,1,51,28,10,-5,37,-1,2001,93,4,-16
"DET","RB","LAMONTWARREN",74.7,139,"Lamont Warren",28,16,3,0,2,0,0,1,61,191,3.13,3,40,336,8.4,1,77,NA,46,NA,0,0,-2,19.1,18,33.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,168,47,-16.9
"NOR","K","JOHNCARNEY",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8,1,4,32,0,54,32,5,-4,32,0,2001,95,6,-17
"PHI","WR","TODDPINKSTON",83.1,132,"Todd Pinkston",24,15,15,0,0,0,0,0,1,5,5,0,42,586,13.95,4,83,NA,48,NA,0,0,0,0.5,0,58.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,150,48,-17.4
"CLE","RB","JAMESJACKSON",73,143,"James Jackson",25,11,10,0,0,0,0,0,195,554,2.84,2,7,56,8,0,73,NA,48,NA,0,0,0,55.4,12,5.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,171,48,-18.6
"PIT","K","KRISBROWN",117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,6,2,14,34,3,66,24,10,-14,34,-3,2001,98,7,-19
"MIA","RB","TRAVISMINOR",72.4,145,"Travis Minor",22,16,0,0,0,0,0,0,59,281,4.76,2,29,263,9.07,1,72,NA,49,NA,0,0,0,28.1,12,26.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,173,49,-19.2
"NYJ","WR","WAYNECHREBET",81,134,"Wayne Chrebet",28,15,15,0,0,0,0,0,0,0,NA,0,56,750,13.39,1,81,NA,49,NA,0,0,0,0,0,75,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,155,49,-19.5
"SDG","TE","FREDDIEJONES",62.8,159,"Freddie Jones",27,14,9,0,0,0,0,0,0,0,NA,0,35,388,11.09,4,63,NA,13,NA,0,0,0,0,0,38.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,187,13,-20.1
"PIT","RB","AMOSZEREOUE",71.5,146,"Amos Zereoue",25,14,0,0,0,0,0,0,85,441,5.19,1,13,154,11.85,1,72,NA,50,NA,0,0,0,44.1,6,15.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,175,50,-20.1
"NYJ","TE","ANTHONYBECHT",62.1,161,"Anthony Becht",24,16,15,0,0,0,0,0,0,0,NA,0,36,321,8.92,5,62,NA,14,NA,0,0,0,0,0,32.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,188,14,-20.8
"ATL","K","JAYFEELY",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,4,2,8,28,0,69,16,10,-8,28,0,2001,100,8,-21
"BAL","K","MATTSTOVER",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5,NA,5,25,0,75,20,NA,-5,25,0,2001,100,8,-21
"NWE","K","ADAMVINATIERI",115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,1,6,41,1,48,28,5,-6,41,-1,2001,100,8,-21
"OAK","RB","TYRONEWHEATLEY",69.7,149,"Tyrone Wheatley",29,11,2,0,0,0,0,0,88,276,3.14,5,12,61,5.08,1,70,NA,51,NA,0,0,0,27.6,30,6.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,177,51,-21.9
"BAL","WR","TRAVISTAYLOR",78.6,136,"Travis Taylor",22,16,13,0,0,0,0,0,5,46,9.2,0,42,560,13.33,3,79,NA,50,NA,0,0,0,4.6,0,56,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,158,50,-21.9
"OAK","K","SEBASTIANJANIKOWSKI",114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,6,1,5,42,0,48,24,5,-5,42,0,2001,104,11,-22
"CAR","QB","CHRISWEINKE",172.04,85,"Chris Weinke",29,15,15,293,540,2931,11,19,37,128,3.46,6,0,0,NA,0,172,NA,19,NA,117.24,44,-38,12.8,36,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,41,19,-24.2
"NYJ","K","JOHNHALL",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7,3,7,32,0,42,28,15,-7,32,0,2001,107,12,-26
"CIN","WR","PETERWARRICK",74.1,142,"Peter Warrick",24,16,14,0,0,0,0,0,8,14,1.75,0,70,667,9.53,1,74,NA,51,NA,0,0,0,1.4,0,66.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,169,51,-26.4
"ARI","WR","FRANKSANDERS",73.8,141,"Frank Sanders",28,15,13,0,1,0,0,0,0,0,NA,0,41,618,15.07,2,74,NA,52,NA,0,0,0,0,0,61.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,170,52,-26.7
"KAN","K","TODDPETERSON",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8,1,8,27,1,54,32,5,-8,27,-1,2001,108,13,-27
"ATL","WR","TONYMARTIN",72.8,144,"Tony Martin",36,11,9,0,0,0,0,0,0,0,NA,0,37,548,14.81,3,73,NA,53,NA,0,0,0,0,0,54.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,172,53,-27.7
"NWE","QB","TOMBRADY",168.32,86,"Tom Brady*",24,15,14,264,413,2843,18,12,36,43,1.19,0,1,23,23,0,168,NA,20,NA,113.72,72,-24,4.3,0,2.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,42,20,-27.92
"SFO","TE","ERICJOHNSON",54.2,169,"Eric Johnson",22,16,14,0,0,0,0,0,0,0,NA,0,40,362,9.05,3,56,NA,15,NA,0,0,0,0,0,36.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,198,15,-28.7
"CAR","WR","DONALDHAYES",71.7,147,"Donald Hayes",26,16,15,0,0,0,0,0,0,0,NA,0,52,597,11.48,2,72,NA,54,NA,0,0,0,0,0,59.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,174,54,-28.8
"DEN","TE","DWAYNECARSWELL",53.9,168,"Dwayne Carswell*",29,16,16,0,0,0,0,0,0,0,NA,0,34,299,8.79,4,56,NA,16,NA,0,0,0,0,0,29.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,199,16,-29
"TAM","TE","DAVEMOORE",52.5,171,"Dave Moore",32,16,16,0,0,0,0,0,0,0,NA,0,35,285,8.14,4,53,NA,17,NA,0,0,0,0,0,28.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,201,17,-30.4
"WAS","K","BRETTCONWAY",105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,8,2,7,22,0,48,32,10,-7,22,0,2001,112,14,-31
"JAX","RB","ELVISJOSEPH",59.7,163,"Elvis Joseph",23,14,3,0,0,0,0,0,68,294,4.32,0,18,183,10.17,2,60,NA,52,NA,0,0,0,29.4,0,18.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,192,52,-31.9
"ATL","TE","ALGECRUMPLER",51,175,"Alge Crumpler",24,16,12,0,0,0,0,0,0,0,NA,0,25,330,13.2,3,51,NA,18,NA,0,0,0,0,0,33,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,204,18,-31.9
"ATL","WR","TERANCEMATHIS",68.4,152,"Terance Mathis",34,16,16,0,0,0,0,0,0,0,NA,0,51,564,11.06,2,68,NA,55,NA,0,0,0,0,0,56.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,178,55,-32.1
"JAX","TE","KYLEBRADY",50.6,176,"Kyle Brady",29,16,16,0,0,0,0,0,0,0,NA,0,36,386,10.72,2,51,NA,19,NA,0,0,0,0,0,38.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,205,19,-32.3
"ATL","WR","BRIANFINNERAN",67.1,153,"Brian Finneran",25,16,1,0,0,0,0,0,0,0,NA,0,23,491,21.35,3,67,NA,57,NA,0,0,0,0,0,49.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,181,56,-33.4
"KAN","WR","DERRICKALEXANDER",66.6,154,"Derrick Alexander",30,13,11,0,0,0,0,0,2,16,8,0,27,470,17.41,3,67,NA,58,NA,0,0,0,1.6,0,47,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,182,57,-33.9
"NYG","K","MORTENANDERSEN",102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6,2,5,29,1,45,24,10,-5,29,-1,2001,116,15,-34
"WAS","RB","KIJANACARTER",57.1,166,"Ki-Jana Carter",28,14,0,0,0,0,0,0,63,308,4.89,3,13,83,6.38,0,57,NA,53,NA,0,0,0,30.8,18,8.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,195,53,-34.5
"ATL","WR","SHAWNJEFFERSON",65.9,150,"Shawn Jefferson",32,16,6,0,0,0,0,0,0,0,NA,0,37,539,14.57,2,68,NA,56,NA,0,0,0,0,0,53.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,183,58,-34.6
"CHI","WR","DAVIDTERRELL",65.5,155,"David Terrell",22,16,6,0,0,0,0,0,0,0,NA,0,34,415,12.21,4,66,NA,59,NA,0,0,0,0,0,41.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,184,59,-35
"GNB","K","RYANLONGWELL",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,1,11,44,1,36,28,5,-11,44,-1,2001,118,16,-35
"OAK","TE","ROLANDWILLIAMS",47.8,180,"Roland Williams",26,16,15,0,0,0,0,0,0,0,NA,0,33,298,9.03,3,48,NA,21,NA,0,0,0,0,0,29.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,209,20,-35.1
"GNB","WR","COREYBRADFORD",64.6,157,"Corey Bradford",26,16,6,0,0,0,0,0,0,0,NA,0,31,526,16.97,2,65,NA,60,NA,0,0,0,0,0,52.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,185,60,-35.9
"CAR","WR","MUHSINMUHAMMAD",64.5,156,"Muhsin Muhammad",28,11,11,0,0,0,0,0,0,0,NA,0,50,585,11.7,1,65,NA,61,NA,0,0,0,0,0,58.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,186,61,-36
"SFO","K","JOSECORTEZ",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,1,7,47,0,39,16,5,-7,47,0,2001,120,17,-36
"CLE","QB","TIMCOUCH",159.4,88,"Tim Couch",24,16,16,272,454,3040,17,21,38,128,3.37,0,1,-10,-10,0,159,NA,22,NA,121.6,68,-42,12.8,0,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,52,21,-36.84
"IND","TE","KENDILGER",45.86,181,"Ken Dilger*",30,16,16,1,1,39,1,0,0,0,NA,0,32,343,10.72,1,48,NA,20,NA,1.56,4,0,0,0,34.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,214,21,-37.04
"ATL","QB","CHRISCHANDLER",158.28,87,"Chris Chandler",36,14,14,223,365,2847,16,14,25,84,3.36,0,0,0,NA,0,160,NA,21,NA,113.88,64,-28,8.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,54,22,-37.96
"SEA","WR","KORENROBINSON",60.9,162,"Koren Robinson",21,16,13,0,0,0,0,0,4,13,3.25,0,39,536,13.74,1,61,NA,62,NA,0,0,0,1.3,0,53.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,191,62,-39.6
"BUF","RB","SHAWNBRYSON",52,173,"Shawn Bryson",25,15,3,0,0,0,0,0,80,341,4.26,2,9,59,6.56,0,52,NA,54,NA,0,0,0,34.1,12,5.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,202,54,-39.6
"CAR","K","JOHNKASAY",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,7,2,5,22,1,42,28,10,-5,22,-1,2001,124,18,-40
"TAM","K","MARTINGRAMATICA",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,5,NA,6,28,0,54,20,NA,-6,28,0,2001,124,18,-40
"OAK","RB","ZACKCROCKETT",51.5,174,"Zack Crockett",29,16,0,0,0,0,0,0,57,145,2.54,6,2,10,5,0,52,NA,55,NA,0,0,0,14.5,36,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,203,55,-40.1
"CLE","K","PHILDAWSON",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4,NA,3,29,1,54,16,NA,-3,29,-1,2001,126,20,-41
"MIA","K","OLINDOMARE",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,2,NA,2,39,1,51,8,NA,-2,39,-1,2001,126,20,-41
"TEN","K","JOENEDNEY",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,1,8,34,1,33,32,5,-8,34,-1,2001,126,20,-41
"BAL","RB","MOEWILLIAMS",50.1,177,"Moe Williams",27,15,2,0,0,0,0,0,65,291,4.48,0,23,210,9.13,0,50,NA,56,NA,0,0,0,29.1,0,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,206,56,-41.5
"CLE","WR","QUINCYMORGAN",57.9,165,"Quincy Morgan",24,16,9,0,0,0,0,0,2,27,13.5,0,30,432,14.4,2,58,NA,63,NA,0,0,0,2.7,0,43.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,193,63,-42.6
"NWE","RB","MARCEDWARDS",48.7,179,"Marc Edwards",27,16,13,0,0,0,0,0,51,141,2.76,1,25,166,6.64,2,49,NA,57,NA,0,0,0,14.1,6,16.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,207,57,-42.9
"SEA","K","RIANLINDELL",93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6,3,12,33,0,33,24,15,-12,33,0,2001,133,23,-43
"SEA","RB","RICKYWATTERS",48.5,178,"Ricky Watters",32,5,4,0,0,0,0,0,72,318,4.42,1,11,107,9.73,0,49,NA,58,NA,0,0,0,31.8,6,10.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,208,58,-43.1
"BAL","QB","ELVISGRBAC",153.12,89,"Elvis Grbac",31,14,14,265,467,3033,15,18,21,18,0.86,1,0,0,NA,0,153,NA,23,NA,121.32,60,-36,1.8,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,57,23,-43.12
"KAN","WR","SNOOPMINNIS",57.1,167,"Snoop Minnis",24,13,11,0,0,0,0,0,0,0,NA,0,33,511,15.48,1,57,NA,64,NA,0,0,0,0,0,51.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,195,64,-43.4
