"pos","name","points","overall_rank","name_info","team","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","pts","ydsA","passYdsA","rushYdsA","ptsA","int","fumlRec","sack","safety","blockfg","td","ptsAPG","fumlRecoveryPts","intCaughtPts","fgBlockedPts","sackPts","safetyPts","tdPts","paPts","year","overallRank","positionRank","vor"
"QB","JAYCUTLER",218.38,"74","Jay Cutler","DEN",24,16,16,297,467,3497,20,14,44,205,4.66,1,0,0,NA,0,218,NA,11,74,139.88,80,-28,20.5,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,21,11,27.52
"RB","LAURENCEMARONEY",131.1,"87","Laurence Maroney","NWE",22,13,6,0,0,0,0,0,185,835,4.51,6,4,116,29,0,133,NA,25,NA,0,0,0,83.5,36,11.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,96,25,27.4
"QB","KURTWARNER",218.18,"76","Kurt Warner","ARI",36,14,11,281,451,3417,27,17,17,15,0.88,1,0,0,NA,0,218,NA,12,76,136.68,108,-34,1.5,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,22,12,27.32
"RB","DESHAUNFOSTER",129.8,"89","DeShaun Foster","CAR",27,16,16,0,0,0,0,0,247,876,3.55,3,25,182,7.28,1,130,NA,27,NA,0,0,0,87.6,18,18.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,99,26,26.1
"RB","RONNIEBROWN",129.1,"88","Ronnie Brown","MIA",26,7,7,0,0,0,0,0,119,602,5.06,4,39,389,9.97,1,131,NA,26,NA,0,0,0,60.2,24,38.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,101,27,25.4
"WR","BERNARDBERRIAN",125.1,"65","Bernard Berrian","CHI",27,16,15,0,0,0,0,0,0,0,NA,0,71,951,13.39,5,125,8,26,65,0,0,0,0,0,95.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,109,26,24.5
"WR","NATEBURLESON",123.8,"66","Nate Burleson","SEA",26,16,12,0,0,0,0,0,2,4,2,0,50,694,13.88,9,124,7,27,66,0,0,0,0.4,0,69.4,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,115,27,23.2
"WR","REGGIEWILLIAMS",123.7,"67","Reggie Williams","JAX",24,15,6,0,0,0,0,0,1,8,8,0,38,629,16.55,10,124,7,28,67,0,0,0,0.8,0,62.9,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,116,28,23.1
"RB","KEVINJONES",125.8,"90","Kevin Jones","DET",25,13,10,0,0,0,0,0,153,581,3.8,8,32,197,6.16,0,126,NA,28,NA,0,0,0,58.1,48,19.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,107,28,22.1
"RB","RONDAYNE",124.5,"91","Ron Dayne","HOU",29,13,8,0,0,0,0,0,194,773,3.98,6,17,112,6.59,0,125,NA,29,NA,0,0,0,77.3,36,11.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,112,29,20.8
"WR","DONALDDRIVER",117.2,"78","Donald Driver*","GNB",32,15,14,0,0,0,0,0,2,4,2,0,82,1048,12.78,2,117,NA,30,78,0,0,0,0.4,0,104.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,125,29,16.6
"RB","WARRICKDUNN",119.8,"92","Warrick Dunn","ATL",32,16,15,0,0,0,0,0,227,720,3.17,4,37,238,6.43,0,120,NA,30,NA,0,0,0,72,24,23.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,122,30,16.1
"WR","HINESWARD",116.3,"72","Hines Ward","PIT",31,13,13,0,0,0,0,0,3,11,3.67,0,71,732,10.31,7,118,1,29,72,0,0,0,1.1,0,73.2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,128,30,15.7
"RB","DEANGELOWILLIAMS",119.2,"93","DeAngelo Williams","CAR",24,16,0,0,0,0,0,0,144,717,4.98,4,23,175,7.61,1,119,NA,31,NA,0,0,0,71.7,24,17.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,123,31,15.5
"WR","LEEEVANS",114.9,"96","Lee Evans","BUF",26,16,16,0,0,0,0,0,0,0,NA,0,55,849,15.44,5,115,NA,31,NA,0,0,0,0,0,84.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,131,31,14.3
"WR","ROYWILLIAMS",113.9,"99","Roy Williams","DET",26,12,12,0,0,0,0,0,2,1,0.5,0,64,838,13.09,5,114,NA,32,NA,0,0,0,0.1,0,83.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,134,32,13.3
"RB","ADRIANPETERSON",115.36,"97","Adrian Peterson","CHI",28,16,5,1,1,9,1,0,151,510,3.38,3,51,420,8.24,0,115,NA,32,NA,0.36,4,0,51,18,42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,129,32,11.66
"WR","PATRICKCRAYTON",111.7,"101","Patrick Crayton","DAL",28,15,13,0,0,0,0,0,0,0,NA,0,50,697,13.94,7,112,NA,33,NA,0,0,0,0,0,69.7,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,137,33,11.1
"QB","JONKITNA",201.92,"79","Jon Kitna","DET",35,16,16,355,561,4068,18,20,25,63,2.52,0,1,9,9,0,202,NA,13,NA,162.72,72,-40,6.3,0,0.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,24,13,11.06
"RB","MAURICEMORRIS",114.1,"98","Maurice Morris","SEA",28,14,6,0,0,0,0,0,140,628,4.49,4,23,213,9.26,1,114,NA,33,NA,0,0,0,62.8,24,21.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,133,33,10.4
"WR","CALVINJOHNSON",110.8,"103","Calvin Johnson","DET",22,15,10,0,0,0,0,0,4,52,13,1,48,756,15.75,4,111,NA,34,NA,0,0,0,5.2,6,75.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,141,34,10.2
"QB","ELIMANNING",198.34,"80","Eli Manning","NYG",26,16,16,297,529,3336,23,20,29,69,2.38,1,0,0,NA,0,198,NA,14,NA,133.44,92,-40,6.9,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,26,14,7.47999999999999
"RB","NAJEHDAVENPORT",110.3,"104","Najeh Davenport","PIT",28,15,1,0,0,0,0,0,107,499,4.66,5,18,184,10.22,2,110,NA,34,NA,0,0,0,49.9,30,18.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,142,34,6.60000000000001
"WR","KEVINWALTER",107,"107","Kevin Walter","HOU",26,16,15,0,0,0,0,0,5,30,6,0,65,800,12.31,4,107,NA,35,NA,0,0,0,3,0,80,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,148,35,6.39999999999999
"WR","JERRYPORTER",106.5,"108","Jerry Porter","OAK",29,16,16,0,0,0,0,0,0,0,NA,0,44,705,16.02,6,107,NA,36,NA,0,0,0,0,0,70.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,151,36,5.89999999999999
"RB","SHAUNALEXANDER",109.2,"105","Shaun Alexander","SEA",30,13,10,0,0,0,0,0,207,716,3.46,4,14,76,5.43,1,109,NA,35,NA,0,0,0,71.6,24,7.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,146,35,5.5
"WR","REGGIEBROWN",105.6,"109","Reggie Brown","PHI",26,16,14,0,0,0,0,0,5,36,7.2,0,61,780,12.79,4,106,NA,37,NA,0,0,0,3.6,0,78,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,153,37,4.99999999999999
"TE","HEATHMILLER",98.6,"51","Heath Miller","PIT",25,16,16,0,0,0,0,0,0,0,NA,0,47,566,12.04,7,99,20,7,51,0,0,0,0,0,56.6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,169,7,3.79999999999998
"QB","DAVIDGARRARD",190.86,"81","David Garrard","JAX",29,12,12,208,325,2509,18,3,49,185,3.78,1,0,0,NA,0,193,NA,15,NA,100.36,72,-6,18.5,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,31,15,0
"RB","CEDRICBENSON",103.7,"112","Cedric Benson","CHI",25,11,11,0,0,0,0,0,196,674,3.44,4,17,123,7.24,0,104,NA,36,NA,0,0,0,67.4,24,12.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,157,36,0
"WR","LAVERANUESCOLES",100.6,"115","Laveranues Coles","NYJ",30,12,10,0,0,0,0,0,0,0,NA,0,55,646,11.75,6,101,NA,38,NA,0,0,0,0,0,64.6,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,165,38,0
"TE","OWENDANIELS",94.8,"53","Owen Daniels","HOU",25,16,16,0,0,0,0,0,0,0,NA,0,63,768,12.19,3,95,16,8,53,0,0,0,0,0,76.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,178,8,0
"K","MASONCROSBY",148,NA,NA,"GNB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9,3,8,48,0,57,36,15,-8,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,73,1,0
"Def","NEWENGLANDPATRIOTS",192.98272,"2.","New England Patriots",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,4613,3043,1570,274,19,12,44,0,0,7,17.125,24,38,0,44,0,42,44.98272,2007,29,2,0
"WR","SANTANAMOSS",100.1,"116","Santana Moss","WAS",28,14,14,0,0,0,0,0,3,13,4.33,0,61,808,13.25,3,100,NA,39,NA,0,0,0,1.3,0,80.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,166,39,-0.5
"TE","DONALDLEE",93.5,"56","Donald Lee","GNB",27,15,12,0,0,0,0,0,0,0,NA,0,48,575,11.98,6,94,15,9,56,0,0,0,0,0,57.5,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,183,9,-1.30000000000001
"QB","PHILIPRIVERS",189.38,"82","Philip Rivers","SDG",26,16,16,277,460,3152,21,15,29,33,1.14,1,0,0,NA,0,189,NA,16,NA,126.08,84,-30,3.3,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,33,16,-1.48000000000002
"RB","DERRICKWARD",102.1,"114","Derrick Ward","NYG",27,8,5,0,0,0,0,0,125,602,4.82,3,26,179,6.88,1,102,NA,37,NA,0,0,0,60.2,18,17.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,161,37,-1.59999999999999
"RB","SELVINYOUNG",102,"113","Selvin Young","DEN",24,15,8,0,0,0,0,0,140,729,5.21,1,35,231,6.6,0,102,NA,38,NA,0,0,0,72.9,6,23.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,162,38,-1.7
"K","ROBBIRONAS",146,NA,NA,"TEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,9,4,4,28,0,66,36,20,-4,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,76,2,-2
"WR","ISAACBRUCE",96.9,"122","Isaac Bruce","STL",35,14,12,0,0,0,0,0,2,-4,-2,0,55,733,13.33,4,97,NA,41,NA,0,0,0,-0.4,0,73.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,172,40,-3.70000000000002
"WR","DAVIDPATTEN",96.7,"121","David Patten","NOR",33,16,5,0,0,0,0,0,2,-5,-2.5,0,54,792,14.67,3,97,NA,42,NA,0,0,0,-0.5,0,79.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,173,41,-3.90000000000001
"RB","TRAVISHENRY",99.6,"117","Travis Henry","DEN",29,12,7,0,0,0,0,0,167,691,4.14,4,7,65,9.29,0,100,NA,39,NA,0,0,0,69.1,24,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,168,39,-4.09999999999999
"WR","ARNAZBATTLE",96.4,"123","Arnaz Battle","SFO",27,16,15,0,0,0,0,0,4,4,1,1,50,600,12,5,96,NA,43,NA,0,0,0,0.4,6,60,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,174,42,-4.2
"WR","RONALDCURRY",95.8,"118","Ronald Curry","OAK",28,16,13,0,1,0,0,0,1,1,1,0,55,717,13.04,4,100,NA,40,NA,0,0,0,0.1,0,71.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,177,43,-4.80000000000001
"RB","LARRYJOHNSON",98.5,"119","Larry Johnson","KAN",28,8,8,0,1,0,0,0,158,559,3.54,3,30,186,6.2,1,99,NA,40,NA,0,0,0,55.9,18,18.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,170,40,-5.2
"Def","CHICAGOBEARS",187.08144,"8t.","Chicago Bears",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,5675,3702,1973,348,16,17,41,1,3,8,21.75,34,32,6,41,2,48,24.08144,2007,35,3,-5.90128000000001
"RB","LAMONTJORDAN",97.6,"120","LaMont Jordan","OAK",29,12,7,0,0,0,0,0,144,549,3.81,3,28,247,8.82,0,98,NA,41,NA,0,0,0,54.9,18,24.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,171,41,-6.09999999999999
"WR","ROYDELLWILLIAMS",94.2,"127","Roydell Williams","TEN",26,16,14,0,0,0,0,0,2,-17,-8.5,0,55,719,13.07,4,94,NA,44,NA,0,0,0,-1.7,0,71.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,181,44,-6.40000000000001
"WR","AMANITOOMER",94,"126","Amani Toomer","NYG",33,16,15,0,0,0,0,0,0,0,NA,0,59,760,12.88,3,94,NA,45,NA,0,0,0,0,0,76,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,182,45,-6.60000000000001
"WR","BRANDONSTOKLEY",92.9,"128","Brandon Stokley","DEN",31,13,9,0,0,0,0,0,1,-6,-6,0,40,635,15.88,5,93,NA,46,NA,0,0,0,-0.6,0,63.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,184,46,-7.7
"RB","AARONSTECKER",95.9,"124","Aaron Stecker","NOR",32,16,6,0,0,0,0,0,115,448,3.9,5,36,211,5.86,0,96,NA,42,NA,0,0,0,44.8,30,21.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,176,42,-7.8
"TE","TONYSCHEFFLER",84.9,"68","Tony Scheffler","DEN",24,16,7,0,0,0,0,0,0,0,NA,0,49,549,11.2,5,85,6,10,68,0,0,0,0,0,54.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,195,10,-9.90000000000001
"WR","DEIONBRANCH",90.1,"131","Deion Branch","SEA",28,11,11,0,0,0,0,0,0,0,NA,0,49,661,13.49,4,90,NA,47,NA,0,0,0,0,0,66.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,187,47,-10.5
"K","NICKFOLK",137,NA,NA,"DAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,2,5,53,0,51,28,10,-5,53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,86,3,-11
"K","STEPHENGOSTKOWSKI",137,NA,NA,"NWE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,NA,3,74,0,54,12,NA,-3,74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,86,3,-11
"Def","MINNESOTAVIKINGS",181.48832,"7.","Minnesota Vikings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,5414,4233,1181,311,17,14,35,1,0,8,19.4375,28,34,0,35,2,48,34.48832,2007,39,4,-11.4944
"WR","DONTESTALLWORTH",88.9,"132","Donte' Stallworth","NWE",27,16,9,0,0,0,0,0,1,12,12,0,46,697,15.15,3,89,NA,48,NA,0,0,0,1.2,0,69.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,189,48,-11.7
"RB","JULIUSJONES",91.1,"130","Julius Jones","DAL",26,16,16,0,0,0,0,0,164,588,3.59,2,23,203,8.83,0,91,NA,43,NA,0,0,0,58.8,12,20.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,185,43,-12.6
"K","JOSHBROWN",135,NA,NA,"SEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,8,3,6,43,0,51,32,15,-6,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,89,5,-13
"WR","JUSTINGAGE",87,"136","Justin Gage","TEN",26,16,8,0,0,0,0,0,0,0,NA,0,55,750,13.64,2,87,NA,49,NA,0,0,0,0,0,75,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,190,49,-13.6
"WR","DENNISNORTHCUTT",86.8,"135","Dennis Northcutt","JAX",30,15,11,0,0,0,0,0,6,27,4.5,0,44,601,13.66,4,87,NA,50,NA,0,0,0,2.7,0,60.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,191,50,-13.8
"Def","SEATTLESEAHAWKS",178.91568,"11.","Seattle Seahawks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,5149,3505,1644,291,20,14,45,1,0,4,18.1875,28,40,0,45,2,24,39.91568,2007,41,5,-14.06704
"TE","JEREMYSHOCKEY",80.5,"70","Jeremy Shockey","NYG",27,14,14,0,0,0,0,0,1,6,6,0,57,619,10.86,3,81,2,11,70,0,0,0,0.6,0,61.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,199,11,-14.3
"RB","CHRISBROWN",89,"133","Chris Brown","TEN",26,12,1,0,0,0,0,0,102,462,4.53,5,19,128,6.74,0,89,NA,44,NA,0,0,0,46.2,30,12.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,188,44,-14.7
"K","ROBBIEGOULD",133,NA,NA,"CHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,12,NA,5,33,0,57,48,NA,-5,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,92,6,-15
"K","SHAYNEGRAHAM",133,NA,NA,"CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,6,NA,3,37,0,75,24,NA,-3,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,92,6,-15
