"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"NYG","RB","TYRONEWHEATLEY",96.3,117,"Tyrone Wheatley",25,14,7,0,0,0,0,0,152,583,3.84,4,16,140,8.75,0,96,NA,36,NA,0,0,0,58.3,24,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,131,36,0
"CIN","WR","CARLPICKENS",98.9,112,"Carl Pickens",27,12,12,0,0,0,0,0,1,-6,-6,0,52,695,13.37,5,99,NA,38,NA,0,0,0,-0.6,0,69.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,123,38,0
"GNB","TE","MARKCHMURA",77.7,58,"Mark Chmura*",28,15,14,0,0,0,0,0,0,0,NA,0,38,417,10.97,6,78,16,9,58,0,0,0,0,0,41.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,154,8,0
"JAX","K","MIKEHOLLIS",140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,7,2,5,41,0,66,28,10,-5,41,0,1997,65,1,0
"CIN","TE","TONYMCGEE",77.4,56,"Tony McGee",26,16,16,0,0,0,0,0,0,0,NA,0,34,414,12.18,6,79,17,8,56,0,0,0,0,0,41.4,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,155,9,-0.299999999999997
"NYJ","WR","WAYNECHREBET",97.9,114,"Wayne Chrebet",24,16,1,0,0,0,0,0,0,0,NA,0,58,799,13.78,3,98,NA,39,NA,0,0,0,0,0,79.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,125,39,-1
"PHI","RB","CHARLIEGARNER",95.2,120,"Charlie Garner",25,16,2,0,0,0,0,0,116,547,4.72,3,24,225,9.38,0,95,NA,37,NA,0,0,0,54.7,18,22.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,134,37,-1.10000000000001
"SEA","WR","MIKEPRITCHARD",97.7,113,"Mike Pritchard",28,16,15,0,0,0,0,0,1,14,14,0,64,843,13.17,2,98,NA,40,NA,0,0,0,1.4,0,84.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,126,40,-1.19999999999999
"SFO","WR","JJSTOKES",97.3,115,"J.J. Stokes",25,16,16,0,0,0,0,0,0,0,NA,0,58,733,12.64,4,97,NA,41,NA,0,0,0,0,0,73.3,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,127,41,-1.60000000000001
"NWE","WR","SHAWNJEFFERSON",96.1,118,"Shawn Jefferson",28,16,14,0,0,0,0,0,0,0,NA,0,54,841,15.57,2,96,NA,42,NA,0,0,0,0,0,84.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,132,42,-2.8
"NWE","WR","TROYBROWN",94.9,121,"Troy Brown",26,16,6,0,0,0,0,0,1,-18,-18,0,41,607,14.8,6,95,NA,43,NA,0,0,0,-1.8,0,60.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,135,43,-4
"TAM","QB","TRENTDILFER",180.1,82,"Trent Dilfer*",25,16,16,217,386,2555,21,11,33,99,3,1,0,0,NA,0,180,NA,16,NA,102.2,84,-22,9.9,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,35,16,-4.66
"BUF","RB","THURMANTHOMAS",91.1,123,"Thurman Thomas",31,16,16,0,0,0,0,0,154,643,4.18,1,30,208,6.93,0,91,NA,38,NA,0,0,0,64.3,6,20.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,138,38,-5.20000000000002
"IND","WR","SEANDAWKINS",92.4,122,"Sean Dawkins",26,14,12,0,0,0,0,0,0,0,NA,0,68,804,11.82,2,92,NA,44,NA,0,0,0,0,0,80.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,137,44,-6.5
"DAL","K","RICHIECUNNINGHAM",132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,7,1,3,24,0,78,28,5,-3,24,0,1997,72,2,-8
"WAS","RB","STEPHENDAVIS",88.1,129,"Stephen Davis",23,14,6,0,0,0,0,0,141,567,4.02,3,18,134,7.44,0,88,NA,39,NA,0,0,0,56.7,18,13.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,146,39,-8.2
"NYJ","QB","NEILODONNELL",175.44,84,"Neil O'Donnell",31,15,14,259,460,2796,17,7,32,36,1.13,1,0,0,NA,0,175,NA,18,NA,111.84,68,-14,3.6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,38,17,-9.31999999999999
"NOR","WR","RANDALHILL",89.2,124,"Randal Hill",28,15,15,0,0,0,0,0,1,11,11,0,55,761,13.84,2,89,NA,45,NA,0,0,0,1.1,0,76.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,142,45,-9.7
"DAL","WR","ANTHONYMILLER",89.1,125,"Anthony Miller",32,16,16,0,0,0,0,0,1,6,6,0,46,645,14.02,4,89,NA,46,NA,0,0,0,0.6,0,64.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,143,46,-9.80000000000001
"WAS","WR","LESLIESHEPHERD",88.9,126,"Leslie Shepherd",28,11,9,0,0,0,0,0,4,27,6.75,0,29,562,19.38,5,89,NA,47,NA,0,0,0,2.7,0,56.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,144,47,-10
"BAL","QB","VINNYTESTAVERDE",174.24,83,"Vinny Testaverde",34,13,13,271,470,2971,18,15,34,138,4.06,0,1,-4,-4,0,178,NA,17,NA,118.84,72,-30,13.8,0,-0.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,40,18,-10.52
"SFO","K","GARYANDERSON",128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,8,1,7,38,0,60,32,5,-7,38,0,1997,75,3,-12
"KAN","K","PETESTOYANOVICH",127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,12,2,1,35,1,36,48,10,-1,35,-1,1997,77,4,-13
"STL","TE","ERNIECONWELL",64.4,72,"Ernie Conwell",25,16,16,0,0,0,0,0,0,0,NA,0,38,404,10.63,4,64,2,10,72,0,0,0,0,0,40.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,179,10,-13.3
"TEN","WR","WILLIEDAVIS",85.28,130,"Willie Davis",30,16,15,1,1,22,1,0,0,0,NA,0,43,564,13.12,4,85,NA,48,NA,0.88,4,0,0,0,56.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,147,48,-13.62
"WAS","QB","GUSFREROTTE",169.78,86,"Gus Frerotte",26,13,13,204,402,2682,17,12,24,65,2.71,2,0,0,NA,0,170,NA,20,NA,107.28,68,-24,6.5,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,43,19,-14.98
"SDG","TE","FREDDIEJONES",62.5,74,"Freddie Jones",23,13,8,0,0,0,0,0,0,0,NA,0,41,505,12.32,2,63,1,11,74,0,0,0,0,0,50.5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,183,11,-15.2
"JAX","TE","PETEMITCHELL",62,76,"Pete Mitchell",26,16,12,0,0,0,0,0,0,0,NA,0,35,380,10.86,4,62,NA,12,76,0,0,0,0,0,38,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,185,12,-15.7
"ARI","RB","LARRYCENTERS",80.5,132,"Larry Centers",29,15,14,0,0,0,0,0,101,276,2.73,1,54,409,7.57,1,81,NA,40,NA,0,0,0,27.6,6,40.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,150,40,-15.8
"DET","K","JASONHANSON",124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,5,3,3,39,1,54,20,15,-3,39,-1,1997,82,5,-16
"CHI","QB","ERIKKRAMER",168.74,85,"Erik Kramer",33,15,13,275,477,3011,14,14,27,83,3.07,2,0,0,NA,0,173,NA,19,NA,120.44,56,-28,8.3,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,44,20,-16.02
"DEN","K","JASONELAM",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,3,10,46,0,60,12,15,-10,46,0,1997,83,6,-17
"SFO","RB","WILLIAMFLOYD",79.2,134,"William Floyd",25,15,15,0,0,0,0,0,78,231,2.96,3,37,321,8.68,1,79,NA,41,NA,0,0,0,23.1,18,32.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,153,41,-17.1
"CAR","WR","RAECARRUTH",80.8,133,"Rae Carruth",23,15,14,0,0,0,0,0,6,23,3.83,0,44,545,12.39,4,81,NA,49,NA,0,0,0,2.3,0,54.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,149,49,-18.1
"NOR","RB","MARIOBATES",77.04,136,"Mario Bates",24,12,7,1,1,21,1,0,119,440,3.7,4,5,42,8.4,0,77,NA,42,NA,0.84,4,0,44,24,4.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,157,42,-19.26
"IND","K","CARYBLANCHARD",120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,10,1,9,21,0,63,40,5,-9,21,0,1997,87,7,-20
"NWE","K","ADAMVINATIERI",119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,1,4,40,0,54,24,5,-4,40,0,1997,91,8,-21
"DAL","RB","SHERMANWILLIAMS",74.7,138,"Sherman Williams",24,16,0,0,0,0,0,0,121,468,3.87,2,21,159,7.57,0,75,NA,43,NA,0,0,0,46.8,12,15.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,162,43,-21.6
"TAM","WR","REIDELANTHONY",77.2,135,"Reidel Anthony",21,16,13,0,0,0,0,0,5,84,16.8,0,35,448,12.8,4,77,NA,50,NA,0,0,0,8.4,0,44.8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,156,50,-21.7
"IND","TE","KENDILGER",56,168,"Ken Dilger",26,14,14,0,0,0,0,0,0,0,NA,0,27,380,14.07,3,56,NA,13,NA,0,0,0,0,0,38,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,193,13,-21.7
"MIN","TE","ANDREWGLOVER",55.8,165,"Andrew Glover",30,13,11,0,0,0,0,0,0,0,NA,0,32,378,11.81,3,56,NA,14,NA,0,0,0,0,0,37.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,195,14,-21.9
"GNB","K","RYANLONGWELL",118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,6,48,0,63,8,5,-6,48,0,1997,93,9,-22
"NYJ","K","JOHNHALL",117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,4,13,36,0,66,8,20,-13,36,0,1997,95,10,-23
"CHI","WR","CHRISPENN",75.5,137,"Chris Penn",26,14,4,0,0,0,0,0,1,-1,-1,0,47,576,12.26,3,76,NA,51,NA,0,0,0,-0.1,0,57.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,160,51,-23.4
"WAS","RB","LARRYBOWIE",72.8,142,"Larry Bowie",24,15,12,0,0,0,0,0,28,100,3.57,2,34,388,11.41,2,73,NA,44,NA,0,0,0,10,12,38.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,164,44,-23.5
"PIT","WR","COURTNEYHAWKINS",75.2,139,"Courtney Hawkins",28,15,3,0,0,0,0,0,5,17,3.4,0,45,555,12.33,3,75,NA,52,NA,0,0,0,1.7,0,55.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,161,52,-23.7
"TEN","K","ALDELGRECO",116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,7,2,8,32,0,54,28,10,-8,32,0,1997,96,11,-24
"WAS","TE","JAMIEASHER",53.4,177,"Jamie Asher",25,16,13,0,0,0,0,0,0,0,NA,0,49,474,9.67,1,53,NA,15,NA,0,0,0,0,0,47.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,202,15,-24.3
"PHI","RB","KEVINTURNER",71.9,145,"Kevin Turner",28,16,10,0,0,0,0,0,18,96,5.33,0,48,443,9.23,3,72,NA,45,NA,0,0,0,9.6,0,44.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,167,45,-24.4
"CHI","TE","RYANWETNIGHT",52.4,182,"Ryan Wetnight",27,16,3,0,0,0,0,0,0,0,NA,0,46,464,10.09,1,52,NA,16,NA,0,0,0,0,0,46.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,206,16,-25.3
"TAM","WR","KARLWILLIAMS",73.1,141,"Karl Williams",26,16,7,0,0,0,0,0,1,5,5,0,33,486,14.73,4,73,NA,53,NA,0,0,0,0.5,0,48.6,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,163,53,-25.8
"MIA","K","OLINDOMARE",114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,1,8,33,0,72,12,5,-8,33,0,1997,99,12,-26
"WAS","WR","MICHAELWESTBROOK",72.8,140,"Michael Westbrook",25,13,9,0,0,0,0,0,3,-11,-3.67,0,34,559,16.44,3,73,NA,54,NA,0,0,0,-1.1,0,55.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,164,54,-26.1
"ARI","TE","CHRISGEDNEY",51.6,183,"Chris Gedney",27,16,3,0,0,0,0,0,1,15,15,0,23,261,11.35,4,52,NA,17,NA,0,0,0,1.5,0,26.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,211,17,-26.1
"DET","RB","TOMMYVARDELL",70,147,"Tommy Vardell",28,16,10,0,0,0,0,0,32,122,3.81,6,16,218,13.63,0,70,NA,47,NA,0,0,0,12.2,36,21.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,169,46,-26.3
"WAS","WR","HENRYELLARD",72.5,143,"Henry Ellard",36,16,11,0,0,0,0,0,0,0,NA,0,32,485,15.16,4,73,NA,55,NA,0,0,0,0,0,48.5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,166,55,-26.4
"SEA","RB","LAMARSMITH",69.5,144,"Lamar Smith",27,12,2,0,0,0,0,0,91,392,4.31,2,23,183,7.96,0,72,NA,46,NA,0,0,0,39.2,12,18.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,171,47,-26.8
"SFO","TE","BRENTJONES",50.3,186,"Brent Jones",34,13,12,0,0,0,0,0,0,0,NA,0,29,383,13.21,2,50,NA,19,NA,0,0,0,0,0,38.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,212,18,-27.4
"KAN","RB","GREGHILL",67.6,150,"Greg Hill",25,16,16,0,0,0,0,0,157,550,3.5,0,12,126,10.5,0,68,NA,48,NA,0,0,0,55,0,12.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,175,48,-28.7
"KAN","TE","TONYGONZALEZ",48.8,184,"Tony Gonzalez",21,16,0,0,0,0,0,0,0,0,NA,0,33,368,11.15,2,51,NA,18,NA,0,0,0,0,0,36.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,216,19,-28.9
"PIT","K","NORMJOHNSON",111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,6,1,3,40,0,45,24,5,-3,40,0,1997,102,13,-29
"SDG","WR","ERICMETCALF",69.1,148,"Eric Metcalf*+",29,16,1,0,0,0,0,0,3,-5,-1.67,0,40,576,14.4,2,69,NA,56,NA,0,0,0,-0.5,0,57.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,172,56,-29.8
"PIT","TE","MARKBRUENER",47.7,188,"Mark Bruener",25,16,16,0,0,0,0,0,0,0,NA,0,18,117,6.5,6,48,NA,20,NA,0,0,0,0,0,11.7,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,218,20,-30
"PIT","WR","CHARLESJOHNSON",68.8,149,"Charles Johnson",25,13,11,0,0,0,0,0,0,0,NA,0,46,568,12.35,2,69,NA,57,NA,0,0,0,0,0,56.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,173,57,-30.1
"BUF","TE","LONNIEJOHNSON",46.6,189,"Lonnie Johnson",26,16,16,0,0,0,0,0,1,6,6,0,41,340,8.29,2,47,NA,21,NA,0,0,0,0.6,0,34,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,221,21,-31.1
"TEN","WR","CHRISSANDERS",67,151,"Chris Sanders",25,15,14,0,0,0,0,0,1,-8,-8,0,31,498,16.06,3,67,NA,58,NA,0,0,0,-0.8,0,49.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,176,58,-31.9
"TAM","TE","DAVEMOORE",45.7,194,"Dave Moore",28,16,7,0,0,0,0,0,0,0,NA,0,19,217,11.42,4,46,NA,23,NA,0,0,0,0,0,21.7,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,223,22,-32
"BAL","K","MATTSTOVER",108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,6,NA,8,32,0,60,24,NA,-8,32,0,1997,107,14,-32
"NYJ","TE","FREDBAXTER",45.6,196,"Fred Baxter",26,16,9,0,0,0,0,0,0,0,NA,0,27,276,10.22,3,46,NA,24,NA,0,0,0,0,0,27.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,224,23,-32.1
"NYJ","WR","JEFFGRAHAM",66.2,154,"Jeff Graham",28,16,16,0,0,0,0,0,0,0,NA,0,42,542,12.9,2,66,NA,59,NA,0,0,0,0,0,54.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,177,59,-32.7
"ARI","QB","JAKEPLUMMER",151.92,87,"Jake Plummer",23,10,9,157,296,2203,15,15,39,216,5.54,2,1,2,2,0,154,NA,21,NA,88.12,60,-30,21.6,12,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,53,21,-32.84
"ATL","K","MORTENANDERSEN",107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,2,4,35,0,54,12,10,-4,35,0,1997,108,15,-33
"STL","RB","JERALDMOORE",62.9,156,"Jerald Moore",23,9,5,0,0,0,0,0,104,380,3.65,3,8,69,8.63,0,63,NA,49,NA,0,0,0,38,18,6.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,182,49,-33.4
"DAL","TE","ERICBJORNSON",44.2,192,"Eric Bjornson",26,14,14,0,0,0,0,0,0,0,NA,0,47,442,9.4,0,46,NA,22,NA,0,0,0,0,0,44.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,227,24,-33.5
"KAN","TE","TEDPOPSON",44,202,"Ted Popson",31,13,12,0,0,0,0,0,0,0,NA,0,35,320,9.14,2,44,NA,25,NA,0,0,0,0,0,32,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,229,25,-33.7
"2TM","K","GREGDAVIS",106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,6,NA,8,31,1,60,24,NA,-8,31,-1,1997,110,16,-34
"STL","K","JEFFWILKINS",106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,7,2,12,32,0,48,28,10,-12,32,0,1997,110,16,-34
"PHI","WR","FREDDIESOLOMON",63.5,152,"Freddie Solomon",25,15,5,0,0,0,0,0,0,0,NA,0,29,455,15.69,3,66,NA,60,NA,0,0,0,0,0,45.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,181,60,-35.4
"SEA","TE","CARLESTERCRUMPLER",42.1,206,"Carlester Crumpler",26,15,12,0,0,0,0,0,0,0,NA,0,31,361,11.65,1,42,NA,26,NA,0,0,0,0,0,36.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,234,26,-35.6
"SEA","K","TODDPETERSON",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,5,1,6,37,0,48,20,5,-6,37,0,1997,117,18,-36
"TEN","RB","RODNEYTHOMAS",60.1,161,"Rodney Thomas",24,16,1,0,0,0,0,0,67,310,4.63,3,14,111,7.93,0,60,NA,50,NA,0,0,0,31,18,11.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,188,50,-36.2
"PHI","WR","MICHAELTIMPSON",60.4,159,"Michael Timpson",30,15,10,0,0,0,0,0,0,0,NA,0,42,484,11.52,2,60,NA,61,NA,0,0,0,0,0,48.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,187,61,-38.5
"ARI","RB","LEELANDMCELROY",57.6,162,"Leeland McElroy",23,14,8,0,0,0,0,0,135,424,3.14,2,7,32,4.57,0,58,NA,52,NA,0,0,0,42.4,12,3.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,189,51,-38.7
"CAR","RB","ANTHONYJOHNSON",57.6,160,"Anthony Johnson",30,16,7,0,0,0,0,0,97,358,3.69,0,21,158,7.52,1,60,NA,51,NA,0,0,0,35.8,0,15.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,189,51,-38.7
"NOR","K","DOUGBRIEN",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6,4,4,22,0,39,24,20,-4,22,0,1997,119,19,-39
"CIN","QB","JEFFBLAKE",144.4,88,"Jeff Blake",27,11,11,184,317,2125,8,7,45,234,5.2,3,0,0,NA,0,146,NA,22,NA,85,32,-14,23.4,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,61,22,-40.36
"MIN","RB","LEROYHOARD",55.9,167,"Leroy Hoard",29,12,1,0,0,0,0,0,80,235,2.94,4,11,84,7.64,0,56,NA,53,NA,0,0,0,23.5,24,8.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,194,53,-40.4
"CAR","RB","SCOTTGREENE",55.4,169,"Scott Greene",25,16,14,0,0,0,0,0,45,157,3.49,1,40,277,6.93,1,55,NA,54,NA,0,0,0,15.7,6,27.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,197,54,-40.9
"CAR","WR","ROCKETISMAIL",57.1,163,"Rocket Ismail",28,13,2,0,0,0,0,0,4,32,8,0,36,419,11.64,2,57,NA,62,NA,0,0,0,3.2,0,41.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,191,62,-41.8
"NYJ","TE","KYLEBRADY",35.8,219,"Kyle Brady",25,16,14,0,0,0,0,0,0,0,NA,0,22,238,10.82,2,36,NA,27,NA,0,0,0,0,0,23.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,248,27,-41.9
"GNB","RB","WILLIAMHENDERSON",54,175,"William Henderson",26,16,14,0,0,0,0,0,31,113,3.65,0,41,367,8.95,1,54,NA,55,NA,0,0,0,11.3,0,36.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,201,55,-42.3
"BUF","K","STEVECHRISTIE",97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8,1,6,21,0,45,32,5,-6,21,0,1997,128,20,-43
"CAR","K","JOHNKASAY",97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,3,4,25,0,45,16,15,-4,25,0,1997,128,20,-43
"CAR","WR","MARKCARRIER",55.6,164,"Mark Carrier",32,9,6,0,0,0,0,0,0,0,NA,0,33,436,13.21,2,56,NA,63,NA,0,0,0,0,0,43.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,196,63,-43.3
"MIA","RB","JERRISMCPHAIL",52.8,180,"Jerris McPhail",25,14,1,0,0,0,0,0,17,146,8.59,1,34,262,7.71,1,53,NA,57,NA,0,0,0,14.6,6,26.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,204,56,-43.5
