"team","pos","name","points","overall_rank","name_info","age","games","games_start","pass_comp","pass_att","pass_yds","pass_td","pass_int","rush_att","rush_yds","rush_yds_att","rush_td","receptions","rec_yds","yds_rec","rec_td","fant_points","vbd","pos_rank","ovrank","passYdsPts","passTdsPts","passIntPts","rushYdsPts","rushTdsPts","recYdsPts","recTdsPts","fg30","fg40","fg50","fgMissed","pat","patMissed","fg30Pts","fg40Pts","fg50Pts","fgMissedPts","patPts","patMissedPts","year","overallRank","positionRank","vor"
"CIN","WR","EDDIEBROWN",78.8,116,"Eddie Brown",25,12,12,0,0,0,0,0,1,0,0,0,44,608,13.82,3,79,NA,38,NA,0,0,0,0,0,60.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,119,38,0
"DAL","TE","DOUGCOSBIE",59.6,57,"Doug Cosbie",31,12,12,0,0,0,0,0,1,-5,-5,0,36,421,11.69,3,60,17,8,57,0,0,0,-0.5,0,42.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,165,8,0
"NOR","K","MORTENANDERSEN",125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8,2,8,37,0,54,32,10,-8,37,0,1987,44,1,0
"PIT","RB","FRANKPOLLARD",79.3,114,"Frank Pollard",30,12,7,0,0,0,0,0,128,536,4.19,3,14,77,5.5,0,79,NA,37,NA,0,0,0,53.6,18,7.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,117,37,-1.50000000000001
"PIT","RB","WALTERABERCROMBIE",78.8,115,"Walter Abercrombie",28,12,12,0,0,0,0,0,123,459,3.73,2,24,209,8.71,0,79,NA,38,NA,0,0,0,45.9,12,20.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,119,38,-2
"SEA","WR","RAYBUTLER",76.5,117,"Ray Butler",31,12,3,0,0,0,0,0,0,0,NA,0,33,465,14.09,5,77,NA,39,NA,0,0,0,0,0,46.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,124,39,-2.30000000000001
"DEN","WR","RICKYNATTIEL",76.3,122,"Ricky Nattiel",21,12,3,0,0,0,0,0,2,13,6.5,0,31,630,20.32,2,76,NA,40,NA,0,0,0,1.3,0,63,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,126,40,-2.50000000000001
"CIN","RB","STANFORDJENNINGS",77.1,118,"Stanford Jennings",25,12,5,0,0,0,0,0,70,314,4.49,1,35,277,7.91,2,77,NA,39,NA,0,0,0,31.4,6,27.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,122,39,-3.7
"CIN","TE","RODNEYHOLMAN",55.8,66,"Rodney Holman",27,12,12,0,0,0,0,0,0,0,NA,0,28,438,15.64,2,56,12,9,66,0,0,0,0,0,43.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,174,9,-3.8
"SFO","WR","MIKEWILSON",75,125,"Mike Wilson",29,11,8,0,0,0,0,0,0,0,NA,0,29,450,15.52,5,75,NA,41,NA,0,0,0,0,0,45,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,131,41,-3.80000000000001
"MIN","RB","DJDOZIER",76.6,119,"D.J. Dozier",22,9,3,0,0,0,0,0,69,257,3.72,5,12,89,7.42,2,77,NA,40,NA,0,0,0,25.7,30,8.9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,123,40,-4.2
"KAN","RB","HERMANHEARD",76.4,120,"Herman Heard",26,12,6,0,0,0,0,0,82,466,5.68,3,14,118,8.43,0,76,NA,41,NA,0,0,0,46.6,18,11.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,125,41,-4.40000000000001
"SDG","WR","WESCHANDLER",73.7,126,"Wes Chandler",31,12,11,0,0,0,0,0,0,0,NA,0,39,617,15.82,2,74,NA,42,NA,0,0,0,0,0,61.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,135,42,-5.10000000000001
"NOR","TE","JOHNTICE",54.1,68,"John Tice",27,12,8,0,0,0,0,0,0,0,NA,0,16,181,11.31,6,54,9,10,68,0,0,0,0,0,18.1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,178,10,-5.5
"DAL","RB","TONYDORSETT",75.3,123,"Tony Dorsett",33,12,6,0,0,0,0,0,130,456,3.51,1,19,177,9.32,1,75,NA,42,NA,0,0,0,45.6,6,17.7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,130,42,-5.50000000000001
"TAM","RB","JEFFSMITH",74.6,124,"Jeff Smith",25,12,8,0,0,0,0,0,100,309,3.09,2,20,197,9.85,2,75,NA,43,NA,0,0,0,30.9,12,19.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,133,43,-6.2
"CIN","RB","JAMESBROOKS",74.2,127,"James Brooks",29,9,7,0,0,0,0,0,94,290,3.09,1,22,272,12.36,2,74,NA,44,NA,0,0,0,29,6,27.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,134,44,-6.60000000000001
"DAL","QB","DANNYWHITE",126.08,82,"Danny White",35,11,9,215,362,2617,12,17,10,14,1.4,1,0,0,NA,0,126,NA,16,NA,104.68,48,-34,1.4,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,41,16,-7.03999999999999
"KAN","QB","BILLKENNEY",126.08,83,"Bill Kenney",32,11,8,154,273,2107,15,9,12,-2,-0.17,0,0,0,NA,0,126,NA,17,NA,84.28,60,-18,-0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,42,17,-7.04000000000001
"ATL","WR","AUBREYMATTHEWS",71.3,130,"Aubrey Matthews",25,12,6,0,0,0,0,0,1,-4,-4,0,32,537,16.78,3,71,NA,43,NA,0,0,0,-0.4,0,53.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,140,43,-7.50000000000001
"DET","RB","GARRYJAMES",72.5,128,"Garry James",24,8,7,0,0,0,0,0,82,270,3.29,4,16,215,13.44,0,73,NA,45,NA,0,0,0,27,24,21.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,136,45,-8.30000000000001
"RAI","QB","MARCWILSON",123.9,84,"Marc Wilson",30,15,7,152,266,2070,12,8,17,91,5.35,0,0,0,NA,0,124,NA,18,NA,82.8,48,-16,9.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,45,18,-9.22000000000001
"SDG","QB","DANFOUTS",122.68,85,"Dan Fouts",36,11,10,206,364,2517,10,15,12,0,0,2,0,0,NA,0,123,NA,19,NA,100.68,40,-30,0,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,47,19,-10.44
"GNB","RB","KENNETHDAVIS",70.3,131,"Kenneth Davis",25,10,8,0,0,0,0,0,109,413,3.79,3,14,110,7.86,0,70,NA,46,NA,0,0,0,41.3,18,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,141,46,-10.5
"PHI","WR","KENNYJACKSON",67.8,133,"Kenny Jackson",25,12,12,0,0,0,0,0,6,27,4.5,0,21,471,22.43,3,68,NA,44,NA,0,0,0,2.7,0,47.1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,144,44,-11
"SFO","TE","JOHNFRANK",47.8,71,"John Frank",25,12,6,0,0,0,0,0,1,2,2,0,26,296,11.38,3,48,1,11,71,0,0,0,0.2,0,29.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,198,11,-11.8
"RAM","WR","RONBROWN",66.3,135,"Ron Brown",26,12,11,0,0,0,0,0,2,22,11,0,26,521,20.04,2,66,NA,45,NA,0,0,0,2.2,0,52.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,146,45,-12.5
"PHI","TE","JOHNSPAGNOLA",47,75,"John Spagnola",30,12,12,0,0,0,0,0,0,0,NA,0,36,350,9.72,2,47,NA,12,75,0,0,0,0,0,35,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,201,12,-12.6
"DEN","RB","GENELANG",67.3,134,"Gene Lang",25,12,6,0,1,0,0,0,89,303,3.4,2,17,130,7.65,2,67,NA,47,NA,0,0,0,30.3,12,13,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,145,47,-13.5
"PIT","WR","JOHNSTALLWORTH",64.1,137,"John Stallworth",35,12,11,0,0,0,0,0,0,0,NA,0,41,521,12.71,2,64,NA,46,NA,0,0,0,0,0,52.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,149,46,-14.7
"CHI","QB","JIMMCMAHON",118.36,86,"Jim McMahon",28,7,6,125,210,1639,12,8,22,88,4,2,0,0,NA,0,118,NA,20,NA,65.56,48,-16,8.8,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,54,20,-14.76
"GNB","WR","PHILEPPS",63.6,136,"Phil Epps",29,10,9,0,0,0,0,0,1,0,0,0,34,516,15.18,2,64,NA,47,NA,0,0,0,0,0,51.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,150,47,-15.2
"DEN","TE","CLARENCEKAY",44,180,"Clarence Kay",26,12,12,0,0,0,0,0,0,0,NA,0,31,440,14.19,0,44,NA,13,NA,0,0,0,0,0,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,207,13,-15.6
"RAI","WR","DOKIEWILLIAMS",63,139,"Dokie Williams",27,11,5,0,0,0,0,0,0,0,NA,0,21,330,15.71,5,63,NA,48,NA,0,0,0,0,0,33,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,152,48,-15.8
"STL","TE","JAYNOVACEK",43.4,183,"Jay Novacek",25,7,4,0,0,0,0,0,0,0,NA,0,20,254,12.7,3,43,NA,14,NA,0,0,0,0,0,25.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,210,14,-16.2
"TAM","QB","STEVEDEBERG",116.84,87,"Steve DeBerg",33,12,8,159,275,1891,14,7,8,-8,-1,0,0,0,NA,0,117,NA,21,NA,75.64,56,-14,-0.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,58,21,-16.28
"DAL","RB","TIMMYNEWSOME",63.5,138,"Timmy Newsome",29,11,8,0,0,0,0,0,25,121,4.84,2,34,274,8.06,2,64,NA,48,NA,0,0,0,12.1,12,27.4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,151,48,-17.3
"MIA","TE","BRUCEHARDY",41.2,193,"Bruce Hardy",31,12,12,0,0,0,0,0,0,0,NA,0,28,292,10.43,2,41,NA,15,NA,0,0,0,0,0,29.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,221,15,-18.4
"TAM","WR","MARKCARRIER",60.3,145,"Mark Carrier",22,10,5,0,0,0,0,0,0,0,NA,0,26,423,16.27,3,60,NA,49,NA,0,0,0,0,0,42.3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,161,49,-18.5
"DET","QB","CHUCKLONG",114.32,88,"Chuck Long",24,12,12,232,416,2598,11,20,22,64,2.91,0,0,0,NA,0,114,NA,22,NA,103.92,44,-40,6.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,61,22,-18.8
"GNB","WR","FRANKIENEAL",60,143,"Frankie Neal",22,12,3,0,1,0,0,0,1,0,0,0,36,420,11.67,3,60,NA,51,NA,0,0,0,0,0,42,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,163,50,-18.8
"NOR","WR","MIKEJONES",60,144,"Mike Jones",27,12,7,0,0,0,0,0,0,0,NA,0,27,420,15.56,3,60,NA,50,NA,0,0,0,0,0,42,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,163,50,-18.8
"NOR","TE","HOBYBRENNER",40,197,"Hoby Brenner*",28,12,10,0,0,0,0,0,0,0,NA,0,20,280,14,2,40,NA,16,NA,0,0,0,0,0,28,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,226,16,-19.6
"SFO","WR","DWIGHTCLARK",59,148,"Dwight Clark",30,13,3,0,0,0,0,0,0,0,NA,0,24,290,12.08,5,59,NA,52,NA,0,0,0,0,0,29,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,166,52,-19.8
"KAN","TE","JONATHANHAYES",39.2,200,"Jonathan Hayes",25,12,7,0,0,0,0,0,0,0,NA,0,21,272,12.95,2,39,NA,17,NA,0,0,0,0,0,27.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,228,17,-20.4
"MIA","WR","JAMESPRUITT",58.4,151,"James Pruitt",23,12,1,0,0,0,0,0,0,0,NA,0,26,404,15.54,3,58,NA,53,NA,0,0,0,0,0,40.4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,169,53,-20.4
"NWE","WR","CEDRICJONES",56.8,153,"Cedric Jones",27,12,4,0,1,0,0,0,0,0,NA,0,25,388,15.52,3,57,NA,54,NA,0,0,0,0,0,38.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,173,54,-22
"CLE","TE","OZZIENEWSOME",37.5,203,"Ozzie Newsome",31,13,13,0,0,0,0,0,0,0,NA,0,34,375,11.03,0,38,NA,18,NA,0,0,0,0,0,37.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,234,18,-22.1
"NYG","RB","GEORGEADAMS",58.7,147,"George Adams",25,12,7,0,0,0,0,0,61,169,2.77,1,35,298,8.51,1,59,NA,49,NA,0,0,0,16.9,6,29.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,168,49,-22.1
"RAM","QB","JIMEVERETT",110.86,89,"Jim Everett",24,11,11,162,302,2064,10,13,18,83,4.61,1,0,0,NA,0,111,NA,23,NA,82.56,40,-26,8.3,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,64,23,-22.26
"DET","RB","JAMESJONES",58.4,150,"James Jones",26,11,11,0,1,0,0,1,96,342,3.56,0,34,262,7.71,0,58,NA,50,NA,0,0,-2,34.2,0,26.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,169,50,-22.4
"DEN","TE","BOBBYMICHO",37,208,"Bobby Micho",25,15,3,0,0,0,0,0,4,8,2,0,25,242,9.68,2,37,NA,19,NA,0,0,0,0.8,0,24.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,239,19,-22.6
"DEN","WR","MARKJACKSON",55.6,154,"Mark Jackson",24,12,9,0,0,0,0,0,0,0,NA,0,26,436,16.77,2,56,NA,55,NA,0,0,0,0,0,43.6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,175,55,-23.2
"MIA","RB","LORENZOHAMPTON",57.2,152,"Lorenzo Hampton",25,12,6,0,0,0,0,0,75,289,3.85,1,23,223,9.7,0,57,NA,51,NA,0,0,0,28.9,6,22.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,172,51,-23.6
"IND","K","DEANBIASUCCI",101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,1,3,24,0,51,24,5,-3,24,0,1987,72,2,-24
"SFO","TE","RONHELLER",34.5,217,"Ron Heller",24,13,6,0,0,0,0,0,0,0,NA,0,12,165,13.75,3,35,NA,20,NA,0,0,0,0,0,16.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,245,20,-25.1
"GNB","RB","PAULOTTCARRUTH",55.12,155,"Paul Ott Carruth",26,12,5,1,1,3,1,0,64,192,3,3,10,78,7.8,1,55,NA,52,NA,0.12,4,0,19.2,18,7.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,176,52,-25.68
"ATL","QB","SCOTTCAMPBELL",107.32,90,"Scott Campbell",25,12,9,136,260,1728,11,14,21,102,4.86,2,0,0,NA,0,107,NA,24,NA,69.12,44,-28,10.2,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,67,24,-25.8
"HOU","TE","JAMIEWILLIAMS",33.8,218,"Jamie Williams",27,12,12,0,0,0,0,0,0,0,NA,0,13,158,12.15,3,34,NA,21,NA,0,0,0,0,0,15.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,248,21,-25.8
"CIN","TE","ERICKATTUS",33.7,221,"Eric Kattus",24,11,0,0,0,0,0,0,0,0,NA,0,18,217,12.06,2,34,NA,22,NA,0,0,0,0,0,21.7,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,249,22,-25.9
"TAM","WR","BRUCEHILL",52.6,157,"Bruce Hill",23,8,1,0,0,0,0,0,3,3,1,0,23,403,17.52,2,53,NA,56,NA,0,0,0,0.3,0,40.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,181,56,-26.2
"CHI","TE","EMERYMOOREHEAD",32.9,222,"Emery Moorehead",33,12,12,0,0,0,0,0,0,0,NA,0,24,269,11.21,1,33,NA,23,NA,0,0,0,0,0,26.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,252,23,-26.7
"IND","WR","WALTERMURRAY",51.9,159,"Walter Murray",25,14,3,0,0,0,0,0,0,0,NA,0,20,339,16.95,3,52,NA,57,NA,0,0,0,0,0,33.9,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,182,57,-26.9
"WAS","WR","ANTHONYALLEN",51.7,158,"Anthony Allen",28,3,3,0,0,0,0,0,0,0,NA,0,13,337,25.92,3,52,NA,58,NA,0,0,0,0,0,33.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,183,58,-27.1
"GNB","TE","EDWEST",32.1,229,"Ed West",26,12,11,0,0,0,0,0,0,0,NA,0,19,261,13.74,1,32,NA,24,NA,0,0,0,0,0,26.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,254,24,-27.5
"SEA","WR","DARYLTURNER",51.3,161,"Daryl Turner",26,12,8,0,0,0,0,0,0,0,NA,0,14,153,10.93,6,51,NA,59,NA,0,0,0,0,0,15.3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,184,59,-27.5
"RAM","TE","DAMONEJOHNSON",31.8,226,"Damone Johnson",25,12,5,0,0,0,0,0,0,0,NA,0,21,198,9.43,2,32,NA,25,NA,0,0,0,0,0,19.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,258,25,-27.8
"DAL","K","ROGERRUZEK",97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8,NA,3,26,0,42,32,NA,-3,26,0,1987,79,3,-28
"ATL","WR","STACEYBAILEY",50.5,160,"Stacey Bailey",27,7,6,0,0,0,0,0,0,0,NA,0,20,325,16.25,3,51,NA,60,NA,0,0,0,0,0,32.5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,186,60,-28.3
"CHI","TE","CAPBOSO",30.8,238,"Cap Boso",24,12,0,0,0,0,0,0,0,0,NA,0,17,188,11.06,2,31,NA,26,NA,0,0,0,0,0,18.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,265,26,-28.8
"MIN","WR","JAMESBRIM",49.8,163,"James Brim",24,3,3,0,0,0,0,0,2,36,18,1,18,282,15.67,2,50,NA,61,NA,0,0,0,3.6,6,28.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,188,61,-29
"MIN","WR","LEOLEWIS",49.6,165,"Leo Lewis",31,12,12,0,0,0,0,0,5,-7,-1.4,0,24,383,15.96,2,50,NA,62,NA,0,0,0,-0.7,0,38.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,189,62,-29.2
"CIN","WR","CRISCOLLINSWORTH",49.4,167,"Cris Collinsworth",28,8,6,0,0,0,0,0,0,0,NA,0,31,494,15.94,0,49,NA,63,NA,0,0,0,0,0,49.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,190,63,-29.4
"CIN","K","JIMBREECH",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,NA,6,25,2,54,24,NA,-6,25,-2,1987,83,4,-30
"HOU","K","TONYZENDEJAS",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,1,6,32,1,33,32,5,-6,32,-1,1987,83,4,-30
"MIN","RB","ALFREDANDERSON",50.8,162,"Alfred Anderson",26,10,10,0,0,0,0,0,68,319,4.69,2,7,69,9.86,0,51,NA,53,NA,0,0,0,31.9,12,6.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,185,53,-30
"DEN","WR","RICKMASSIE",48.4,171,"Rick Massie",27,9,4,0,0,0,0,0,0,0,NA,0,13,244,18.77,4,48,NA,64,NA,0,0,0,0,0,24.4,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,193,64,-30.4
"BUF","TE","PETEMETZELAARS",29,249,"Pete Metzelaars",27,12,12,0,0,0,0,0,0,0,NA,0,28,290,10.36,0,29,NA,27,NA,0,0,0,0,0,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,281,27,-30.6
"DEN","TE","ORSONMOBLEY",28.8,252,"Orson Mobley",24,10,6,0,0,0,0,0,0,0,NA,0,16,228,14.25,1,29,NA,28,NA,0,0,0,0,0,22.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,282,28,-30.8
"NWE","RB","REGGIEDUPARD",49.9,164,"Reggie Dupard",24,8,3,0,0,0,0,0,94,318,3.38,3,3,1,0.33,0,50,NA,54,NA,0,0,0,31.8,18,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,187,54,-30.9
"CLE","TE","DEREKTENNELL",28.2,265,"Derek Tennell",23,11,2,0,0,0,0,0,0,0,NA,0,9,102,11.33,3,28,NA,29,NA,0,0,0,0,0,10.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,289,29,-31.4
"PIT","K","GARYANDERSON",93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7,2,5,21,0,39,28,10,-5,21,0,1987,86,6,-32
"BUF","RB","JAMIEMUELLER",48.7,166,"Jamie Mueller",23,12,6,0,0,0,0,0,82,354,4.32,2,3,13,4.33,0,49,NA,55,NA,0,0,0,35.4,12,1.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,192,55,-32.1
"DET","RB","GARYELLERSON",48.4,169,"Gary Ellerson",24,8,2,0,0,0,0,0,47,196,4.17,3,5,48,9.6,1,48,NA,56,NA,0,0,0,19.6,18,4.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,193,56,-32.4
"MIA","RB","RONDAVENPORT",48.3,168,"Ron Davenport",25,10,1,0,0,0,0,0,32,114,3.56,1,27,249,9.22,1,48,NA,57,NA,0,0,0,11.4,6,24.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,195,57,-32.5
"WAS","RB","LIONELVITAL",47.9,172,"Lionel Vital",24,3,3,0,0,0,0,0,80,346,4.33,2,1,13,13,0,48,NA,58,NA,0,0,0,34.6,12,1.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,197,58,-32.9
"CIN","WR","TIMMCGEE",45.8,175,"Tim McGee",23,11,6,0,0,0,0,0,1,-10,-10,0,23,408,17.74,1,46,NA,65,NA,0,0,0,-1,0,40.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,203,65,-33
"DEN","RB","STEVESEWELL",47.2,173,"Steve Sewell",24,7,0,0,0,0,0,0,19,83,4.37,2,13,209,16.08,1,47,NA,59,NA,0,0,0,8.3,12,20.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,200,59,-33.6
"CHI","WR","RONMORRIS",43.9,179,"Ron Morris",23,12,12,0,0,0,0,0,0,0,NA,0,20,379,18.95,1,44,NA,66,NA,0,0,0,0,0,37.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,208,66,-34.9
"DEN","K","RICHKARLIS",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,1,7,37,0,39,16,5,-7,37,0,1987,89,7,-35
"STL","WR","TROYJOHNSON",43.7,177,"Troy Johnson",25,14,2,0,0,0,0,0,1,9,9,0,15,308,20.53,2,44,NA,67,NA,0,0,0,0.9,0,30.8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,209,67,-35.1
"NOR","WR","LONZELLHILL",43.3,184,"Lonzell Hill",22,10,1,0,0,0,0,0,1,-9,-9,0,19,322,16.95,2,43,NA,68,NA,0,0,0,-0.9,0,32.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,211,68,-35.5
"MIN","RB","ALLENRICE",45.2,176,"Allen Rice",25,12,2,0,0,0,0,0,51,131,2.57,1,19,201,10.58,1,45,NA,60,NA,0,0,0,13.1,6,20.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,204,60,-35.6
"IND","TE","PATBEACH",23.9,291,"Pat Beach",28,12,12,0,0,0,0,0,0,0,NA,0,28,239,8.54,0,24,NA,30,NA,0,0,0,0,0,23.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,318,30,-35.7
"SDG","TE","PETEHOLOHAN",23.9,287,"Pete Holohan",28,12,4,0,0,0,0,0,0,0,NA,0,20,239,11.95,0,24,NA,31,NA,0,0,0,0,0,23.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,318,30,-35.7
"WAS","TE","CLINTDIDIER",23.8,289,"Clint Didier",28,9,6,0,0,0,0,0,0,0,NA,0,13,178,13.69,1,24,NA,32,NA,0,0,0,0,0,17.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,321,32,-35.8
