"name","player","pos","team","overallRank","projections","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_nfl","projectedPts_yahoo","passYdsMedian","passTdsMedian","passIntMedian","rushYdsMedian","rushTdsMedian","recMedian","recYdsMedian","recTdsMedian","twoPtsMedian","fumblesMedian","projectedPtsMean","projectedPtsMedian","weeklySD","weeklyVariability","ydsPerRec","totalTds"
"MATTSCHAUB","Matt Schaub","QB","OAK",88,154.286481396668,172.12,125.62,115.1,NA,145.982,189.66,183.2,162.8,154.4,120.74,168,161.98,132.32,3066.25,17.093295717856,13.5605852333199,31.4517857142857,1.2,0,0,0,0.7,2.60004144874179,150.551833333333,154.286481396668,5.69013999839657,9.51525435123075,NA,18.293295717856
"EMMANUELSANDERS","Emmanuel Sanders","WR","DEN",89,153.979113192533,160,176.25,153.275,NA,152.175,148.8,103.375,139.875,159.25,141.125,174.5,167.625,150.1,0,0,0,10.9999700477197,0,67.500036700938,908.4,6.99996358506269,0.1,0.956888440871612,151.448333333333,153.979113192533,3.8574825216207,4.38869659525222,13.4577704605511,6.99996358506269
"MARQUESCOLSTON","Marques Colston","WR","NO",90,153.931688976529,152.625,156.75,149.375,NA,157.1625,157.375,175.375,135.25,148.5,157.75,145.375,168.125,168.4,0,0,0,0,0,73.0000084607239,956.25,6.20006431072757,0.1,0.999982295945578,154.971875,153.931688976529,3.77507967457609,4.15999341178118,13.0993135502784,6.20006431072757
"JEREMYMACLIN","Jeremy Maclin","WR","PHI",91,151.602892645384,156.25,159.375,151.375,NA,161.2625,190,184.5,137.65,139,143.025,140.375,157.625,140.875,0,0,0,0,0,67.500017420883,917.225,6.49997188006542,0.1,0.750021211669583,154.297708333333,151.602892645384,3.71031399574128,4.10334320271906,13.5885150114973,6.49997188006542
"ERICDECKER","Eric Decker","WR","NYJ",92,151.106486649973,146.125,154,166.375,NA,146.7875,193.7,123.375,141.375,141.125,154.075,155.75,164.125,150.525,0,0,0,0,0,65.0000303213849,935.25,6.00003944166219,0.6,1,152.676458333333,151.106486649973,3.8017170810368,4.38651912227921,14.3884548264942,6.00003944166219
"PIERRETHOMAS","Pierre Thomas","RB","NO",93,149.627465220521,161.35,136.125,156.5,NA,149.1525,159.7,149.05,135.325,147,135.4,161,148.525,158.125,0,0,0,581,3.49994233815617,67.9499794332628,469.025,2.44994769859726,0.1,1,148.662708333333,149.627465220521,4.2977374231835,5.8579776266301,6.90250392880036,5.94989003675343
"VERNONDAVIS","Vernon Davis","TE","SF",94,148.856329246843,142.25,172.875,178.25,172.125,158.6125,172.125,145.125,123.25,140.5,140.875,126.375,153.375,113.175,0,0,0,0,0,54.999914522588,777.650012317024,8.95001960321705,0.1,0.750013304029022,148.327335164835,148.856329246843,3.85054363713024,4.64442341327848,14.139113107124,8.95001960321705
"GOLDENTATE","Golden Tate","WR","DET",95,146.486395174606,172.25,159.625,165.125,NA,154.8125,137.4,109.625,138.75,146.75,149.275,136,164.875,137.775,0,0,0,15.40625,0,64.9999418337044,889.167011746094,5.99998228439075,0.1,0.8,147.203541666667,146.486395174606,3.70405195372752,4.36063176042809,13.6795047297263,5.99998228439075
"JASONWITTEN","Jason Witten","TE","DAL",96,146.450168864,151.25,151.125,144.25,155.125,145.3625,148.5,129,139.5,148.25,143.125,136.25,148.625,154.95,0,0,0,0,0,76.425,870.000045980149,6.25002718608028,0.1,0,145.705357142857,146.450168864,3.71384832648337,4.39006986970444,11.383710120774,6.25002718608028
"JORDANCAMERON","Jordan Cameron","TE","CLE",97,145.418603539972,129.5,152.125,151.875,NA,142.5875,144.125,141.625,139.125,152,144.875,166,148.25,127.4,0,0,0,0,0,74.999948476669,859.75,6.49997558999528,0.6,0.75,145.207291666667,145.418603539972,3.74549959446306,4.53431070717745,11.4633412083936,6.49997558999528
"REGGIEWAYNE","Reggie Wayne","WR","IND",98,144.131359553697,140.625,135.75,162.5,NA,135.0875,173,113.25,138.75,145.25,140,142.25,167.875,142.625,0,0,0,0,0,70,908.25,5.00001825894944,0.6,0.2,145.146875,144.131359553697,3.59919525127071,4.19288188730033,12.975,5.00001825894944
"TEDDYBRIDGEWATER","Teddy Bridgewater","QB","MIN",99,143.352159013884,211.34,200.38,93.1,NA,153.376,110.5,68.2,124.36,173.2,138.58,134.1,126.9,201.04,2516.925,15.000005482816,10.81903488285,134.499979003093,1.5,0,0,0,0.25,2.60591872304645,142.206333333333,143.352159013884,5.80722193075912,10.431226535442,NA,16.500005482816
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",100,142.977835172917,156.875,151.625,153.9,NA,144.275,139.875,110.875,137.075,129.25,140.6,151.375,155.125,167.08,0,0,0,12.3999301131699,0,58.0000685488553,875.500020314625,6.00009378948877,0.1,1.30007437155349,143.181333333333,142.977835172917,3.89164589851212,5.07556758234716,15.094810096253,6.00009378948877
"SAMMYWATKINS","Sammy Watkins","WR","BUF",101,142.651374997881,138.875,147.375,151.825,NA,141.65,176.125,126.75,133.375,135,134.375,136.25,158.475,146.35,0,0,0,25.3237632195843,0,62.4999612138746,874.05,5.61048215885182,0.1,1.00004809239601,142.80875,142.651374997881,3.8143263527696,4.87611991499677,13.9848086786647,5.61048215885182
"FREDJACKSON","Fred Jackson","RB","BUF",102,141.63968376083,151.95,134.15,122.05,NA,135.615,175.225,138.125,145,152.375,137.7,150.5,155.325,134.375,0,0,0,686.75,5.57021734573186,38.0000277311202,296.75,0.999966916337634,0.1,1.25005727052908,142.5575,141.63968376083,3.84728620301407,5.02296543565248,7.80920482742111,6.5701842620695
"STEVENJACKSON","Steven Jackson","RB","ATL",103,141.364055100306,171.3,127.575,157.325,NA,147.7025,81.75,135.875,134.225,128.125,146.025,139.75,163.075,161.525,0,0,0,741.5,5.98009415873986,32.5000725630722,225.068004941939,1,0.1,1.00000348995859,140.229375,141.364055100306,4.0527333318127,5.61432800632931,6.92515392096908,6.98009415873986
"DWAYNEBOWE","Dwayne Bowe","WR","KC",104,141.293441028568,137.75,128.625,126,NA,131.4625,147,131.75,144.625,131.25,143.125,136,157.75,161.9,0,0,0,0,0,66.5000110006107,856.75,5.49994850476136,0.6,0,140.444791666667,141.293441028568,3.68427594419871,4.58410276701024,12.8834565154002,5.49994850476136
"CECILSHORTS","Cecil Shorts","WR","JAC",105,139.981682445982,112.75,124.25,140.25,NA,128.025,159.975,144.375,128.625,143.75,139.625,137.5,158.5,160.4,0,0,0,0,0,65.5000425703468,878.25,5.00007207433041,0.1,0,139.67875,139.981682445982,3.56792544123518,4.32805170976201,13.4083882320651,5.00007207433041
"MAURICEJONESDREW","Maurice Jones-Drew","RB","OAK",106,139.934664022844,162.6,133.1,126.9,NA,143.495,191.35,145.525,130.8,135.5,122.55,134.5,156.65,114.525,0,0,0,746.5,5.24996215080319,33.7500532732932,244.683537510062,0.999914495270867,0.1,1.00001268078613,139.899583333333,139.934664022844,3.98928808398756,5.51306667044588,7.24987114920149,6.24987664607406
"STEVANRIDLEY","Stevan Ridley","RB","NE",107,139.777581963869,169.475,140.35,166.2,NA,152.3725,130.6,142.925,130.975,152.75,132.65,135.125,127.9,159.7625,0,0,0,919.525,8,7.99993645428499,57,0,0.1,2.49997267871018,141.632083333333,139.777581963869,3.77313659134542,4.91490949634797,7.12505659585198,8
"GREGOLSEN","Greg Olsen","TE","CAR",108,137.584687778831,133.75,141.125,135.25,143.625,136.4625,134.875,137.75,137.125,147.625,138.875,142,145.375,139.175,0,0,0,0,0,72.0823975476909,827.5,6.00000511383526,0.1,0.684280968060233,139.077884615385,137.584687778831,3.73447538194323,4.92421668056988,11.4799178183899,6.00000511383526
"RILEYCOOPER","Riley Cooper","WR","PHI",109,137.306958789871,133.375,146.75,132,NA,133.2875,129.95,117.25,141.025,134.75,140.45,150.125,146.625,147.525,0,0,0,3.35308156545615,0,50.799993959181,812.568811945481,6.0000915233567,0.6,0.6,138.356041666667,137.306958789871,3.83735110706594,5.22784129990059,15.9954509561241,6.0000915233567
"DENNISPITTA","Dennis Pitta","TE","BAL",110,131.949921183578,149,137,128.25,157.125,135.775,151.125,121.625,118.375,123.75,111.75,107.5,151,115.8,0,0,0,0,0,64.9937300061202,742.000017240293,6.49998650475692,0.1,0,131.500274725275,131.949921183578,3.72490056644405,5.2000502506376,11.416486131361,6.49998650475692
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",111,130.362402016816,112.75,119,145.25,NA,122.9,120.825,124.625,131.25,142.5,129.125,136.25,155.7,128.75,0,0,0,0,0,59.9999190651252,844.5,4.49995171553393,0.1,0.7999360921292,129.900416666667,130.362402016816,3.50898010647217,4.67938556833733,14.0750189859983,4.49995171553393
"MIKEEVANS","Mike Evans","WR","TB",112,130.105779362934,136.375,148.375,123.25,NA,129.625,116,100.75,124.25,141.25,134.875,116.25,150.625,137.5,0,0,0,0,0,53.5,793.25,5.49992156048906,0.1,0.75,129.34375,130.105779362934,3.61819578602868,4.99966844150498,14.8271028037383,5.49992156048906
"DANNYWOODHEAD","Danny Woodhead","RB","SD",113,129.883549181894,127.2,140.475,141.25,NA,133.3175,135.775,129.825,109.05,121.125,115.525,113.5,162.425,118.525,0,0,0,335.681206476415,2,61.0000289958785,504.925,3.99996725570873,0.1,1,127.916041666667,129.883549181894,4.21370665176847,6.68281596391919,8.27745508176915,5.99996725570873
"GENOSMITH","Geno Smith","QB","NYJ",114,129.626406081972,57.18,173.78,111.86,NA,113.36,157.14,120.5,164.64,180.6,101.78,59.7,170.88,197.94,2189.5,11.50001081486,11.2994210385475,237.45,2.49993765636241,0,0,0,0.25,3.1,130.48,129.626406081972,5.75553823865012,11.0235417966779,NA,13.9999484712224
"MARVINJONES","Marvin Jones","WR","CIN",115,129.151075932496,124.25,137.375,98.85,NA,125.9375,134.025,132.4,117.5,133.125,126.55,136,132.675,137.255,0,0,0,41.8999409793468,0,55.9999759461732,742.25,5.9443854967495,0.1,1.2288270486453,127.599875,129.151075932496,3.80236882208683,5.56780895726906,13.2544699789415,5.9443854967495
"JORDANREED","Jordan Reed","TE","WAS",116,129.113552577476,137.625,135.375,122.125,154.275,134.35,163.375,140.125,119.375,120,119.375,110,150.5,116.9,0,0,0,0,0,65.9999826178142,761.499985396772,6.0000049055624,0.6,1.09132501016481,133.126153846154,129.113552577476,3.74803935485432,5.41735749136795,11.5378816053087,6.0000049055624
"JAMESJONES","James Jones","WR","OAK",117,129.037678340276,103.25,124.375,117.875,NA,120.9625,164.175,145.5,126.25,128.75,125.375,137.25,146.875,132.95,0,0,0,0,0,59.0500232344314,801.5,5.00002972337939,0.1,0.45,130.578958333333,129.037678340276,3.72736049515513,5.36340148932055,13.5732376737263,5.00002972337939
"RUEBENRANDLE","Rueben Randle","WR","NYG",118,127.793817668558,139.75,140.5,114.375,NA,130.825,126.75,122.375,135.125,150.75,128.125,105.25,113.75,143.1,0,0,0,0,0,55.9999995957538,780.75,5.5,0.1,0.999977443813964,128.139583333333,127.793817668558,3.63081397680824,5.159279726615,13.9419643863569,5.5
"KENNYSTILLS","Kenny Stills","WR","NO",119,127.646287627024,121.625,133.625,96.775,NA,123.175,136.15,135.625,119.875,115.25,113.85,130,136.85,130.805,0,0,0,10.8270999705517,0,45.9999446552411,752.91112304011,5.49994787499258,0.1,0.25,124.305083333333,127.646287627024,3.67505175291167,5.29135162664055,16.3676528022589,5.49994787499258
"LAMARMILLER","Lamar Miller","RB","MIA",120,127.528404271826,134.7,117,88.875,NA,110.6525,152.75,127.375,165.6,147.75,113.05,117.875,113.225,128.725,0,0,0,754.5,4.35004023383182,27,189.025,1.00002053828701,0.05,1.25002845362888,124.598125,127.528404271826,4.00965388917376,6.23669355901823,7.00092592592593,5.35006077211884
"ANQUANBOLDIN","Anquan Boldin","WR","SF",121,126.878613023863,117,126.5,146.275,NA,126.55,121.175,122.125,122.6,138.5,131.4,133.125,145.2,122.55,0,0,0,7.00004421557379,0,59.4999763944373,796.25,4.75003358441436,0.1,0.684280968060233,128.96,126.878613023863,3.59864152897144,5.11815819415344,13.3823582503882,4.75003358441436
"DEANGELOWILLIAMS","DeAngelo Williams","RB","CAR",122,126.705793811101,135.6,126.975,125.65,NA,128.1175,157.475,130.075,126.525,118.125,132.4,138.5,136.025,97.825,0,0,0,748.9,3.99997266013673,24.4000172997406,210.525,1.00006811424183,0,1.50002527839018,127.466041666667,126.705793811101,3.761822683316,5.58538484442466,8.62806765314213,5.00004077437856
"KYLERUDOLPH","Kyle Rudolph","TE","MIN",123,126.574510653027,128,132.875,120,162.875,128.0875,156.875,129.125,106.5,119.75,107.875,101.25,130.75,113.975,0,0,0,0,0,63.0000016852402,674.999983584294,6.99991878416506,0.1,0,126.105082417582,126.574510653027,3.75796861352668,5.58162162144891,10.7142851671135,6.99991878416506
"KNOWSHONMORENO","Knowshon Moreno","RB","MIA",124,126.510203212812,147.125,114.975,137,225.275,136.145,102.375,126.575,86.625,121.125,123.675,119.875,172.7,122.7,0,0,0,680.1,4.45004238464037,30.8772422125065,242,1.00002565682979,0.1,1.55006834533628,132.118571428571,126.510203212812,4.07000750420043,6.46076515672711,7.83748750404856,5.45006804147016
"BRIANHARTLINE","Brian Hartline","WR","MIA",125,126.224711731899,119.5,129,110.25,NA,126.125,130.625,153.625,120.75,135.5,120.5,124,144.625,130,0,0,0,0,0,66.4999883732406,881,3.14995243791196,0.1,1.00000096519106,127.8,126.224711731899,3.46417796834326,4.77593506373186,13.2481226170336,3.14995243791196
"HAKEEMNICKS","Hakeem Nicks","WR","IND",126,123.561025301632,128.25,140.375,119.125,NA,122.9625,122.45,92.75,120.625,97.75,132.75,131,139.625,113.625,0,0,0,0,0,50.2999498058205,749.975,4.93569171693861,0.1,0,121.893958333333,123.561025301632,3.48229942511635,4.96988532552184,14.9100546401185,4.93569171693861
"TAVONAUSTIN","Tavon Austin","WR","STL",127,121.64622794659,113.375,112.75,101.6,NA,124.7875,82.3,135.15,118.875,120.5,128.775,124.125,125.475,136.4,0,0,0,115,1.00003250596719,54.0999778801959,654,4.42438767871763,0.1,1.45009772050631,119.489375,121.64622794659,3.96869361127669,6.43773971519357,12.0887295268083,5.42442018468483
"GREGJENNINGS","Greg Jennings","WR","MIN",128,121.303274856267,102.375,115.625,128,NA,113.875,153.425,117.375,115.5,137.75,124.625,117.5,126.75,126.9,0,0,0,0,0,63.000016876033,769.25,4.49997796007468,0.1,0.684280968060233,122.788333333333,121.303274856267,3.49574698321097,5.12891183354597,12.2103141894974,4.49997796007468
"DARRENSPROLES","Darren Sproles","RB","PHI",129,119.855805284717,133.525,116.275,140.725,NA,124.83,119.75,114.725,115.2,118.5,115.575,105.5,155.4,110,0,0,0,285.75,1.99993610509907,60.0000279094197,522.25,3,0.1,1.40002044862586,120.967083333333,119.855805284717,4.00736452269914,6.64244647121778,8.70416261786455,4.99993610509907
"KELVINBENJAMIN","Kelvin Benjamin","WR","CAR",130,119.232645117727,123.875,124.125,98.375,NA,117.575,125.35,120.5,88.5,128.875,119.5,117.25,143.875,132.425,0,0,0,0,0,48,708.910922969966,5.4447966244135,0.1,0.75,119.470416666667,119.232645117727,3.69064114187952,5.78708790465078,14.7689775618743,5.4447966244135
"DANNYAMENDOLA","Danny Amendola","WR","NE",131,117.506080457936,113.875,115.25,119.875,NA,119.4625,133.125,139.75,122.625,103.5,116.775,120.875,118.175,80.155,0,0,0,8.5,0,63.8500125761847,741.25,4.49997174298927,0,1,115.969875,117.506080457936,3.63213135461585,5.71564155918606,11.6092381205963,4.49997174298927
"BRANDINCOOKS","Brandin Cooks","WR","NO",132,116.653853744648,139.375,139.875,105.95,NA,121.45,94.225,83.625,116.625,119.75,121.575,111.25,115.125,121.86,0,0,0,24.2243692666233,0,53.4999581068566,702.25,4.99999012711527,0.1,1.24992464823537,114.853083333333,116.653853744648,3.54250700657001,5.50990693245196,13.1261785027454,4.99999012711527
"JARRETTBOYKIN","Jarrett Boykin","WR","GB",133,114.900337258393,130,104.125,109,NA,115.5625,119.425,120.625,106.75,105,109.125,123.5,129.75,119.15,0,0,0,0,0,50.5000608600995,698,4.70005620973224,0.1,0.25,115.672708333333,114.900337258393,3.56519719267725,5.66778362725577,13.8217655209104,4.70005620973224
"MARTELLUSBENNETT","Martellus Bennett","TE","CHI",134,114.200230156017,122.875,114.75,121.875,NA,118.8625,100.625,119,111.25,110.625,108.75,116.25,131.625,120.725,0,0,0,0,0,60.4999645436598,690,5.00003835933622,0.1,0.75,115.851041666667,114.200230156017,3.61563131625579,5.84692946469789,11.4049653616253,5.00003835933622
"MICHAELVICK","Michael Vick","QB","NYJ",135,113.734093156957,216.9,63.5,164.76,NA,133.792,4.1,104.6,61.16,47.2,145.22,205.7,142.28,NA,1672,9,7.828767546947,304,1.99994008236102,0,0,0,1,3.35308156545615,114.928363636364,113.734093156957,5.43728418175052,10.9841577497663,NA,10.999940082361
"STEVESMITH","Steve Smith","WR","BAL",136,113.009214327167,106.375,114.25,114.5,NA,110.8625,109.875,NA,111.5,114.625,117.375,130,137.875,111.525,0,0,0,0,0,55.0000507725383,710.475,4.5,0.1,1.00005355761099,115.460227272727,113.009214327167,3.61615319376846,5.91237628023284,12.9177153479055,4.5
"CHARLESCLAY","Charles Clay","TE","MIA",137,112.500055220536,97.375,108,121,137.5,108.2875,121,118.375,105,111,100,99,131.625,108.51,0,0,0,10,0.2,57.0000943456812,647.999994177888,5.00000932471658,0.1,0.3,114.720214285714,112.500055220536,3.67313848316795,6.09964908458092,11.3684021336534,5.20000932471658
