"name","pos","name_fbg4","team_fbg4","positionRank_fbg4","overallRank_fbg4","pts_fbg4","passAtt_fbg4","passComp_fbg4","passYds_fbg4","passTds_fbg4","passInt_fbg4","rushAtt_fbg4","rushYds_fbg4","rushTds_fbg4","rec_fbg4","recYds_fbg4","recTds_fbg4","returnTds_fbg4","twoPts_fbg4","fumbles_fbg4"
"WILLJOHNSON","RB","Will Johnson","PIT",112,392,3.5,NA,NA,NA,NA,NA,1,5,0,5,30,0,NA,NA,NA
"MARIONGRICE","RB","Marion Grice","SD",112,392,3.5,NA,NA,NA,NA,NA,3,25,0,2,10,0,NA,NA,NA
"JALENSAUNDERS","WR","Jalen Saunders","NYJ",160,392,3.5,NA,NA,NA,NA,NA,0,0,0,1,35,0,NA,NA,NA
"JEFFJANIS","WR","Jeff Janis","GB",160,392,3.5,NA,NA,NA,NA,NA,0,0,0,3,35,0,NA,NA,NA
"MARCUSEASLEY","WR","Marcus Easley","BUF",160,392,3.5,NA,NA,NA,NA,NA,0,0,0,3,35,0,NA,NA,NA
"DAMARISJOHNSON","WR","Damaris Johnson","HOU",160,392,3.5,NA,NA,NA,NA,NA,0,0,0,3,35,0,NA,NA,NA
"DONTRELLEINMAN","WR","Dontrelle Inman","SD",160,392,3.5,NA,NA,NA,NA,NA,0,0,0,2,35,0,NA,NA,NA
"JOHNPHILLIPS","TE","John Phillips","SD",77,392,3.5,NA,NA,NA,NA,NA,NA,NA,NA,4,35,0,NA,NA,NA
"ERICWEEMS","WR","Eric Weems","",165,400,3.2,NA,NA,NA,NA,NA,0,0,0,2,32,0,NA,NA,NA
"BRANDENOLIVER","RB","Branden Oliver","SD",114,401,3,NA,NA,NA,NA,NA,5,25,0,1,5,0,NA,NA,NA
"JEFFMAEHL","WR","Jeff Maehl","PHI",166,401,3,NA,NA,NA,NA,NA,0,0,0,2,30,0,NA,NA,NA
"ADAMTHIELEN","WR","Adam Thielen","MIN",166,401,3,NA,NA,NA,NA,NA,0,0,0,3,30,0,NA,NA,NA
"TJGRAHAM","WR","T.J. Graham","",166,401,3,NA,NA,NA,NA,NA,0,0,0,3,30,0,NA,NA,NA
"CROCKETTGILLMORE","TE","Crockett Gillmore","BAL",78,401,3,NA,NA,NA,NA,NA,NA,NA,NA,5,30,0,NA,NA,NA
"CORYHARKEY","TE","Cory Harkey","STL",78,401,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"COOPERHELFET","TE","Cooper Helfet","SEA",78,401,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,0,NA,NA,NA
"JAMESHANNA","TE","James Hanna","DAL",78,401,3,NA,NA,NA,NA,NA,NA,NA,NA,4,30,0,NA,NA,NA
"JUWANTHOMPSON","RB","Juwan Thompson","DEN",115,409,2.5,NA,NA,NA,NA,NA,5,25,0,0,0,0,NA,NA,NA
"LAMICHAELJAMES","RB","LaMichael James","SF",115,409,2.5,NA,NA,NA,NA,NA,5,20,0,1,5,0,NA,NA,NA
"FOZZYWHITTAKER","RB","Fozzy Whittaker","CAR",115,409,2.5,NA,NA,NA,NA,NA,5,15,0,1,10,0,NA,NA,NA
"LARONBYRD","WR","LaRon Byrd","CLE",169,409,2.5,NA,NA,NA,NA,NA,0,0,0,2,25,0,NA,NA,NA
"JOSHCOOPER","WR","Josh Cooper","CLE",169,409,2.5,NA,NA,NA,NA,NA,0,0,0,2,25,0,NA,NA,NA
"RODNEYSMITH","WR","Rodney Smith","MIN",169,409,2.5,NA,NA,NA,NA,NA,0,0,0,1,25,0,NA,NA,NA
"RYANTAYLOR","TE","Ryan Taylor","GB",82,409,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"RICHIEBROCKEL","TE","Richie Brockel","CAR",82,409,2.5,NA,NA,NA,NA,NA,NA,NA,NA,2,25,0,NA,NA,NA
"TYLERCLUTTS","RB","Tyler Clutts","DAL",118,417,2.4,NA,NA,NA,NA,NA,1,4,0,4,20,0,NA,NA,NA
"JACKIEBATTLE","RB","Jackie Battle","TEN",119,418,2.3,NA,NA,NA,NA,NA,2,8,0,3,15,0,NA,NA,NA
"RONNIEBROWN","RB","Ronnie Brown","HOU",120,419,2,NA,NA,NA,NA,NA,2,10,0,1,10,0,NA,NA,NA
"DARRELYOUNG","RB","Darrel Young","WAS",120,419,2,NA,NA,NA,NA,NA,1,5,0,3,15,0,NA,NA,NA
"DANESANZENBACHER","WR","Dane Sanzenbacher","CIN",172,419,2,NA,NA,NA,NA,NA,0,0,0,2,20,0,NA,NA,NA
"JARONBROWN","WR","Jaron Brown","ARI",172,419,2,NA,NA,NA,NA,NA,0,0,0,2,20,0,NA,NA,NA
"MIKECAMPANARO","WR","Mike Campanaro","BAL",172,419,2,NA,NA,NA,NA,NA,0,0,0,1,20,0,NA,NA,NA
"VIRGILGREEN","TE","Virgil Green","DEN",84,419,2,NA,NA,NA,NA,NA,NA,NA,NA,3,20,0,NA,NA,NA
"BRANDONWILLIAMS","TE","Brandon Williams","CAR",84,419,2,NA,NA,NA,NA,NA,NA,NA,NA,2,20,0,NA,NA,NA
"JORVORSKIELANE","RB","Jorvorskie Lane","TB",122,426,1.8,NA,NA,NA,NA,NA,2,8,0,2,10,0,NA,NA,NA
"ANTHONYDIXON","RB","Anthony Dixon","BUF",123,427,1.5,NA,NA,NA,NA,NA,1,5,0,1,10,0,NA,NA,NA
"MONTELLOWENS","RB","Montell Owens","DET",123,427,1.5,NA,NA,NA,NA,NA,2,10,0,1,5,0,NA,NA,NA
"JOEMCKNIGHT","RB","Joe McKnight","KC",123,427,1.5,NA,NA,NA,NA,NA,2,10,0,1,5,0,NA,NA,NA
"JAMESWRIGHT","WR","James Wright","CIN",175,427,1.5,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA,NA
"PHILBATES","WR","Phil Bates","SEA",175,427,1.5,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA,NA
"KAMARAIKEN","WR","Kamar Aiken","BAL",175,427,1.5,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA,NA
"BRIANTYMS","WR","Brian Tyms","NE",175,427,1.5,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA,NA
"QUINTONPATTON","WR","Quinton Patton","SF",175,427,1.5,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA,NA
"ISAIAHBURSE","WR","Isaiah Burse","DEN",175,427,1.5,NA,NA,NA,NA,NA,0,0,0,1,15,0,NA,NA,NA
"NILESPAUL","TE","Niles Paul","WAS",86,427,1.5,NA,NA,NA,NA,NA,NA,NA,NA,2,15,0,NA,NA,NA
"JERONMASTRUD","TE","Jeron Mastrud","",86,427,1.5,NA,NA,NA,NA,NA,NA,NA,NA,2,15,0,NA,NA,NA
"MICHAELHOOMANAWANUI","TE","Michael Hoomanawanui","NE",86,427,1.5,NA,NA,NA,NA,NA,NA,NA,NA,2,15,0,NA,NA,NA
"ALBERTWILSON","WR","Albert Wilson","KC",181,439,1.3,NA,NA,NA,NA,NA,0,0,0,1,13,0,NA,NA,NA
"FRANKIEHAMMOND","WR","Frankie Hammond","KC",181,439,1.3,NA,NA,NA,NA,NA,0,0,0,1,13,0,NA,NA,NA
"FRANKSUMMERS","RB","Frank Summers","BUF",126,441,1,NA,NA,NA,NA,NA,1,5,0,1,5,0,NA,NA,NA
"PRESTONPARKER","WR","Preston Parker","NYG",183,441,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"ALDRICKROBINSON","WR","Aldrick Robinson","WAS",183,441,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"CHRISHARPER","WR","Chris Harper","GB",183,441,1,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA
"GATORHOSKINS","TE","Gator Hoskins","MIA",89,441,1,NA,NA,NA,NA,NA,NA,NA,NA,2,10,0,NA,NA,NA
"DCJEFFERSON","TE","D.C. Jefferson","",89,441,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"JUSTICECUNNINGHAM","TE","Justice Cunningham","STL",89,441,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"MARCELJENSEN","TE","Marcel Jensen","JAX",89,441,1,NA,NA,NA,NA,NA,NA,NA,NA,2,10,0,NA,NA,NA
"CRAIGSTEVENS","TE","Craig Stevens","TEN",89,441,1,NA,NA,NA,NA,NA,NA,NA,NA,2,10,0,NA,NA,NA
"MICHAELPALMER","TE","Michael Palmer","PIT",89,441,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"MATTHEWMULLIGAN","TE","Matthew Mulligan","CHI",89,441,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"MARQUEISGRAY","TE","MarQueis Gray","",89,441,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA
"LEONWASHINGTON","RB","Leon Washington","TEN",127,453,0.9,NA,NA,NA,NA,NA,1,4,0,1,5,0,NA,NA,NA
"ZACHLINE","RB","Zach Line","MIN",128,454,0.5,NA,NA,NA,NA,NA,0,0,0,1,5,0,NA,NA,NA
"JEROMEFELTON","RB","Jerome Felton","MIN",128,454,0.5,NA,NA,NA,NA,NA,0,0,0,1,5,0,NA,NA,NA
"WILLTAUFOOU","RB","Will Taufoou","JAX",128,454,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"TRAVARISCADET","RB","Travaris Cadet","NO",128,454,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"CHASEREYNOLDS","RB","Chase Reynolds","STL",128,454,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"KYLEJUSZCZYK","RB","Kyle Juszczyk","BAL",128,454,0.5,NA,NA,NA,NA,NA,1,5,0,0,0,0,NA,NA,NA
"JAMESCASEY","TE","James Casey","PHI",97,454,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA
"RYANHEWITT","TE","Ryan Hewitt","CIN",97,454,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,NA,NA,NA
"AUSTINDAVIS","QB","Austin Davis","STL",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"RYANLINDLEY","QB","Ryan Lindley","ARI",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MATTBARKLEY","QB","Matt Barkley","PHI",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"GALEGILBERT","QB","Gale Gilbert","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"KELLENCLEMENS","QB","Kellen Clemens","SD",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"JOSHJOHNSON","QB","Josh Johnson","SF",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TERRELLEPRYOR","QB","Terrelle Pryor","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TJYATES","QB","T.J. Yates","ATL",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"CHANDLERHARNISH","QB","Chandler Harnish","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"JOEWEBB","QB","Joe Webb","CAR",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DOMINIQUEDAVIS","QB","Dominique Davis","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MCLEODBETHELTHOMPSON","QB","McLeod Bethel-Thompson","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"KELLENMOORE","QB","Kellen Moore","DET",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TYRODTAYLOR","QB","Tyrod Taylor","BAL",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"LANDRYJONES","QB","Landry Jones","PIT",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BRADYQUINN","QB","Brady Quinn","MIA",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MATTFLYNN","QB","Matt Flynn","GB",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"AJMCCARRON","QB","A.J. McCarron","CIN",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BRADSORENSEN","QB","Brad Sorensen","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MATTHASSELBECK","QB","Matt Hasselbeck","IND",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BROCKOSWEILER","QB","Brock Osweiler","DEN",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BRANDONWEEDEN","QB","Brandon Weeden","DAL",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"PATDEVLIN","QB","Pat Devlin","MIA",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MARKSANCHEZ","QB","Mark Sanchez","PHI",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BRUCEGRADKOWSKI","QB","Bruce Gradkowski","PIT",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MATTMOORE","QB","Matt Moore","MIA",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TYLERTHIGPEN","QB","Tyler Thigpen","BUF",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"SEANRENFREE","QB","Sean Renfree","ATL",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"COLTMCCOY","QB","Colt McCoy","WAS",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"JASONCAMPBELL","QB","Jason Campbell","CIN",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"CURTISPAINTER","QB","Curtis Painter","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"KEITHWENNING","QB","Keith Wenning","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DENNISDIXON","QB","Dennis Dixon","BUF",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TOMSAVAGE","QB","Tom Savage","HOU",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TAJHBOYD","QB","Tajh Boyd","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"AARONMURRAY","QB","Aaron Murray","KC",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"LOGANTHOMAS","QB","Logan Thomas","ARI",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MIKEKAFKA","QB","Mike Kafka","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"JOSHFREEMAN","QB","Josh Freeman","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"CHARLIEWHITEHURST","QB","Charlie Whitehurst","TEN",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ZACDYSERT","QB","Zac Dysert","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"SAMBRADFORD","QB","Sam Bradford","STL",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"RYANNASSIB","QB","Ryan Nassib","NYG",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"SCOTTTOLZIEN","QB","Scott Tolzien","GB",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BJDANIELS","QB","B.J. Daniels","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"CASEKEENUM","QB","Case Keenum","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"BLAINEGABBERT","QB","Blaine Gabbert","SF",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"LUKEMCCOWN","QB","Luke McCown","NO",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"RICKYSTANZI","QB","Ricky Stanzi","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"JORDANPALMER","QB","Jordan Palmer","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DAVIDFALES","QB","David Fales","CHI",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MATTSIMMS","QB","Matt Simms","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"REXGROSSMAN","QB","Rex Grossman","WAS",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"JEFFTUEL","QB","Jeff Tuel","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"CHASEDANIEL","QB","Chase Daniel","KC",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"THADDEUSLEWIS","QB","Thaddeus Lewis","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"JIMMYGAROPPOLO","QB","Jimmy Garoppolo","NE",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"MATTMCGLOIN","QB","Matt McGloin","OAK",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"NICKSTEPHENS","QB","Nick Stephens","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TARVARISJACKSON","QB","Tarvaris Jackson","SEA",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"CHRISTIANPONDER","QB","Christian Ponder","MIN",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TYLERWILSON","QB","Tyler Wilson","",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"TYLERBRAY","QB","Tyler Bray","KC",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"CALEBHANIE","QB","Caleb Hanie","DAL",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"DANORLOVSKY","QB","Dan Orlovsky","DET",46,462,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"CHRISOGBONNAYA","RB","Chris Ogbonnaya","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MICHAELSMITH","RB","Michael Smith","TB",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JOHNCONNER","RB","John Conner","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"CHRISTHOMPSON","RB","Chris Thompson","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"EVANROYSTER","RB","Evan Royster","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SHAUNCHAPAS","RB","Shaun Chapas","DET",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"KENJONBARNER","RB","Kenjon Barner","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JOHNATHANFRANKLIN","RB","Johnathan Franklin","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DENNISJOHNSON","RB","Dennis Johnson","HOU",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JAMIZEOLAWALE","RB","Jamize Olawale","OAK",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MICHAELCOX","RB","Michael Cox","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DANIELTHOMAS","RB","Daniel Thomas","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TREYWATTS","RB","Trey Watts","STL",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MATTHEWTUCKER","RB","Matthew Tucker","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JEFFWILLIAMS","RB","Jeff Williams","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JEREMIAHJOHNSON","RB","Jeremiah Johnson","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"STANLEYHAVILI","RB","Stanley Havili","IND",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TONYFIAMMETTA","RB","Tony Fiammetta","CHI",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"LACHESEASTRUNK","RB","Lache Seastrunk","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BRENNANCLAY","RB","Brennan Clay","DEN",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ALEXGREEN","RB","Alex Green","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"KENDALLHUNTER","RB","Kendall Hunter","SF",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"KERWYNNWILLIAMS","RB","Kerwynn Williams","SD",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TYLERGAFFNEY","RB","Tyler Gaffney","CAR",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"QUINNJOHNSON","RB","Quinn Johnson","TEN",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"EDWINBAKER","RB","Edwin Baker","CLE",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MICHAELFORD","RB","Michael Ford","CHI",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"BENJARVUSGREENELLIS","RB","BenJarvus Green-Ellis","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JONVAUGHN","RB","Jon Vaughn","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"RYANWILLIAMS","RB","Ryan Williams","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ISAIAHPEAD","RB","Isaiah Pead","STL",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ORLEANSDARKWA","RB","Orleans Darkwa","MIA",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ANDREBROWN","RB","Andre Brown","HOU",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"KIEROSMALL","RB","Kiero Small","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DERRICKCOLEMAN","RB","Derrick Coleman","SEA",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MIKELLESHOURE","RB","Mikel Leshoure","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"WILLIAMPOWELL","RB","William Powell","HOU",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DAVIDWILSON","RB","David Wilson","NYG",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MIKEGILLISLEE","RB","Mike Gillislee","MIA",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JEREMYSTEWART","RB","Jeremy Stewart","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"VICKBALLARD","RB","Vick Ballard","IND",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ZURLONTIPTON","RB","Zurlon Tipton","IND",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ALVESTERALEXANDER","RB","Alvester Alexander","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DIONLEWIS","RB","Dion Lewis","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"LONNIEPRYOR","RB","Lonnie Pryor","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MARCUSTHIGPEN","RB","Marcus Thigpen","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SPENCERWARE","RB","Spencer Ware","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"CIERREWOOD","RB","Cierre Wood","BAL",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DEXTERCARTER","RB","Dexter Carter","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MIKEGOODSON","RB","Mike Goodson","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DEJIKARIM","RB","Deji Karim","IND",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"SENORISEPERRY","RB","Senorise Perry","CHI",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JOEBANYARD","RB","Joe Banyard","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JAMESDEVELIN","RB","James Develin","NE",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MIGUELMAYSONET","RB","Miguel Maysonet","PIT",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"DARYLRICHARDSON","RB","Daryl Richardson","",134,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JULIANTALLEY","WR","Julian Talley","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JUSTINBLACKMON","WR","Justin Blackmon","JAX",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"TAVARRESKING","WR","Tavarres King","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"VINCENTBROWN","WR","Vincent Brown","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"MIKETHOMAS","WR","Mike Thomas","HOU",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"WESTONDRESSLER","WR","Weston Dressler","KC",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"RYANWHALEN","WR","Ryan Whalen","CIN",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"JACOBYFORD","WR","Jacoby Ford","NYJ",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"WALTPOWELL","WR","Walt Powell","ARI",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"STEPHENHILL","WR","Stephen Hill","",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"ERICPAGE","WR","Eric Page","TB",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
"KRISDURHAM","WR","Kris Durham","DET",186,462,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA
