"name","pos","team","sourceName","player","playerID","season","positionRank","overallRank","points","pointsLo","pointsHi","passAtt","passComp","passIncomp","passYds","passTds","passInt","rushAtt","rushYds","rushTds","rec","recTgt","recYds","recTds","returnTds","twoPts","fumbles","dstPtsAllowed","dstYdsAllowed","dstSack","dstSafety","dstInt","dstFumlRec","dstFumlForce","dstBlk","dstTd","fg","fgAtt","fg019","fg2029","fg3039","fg4049","fg50","xp"
"CHRISKOEPPLIN","K","FA","average","Chris Koepplin",180,2015,19,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISKOEPPLIN","K","FA","averageRobust","Chris Koepplin",180,2015,19,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISKOEPPLIN","K","FA","averageWeighted","Chris Koepplin",180,2015,19,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISKOEPPLIN","K","FA","espn","Chris Koepplin",180,2015,18,353,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISOGBONNAYA","RB","CAR","average","Chris Ogbonnaya",181,2015,145,484,5.5,5.5,5.5,7,0,0,0,0,0,0,25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISOGBONNAYA","RB","CAR","averageRobust","Chris Ogbonnaya",181,2015,143,481,5.5,5.5,5.5,7,0,0,0,0,0,0,25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISOGBONNAYA","RB","CAR","averageWeighted","Chris Ogbonnaya",181,2015,145,484,5.5,5.5,5.5,7,0,0,0,0,0,0,25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISOGBONNAYA","RB","CAR","espn","Chris Ogbonnaya",181,2015,100,354,0,5.5,5.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISOGBONNAYA","RB","CAR","yahoo","Chris Ogbonnaya",181,2015,114,373,11,5.5,5.5,14,0,0,0,0,0,0,50,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISOWUSU","WR","NYJ","average","Chris Owusu",182,2015,170,393,19.90625,9.37505491570843,56.1249450842916,0,0,0,0,0,0,0,0,0,11.25,3,123.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISOWUSU","WR","NYJ","averageRobust","Chris Owusu",182,2015,165,378,22.4393294428107,9.37505491570843,56.1249450842916,0,0,0,0,0,0,0,0,0,14.0380668564098,3,155.514635542486,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISOWUSU","WR","NYJ","averageWeighted","Chris Owusu",182,2015,170,393,19.90625,9.37505491570843,56.1249450842916,0,0,0,0,0,0,0,0,0,11.25,3,123.25,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISOWUSU","WR","NYJ","cbs1","Chris Owusu",182,2015,159,404,14.125,9.37505491570843,56.1249450842916,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,113,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISOWUSU","WR","NYJ","cbs2","Chris Owusu",182,2015,98,240,56.125,9.37505491570843,56.1249450842916,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,3,353,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISOWUSU","WR","NYJ","espn","Chris Owusu",182,2015,106,355,0,9.37505491570843,56.1249450842916,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISOWUSU","WR","NYJ","yahoo","Chris Owusu",182,2015,147,389,9.375,9.37505491570843,56.1249450842916,0,0,0,0,0,0,0,0,0,3,3,27,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISPOLK","RB","PHI","average","Chris Polk",183,2015,84,269,47.34375,29.825,75.425,15.9,0,0,0,0,0,58.6666666666667,238.5,1.875,8.25,1,58.75,0,1,0,0.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISPOLK","RB","PHI","averageRobust","Chris Polk",183,2015,85,280,46.96875,29.825,75.425,15.9,0,0,0,0,0,56.75,226.75,1.875,8.25,1,58.75,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISPOLK","RB","PHI","averageWeighted","Chris Polk",183,2015,84,269,47.34375,29.825,75.425,15.9,0,0,0,0,0,58.6666666666667,238.5,1.875,8.25,1,58.75,0,1,0,0.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISPOLK","RB","PHI","cbs1","Chris Polk",183,2015,68,237,75.425,29.825,75.425,NA,NA,NA,NA,NA,NA,78,363,3,15,1,121,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISPOLK","RB","PHI","cbs2","Chris Polk",183,2015,79,277,43.675,29.825,75.425,NA,NA,NA,NA,NA,NA,51,233,2,6,1,43,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISPOLK","RB","PHI","espn","Chris Polk",183,2015,78,253,40.45,29.825,75.425,0,0,0,0,0,0,47,208,1,11,1,70,0,1,0,0.366666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISPOLK","RB","PHI","yahoo","Chris Polk",183,2015,89,291,29.825,29.825,75.425,31.8,0,0,0,0,0,58.6666666666667,150,1.5,1,1,1,0,1,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISPRESSLEY","RB","CLE","average","Chris Pressley",184,2015,164,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISPRESSLEY","RB","CLE","averageRobust","Chris Pressley",184,2015,164,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISPRESSLEY","RB","CLE","averageWeighted","Chris Pressley",184,2015,164,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISPRESSLEY","RB","CLE","yahoo","Chris Pressley",184,2015,154,548,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISREDMAN","QB","FA","average","Chris Redman",185,2015,94,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISREDMAN","QB","FA","averageRobust","Chris Redman",185,2015,92,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISREDMAN","QB","FA","averageWeighted","Chris Redman",185,2015,94,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISREDMAN","QB","FA","espn","Chris Redman",185,2015,67,356,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISTHOMPSON","RB","WAS","average","Chris Thompson",186,2015,165,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTHOMPSON","RB","WAS","averageRobust","Chris Thompson",186,2015,165,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTHOMPSON","RB","WAS","averageWeighted","Chris Thompson",186,2015,165,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTHOMPSON","RB","WAS","espn","Chris Thompson",186,2015,101,357,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISTIANPONDER","QB","MIN","average","Christian Ponder",187,2015,51,479,6.37,2.2,10.54,7.05,5,5,142.5,0,1.05,3,8.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIANPONDER","QB","MIN","averageRobust","Christian Ponder",187,2015,52,473,6.37,2.2,10.54,7.05,5,5,142.5,0,1.05,3,8.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIANPONDER","QB","MIN","averageWeighted","Christian Ponder",187,2015,51,479,6.37,2.2,10.54,7.05,5,5,142.5,0,1.05,3,8.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTIANPONDER","QB","MIN","espn","Christian Ponder",187,2015,53,294,2.2,2.2,10.54,10,5,5,55,0,0,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISTIANPONDER","QB","MIN","yahoo","Christian Ponder",187,2015,47,378,10.54,2.2,10.54,4.1,5,5,230,0,2.1,3,16.4,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISTINEMICHAEL","RB","SEA","average","Christine Michael",188,2015,60,207,74.89375,23.875,127.85,17.4,0,0,0,0,0,124,497.5,2.925,7.925,0,66.35,0.25,0,0,0.733333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTINEMICHAEL","RB","SEA","averageRobust","Christine Michael",188,2015,60,214,73.675,23.875,127.85,17.4,0,0,0,0,0,122.5,497.5,2.925,8.25,0,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTINEMICHAEL","RB","SEA","averageWeighted","Christine Michael",188,2015,60,207,74.89375,23.875,127.85,17.4,0,0,0,0,0,124,497.5,2.925,7.925,0,66.35,0.25,0,0,0.733333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISTINEMICHAEL","RB","SEA","cbs1","Christine Michael",188,2015,48,124,127.85,23.875,127.85,NA,NA,NA,NA,NA,NA,177,851,5,8,0,78,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISTINEMICHAEL","RB","SEA","cbs2","Christine Michael",188,2015,45,168,94,23.875,127.85,NA,NA,NA,NA,NA,NA,118,595,4,14,0,108,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISTINEMICHAEL","RB","SEA","espn","Christine Michael",188,2015,65,232,53.85,23.875,127.85,0,0,0,0,0,0,77,348,2,9,0,74,0,0,0,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISTINEMICHAEL","RB","SEA","yahoo","Christine Michael",188,2015,93,308,23.875,23.875,127.85,34.8,0,0,0,0,0,124,196,0.7,0.7,0,5.4,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CHRISWILLIAMS","WR","CHI","average","Chris Williams",189,2015,192,488,5.2,5.2,5.2,1,0,0,0,0,0,0,-8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISWILLIAMS","WR","CHI","averageRobust","Chris Williams",189,2015,191,483,5.2,5.2,5.2,1,0,0,0,0,0,0,-8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISWILLIAMS","WR","CHI","averageWeighted","Chris Williams",189,2015,192,488,5.2,5.2,5.2,1,0,0,0,0,0,0,-8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRISWILLIAMS","WR","CHI","yahoo","Chris Williams",189,2015,161,422,5.2,5.2,5.2,1,NA,NA,0,0,0,NA,-8,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CINCINNATIBENGALS","DST","CIN","average","Cincinnati Bengals",190,2015,7,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,5039,36.1,1.03333333333333,17.1666666666667,10.0333333333333,14.5,1.1,3.3,0,0,0,0,0,0,0,0
"CINCINNATIBENGALS","DST","CIN","averageRobust","Cincinnati Bengals",190,2015,7,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.75,5039,36.825,1,17.125,9.775,14.5,1.1,4,0,0,0,0,0,0,0,0
"CINCINNATIBENGALS","DST","CIN","averageWeighted","Cincinnati Bengals",190,2015,7,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,5039,36.1,1.03333333333333,17.1666666666667,10.0333333333333,14.5,1.1,3.3,0,0,0,0,0,0,0,0
"CINCINNATIBENGALS","DST","CIN","cbs1","Cincinnati Bengals",190,2015,7,458,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,5057,39,1,17,9,13,1.1,4,NA,NA,NA,NA,NA,NA,NA,NA
"CINCINNATIBENGALS","DST","CIN","cbs2","Cincinnati Bengals",190,2015,7,440,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374,5021,41,0,18,13,16,1.1,4,NA,NA,NA,NA,NA,NA,NA,NA
"CINCINNATIBENGALS","DST","CIN","espn","Cincinnati Bengals",190,2015,7,358,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,363,5039,36.1,1.03333333333333,17.1666666666667,10.0333333333333,14.5,1.1,3.3,NA,NA,NA,NA,NA,NA,NA,NA
"CINCINNATIBENGALS","DST","CIN","yahoo","Cincinnati Bengals",190,2015,7,549,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,5039,28.3,2.1,16.5,8.1,14.5,1.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA
"CJANDERSON","RB","DEN","average","C.J. Anderson",191,2015,70,234,60.9625,25.625,81.525,42.6,0,0,0,0,0,87.3333333333333,375.25,1.1,14.475,12,117.5,0.625,0,0,0.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CJANDERSON","RB","DEN","averageRobust","C.J. Anderson",191,2015,68,234,62.8983608946796,25.625,81.525,42.6,0,0,0,0,0,87.25,386,1.46431014911327,15.975,12,114.5,0.5,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CJANDERSON","RB","DEN","averageWeighted","C.J. Anderson",191,2015,70,234,60.9625,25.625,81.525,42.6,0,0,0,0,0,87.3333333333333,375.25,1.1,14.475,12,117.5,0.625,0,0,0.533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CJANDERSON","RB","DEN","cbs1","C.J. Anderson",191,2015,82,276,60.825,25.625,81.525,NA,NA,NA,NA,NA,NA,87,377,1,15,12,113,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJANDERSON","RB","DEN","cbs2","C.J. Anderson",191,2015,95,327,25.625,25.625,81.525,NA,NA,NA,NA,NA,NA,48,200,0,4,12,45,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJANDERSON","RB","DEN","espn","C.J. Anderson",191,2015,52,188,75.875,25.625,81.525,0,0,0,0,0,0,127,511,2,20,12,115,0,0,0,0.533333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJANDERSON","RB","DEN","yahoo","C.J. Anderson",191,2015,48,167,81.525,25.625,81.525,85.2,0,0,0,0,0,87.3333333333333,413,1.4,18.9,12,197,1.5,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJFIEDOROWICZ","TE","HOU","average","C.J. Fiedorowicz",192,2015,42,281,44.721875,6.6375,80.5,0,0,0,0,0,0,0,0,0,21.85,4,259.375,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CJFIEDOROWICZ","TE","HOU","averageRobust","C.J. Fiedorowicz",192,2015,45,288,44.4220775462963,6.6375,80.5,0,0,0,0,0,0,0,0,0,21.85,4,259.375,2.00003375771605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CJFIEDOROWICZ","TE","HOU","averageWeighted","C.J. Fiedorowicz",192,2015,42,281,44.721875,6.6375,80.5,0,0,0,0,0,0,0,0,0,21.85,4,259.375,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CJFIEDOROWICZ","TE","HOU","cbs1","C.J. Fiedorowicz",192,2015,60,340,35.875,6.6375,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,191,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJFIEDOROWICZ","TE","HOU","cbs2","C.J. Fiedorowicz",192,2015,29,187,80.5,6.6375,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,4,452,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJFIEDOROWICZ","TE","HOU","espn","C.J. Fiedorowicz",192,2015,33,226,55.875,6.6375,80.5,0,0,0,0,0,0,0,0,0,30,4,351,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJFIEDOROWICZ","TE","HOU","yahoo","C.J. Fiedorowicz",192,2015,76,409,6.6375,6.6375,80.5,0,0,0,0,0,0,0,0,0,4.4,4,43.5,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJSPILLER","RB","BUF","average","C.J. Spiller",193,2015,26,76,143.95,51.325,190.45,34.5,0,0,0,0,0,210,843.25,3.5,30.5,16,249,1.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CJSPILLER","RB","BUF","averageRobust","C.J. Spiller",193,2015,22,58,161.75,51.325,190.45,34.5,0,0,0,0,0,210.25,976.25,4.5,34,16,249,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CJSPILLER","RB","BUF","averageWeighted","C.J. Spiller",193,2015,26,76,143.95,51.325,190.45,34.5,0,0,0,0,0,210,843.25,3.5,30.5,16,249,1.25,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CJSPILLER","RB","BUF","cbs1","C.J. Spiller",193,2015,19,35,190.45,51.325,190.45,NA,NA,NA,NA,NA,NA,211,1117,4,38,16,366,2,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJSPILLER","RB","BUF","cbs2","C.J. Spiller",193,2015,22,58,158.425,51.325,190.45,NA,NA,NA,NA,NA,NA,218,968,5,33,16,205,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJSPILLER","RB","BUF","espn","C.J. Spiller",193,2015,17,38,175.6,51.325,190.45,0,0,0,0,0,0,201,1001,5,37,16,316,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CJSPILLER","RB","BUF","yahoo","C.J. Spiller",193,2015,66,226,51.325,51.325,190.45,69,0,0,0,0,0,210,287,0,14,16,109,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLARKHARRIS","TE","CIN","average","Clark Harris",194,2015,140,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLARKHARRIS","TE","CIN","averageRobust","Clark Harris",194,2015,140,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLARKHARRIS","TE","CIN","averageWeighted","Clark Harris",194,2015,140,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLARKHARRIS","TE","CIN","yahoo","Clark Harris",194,2015,123,550,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLAYHARBOR","TE","JAC","average","Clay Harbor",195,2015,50,330,32.4125,-0.1,50.875,0,0,0,0,0,0,0,0,0,18.95,32,208.5,1.075,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLAYHARBOR","TE","JAC","averageRobust","Clay Harbor",195,2015,47,295,42.8130656091417,-0.1,50.875,0,0,0,0,0,0,0,0,0,26.1507250243128,32,275.58212454786,1.39421667344321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLAYHARBOR","TE","JAC","averageWeighted","Clay Harbor",195,2015,50,330,32.4125,-0.1,50.875,0,0,0,0,0,0,0,0,0,18.95,32,208.5,1.075,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLAYHARBOR","TE","JAC","cbs1","Clay Harbor",195,2015,49,301,50.875,-0.1,50.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,32,311,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLAYHARBOR","TE","JAC","cbs2","Clay Harbor",195,2015,56,320,28.25,-0.1,50.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,32,178,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLAYHARBOR","TE","JAC","espn","Clay Harbor",195,2015,109,566,-0.1,-0.1,50.875,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLAYHARBOR","TE","JAC","yahoo","Clay Harbor",195,2015,36,228,50.625,-0.1,50.875,0,0,0,0,0,0,0,0,0,31.8,32,345,1.3,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLEOLEMON","QB","FA","average","Cleo Lemon",196,2015,95,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLEOLEMON","QB","FA","averageRobust","Cleo Lemon",196,2015,93,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLEOLEMON","QB","FA","averageWeighted","Cleo Lemon",196,2015,95,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLEOLEMON","QB","FA","espn","Cleo Lemon",196,2015,68,359,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CLEVELANDBROWNS","DST","CLE","average","Cleveland Browns",197,2015,8,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.666666666667,5324,39.4666666666667,0.7,18.2666666666667,8.7,12.5,2.2,3.4,0,0,0,0,0,0,0,0
"CLEVELANDBROWNS","DST","CLE","averageRobust","Cleveland Browns",197,2015,8,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.25,5324,38.85,1,18,8.775,12.5,2.2,3.35,0,0,0,0,0,0,0,0
"CLEVELANDBROWNS","DST","CLE","averageWeighted","Cleveland Browns",197,2015,8,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.666666666667,5324,39.4666666666667,0.7,18.2666666666667,8.7,12.5,2.2,3.4,0,0,0,0,0,0,0,0
"CLEVELANDBROWNS","DST","CLE","cbs1","Cleveland Browns",197,2015,8,459,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,5458,47,1,18,9,11,2.2,4,NA,NA,NA,NA,NA,NA,NA,NA
"CLEVELANDBROWNS","DST","CLE","cbs2","Cleveland Browns",197,2015,8,441,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,5190,37,0,18,10,14,2.2,3,NA,NA,NA,NA,NA,NA,NA,NA
"CLEVELANDBROWNS","DST","CLE","espn","Cleveland Browns",197,2015,8,360,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,361.666666666667,5324,39.4666666666667,0.7,18.2666666666667,8.7,12.5,2.2,3.4,NA,NA,NA,NA,NA,NA,NA,NA
"CLEVELANDBROWNS","DST","CLE","yahoo","Cleveland Browns",197,2015,8,551,0,0,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,5324,34.4,1.1,18.8,7.1,12.5,2.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA
"CLINTSTITSER","K","FA","average","Clint Stitser",198,2015,20,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLINTSTITSER","K","FA","averageRobust","Clint Stitser",198,2015,20,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
