"playerId","idpRetYds","idpRetTds","idpSolo","idpAst","idpTFL","idpSack","idpSafety","idpPD","idpBlk","idpInt","idpFumlForce","idpFumlRec","idpFumlRet","idpTd","player","analystId"
2552307,0,0,2,3,0,0,0,0,0,0,0,0,0,0,"Bryce Hager","yasp"
2553774,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"Cameron Lynch","yasp"
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Keith Rivers","yasp"
496961,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Dekoda Watson","yasp"
2495205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Mike Mohamed","yasp"
2495552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desmond Bishop","yasp"
2507229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adam Hayward","yasp"
2532951,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Scott Solomon","yasp"
2539245,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"Arthur Brown","yasp"
2539978,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Jon Bostic","yasp"
2540280,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Sam Barrington","yasp"
2543857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Tyler Starr","yasp"
2552316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Martrell Spaight","yasp"
2552317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Mike Hull","yasp"
2553445,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Tony Steward","yasp"
2553585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Terrance Plummer","yasp"
2553683,0,0,2,0,1,0,0,0,0,0,0,0,0,0,"Josh Shirley","yasp"
71365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DeAndre Levy","yasp"
79643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Shaughnessy","yasp"
89818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jason Williams","yasp"
