"playerId","aav","leagueType","source"
1966,"0","std","Yahoo"
2508051,"0","std","MFL"
2508051,"0","std","Yahoo"
2553511,"0","std","MFL"
2553511,"0.0","std","ESPN"
2553511,"0","std","Yahoo"
2533451,"0","std","MFL"
2539231,"0","std","MFL"
2539231,"0.0","std","ESPN"
2506147,"0","std","MFL"
2506147,"0.0","std","ESPN"
2506147,"0","std","Yahoo"
71435,"0","std","MFL"
71435,"0.0","std","ESPN"
71435,"0","std","Yahoo"
2539280,"0","std","MFL"
2539223,"4","std","MFL"
2539223,"3.0","std","ESPN"
2540147,"2","std","MFL"
2540147,"0.0","std","ESPN"
2495872,"2","std","MFL"
2495872,"0.0","std","ESPN"
2543462,"2","std","MFL"
2543462,"0.0","std","ESPN"
2543462,"0","std","Yahoo"
2539262,"1","std","MFL"
2539262,"0.0","std","ESPN"
497145,"7","std","MFL"
497145,"12.5","std","ESPN"
497145,"7","std","Yahoo"
2495545,"2","std","MFL"
2495545,"0.0","std","ESPN"
2539978,"1","std","MFL"
2533030,"2","std","MFL"
2533030,"0.0","std","ESPN"
2533030,"0","std","Yahoo"
2506398,"1","std","MFL"
2506398,"0.0","std","ESPN"
71249,"0","std","MFL"
2543685,"0","std","MFL"
2543685,"0.0","std","ESPN"
497174,"1","std","MFL"
2530765,"0","std","MFL"
2534770,"0","std","MFL"
2534770,"0.0","std","ESPN"
2534770,"0","std","Yahoo"
2550216,"0","std","Yahoo"
2533455,"0","std","MFL"
2541309,"0.0","std","ESPN"
2543555,"0","std","MFL"
949,"11","std","MFL"
949,"17.0","std","ESPN"
949,"23","std","Yahoo"
2541493,"1","std","MFL"
2495267,"6","std","MFL"
2495267,"3.5","std","ESPN"
2495267,"8","std","Yahoo"
2552315,"1","std","MFL"
2552315,"0.0","std","ESPN"
2539292,"1","std","MFL"
2539292,"0.0","std","ESPN"
2553668,"0","std","MFL"
2553668,"0","std","Yahoo"
2543500,"21","std","MFL"
2543500,"23.8","std","ESPN"
2543500,"35","std","Yahoo"
71417,"0","std","MFL"
71417,"0.0","std","ESPN"
71417,"0","std","Yahoo"
2507237,"0.0","std","ESPN"
2552492,"0","std","MFL"
2552492,"0.0","std","ESPN"
2539290,"0","std","MFL"
2539290,"0.0","std","ESPN"
2540160,"2","std","MFL"
2540160,"1.3","std","ESPN"
2540160,"1","std","Yahoo"
2552392,"0","std","MFL"
2552392,"0.0","std","ESPN"
2553606,"0","std","MFL"
2553606,"0","std","Yahoo"
2495472,"0","std","MFL"
2495472,"0.0","std","ESPN"
2543760,"0","std","MFL"
2543760,"0.0","std","ESPN"
1032,"23","std","MFL"
1032,"0.0","std","ESPN"
1032,"0","std","Yahoo"
2539327,"0","std","MFL"
2539327,"0.0","std","ESPN"
2539327,"0","std","Yahoo"
2530720,"0","std","MFL"
2530720,"0","std","Yahoo"
2540171,"14","std","MFL"
2540171,"11.7","std","ESPN"
2540171,"24","std","Yahoo"
2535964,"0","std","MFL"
2540181,"0","std","MFL"
2540181,"0","std","Yahoo"
2539263,"0","std","MFL"
2534441,"0","std","MFL"
2530491,"0","std","MFL"
2532811,"0","std","MFL"
2506222,"0","std","MFL"
2506222,"0","std","Yahoo"
2540283,"1","std","MFL"
2540283,"0.0","std","ESPN"
79557,"0","std","MFL"
79557,"0.0","std","ESPN"
79557,"0","std","Yahoo"
2553459,"0","std","MFL"
2537931,"3","std","MFL"
2537931,"0.0","std","ESPN"
2507982,"0","std","MFL"
2553653,"0","std","MFL"
2553653,"0","std","Yahoo"
2551247,"0","std","MFL"
2551247,"0","std","Yahoo"
2541834,"3","std","MFL"
2541834,"0.0","std","ESPN"
2541834,"1","std","Yahoo"
2543746,"2","std","MFL"
2543746,"0.0","std","ESPN"
2543746,"1","std","Yahoo"
264,"0.0","std","ESPN"
264,"0","std","Yahoo"
2541853,"0","std","Yahoo"
79605,"1","std","MFL"
79605,"0.0","std","ESPN"
2505076,"2","std","MFL"
2505076,"0.0","std","ESPN"
2505076,"0","std","Yahoo"
2541174,"0","std","MFL"
832,"1","std","MFL"
832,"0","std","Yahoo"
2532920,"1","std","MFL"
2532920,"0.0","std","ESPN"
2533542,"1","std","MFL"
2533542,"0.0","std","ESPN"
2553462,"2","std","MFL"
2553462,"1.0","std","ESPN"
2553462,"0","std","Yahoo"
2552259,"1","std","MFL"
2552259,"0.0","std","ESPN"
2553683,"0","std","MFL"
2495783,"0","std","MFL"
238498,"14","std","MFL"
238498,"18.7","std","ESPN"
238498,"18","std","Yahoo"
2534779,"0","std","Yahoo"
2495454,"41","std","MFL"
2495454,"44.2","std","ESPN"
2495454,"45","std","Yahoo"
2505010,"2","std","MFL"
2495353,"7","std","MFL"
2495353,"2.1","std","ESPN"
2495353,"7","std","Yahoo"
2541635,"0","std","MFL"
496782,"1","std","MFL"
496782,"0.0","std","ESPN"
2532862,"0","std","MFL"
2532862,"0","std","Yahoo"
2532823,"0","std","MFL"
2532823,"0","std","Yahoo"
2495476,"3","std","MFL"
2495476,"0.0","std","ESPN"
2532792,"0","std","MFL"
2533038,"2","std","MFL"
2533038,"0.0","std","ESPN"
2541314,"0","std","MFL"
2541314,"0","std","Yahoo"
2495597,"2","std","MFL"
2495597,"0.0","std","ESPN"
2543812,"0","std","MFL"
2543812,"0.0","std","ESPN"
927,"24","std","MFL"
927,"25.0","std","ESPN"
927,"38","std","Yahoo"
2543473,"1","std","MFL"
2543473,"0.0","std","ESPN"
2552418,"1","std","MFL"
2552418,"0.0","std","ESPN"
2552418,"0","std","Yahoo"
2495493,"7","std","MFL"
2495493,"4.1","std","ESPN"
2540151,"1","std","MFL"
2540151,"0.0","std","ESPN"
2540151,"1","std","Yahoo"
2550243,"0.0","std","ESPN"
2550243,"0","std","Yahoo"
2504777,"0","std","MFL"
2504777,"0.0","std","ESPN"
2506413,"2","std","MFL"
2506413,"0.0","std","ESPN"
2541901,"0","std","MFL"
2550263,"1","std","MFL"
2550263,"0.0","std","ESPN"
2550263,"0","std","Yahoo"
2495252,"3","std","MFL"
2495252,"0.0","std","ESPN"
2543551,"1","std","MFL"
2543551,"0.0","std","ESPN"
2543551,"1","std","Yahoo"
2552651,"0","std","MFL"
2552651,"0.0","std","ESPN"
494257,"3","std","MFL"
494257,"0.0","std","ESPN"
2530660,"1","std","MFL"
2530660,"0.0","std","ESPN"
2530660,"0","std","Yahoo"
2495985,"0","std","MFL"
2550542,"0","std","MFL"
2550542,"0.0","std","ESPN"
2550542,"0","std","Yahoo"
496735,"1","std","MFL"
496735,"0.0","std","ESPN"
2543738,"0","std","MFL"
2495300,"0","std","MFL"
2506112,"4","std","MFL"
2506112,"0.0","std","ESPN"
2552380,"1","std","MFL"
2552380,"1.1","std","ESPN"
2552380,"0","std","Yahoo"
2554138,"0","std","MFL"
2554138,"0","std","Yahoo"
496915,"0","std","MFL"
2539296,"1","std","MFL"
2539296,"0.0","std","ESPN"
2540291,"0","std","MFL"
2540291,"0.0","std","ESPN"
2540154,"15","std","MFL"
2540154,"19.5","std","ESPN"
2540154,"18","std","Yahoo"
2553720,"0","std","MFL"
80658,"1","std","MFL"
80658,"0.0","std","ESPN"
2532940,"3","std","MFL"
2532940,"0.0","std","ESPN"
2543762,"0","std","MFL"
2552420,"0","std","MFL"
2552420,"0.0","std","ESPN"
2543582,"0","std","MFL"
302,"0","std","MFL"
2534741,"0","std","MFL"
2543784,"0.0","std","ESPN"
2543784,"0","std","Yahoo"
2533340,"1","std","MFL"
2550307,"0","std","MFL"
2550307,"0.0","std","ESPN"
2506895,"0","std","MFL"
2506895,"0.0","std","ESPN"
2506895,"0","std","Yahoo"
2507486,"0","std","MFL"
2507486,"0.0","std","ESPN"
2507486,"0","std","Yahoo"
2532917,"0","std","MFL"
2532917,"0.0","std","ESPN"
2532917,"0","std","Yahoo"
2543471,"14","std","MFL"
2543471,"0.0","std","ESPN"
2543471,"0","std","Yahoo"
2495229,"0","std","MFL"
2495229,"0.0","std","ESPN"
2541431,"1","std","MFL"
2541431,"0.0","std","ESPN"
2549959,"0","std","MFL"
2549959,"0.0","std","ESPN"
2539214,"0","std","MFL"
2539214,"0.0","std","ESPN"
2539214,"0","std","Yahoo"
2541778,"0.0","std","ESPN"
2541778,"0","std","Yahoo"
2495172,"0","std","MFL"
2495172,"0.0","std","ESPN"
2495172,"0","std","Yahoo"
270,"0","std","MFL"
2532937,"0","std","MFL"
2532977,"4","std","MFL"
2532977,"1.8","std","ESPN"
2532977,"6","std","Yahoo"
494277,"1","std","MFL"
494277,"0.0","std","ESPN"
2539289,"0","std","MFL"
2539289,"0.0","std","ESPN"
2539289,"0","std","Yahoo"
2553292,"0","std","MFL"
2553292,"0.0","std","ESPN"
2553292,"0","std","Yahoo"
2549981,"1","std","MFL"
2549981,"0.0","std","ESPN"
2550176,"0","std","MFL"
2552421,"1","std","MFL"
2552421,"0.0","std","ESPN"
2552421,"0","std","Yahoo"
71217,"1","std","MFL"
71217,"0.0","std","ESPN"
71217,"1","std","Yahoo"
2552476,"0","std","MFL"
2552476,"0","std","Yahoo"
2540202,"3","std","MFL"
2540202,"0.0","std","ESPN"
2540202,"6","std","Yahoo"
2539320,"2","std","MFL"
2539320,"0.0","std","ESPN"
2495148,"0","std","MFL"
2495148,"0.0","std","ESPN"
2539980,"1","std","MFL"
2539980,"0.0","std","ESPN"
2539980,"0","std","Yahoo"
2553930,"1","std","MFL"
2553930,"0","std","Yahoo"
2532900,"1","std","MFL"
2532900,"0.0","std","ESPN"
2532900,"0","std","Yahoo"
89688,"0","std","MFL"
89688,"0","std","Yahoo"
2541390,"0","std","Yahoo"
2552261,"0","std","MFL"
2552261,"0.0","std","ESPN"
2540159,"1","std","MFL"
2540159,"0.0","std","ESPN"
2543689,"0","std","MFL"
2543689,"0","std","Yahoo"
81857,"0","std","MFL"
81857,"0","std","Yahoo"
2543563,"1","std","MFL"
2543563,"0.0","std","ESPN"
2554231,"0","std","MFL"
2550733,"0.0","std","ESPN"
2506549,"0","std","MFL"
2553620,"0","std","MFL"
2553432,"8","std","MFL"
2553432,"0.0","std","ESPN"
2553432,"0","std","Yahoo"
2505576,"0","std","MFL"
2505576,"0.0","std","ESPN"
2543568,"1","std","MFL"
2543463,"6","std","MFL"
2543463,"0.0","std","ESPN"
2553552,"0.0","std","ESPN"
2553552,"0","std","Yahoo"
2539297,"0","std","MFL"
2542022,"1","std","MFL"
2542022,"1.1","std","ESPN"
2542022,"1","std","Yahoo"
2543653,"0","std","MFL"
2550157,"0","std","MFL"
2550157,"0","std","Yahoo"
2539935,"6","std","MFL"
2539935,"3.6","std","ESPN"
2532820,"1","std","MFL"
2532820,"0.0","std","ESPN"
2532820,"0","std","Yahoo"
2540178,"3","std","MFL"
2540178,"1.3","std","ESPN"
2540178,"1","std","Yahoo"
79619,"0","std","MFL"
79619,"0.0","std","ESPN"
79619,"0","std","Yahoo"
496820,"2","std","MFL"
496820,"0.0","std","ESPN"
2543484,"1","std","MFL"
2543484,"0.0","std","ESPN"
2499248,"0","std","MFL"
2499248,"0","std","Yahoo"
2664,"0","std","MFL"
494261,"0","std","MFL"
2553519,"0","std","MFL"
2552592,"2","std","MFL"
2552592,"0.0","std","ESPN"
2507430,"0","std","MFL"
2507430,"0.0","std","ESPN"
2552296,"1","std","MFL"
2543681,"2","std","MFL"
2543681,"0.0","std","ESPN"
2540230,"0","std","MFL"
2540230,"0.0","std","ESPN"
2540230,"0","std","Yahoo"
2530718,"0","std","Yahoo"
2506444,"2","std","MFL"
2506444,"0.0","std","ESPN"
2506444,"0","std","Yahoo"
2495438,"4","std","MFL"
2495438,"1.9","std","ESPN"
2495438,"6","std","Yahoo"
2543699,"1","std","MFL"
2532974,"0","std","MFL"
2506931,"2","std","MFL"
2506931,"0.0","std","ESPN"
79527,"1","std","MFL"
79527,"0.0","std","ESPN"
2552593,"0","std","MFL"
2543559,"0","std","MFL"
2543559,"0.0","std","ESPN"
2543559,"0","std","Yahoo"
2532853,"2","std","MFL"
2532853,"0.0","std","ESPN"
2532853,"1","std","Yahoo"
2533034,"22","std","MFL"
2533034,"28.0","std","ESPN"
2533034,"36","std","Yahoo"
2543492,"1","std","MFL"
2543492,"0.0","std","ESPN"
496794,"0","std","MFL"
2507173,"0","std","MFL"
2507173,"0.0","std","ESPN"
2533036,"0","std","MFL"
2533036,"0","std","Yahoo"
2543727,"1","std","MFL"
2543727,"0.0","std","ESPN"
2505630,"0","std","MFL"
2505630,"0.0","std","ESPN"
2535708,"1","std","MFL"
2535708,"0.0","std","ESPN"
2535708,"0","std","Yahoo"
2495187,"1","std","MFL"
2495187,"0.0","std","ESPN"
2495187,"0","std","Yahoo"
2506287,"0","std","MFL"
2506287,"0.0","std","ESPN"
2506287,"0","std","Yahoo"
2552454,"3","std","MFL"
2552454,"1.3","std","ESPN"
2539287,"1","std","MFL"
2539287,"0.0","std","ESPN"
2539287,"0","std","Yahoo"
81879,"1","std","MFL"
81879,"0.0","std","ESPN"
2532809,"0","std","MFL"
2532809,"0","std","Yahoo"
2495658,"0","std","MFL"
2541741,"0","std","MFL"
494251,"0","std","MFL"
2537933,"2","std","MFL"
2537933,"1.3","std","ESPN"
2537933,"3","std","Yahoo"
80423,"0","std","MFL"
2506106,"7","std","MFL"
2506106,"3.5","std","ESPN"
2506106,"9","std","Yahoo"
2505116,"1","std","MFL"
2505116,"0.0","std","ESPN"
2543786,"0","std","MFL"
2543786,"0.0","std","ESPN"
2541161,"17","std","MFL"
2541161,"14.3","std","ESPN"
2541161,"33","std","Yahoo"
2532828,"11","std","MFL"
2532828,"5.9","std","ESPN"
2495481,"0","std","MFL"
2495762,"4","std","MFL"
2495762,"0.0","std","ESPN"
2495347,"0","std","MFL"
2495347,"0.0","std","ESPN"
2495347,"0","std","Yahoo"
497149,"7","std","MFL"
497149,"6.9","std","ESPN"
497149,"16","std","Yahoo"
2507373,"0","std","MFL"
1298,"1","std","MFL"
1298,"0.0","std","ESPN"
2495617,"0","std","MFL"
2495617,"0.0","std","ESPN"
2495967,"0","std","MFL"
2495158,"1","std","MFL"
2495158,"0.0","std","ESPN"
2495158,"0","std","Yahoo"
2532878,"0","std","MFL"
2539662,"0","std","MFL"
79607,"30","std","MFL"
79607,"44.5","std","ESPN"
79607,"36","std","Yahoo"
1720,"0","std","MFL"
2540175,"44","std","MFL"
2540175,"54.8","std","ESPN"
2540175,"55","std","Yahoo"
2553575,"0","std","MFL"
2553575,"0","std","Yahoo"
2540203,"0","std","MFL"
2540203,"0.0","std","ESPN"
2540203,"0","std","Yahoo"
496802,"1","std","MFL"
496802,"0.0","std","ESPN"
100010,"1","std","MFL"
100010,"1.1","std","ESPN"
100010,"0","std","Yahoo"
2507828,"1","std","MFL"
2507828,"0.0","std","ESPN"
2507828,"0","std","Yahoo"
2540162,"1","std","MFL"
2543767,"0","std","MFL"
2543767,"0.0","std","ESPN"
2543767,"0","std","Yahoo"
2549940,"0","std","MFL"
2506268,"0","std","MFL"
2552599,"0","std","MFL"
2552599,"0.0","std","ESPN"
2552297,"0","std","MFL"
2543704,"1","std","MFL"
2543704,"1.0","std","ESPN"
2543704,"1","std","Yahoo"
71279,"1","std","MFL"
71279,"0.0","std","ESPN"
80670,"0","std","MFL"
80670,"0.0","std","ESPN"
80670,"0","std","Yahoo"
2543472,"0","std","MFL"
2553621,"0","std","MFL"
2553621,"0.0","std","ESPN"
2533056,"13","std","MFL"
2533056,"9.6","std","ESPN"
2506053,"0","std","MFL"
2506053,"0.0","std","ESPN"
2506053,"0","std","Yahoo"
2495234,"0","std","MFL"
2495234,"0.0","std","ESPN"
2495234,"0","std","Yahoo"
2541199,"0","std","MFL"
2541199,"0.0","std","ESPN"
2541199,"0.0","std","ESPN"
2541199,"0","std","Yahoo"
496749,"1","std","MFL"
496749,"0.0","std","ESPN"
2552382,"1","std","MFL"
2552382,"0.0","std","ESPN"
2552382,"0","std","Yahoo"
2550613,"1","std","MFL"
2550613,"0.0","std","ESPN"
79848,"1","std","MFL"
79848,"0.0","std","ESPN"
2499278,"0","std","MFL"
2499278,"0.0","std","ESPN"
2552483,"1","std","MFL"
2552483,"0.0","std","ESPN"
2505785,"1","std","MFL"
2505785,"1.1","std","ESPN"
2505785,"1","std","Yahoo"
2532873,"1","std","MFL"
2532873,"0.0","std","ESPN"
2539215,"0","std","MFL"
2495885,"0","std","MFL"
2495885,"0.0","std","ESPN"
2539277,"2","std","MFL"
2539277,"0.0","std","ESPN"
1037885,"0","std","MFL"
1037885,"0.0","std","ESPN"
1037885,"0","std","Yahoo"
2495888,"0","std","MFL"
2495888,"0.0","std","ESPN"
2495888,"0","std","Yahoo"
2550356,"0.0","std","ESPN"
2550356,"0","std","Yahoo"
4433,"0","std","MFL"
4433,"0.0","std","ESPN"
2495478,"3","std","MFL"
2495478,"0.0","std","ESPN"
2541688,"0","std","MFL"
2541202,"1","std","MFL"
2541202,"0.0","std","ESPN"
497286,"0","std","MFL"
2495153,"1","std","MFL"
2495153,"0.0","std","ESPN"
2552672,"1","std","MFL"
2552672,"0.0","std","ESPN"
2530959,"0","std","MFL"
2530959,"0","std","Yahoo"
2552466,"5","std","MFL"
2552466,"3.7","std","ESPN"
2552466,"1","std","Yahoo"
2552647,"0","std","MFL"
2552647,"0.0","std","ESPN"
2552488,"1","std","MFL"
2552488,"0.0","std","ESPN"
2508007,"0","std","MFL"
2508007,"0.0","std","ESPN"
2543725,"0","std","MFL"
2507596,"0","std","MFL"
2539310,"0","std","MFL"
2530474,"0","std","MFL"
2530474,"0.0","std","ESPN"
2552650,"0","std","MFL"
2552650,"0","std","Yahoo"
2553433,"1","std","MFL"
2553433,"0.0","std","ESPN"
2530511,"1","std","MFL"
1030,"0","std","MFL"
1030,"0.0","std","ESPN"
2495982,"4","std","MFL"
2495982,"3.5","std","ESPN"
2543690,"1","std","MFL"
2543690,"0","std","Yahoo"
2532789,"1","std","MFL"
2532789,"0.0","std","ESPN"
2495164,"0","std","MFL"
2495466,"18","std","MFL"
2495466,"29.4","std","ESPN"
2495466,"30","std","Yahoo"
2552684,"0","std","MFL"
2552684,"0.0","std","ESPN"
79858,"1","std","MFL"
79858,"0.0","std","ESPN"
79858,"0","std","Yahoo"
2552273,"0","std","MFL"
2533019,"0","std","MFL"
2533019,"0.0","std","ESPN"
2539291,"3","std","MFL"
2539291,"1.4","std","ESPN"
2539291,"1","std","Yahoo"
2540005,"1","std","MFL"
2540005,"0.0","std","ESPN"
2507902,"0","std","MFL"
2507902,"0","std","Yahoo"
2543475,"2","std","MFL"
2543475,"0.0","std","ESPN"
2543475,"0","std","Yahoo"
2540259,"0","std","MFL"
2540259,"0.0","std","ESPN"
2540259,"0","std","Yahoo"
2495821,"4","std","MFL"
2495821,"2.1","std","ESPN"
2495821,"7","std","Yahoo"
2540177,"1","std","MFL"
2540177,"0.0","std","ESPN"
2540177,"3","std","Yahoo"
2543776,"0","std","MFL"
2539964,"1","std","MFL"
2539964,"0","std","Yahoo"
2495663,"38","std","MFL"
2495663,"55.9","std","ESPN"
2495663,"58","std","Yahoo"
2543572,"10","std","MFL"
2543572,"3.7","std","ESPN"
2543572,"22","std","Yahoo"
1062,"9","std","MFL"
1062,"6.2","std","ESPN"
1062,"14","std","Yahoo"
2552274,"0","std","MFL"
2552316,"1","std","MFL"
2552316,"0.0","std","ESPN"
2495114,"0","std","MFL"
2532884,"2","std","MFL"
2532884,"1.1","std","ESPN"
2532884,"2","std","Yahoo"
2495281,"2","std","MFL"
2495281,"0.0","std","ESPN"
2495879,"0","std","MFL"
2495879,"0.0","std","ESPN"
2495258,"1","std","MFL"
2495258,"0.0","std","ESPN"
2495258,"0","std","Yahoo"
2539308,"0","std","MFL"
2539308,"0.0","std","ESPN"
2539308,"0","std","Yahoo"
2536006,"0","std","MFL"
2536006,"0.0","std","ESPN"
2536006,"0","std","Yahoo"
2506562,"1","std","MFL"
2506562,"0.0","std","ESPN"
2506562,"0","std","Yahoo"
2540153,"1","std","MFL"
2540153,"0.0","std","ESPN"
367,"1","std","MFL"
367,"0.0","std","ESPN"
367,"0","std","Yahoo"
234,"35","std","MFL"
234,"47.9","std","ESPN"
234,"38","std","Yahoo"
2501078,"0","std","MFL"
2501078,"0.0","std","ESPN"
2501078,"0","std","Yahoo"
2543792,"0","std","MFL"
2543792,"0","std","Yahoo"
2552635,"3","std","MFL"
2552635,"1.5","std","ESPN"
2552635,"0","std","Yahoo"
2553667,"0","std","Yahoo"
2542065,"1","std","MFL"
2542065,"0","std","Yahoo"
2507282,"0","std","MFL"
2507282,"0.0","std","ESPN"
2507282,"0","std","Yahoo"
310,"15","std","MFL"
310,"6.1","std","ESPN"
310,"22","std","Yahoo"
2505982,"1","std","MFL"
2505982,"0.0","std","ESPN"
2505982,"0","std","Yahoo"
79643,"0","std","MFL"
2534889,"0.0","std","ESPN"
2534889,"0","std","Yahoo"
4487,"0","std","MFL"
2507182,"0","std","MFL"
2507182,"0.0","std","ESPN"
2507182,"0","std","Yahoo"
2507405,"0","std","Yahoo"
79860,"12","std","MFL"
79860,"4.5","std","ESPN"
79860,"9","std","Yahoo"
2540274,"0","std","MFL"
2540274,"0","std","Yahoo"
2550145,"0","std","MFL"
2550145,"0.0","std","ESPN"
2495831,"0","std","MFL"
2495831,"0.0","std","ESPN"
2550547,"0","std","MFL"
2552468,"3","std","MFL"
2552468,"0.0","std","ESPN"
2552468,"0","std","Yahoo"
2552469,"21","std","MFL"
2552469,"21.2","std","ESPN"
2552469,"36","std","Yahoo"
2532870,"1","std","MFL"
2532870,"0.0","std","ESPN"
2539251,"0","std","MFL"
2539240,"1","std","MFL"
2539240,"0.0","std","ESPN"
2507617,"2","std","MFL"
2507617,"2","std","MFL"
2552733,"2","std","MFL"
2507617,"2","std","MFL"
2507617,"0","std","MFL"
2507617,"0","std","MFL"
2552733,"0","std","MFL"
2507617,"0","std","MFL"
2507617,"0.0","std","ESPN"
2507617,"0.0","std","ESPN"
2552733,"0.0","std","ESPN"
2507617,"0.0","std","ESPN"
2507617,"1.1","std","ESPN"
2507617,"1.1","std","ESPN"
2552733,"1.1","std","ESPN"
2507617,"1.1","std","ESPN"
2533050,"1","std","MFL"
2533050,"0.0","std","ESPN"
2539239,"0","std","MFL"
2539239,"0.0","std","ESPN"
2552636,"0","std","MFL"
2552636,"0","std","Yahoo"
2550163,"1","std","MFL"
2550163,"0.0","std","ESPN"
2550163,"0","std","Yahoo"
2541432,"0","std","Yahoo"
71269,"3","std","MFL"
71269,"1.3","std","ESPN"
71269,"1","std","Yahoo"
2553797,"1","std","MFL"
2553797,"0","std","Yahoo"
2532841,"5","std","MFL"
2532841,"2.9","std","ESPN"
2532841,"6","std","Yahoo"
2540187,"0","std","Yahoo"
2495614,"2","std","MFL"
2495614,"0.0","std","ESPN"
2541986,"0","std","Yahoo"
497246,"0","std","MFL"
497246,"0.0","std","ESPN"
497246,"0","std","Yahoo"
2507784,"2","std","MFL"
2507784,"0.0","std","ESPN"
2539294,"0.0","std","ESPN"
2535687,"0","std","MFL"
2504531,"0","std","MFL"
2532331,"2","std","MFL"
2532331,"0.0","std","ESPN"
2539197,"0.0","std","ESPN"
2539197,"0","std","Yahoo"
2505708,"2","std","MFL"
2505708,"0.0","std","ESPN"
2535882,"0","std","MFL"
2535882,"0","std","Yahoo"
2541140,"0","std","MFL"
2532826,"1","std","MFL"
2532826,"0.0","std","ESPN"
2553439,"1","std","MFL"
2553439,"0.0","std","ESPN"
2553439,"0","std","Yahoo"
2507275,"1","std","MFL"
2543468,"26","std","MFL"
2543468,"29.3","std","ESPN"
2543468,"36","std","Yahoo"
2539663,"0","std","MFL"
2539663,"0.0","std","ESPN"
2539663,"0","std","Yahoo"
2539275,"0","std","MFL"
2539275,"0.0","std","ESPN"
2539275,"0","std","Yahoo"
2532858,"0","std","MFL"
2552317,"0","std","MFL"
2540224,"1","std","MFL"
2540224,"0","std","Yahoo"
2507469,"0","std","MFL"
497117,"0","std","MFL"
497117,"0.0","std","ESPN"
497117,"0","std","Yahoo"
2532901,"0","std","MFL"
2495205,"0","std","MFL"
496833,"1","std","MFL"
2506370,"0.0","std","ESPN"
2507428,"0","std","MFL"
2507428,"0.0","std","ESPN"
2507428,"0","std","Yahoo"
2507763,"7","std","MFL"
2507763,"6.8","std","ESPN"
2507763,"12","std","Yahoo"
2508048,"1","std","MFL"
2508048,"0.0","std","ESPN"
2508048,"0","std","Yahoo"
2495468,"0","std","MFL"
2495801,"1","std","MFL"
2495801,"0.0","std","ESPN"
2495801,"0","std","Yahoo"
2533004,"0","std","MFL"
2553773,"0","std","Yahoo"
2533040,"1","std","MFL"
2533040,"0.0","std","ESPN"
2533040,"1","std","Yahoo"
2539341,"2","std","MFL"
2539341,"0.0","std","ESPN"
2539341,"1","std","Yahoo"
2506817,"0","std","Yahoo"
2539944,"0.0","std","ESPN"
496727,"5","std","MFL"
496727,"3.4","std","ESPN"
2533059,"1","std","MFL"
2533059,"0.0","std","ESPN"
2495490,"4","std","MFL"
2495490,"0.0","std","ESPN"
2532890,"4","std","MFL"
2532890,"1.7","std","ESPN"
2539995,"1","std","MFL"
2539995,"0.0","std","ESPN"
2539995,"1","std","Yahoo"
2552401,"1","std","MFL"
2552401,"0.0","std","ESPN"
2552401,"0","std","Yahoo"
2553438,"0","std","MFL"
2553438,"0.0","std","ESPN"
2541905,"0","std","MFL"
2541905,"0","std","Yahoo"
2533016,"0","std","MFL"
2543643,"1","std","MFL"
2508043,"1","std","MFL"
2508043,"0.0","std","ESPN"
2535132,"0","std","MFL"
2495175,"0","std","MFL"
2495175,"0.0","std","ESPN"
2552299,"1","std","MFL"
2552299,"0.0","std","ESPN"
2541315,"0","std","MFL"
2506313,"1","std","MFL"
2506313,"0.0","std","ESPN"
2506313,"0","std","Yahoo"
2508088,"7","std","MFL"
2508088,"4.9","std","ESPN"
496861,"6","std","MFL"
496861,"0.0","std","ESPN"
2553451,"0","std","MFL"
2553451,"0","std","Yahoo"
2552680,"0","std","MFL"
2552600,"11","std","MFL"
2552600,"5.8","std","ESPN"
2552600,"8","std","Yahoo"
2543872,"0","std","MFL"
2550355,"0","std","MFL"
2550355,"0","std","Yahoo"
2495262,"0","std","MFL"
2552402,"0","std","MFL"
2552402,"0.0","std","ESPN"
2495479,"2","std","MFL"
2495479,"0.0","std","ESPN"
2532842,"3","std","MFL"
2532842,"0.0","std","ESPN"
2532842,"1","std","Yahoo"
1336,"0","std","MFL"
2540233,"0","std","Yahoo"
2540282,"1","std","MFL"
2552403,"0","std","MFL"
2552403,"0.0","std","ESPN"
2552403,"0","std","Yahoo"
2533048,"0","std","MFL"
2507119,"0.0","std","ESPN"
2532960,"1","std","MFL"
2532960,"0.0","std","ESPN"
2532960,"0","std","Yahoo"
2541479,"0","std","MFL"
2540279,"0","std","Yahoo"
2540197,"1","std","MFL"
2540197,"0.0","std","ESPN"
2532800,"3","std","MFL"
2532800,"0.0","std","ESPN"
2495211,"1","std","MFL"
2495211,"0.0","std","ESPN"
2495211,"0","std","Yahoo"
494254,"0","std","MFL"
496851,"0","std","MFL"
2552637,"0","std","MFL"
2552637,"0.0","std","ESPN"
2543496,"39","std","MFL"
2543496,"42.6","std","ESPN"
2543496,"52","std","Yahoo"
2533534,"3","std","MFL"
2533534,"0.0","std","ESPN"
2532796,"0","std","MFL"
2532796,"0.0","std","ESPN"
2495303,"0","std","MFL"
2307,"1","std","MFL"
2307,"0.0","std","ESPN"
2550481,"0","std","MFL"
2550481,"0.0","std","ESPN"
2550481,"0","std","Yahoo"
2533047,"0","std","MFL"
2533047,"0","std","Yahoo"
2505492,"0","std","MFL"
2505492,"0.0","std","ESPN"
2495825,"3","std","MFL"
2495825,"2.2","std","ESPN"
2495825,"4","std","Yahoo"
100011,"2","std","MFL"
